from,to,length,volume,EstimatedTT,CO2,lengthm
26411640,3698862626,130.623,0.0,9.404855999999999,0.0,0.081165344133
26411640,26411641,115.535,1763.5526441184315,6.155576931464094,40712.2961454725,0.071790098485
564633761,26411640,52.246,1763.5526441184315,2.783609074420146,18410.478426564587,0.032464149266000004
26411641,597665412,81.002,1763.5526441184315,4.253673928697628,28527.332158458976,0.050332293741999996
3698862146,26411641,140.791,0.0,10.136951999999999,0.0,0.087483444461
26412251,26412219,584.082,0.0,42.053904,0.0,0.362931616422
26412251,1685958857,5.312,0.0,0.38246399999999997,0.0,0.0033007227520000003
4848058343,26412251,2343.58,0.0,168.73775999999998,0.0,1.45623264818
30747332,1187353031,10.981,2185.802409108938,2.7804539908722123,11661.509090619558,0.006823274951
30747332,1625209832,937.292,789.371076557313,70.37389720705958,157782.2195100737,0.5824060673320001
495137366,30747332,160.153,2029.8419177661503,12.083541904577789,69447.57500930662,0.099514429763
4642297159,30747332,17.348,945.331567900101,1.359036272132748,3553.561230776344,0.010779544108
33004487,1151084822,298.867,331.46288297329227,21.52408093612761,20834.141645246014,0.185707286657
33004487,1636768897,119.336,723.791411065702,8.73252724351239,18258.681741905937,0.074151929656
1183787463,33004487,79.127,263.60945671692934,5.745674789979756,4398.2552211066895,0.049167223116999996
5099453112,33004487,200.333,791.644837322065,14.547354000453437,33441.249270135195,0.124481116543
33004488,1151084822,10.668,3143.49872655356,1.64977947446568,11216.936591909893,0.006628785828
33004488,1183787463,224.562,1889.0845995475863,20.65287691825094,99137.43999405023,0.13953631450200002
1151084876,33004488,8.795,2623.2831536485583,1.2863408097699,7392.496733560546,0.0054649579450000004
1636641362,33004488,533.647,1829.1595379129103,47.790092880349846,224917.06270418203,0.33159277003700005
33004530,33004534,364.505,591.8877104083634,26.59949176035619,45565.34689628165,0.226492836355
33004530,988059453,122.508,357.15149270596976,8.836399518595243,9206.36260636492,0.076122918468
1158360166,33004530,340.248,949.039203114333,26.688949575780402,70005.16033272931,0.211420240008
33004534,4844962258,130.453,949.039203114333,9.44512085128518,26081.293215820107,0.081059711063
3610003009,33004534,147.813,357.15149270596976,10.948007871762671,11204.946413744285,0.091846711623
33004677,1649048065,26.901,1082.09340011812,1.9551713712571077,6139.833750150862,0.016715501271
990625876,33004677,84.023,1.048237199695127,6.049656000012883,18.521867863611337,0.052209455533
5120437769,33004677,162.515,1081.045162918425,11.811202878435966,37055.75468949798,0.10098210806499999
33476495,1187353069,12.848,632.2969368120979,0.941358288439278,1717.998243229788,0.007983374608
33476495,33476497,169.953,1769.0561007362671,14.846726866713043,68407.3128685501,0.105603865563
4844962258,33476495,9.271,1769.0561007362671,0.712562721869358,3527.6940249393397,0.005760730541
5137163580,33476495,89.313,632.2969368120979,6.433437133324782,11877.47402472341,0.055496508123
33476497,420041549,46.577,718.6498873798281,4.931481059087904,8505.73214019919,0.028941597067
33476497,420041599,35.955,1050.406213356439,2.6573960241705477,8010.259728948136,0.022341394304999998
33476500,1185400508,15.411,1180.1534945692124,1.15646777970933,3877.8262550730133,0.009575948481
33476500,2754770542,111.208,1372.2915749153228,11.13774014900379,37455.04539869898,0.069101426168
1185808523,33476500,17.496,1313.2613343509715,1.672828113227118,5487.033421808993,0.010871507015999999
1187353106,33476500,78.846,1239.1837351335637,5.968443965662296,20897.231769554262,0.048992617866
33476502,484141119,83.563,0.0,6.016536,0.0,0.051923624873
33476502,1171655919,67.839,511.72797601242735,4.891702571344248,7303.798701608828,0.042153187269
1185808508,33476502,40.345,511.72797601242735,2.909178204880428,4343.692545827734,0.025069212995
33476508,1158360142,43.393,30.84878370226913,3.124296311961204,281.5041264675973,0.026963151803
33476508,441549980,27.875,972.2835681798276,2.5473725404722662,6311.996089402553,0.017320716625
759630064,33476508,10.735,317.45007591524865,0.77378543115081,716.8970182155905,0.006670417685
1158360169,33476508,43.649,685.6822759668484,3.18407153125188,6320.282550596605,0.027122222779
33476510,1158360153,54.611,581.9488912192938,4.727543365648626,7198.598172665605,0.033933691681
33476510,759630064,27.19,937.3676738008556,2.12431945260429,5516.7928763151,0.01689507749
1158360124,33476510,35.431,1519.3165650201497,2.847065049609066,11786.13975125566,0.022015795900999998
34971938,332246178,316.587,355.08951033614807,22.9965371414378,23706.90422109089,0.196717980777
34971938,332248700,598.336,356.24607823266456,43.46748466493594,44952.64344650069,0.37178863865600004
5026796433,34971938,982.727,711.3355885688125,80.86805868896943,154636.89029065944,0.6106380587169999
50060656,574307497,286.65,810.7386321178951,21.621914612156868,49642.148598892774,0.17811599714999998
1266044690,50060656,318.731,810.7386321178951,24.041773822596795,55197.947549533215,0.198050200201
5843309109,50060656,234.502,0.0,16.884144,0.0,0.145712742242
5084246001,50060666,3046.434,879.0342267071962,158.71102790102373,534642.9928797344,1.8929657410140002
