,osmid,y,x,highway,street_cou,lon,lat,ref,geometry
0,715515,-37.0059175,174.85523,traffic_signals,4,174.85523,-37.0059175,,POINT (174.85523 -37.0059175)
1,316385338,-37.0060167,174.8553016,traffic_signals,4,174.8553016,-37.0060167,,POINT (174.8553016 -37.0060167)
2,316384054,-37.0056225,174.8560045,,3,174.8560045,-37.0056225,,POINT (174.8560045 -37.0056225)
3,715702,-36.9297752,174.7821429,,3,174.7821429,-36.9297752,,POINT (174.7821429 -36.9297752)
4,60483962,-36.927133,174.7788704,,3,174.7788704,-36.927133,,POINT (174.7788704 -36.927133)
5,1164491436,-36.9300647,174.7821676,,3,174.7821676,-36.9300647,,POINT (174.7821676 -36.9300647)
6,715705,-36.9267566,174.782568,,4,174.782568,-36.9267566,,POINT (174.782568 -36.9267566)
7,2271475319,-36.9268755,174.78258,,3,174.78258,-36.9268755,,POINT (174.78258 -36.9268755)
8,3108466062,-36.9267249,174.7828395,,3,174.7828395,-36.9267249,,POINT (174.7828395 -36.9267249)
9,715723,-36.9265874,174.7960764,,3,174.7960764,-36.9265874,,POINT (174.7960764 -36.9265874)
10,1713769187,-36.9213056,174.8125916,,3,174.8125916,-36.9213056,,POINT (174.8125916 -36.9213056)
11,3518391415,-36.9266376,174.7957054,,3,174.7957054,-36.9266376,,POINT (174.7957054 -36.9266376)
12,715742,-36.9201456,174.8133011,traffic_signals,3,174.8133011,-36.9201456,,POINT (174.8133011 -36.9201456)
13,1713769165,-36.9200283,174.8147222,,3,174.8147222,-36.9200283,,POINT (174.8147222 -36.9200283)
14,1713769200,-36.9202056,174.8127346,,3,174.8127346,-36.9202056,,POINT (174.8127346 -36.9202056)
15,715746,-36.9196448,174.8183925,,3,174.8183925,-36.9196448,,POINT (174.8183925 -36.9196448)
16,1691789283,-36.919504,174.8193736,,3,174.8193736,-36.919504,,POINT (174.8193736 -36.919504)
17,715753,-36.9161208,174.8252671,,3,174.8252671,-36.9161208,,POINT (174.8252671 -36.9161208)
18,344574828,-36.915398,174.8258383,,3,174.8258383,-36.915398,,POINT (174.8258383 -36.915398)
19,344574832,-36.9156536,174.8263516,,4,174.8263516,-36.9156536,,POINT (174.8263516 -36.9156536)
20,715784,-36.9155159,174.8288734,motorway_junction,3,174.8288734,-36.9155159,437,POINT (174.8288734 -36.9155159)
21,6287230662,-36.9163131,174.8321417,motorway_junction,3,174.8321417,-36.9163131,438,POINT (174.8321417 -36.9163131)
22,266281197,-36.9158263,174.834877,,3,174.834877,-36.9158263,,POINT (174.834877 -36.9158263)
23,715823,-36.9055612,174.8151226,,3,174.8151226,-36.9055612,,POINT (174.8151226 -36.9055612)
24,715827,-36.9007086,174.8097224,motorway_junction,3,174.8097224,-36.9007086,435,POINT (174.8097224 -36.9007086)
25,4712959911,-36.9032142,174.8117904,,3,174.8117904,-36.9032142,,POINT (174.8117904 -36.9032142)
26,715851,-36.8905771,174.7997817,,3,174.7997817,-36.8905771,,POINT (174.7997817 -36.8905771)
27,1227602676,-36.8930271,174.8036973,motorway_junction,3,174.8036973,-36.8930271,434,POINT (174.8036973 -36.8930271)
28,715854,-36.8871867,174.7937588,motorway_junction,3,174.7937588,-36.8871867,433,POINT (174.7937588 -36.8871867)
29,25953784,-36.8885108,174.7973106,,4,174.7973106,-36.8885108,,POINT (174.7973106 -36.8885108)
30,715871,-36.8773921,174.7822238,,3,174.7822238,-36.8773921,,POINT (174.7822238 -36.8773921)
31,25953703,-36.8791042,174.7839082,motorway_junction,3,174.7839082,-36.8791042,432,POINT (174.7839082 -36.8791042)
32,715920,-36.8699438,174.771702,motorway_junction,3,174.771702,-36.8699438,431,POINT (174.771702 -36.8699438)
33,25771610,-36.8718455,174.77391,,3,174.77391,-36.8718455,,POINT (174.77391 -36.8718455)
34,715921,-36.8677511,174.76878,,3,174.76878,-36.8677511,,POINT (174.76878 -36.8677511)
35,716070,-36.8147646,174.7512396,motorway_junction,3,174.7512396,-36.8147646,421,POINT (174.7512396 -36.8147646)
36,1707818702,-36.813339,174.7514346,,3,174.7514346,-36.813339,,POINT (174.7514346 -36.813339)
37,60281999,-36.8104168,174.7550487,,3,174.7550487,-36.8104168,,POINT (174.7550487 -36.8104168)
38,716082,-36.8040836,174.760258,motorway_junction,3,174.760258,-36.8040836,420,POINT (174.760258 -36.8040836)
39,329677537,-36.7976384,174.7603015,,3,174.7603015,-36.7976384,,POINT (174.7603015 -36.7976384)
40,266309644,-36.8005686,174.7600587,,3,174.7600587,-36.8005686,,POINT (174.7600587 -36.8005686)
41,716100,-36.7969686,174.7596383,,3,174.7596383,-36.7969686,,POINT (174.7596383 -36.7969686)
42,4712874984,-36.7921595,174.7552564,motorway_junction,3,174.7552564,-36.7921595,419,POINT (174.7552564 -36.7921595)
43,25480915,-36.9580392,174.7976212,motorway_junction,3,174.7976212,-36.9580392,9,POINT (174.7976212 -36.9580392)
44,60487307,-36.9663811,174.7967387,,3,174.7967387,-36.9663811,,POINT (174.7967387 -36.9663811)
45,25480917,-36.9603879,174.7992195,,3,174.7992195,-36.9603879,,POINT (174.7992195 -36.9603879)
46,270845587,-36.9712629,174.8134768,motorway_junction,3,174.8134768,-36.9712629,7,POINT (174.8134768 -36.9712629)
47,25480932,-36.9310396,174.7866178,,3,174.7866178,-36.9310396,,POINT (174.7866178 -36.9310396)
48,431411386,-36.9368695,174.7897387,motorway_junction,3,174.7897387,-36.9368695,12,POINT (174.7897387 -36.9368695)
49,25480933,-36.9255654,174.7760655,motorway_junction,3,174.7760655,-36.9255654,13,POINT (174.7760655 -36.9255654)
50,25480937,-36.9231899,174.7715754,,3,174.7715754,-36.9231899,,POINT (174.7715754 -36.9231899)
51,25480938,-36.9204648,174.7648746,,3,174.7648746,-36.9204648,,POINT (174.7648746 -36.9204648)
52,25769228,-36.8605388,174.7601763,,4,174.7601763,-36.8605388,,POINT (174.7601763 -36.8605388)
53,25769470,-36.8579169,174.761395,,4,174.761395,-36.8579169,,POINT (174.761395 -36.8579169)
54,25769257,-36.8632647,174.7586141,,3,174.7586141,-36.8632647,,POINT (174.7586141 -36.8632647)
55,25775835,-36.8631955,174.7550934,,3,174.7550934,-36.8631955,,POINT (174.7550934 -36.8631955)
56,265812639,-36.8611502,174.761985,,5,174.761985,-36.8611502,,POINT (174.761985 -36.8611502)
57,25769236,-36.86404,174.760914,,3,174.760914,-36.86404,,POINT (174.760914 -36.86404)
58,265816292,-36.8641883,174.7608828,,3,174.7608828,-36.8641883,,POINT (174.7608828 -36.8641883)
59,7092494108,-36.8637703,174.760911,,5,174.760911,-36.8637703,,POINT (174.760911 -36.8637703)
60,25769661,-36.8628433,174.7559949,,4,174.7559949,-36.8628433,,POINT (174.7559949 -36.8628433)
61,25769420,-36.8584378,174.7635944,,5,174.7635944,-36.8584378,,POINT (174.7635944 -36.8584378)
62,25769427,-36.8604076,174.7669125,,4,174.7669125,-36.8604076,,POINT (174.7669125 -36.8604076)
63,5076558530,-36.8612172,174.7634617,,3,174.7634617,-36.8612172,,POINT (174.7634617 -36.8612172)
64,4305599457,-36.8565573,174.7655492,,3,174.7655492,-36.8565573,,POINT (174.7655492 -36.8565573)
65,25770438,-36.8640868,174.7711119,traffic_signals,3,174.7711119,-36.8640868,,POINT (174.7711119 -36.8640868)
66,25770708,-36.8646881,174.7641121,,4,174.7641121,-36.8646881,,POINT (174.7641121 -36.8646881)
67,1030333322,-36.8567879,174.7695667,,3,174.7695667,-36.8567879,,POINT (174.7695667 -36.8567879)
68,1745103032,-36.8573473,174.7616494,,2,174.7616494,-36.8573473,,POINT (174.7616494 -36.8573473)
69,25769730,-36.8577059,174.759059,,3,174.759059,-36.8577059,,POINT (174.759059 -36.8577059)
70,25769595,-36.8547975,174.7628172,,2,174.7628172,-36.8547975,,POINT (174.7628172 -36.8547975)
71,25769635,-36.8541009,174.7631147,,3,174.7631147,-36.8541009,,POINT (174.7631147 -36.8541009)
72,1417624630,-36.853249,174.765152,,2,174.765152,-36.853249,,POINT (174.765152 -36.853249)
73,648890980,-36.8525224,174.7613141,,3,174.7613141,-36.8525224,,POINT (174.7613141 -36.8525224)
74,25769639,-36.8527995,174.7655924,,2,174.7655924,-36.8527995,,POINT (174.7655924 -36.8527995)
75,5976574858,-36.8521055,174.7658354,,3,174.7658354,-36.8521055,,POINT (174.7658354 -36.8521055)
76,25769641,-36.8516167,174.7658948,,4,174.7658948,-36.8516167,,POINT (174.7658948 -36.8516167)
77,1417616273,-36.8514858,174.7658958,,4,174.7658958,-36.8514858,,POINT (174.7658958 -36.8514858)
78,1417616279,-36.8510719,174.7651254,,3,174.7651254,-36.8510719,,POINT (174.7651254 -36.8510719)
79,25769647,-36.852425,174.76129,,3,174.76129,-36.852425,,POINT (174.76129 -36.852425)
80,25769792,-36.8516645,174.7598929,,4,174.7598929,-36.8516645,,POINT (174.7598929 -36.8516645)
81,25769649,-36.8514328,174.7616561,,1,174.7616561,-36.8514328,,POINT (174.7616561 -36.8514328)
82,269669309,-36.8635848,174.7550791,,4,174.7550791,-36.8635848,,POINT (174.7550791 -36.8635848)
83,3117624997,-36.8625251,174.7546836,,3,174.7546836,-36.8625251,,POINT (174.7546836 -36.8625251)
84,25769669,-36.8597233,174.7527466,,4,174.7527466,-36.8597233,,POINT (174.7527466 -36.8597233)
85,25774066,-36.8585672,174.7549475,,3,174.7549475,-36.8585672,,POINT (174.7549475 -36.8585672)
86,25842204,-36.8653733,174.7445027,,3,174.7445027,-36.8653733,,POINT (174.7445027 -36.8653733)
87,25775602,-36.8587154,174.7509191,traffic_signals,3,174.7509191,-36.8587154,,POINT (174.7509191 -36.8587154)
88,25769770,-36.8551602,174.7586772,traffic_signals,3,174.7586772,-36.8551602,,POINT (174.7586772 -36.8551602)
89,2815390952,-36.8576277,174.7585231,,2,174.7585231,-36.8576277,,POINT (174.7585231 -36.8576277)
90,1015091888,-36.8547562,174.758627,,3,174.758627,-36.8547562,,POINT (174.758627 -36.8547562)
91,25774033,-36.8577153,174.7535609,,3,174.7535609,-36.8577153,,POINT (174.7535609 -36.8577153)
92,25769786,-36.8540021,174.7583636,,4,174.7583636,-36.8540021,,POINT (174.7583636 -36.8540021)
93,1164601538,-36.8541011,174.75828,,4,174.75828,-36.8541011,,POINT (174.75828 -36.8541011)
94,671146091,-36.8542788,174.7586239,,3,174.7586239,-36.8542788,,POINT (174.7586239 -36.8542788)
95,25769791,-36.8512728,174.7585316,,4,174.7585316,-36.8512728,,POINT (174.7585316 -36.8512728)
96,1164600481,-36.8508937,174.7572106,,3,174.7572106,-36.8508937,,POINT (174.7572106 -36.8508937)
97,25769821,-36.8494031,174.7593383,,4,174.7593383,-36.8494031,,POINT (174.7593383 -36.8494031)
98,671146089,-36.8536501,174.7586215,,3,174.7586215,-36.8536501,,POINT (174.7586215 -36.8536501)
99,25769793,-36.8498414,174.7608391,,4,174.7608391,-36.8498414,,POINT (174.7608391 -36.8498414)
100,25769797,-36.8503708,174.762684,,2,174.762684,-36.8503708,,POINT (174.762684 -36.8503708)
101,25769799,-36.8508932,174.7645041,,2,174.7645041,-36.8508932,,POINT (174.7645041 -36.8508932)
102,25774447,-36.8485878,174.7565516,,3,174.7565516,-36.8485878,,POINT (174.7565516 -36.8485878)
103,25769829,-36.8476427,174.7601167,,4,174.7601167,-36.8476427,,POINT (174.7601167 -36.8476427)
104,25774450,-36.8481396,174.7563841,,4,174.7563841,-36.8481396,,POINT (174.7563841 -36.8481396)
105,5838568875,-36.8455577,174.7610412,,4,174.7610412,-36.8455577,,POINT (174.7610412 -36.8455577)
106,25769830,-36.847994,174.7616626,,4,174.7616626,-36.847994,,POINT (174.7616626 -36.847994)
107,25769837,-36.8494259,174.7667349,,4,174.7667349,-36.8494259,,POINT (174.7667349 -36.8494259)
108,640856957,-36.8492339,174.7669773,,3,174.7669773,-36.8492339,,POINT (174.7669773 -36.8492339)
109,25769932,-36.8444802,174.7632436,,4,174.7632436,-36.8444802,,POINT (174.7632436 -36.8444802)
110,3603759116,-36.845408,174.7614172,traffic_signals,3,174.7614172,-36.845408,,POINT (174.7614172 -36.845408)
111,25769965,-36.8540199,174.7682281,,3,174.7682281,-36.8540199,,POINT (174.7682281 -36.8540199)
112,4322912686,-36.8540278,174.768219,,2,174.768219,-36.8540278,,POINT (174.768219 -36.8540278)
113,25769966,-36.8519293,174.7703133,traffic_signals,3,174.7703133,-36.8519293,,POINT (174.7703133 -36.8519293)
114,25769967,-36.8524783,174.7669032,,3,174.7669032,-36.8524783,,POINT (174.7669032 -36.8524783)
115,25770129,-36.8539428,174.7707648,traffic_signals,4,174.7707648,-36.8539428,,POINT (174.7707648 -36.8539428)
116,661878192,-36.8504792,174.7720905,,3,174.7720905,-36.8504792,,POINT (174.7720905 -36.8504792)
117,25769969,-36.8519884,174.7663395,,3,174.7663395,-36.8519884,,POINT (174.7663395 -36.8519884)
118,25769972,-36.8502223,174.7724228,,4,174.7724228,-36.8502223,,POINT (174.7724228 -36.8502223)
119,259121051,-36.849173,174.7735191,,2,174.7735191,-36.849173,,POINT (174.7735191 -36.849173)
120,1017321881,-36.8521299,174.7733869,,3,174.7733869,-36.8521299,,POINT (174.7733869 -36.8521299)
121,661878187,-36.8500571,174.7722271,,3,174.7722271,-36.8500571,,POINT (174.7722271 -36.8500571)
122,25770031,-36.8457408,174.7716267,,3,174.7716267,-36.8457408,,POINT (174.7716267 -36.8457408)
123,5897645185,-36.8443646,174.7654784,crossing,3,174.7654784,-36.8443646,,POINT (174.7654784 -36.8443646)
124,1353316173,-36.8464681,174.7728309,,3,174.7728309,-36.8464681,,POINT (174.7728309 -36.8464681)
125,259121055,-36.8486038,174.7734815,,2,174.7734815,-36.8486038,,POINT (174.7734815 -36.8486038)
126,25770035,-36.8425456,174.7641461,,4,174.7641461,-36.8425456,,POINT (174.7641461 -36.8425456)
127,259264562,-36.8428309,174.7640115,,3,174.7640115,-36.8428309,,POINT (174.7640115 -36.8428309)
128,3610542041,-36.8427419,174.7650113,,3,174.7650113,-36.8427419,,POINT (174.7650113 -36.8427419)
129,25770093,-36.8450578,174.7736891,,4,174.7736891,-36.8450578,,POINT (174.7736891 -36.8450578)
130,6276426131,-36.8450241,174.7735634,,4,174.7735634,-36.8450241,,POINT (174.7735634 -36.8450241)
131,1353316149,-36.8453156,174.7735918,,3,174.7735918,-36.8453156,,POINT (174.7735918 -36.8453156)
132,25770113,-36.8490117,174.7745243,,3,174.7745243,-36.8490117,,POINT (174.7745243 -36.8490117)
133,1017321885,-36.8502958,174.7744675,,3,174.7744675,-36.8502958,,POINT (174.7744675 -36.8502958)
134,25770117,-36.8508943,174.775171,,4,174.775171,-36.8508943,,POINT (174.775171 -36.8508943)
135,1017321850,-36.8508019,174.7752333,,4,174.7752333,-36.8508019,,POINT (174.7752333 -36.8508019)
136,1423555168,-36.8508218,174.7749694,,3,174.7749694,-36.8508218,,POINT (174.7749694 -36.8508218)
137,25770127,-36.8551889,174.7712853,,4,174.7712853,-36.8551889,,POINT (174.7712853 -36.8551889)
138,1335192803,-36.8552148,174.7711441,,3,174.7711441,-36.8552148,,POINT (174.7711441 -36.8552148)
139,1335192798,-36.8559165,174.7703681,,3,174.7703681,-36.8559165,,POINT (174.7703681 -36.8559165)
140,25841159,-36.8540015,174.7716286,,3,174.7716286,-36.8540015,,POINT (174.7716286 -36.8540015)
141,1235406187,-36.8548756,174.7709802,,3,174.7709802,-36.8548756,,POINT (174.7709802 -36.8548756)
142,25770133,-36.8561438,174.7697281,,5,174.7697281,-36.8561438,,POINT (174.7697281 -36.8561438)
143,1335192851,-36.856054,174.7698354,,4,174.7698354,-36.856054,,POINT (174.7698354 -36.856054)
144,25841164,-36.8560591,174.7697229,,3,174.7697229,-36.8560591,,POINT (174.7697229 -36.8560591)
145,25841128,-36.8563726,174.7693099,,3,174.7693099,-36.8563726,,POINT (174.7693099 -36.8563726)
146,6224866333,-36.8650497,174.7787154,,3,174.7787154,-36.8650497,,POINT (174.7787154 -36.8650497)
147,25770844,-36.8660219,174.7705124,traffic_signals,4,174.7705124,-36.8660219,,POINT (174.7705124 -36.8660219)
148,2674605330,-36.8669578,174.7634425,,3,174.7634425,-36.8669578,,POINT (174.7634425 -36.8669578)
149,265816287,-36.864099,174.7614426,,3,174.7614426,-36.864099,,POINT (174.7614426 -36.864099)
150,25841000,-36.8653451,174.7671244,traffic_signals,3,174.7671244,-36.8653451,,POINT (174.7671244 -36.8653451)
151,25770756,-36.8655281,174.768097,traffic_signals,3,174.768097,-36.8655281,,POINT (174.768097 -36.8655281)
152,5802427246,-36.8656355,174.7686072,,3,174.7686072,-36.8656355,,POINT (174.7686072 -36.8656355)
153,25841001,-36.8654719,174.7678045,,3,174.7678045,-36.8654719,,POINT (174.7678045 -36.8654719)
154,6224858468,-36.8669998,174.7750542,,2,174.7750542,-36.8669998,,POINT (174.7750542 -36.8669998)
155,39032837,-36.8783977,174.7707702,,3,174.7707702,-36.8783977,,POINT (174.7707702 -36.8783977)
156,25771299,-36.8670784,174.7754256,traffic_signals,3,174.7754256,-36.8670784,,POINT (174.7754256 -36.8670784)
157,25771324,-36.8676666,174.7781516,traffic_signals,3,174.7781516,-36.8676666,,POINT (174.7781516 -36.8676666)
158,25771585,-36.868704,174.7750245,,2,174.7750245,-36.868704,,POINT (174.7750245 -36.868704)
159,25771331,-36.8652147,174.7790084,,3,174.7790084,-36.8652147,,POINT (174.7790084 -36.8652147)
160,25771645,-36.8698226,174.7775653,traffic_signals,3,174.7775653,-36.8698226,,POINT (174.7775653 -36.8698226)
161,638214510,-36.8649992,174.7789914,,3,174.7789914,-36.8649992,,POINT (174.7789914 -36.8649992)
162,25771596,-36.869401,174.7750999,,2,174.7750999,-36.869401,,POINT (174.7750999 -36.869401)
163,2099288163,-36.8718053,174.7743573,,3,174.7743573,-36.8718053,,POINT (174.7743573 -36.8718053)
164,25771608,-36.8721101,174.7742769,traffic_signals,3,174.7742769,-36.8721101,,POINT (174.7742769 -36.8721101)
165,68403049,-36.8725276,174.7741883,traffic_signals,3,174.7741883,-36.8725276,,POINT (174.7741883 -36.8725276)
166,2155899884,-36.8702233,174.7774293,,3,174.7774293,-36.8702233,,POINT (174.7774293 -36.8702233)
167,2155899883,-36.8700677,174.7778258,,3,174.7778258,-36.8700677,,POINT (174.7778258 -36.8700677)
168,25771881,-36.8618912,174.7819905,traffic_signals,3,174.7819905,-36.8618912,,POINT (174.7819905 -36.8618912)
169,3390678419,-36.8616822,174.7821108,,3,174.7821108,-36.8616822,,POINT (174.7821108 -36.8616822)
170,638214735,-36.8621033,174.7818725,,3,174.7818725,-36.8621033,,POINT (174.7818725 -36.8621033)
171,4067983293,-36.8619858,174.7822727,,4,174.7822727,-36.8619858,,POINT (174.7822727 -36.8619858)
172,25772055,-36.8590086,174.7829286,traffic_signals,3,174.7829286,-36.8590086,,POINT (174.7829286 -36.8590086)
173,1024093899,-36.8569374,174.7869826,,3,174.7869826,-36.8569374,,POINT (174.7869826 -36.8569374)
174,6225320065,-36.8524919,174.7786262,,2,174.7786262,-36.8524919,,POINT (174.7786262 -36.8524919)
175,25772496,-36.8517459,174.7774218,,2,174.7774218,-36.8517459,,POINT (174.7774218 -36.8517459)
176,3329411905,-36.8515022,174.7768327,,3,174.7768327,-36.8515022,,POINT (174.7768327 -36.8515022)
177,25772779,-36.8488486,174.7830266,,3,174.7830266,-36.8488486,,POINT (174.7830266 -36.8488486)
178,25772782,-36.8487748,174.7837101,,3,174.7837101,-36.8487748,,POINT (174.7837101 -36.8487748)
179,25772784,-36.8485023,174.7833389,,3,174.7833389,-36.8485023,,POINT (174.7833389 -36.8485023)
180,2720315157,-36.849638,174.7822524,,2,174.7822524,-36.849638,,POINT (174.7822524 -36.849638)
181,1024093898,-36.8560607,174.7871173,,3,174.7871173,-36.8560607,,POINT (174.7871173 -36.8560607)
182,1345480297,-36.848084,174.7834614,,3,174.7834614,-36.848084,,POINT (174.7834614 -36.848084)
183,25773538,-36.8476436,174.7835411,,3,174.7835411,-36.8476436,,POINT (174.7835411 -36.8476436)
184,1345480308,-36.8477512,174.7835344,,4,174.7835344,-36.8477512,,POINT (174.7835344 -36.8477512)
185,25773541,-36.8476436,174.7856385,,3,174.7856385,-36.8476436,,POINT (174.7856385 -36.8476436)
186,1084318267,-36.8477092,174.7871186,,3,174.7871186,-36.8477092,,POINT (174.7871186 -36.8477092)
187,1345480290,-36.8477121,174.7841706,,3,174.7841706,-36.8477121,,POINT (174.7841706 -36.8477121)
188,25773711,-36.8566915,174.7873091,,3,174.7873091,-36.8566915,,POINT (174.7873091 -36.8566915)
189,1024093931,-36.8565585,174.7871755,,3,174.7871755,-36.8565585,,POINT (174.7871755 -36.8565585)
190,1273805668,-36.858568,174.7512769,,3,174.7512769,-36.858568,,POINT (174.7512769 -36.858568)
191,25904241,-36.8576323,174.7547806,,3,174.7547806,-36.8576323,,POINT (174.7547806 -36.8576323)
192,981701983,-36.8578201,174.7573862,,2,174.7573862,-36.8578201,,POINT (174.7573862 -36.8578201)
193,25774208,-36.8528538,174.7540763,,4,174.7540763,-36.8528538,,POINT (174.7540763 -36.8528538)
194,3783025448,-36.8529706,174.7550084,,4,174.7550084,-36.8529706,,POINT (174.7550084 -36.8529706)
195,7607940944,-36.851508,174.7489557,,3,174.7489557,-36.851508,,POINT (174.7489557 -36.851508)
196,25774218,-36.8528584,174.756286,,4,174.756286,-36.8528584,,POINT (174.756286 -36.8528584)
197,1164602261,-36.8529576,174.7561103,,3,174.7561103,-36.8529576,,POINT (174.7561103 -36.8529576)
198,5976889687,-36.8531229,174.7564778,,3,174.7564778,-36.8531229,,POINT (174.7564778 -36.8531229)
199,4547360322,-36.8526403,174.7561034,,3,174.7561034,-36.8526403,,POINT (174.7561034 -36.8526403)
200,25774225,-36.8537056,174.7574466,,4,174.7574466,-36.8537056,,POINT (174.7574466 -36.8537056)
201,7340083700,-36.8536258,174.7574888,,3,174.7574888,-36.8536258,,POINT (174.7574888 -36.8536258)
202,6235448999,-36.8537263,174.7575224,,4,174.7575224,-36.8537263,,POINT (174.7575224 -36.8537263)
203,25774286,-36.8516547,174.7552841,,2,174.7552841,-36.8516547,,POINT (174.7552841 -36.8516547)
204,25774289,-36.8512861,174.7553271,,3,174.7553271,-36.8512861,,POINT (174.7553271 -36.8512861)
205,2655763045,-36.851322,174.7550042,,1,174.7550042,-36.851322,,POINT (174.7550042 -36.851322)
206,25774314,-36.8509506,174.7558517,,3,174.7558517,-36.8509506,,POINT (174.7558517 -36.8509506)
207,25774325,-36.8504536,174.7557238,,3,174.7557238,-36.8504536,,POINT (174.7557238 -36.8504536)
208,1164600491,-36.8506538,174.7564339,,3,174.7564339,-36.8506538,,POINT (174.7564339 -36.8506538)
209,1164599870,-36.8485211,174.7562349,,3,174.7562349,-36.8485211,,POINT (174.7562349 -36.8485211)
210,2953670674,-36.846502,174.7565361,,3,174.7565361,-36.846502,,POINT (174.7565361 -36.846502)
211,25774464,-36.8481305,174.7559379,,3,174.7559379,-36.8481305,,POINT (174.7559379 -36.8481305)
212,3064979201,-36.8481012,174.7528502,,3,174.7528502,-36.8481012,,POINT (174.7528502 -36.8481012)
213,25774561,-36.8457716,174.7564459,,3,174.7564459,-36.8457716,,POINT (174.7564459 -36.8457716)
214,6235470215,-36.8460034,174.7565346,,4,174.7565346,-36.8460034,,POINT (174.7565346 -36.8460034)
215,25774653,-36.8412703,174.7582424,,1,174.7582424,-36.8412703,,POINT (174.7582424 -36.8412703)
216,25774575,-36.8450697,174.752989,,4,174.752989,-36.8450697,,POINT (174.752989 -36.8450697)
217,1685391935,-36.8451948,174.7529318,,4,174.7529318,-36.8451948,,POINT (174.7529318 -36.8451948)
218,1685391957,-36.8453557,174.7540606,,3,174.7540606,-36.8453557,,POINT (174.7540606 -36.8453557)
219,261574469,-36.8448215,174.7530871,,3,174.7530871,-36.8448215,,POINT (174.7530871 -36.8448215)
220,25774656,-36.840368,174.7549187,,1,174.7549187,-36.840368,,POINT (174.7549187 -36.840368)
221,25775034,-36.8481554,174.7511738,,4,174.7511738,-36.8481554,,POINT (174.7511738 -36.8481554)
222,6246051990,-36.8481481,174.7512642,,4,174.7512642,-36.8481481,,POINT (174.7512642 -36.8481481)
223,3066305617,-36.847865,174.7512594,,3,174.7512594,-36.847865,,POINT (174.7512594 -36.847865)
224,25775296,-36.8491461,174.7440545,,3,174.7440545,-36.8491461,,POINT (174.7440545 -36.8491461)
225,25775416,-36.8535085,174.7454617,traffic_signals,3,174.7454617,-36.8535085,,POINT (174.7454617 -36.8535085)
226,1353025224,-36.8484958,174.7436407,,3,174.7436407,-36.8484958,,POINT (174.7436407 -36.8484958)
227,25775306,-36.8473154,174.7441723,,3,174.7441723,-36.8473154,,POINT (174.7441723 -36.8473154)
228,1353161274,-36.8475503,174.7440977,,3,174.7440977,-36.8475503,,POINT (174.7440977 -36.8475503)
229,1353161269,-36.8474356,174.7448413,,3,174.7448413,-36.8474356,,POINT (174.7448413 -36.8474356)
230,25775367,-36.8468638,174.7434341,,3,174.7434341,-36.8468638,,POINT (174.7434341 -36.8468638)
231,5930295885,-36.8456053,174.7413495,,3,174.7413495,-36.8456053,,POINT (174.7413495 -36.8456053)
232,25775369,-36.8454847,174.7411466,,3,174.7411466,-36.8454847,,POINT (174.7411466 -36.8454847)
233,25775370,-36.8449951,174.7402699,traffic_signals,3,174.7402699,-36.8449951,,POINT (174.7402699 -36.8449951)
234,5797012267,-36.8452528,174.7413528,,3,174.7413528,-36.8452528,,POINT (174.7413528 -36.8452528)
235,4548706260,-36.8483056,174.7304035,,3,174.7304035,-36.8483056,,POINT (174.7304035 -36.8483056)
236,3240501158,-36.8405839,174.7395233,,2,174.7395233,-36.8405839,,POINT (174.7395233 -36.8405839)
237,25775435,-36.8563851,174.7467748,traffic_signals,3,174.7467748,-36.8563851,,POINT (174.7467748 -36.8563851)
238,7607940942,-36.8515084,174.7488412,,3,174.7488412,-36.8515084,,POINT (174.7488412 -36.8515084)
239,25775603,-36.8578253,174.7492684,traffic_signals,3,174.7492684,-36.8578253,,POINT (174.7492684 -36.8578253)
240,5072992948,-36.8554352,174.7299776,,2,174.7299776,-36.8554352,,POINT (174.7299776 -36.8554352)
241,1273805655,-36.8584869,174.7504827,,3,174.7504827,-36.8584869,,POINT (174.7504827 -36.8584869)
242,25842184,-36.8651324,174.7375238,traffic_signals,3,174.7375238,-36.8651324,,POINT (174.7375238 -36.8651324)
243,25775729,-36.8651034,174.7605411,,3,174.7605411,-36.8651034,,POINT (174.7605411 -36.8651034)
244,639374983,-36.8653283,174.7607717,,3,174.7607717,-36.8653283,,POINT (174.7607717 -36.8653283)
245,639374980,-36.8648237,174.7606934,,3,174.7606934,-36.8648237,,POINT (174.7606934 -36.8648237)
246,265716672,-36.8671345,174.7564686,,3,174.7564686,-36.8671345,,POINT (174.7564686 -36.8671345)
247,25775768,-36.867836,174.7547793,,3,174.7547793,-36.867836,,POINT (174.7547793 -36.867836)
248,1328042988,-36.8676891,174.7556201,,6,174.7556201,-36.8676891,,POINT (174.7556201 -36.8676891)
249,1328042990,-36.8675293,174.755794,,3,174.755794,-36.8675293,,POINT (174.755794 -36.8675293)
250,25775781,-36.8677241,174.7557055,,3,174.7557055,-36.8677241,,POINT (174.7557055 -36.8677241)
251,6780384432,-36.8677584,174.7556183,,4,174.7556183,-36.8677584,,POINT (174.7556183 -36.8677584)
252,25775909,-36.8703603,174.7528533,,3,174.7528533,-36.8703603,,POINT (174.7528533 -36.8703603)
253,1328033390,-36.8702906,174.7528725,,3,174.7528725,-36.8702906,,POINT (174.7528725 -36.8702906)
254,265716915,-36.8672745,174.7561828,,3,174.7561828,-36.8672745,,POINT (174.7561828 -36.8672745)
