from,to,volume,EstimatedTT,length,CO2,lengthm
128239,128242,0.0,34.8,289.713,0.0,0.18001925652300002
128242,128238,0.3,38.4,320.665,26.57234221953571,0.19925193171500002
128917,1251890942,0.0,3.0,24.769,0.0,0.015390738299
129842,129837,20.63,17.4,245.779,1060.8191787202445,0.152719943009
128957,292342693,98.18,3.0,44.72,905.3871756384968,0.02778771112
128957,2429987872,1044.85,7.199999999999999,96.273,21421.889830839147,0.059821250283
292342693,564060,98.83,10.799999999999999,181.373,3615.737701486867,0.112699922383
2429987872,128958,964.71,1.2,12.811,2917.402844517038,0.007960383881
2429987872,2429987861,630.93,10.200000000000001,144.575,19064.760907592274,0.089834712325
128958,130125,646.69,1.7999999999999998,45.663,5956.024430473731,0.028373663972999997
128958,2429987884,444.72,6.6,95.55,8828.441989006438,0.05937199905
130125,128961,653.28,10.799999999999999,239.225,31236.18583596001,0.148647477475
2429987884,128957,548.42,1.2,12.972,1667.80944849444,0.008060424612
2429987884,2265793802,887.93,13.8,185.674,35034.069239236305,0.115372439054
128959,130125,73.7,2.4,57.212,846.0590573926411,0.035549877652
128959,128958,126.7,4.2,55.006,1495.3375272394064,0.034179133226000004
128961,564068,730.88,19.8,443.997,64893.26530623175,0.275886859887
564068,273159,331.38,15.600000000000001,346.328,22940.603268140992,0.21519817568799998
564068,2592685923,399.5,12.0,261.837,20895.96164358305,0.162697918527
128963,2429987884,991.63,22.8,316.72,66043.38272655052,0.19680062312000002
128963,564062,117.99,7.800000000000001,179.002,4228.246934735403,0.11122665174200001
564062,564060,117.99,16.8,376.207,8876.046401798962,0.23376411979700001
128969,128971,804.55,18.0,400.611,64433.38274655161,0.248928057681
128971,129002,868.41,93.60000000000001,2597.514,460991.5244761881,1.6140198716940002
128970,129937,1148.48,12.0,245.871,56336.308207576774,0.152777109141
128970,564062,0.0,72.0,1195.5,0.0,0.7428490305000001
129937,1627466140,1384.76,6.6,139.089,38439.901565617845,0.086425871019
129002,440566,868.41,120.0,2660.625,461824.62948803854,1.653235216875
129001,128970,1148.48,164.4,2735.632,634530.0888889533,1.699842391472
440566,1029625165,772.48,19.8,331.224,51637.78399734251,0.205812988104
440566,1029615236,18.53,12.6,209.815,785.1277089095355,0.13037295636500001
129071,1029615259,40.28,244.8,4078.723,33174.78663039897,2.534400189233
1029615259,1029623888,202.26,27.6,305.93,14312.729343760453,0.19009603003
1029615259,1029614926,133.62,13.2,215.264,5826.43820360384,0.133758806944
2429987861,128959,200.4,6.0,84.65,3550.390443462562,0.052599055150000004
129837,129842,700.51,17.4,240.863,35519.45466961814,0.149665283173
129934,273158,398.12,12.6,205.001,16538.247674873794,0.127381676371
129934,129935,108.96,22.8,383.011,8417.773802398753,0.23799192808100003
273158,273159,782.21,21.0,345.546,54676.09342811171,0.214712263566
129935,128963,1109.62,19.2,426.249,94542.81959973427,0.264858767379
1627466140,273158,384.09,13.2,295.802,22719.30530947658,0.18380278454200003
1627466140,129935,1000.66,9.6,204.825,40916.79692994275,0.127272315075
129950,130122,422.93,9.0,146.629,12563.610969054864,0.09111100835899999
130122,129937,236.28,15.0,248.964,11884.730672618622,0.154699009644
130122,273165,186.66,11.4,192.073,7228.884141814132,0.11934859208300001
71467632,273173,1.33,3.5999999999999996,47.093,13.444636334477737,0.029262224503000003
2036075521,2036075510,1065.2,21.0,116.769,46777.00405445737,0.072556870299
768194458,1971347182,0.0,2.4,35.024,0.0,0.021762897904
273165,106370593,658.08,121.2,2019.604,268369.0437599833,1.2549233570840002
361756,21600321,0.0,72.6,1005.928,0.0,0.6250544872880001
146607,129071,0.0,58.199999999999996,969.962,0.0,0.602706257902
147044,1354017623,706.9,22.2,303.088,45305.216465897276,0.18833009364800002
147044,102763936,1333.49,81.0,1274.571,346414.2763183068,0.791981456841
1354017623,88980135,1272.71,1.2,14.659,4117.555319604817,0.009108677489000001
1354017623,1354017594,22.69,6.6,88.114,426.00490280005494,0.054751484294
102763936,667066198,812.46,6.6,108.333,17811.098512676963,0.067314984543
147056,1756243843,2014.34,96.60000000000001,1227.552,536762.9302170723,0.7627652137919999
147056,1552533766,1739.97,31.8,415.85,155336.41721717766,0.25839713035
1756243843,147044,2716.86,20.400000000000002,265.782,155235.95945839604,0.165149227122
1552533766,1552533744,2729.35,1.2,9.898,7527.830791662852,0.006150330158
1552533766,1693378420,7.51,46.2,638.265,1009.708629497155,0.396599361315
147062,1562270755,3340.76,80.4,918.266,698775.4071376229,0.570583862686
1562270755,147056,3754.31,40.2,546.141,434276.8867948395,0.339356179311
147065,147062,2467.53,30.6,298.697,183425.1510213596,0.185601653587
147065,21151017,1007.85,21.599999999999998,229.234,54718.09226033469,0.14243935981400002
21151017,6130357047,1163.66,3.0,35.686,9275.507748092787,0.022174245506
147066,147065,3475.38,6.6,73.61,58983.14419233212,0.04573911931
147066,27399419,23.33,21.599999999999998,297.229,1462.554365871433,0.184689480959
27399419,1661372285,910.61,4.2,60.124,11410.375794102589,0.037359310004
147086,471905,470.91,58.8,977.398,92970.35528184487,0.6073267726580001
147086,3669978407,1591.25,34.8,571.958,184138.8388059701,0.355398114418
471905,6578736,2617.02,31.8,452.753,247321.6946070844,0.281327584363
3669978407,3671858647,3205.83,6.6,78.311,56141.87682124202,0.048660184381000005
236823,28959692,1708.33,20.400000000000002,340.913,117552.87661840454,0.211833451723
28959692,20924809,786.74,19.2,323.211,51276.58835803156,0.20083394228100002
28959692,267735,423.15,63.6,1055.537,90239.71236786628,0.655880081227
236827,274388844,2537.85,35.4,510.307,269384.18802436243,0.31708997089700003
274388844,236823,923.27,34.199999999999996,568.102,105957.36561846935,0.353002107842
