fishnetid,CO2,CO2psqkm
0,1381778.187324362,167826.74732174695
1,9481600.836765183,1151607.575249077
2,16580365.674216187,2013802.8418997217
3,4686075.771574435,2276628.366719308
4,3730238.758175712,1812255.666673813
5,9184133.418007666,4461934.327466395
6,9963233.450923065,4840445.072375579
7,13747638.541282013,1669748.0687583834
9,2447951.0735715684,297323.9592352608
10,14774752.440079646,1794516.2138384692
11,16645782.953082215,2021768.3864736443
12,5114714.087161286,2484897.7729416145
13,4224896.533121044,2052594.8874471611
14,4203710.33794301,2042312.263973922
15,3338573.6807505526,1621998.050349455
16,7388964.556588447,3589804.0942502776
17,12668333.830347473,6154696.818915009
18,6833038.448591514,3319733.5453404356
19,12021587.12297605,5840515.363791418
20,10939479.258521084,5314761.916971025
21,13362750.837424474,6492067.6367110275
22,10530900.733331671,5116286.80126885
23,10725422.360071814,5210792.338511445
24,17583402.597019926,2135650.0680989823
25,9272424.98900328,1126212.9129975128
26,5991610.802465623,727730.8215917776
27,7930436.759544976,963227.1083749923
28,12286017.746906824,1492253.9207626316
29,22600174.643401764,2745006.552676015
30,13144450.52530775,1596518.76114205
31,19465038.10454946,2364214.347373472
32,21147765.61332971,2568597.6369211273
33,11779660.221650748,5723007.898270497
34,12349776.061023287,5999991.902075739
35,13376998.675085038,6499089.334771536
36,9138593.972590346,4439900.1648022365
37,16584924.434288781,8057588.3976009125
38,9485202.639005356,4608272.955101986
39,12819303.204980504,6228138.221607601
40,11937694.12600929,5799816.719770931
41,17932626.659719292,2178088.3760546264
42,13616741.74740316,1653883.0302194783
43,7599646.023138344,923049.4215496248
45,12177477.80818041,1479086.0498207014
46,12074219.891869718,1466544.2619428479
47,9394212.095376506,1141028.4032703564
48,17916948.58508606,2176206.692796456
49,9101552.289672859,1105481.7126684063
50,10986796.138373498,1334464.9160087751
51,10737701.5371923,5216838.757883025
52,6842701.550366646,3324479.688035092
53,12433602.678597718,6040812.492697139
54,5268187.412371658,2559526.241682487
55,5709837.017602471,2774085.2128781173
56,15039010.416580088,7306600.22069642
57,7020121.721997086,3410696.0061938623
58,10365965.804882824,5036259.992511662
59,8308525.567425421,1009160.0621186261
60,14211349.8446477,1726121.7499587329
61,14054469.573496265,1707066.9486092527
62,2334159.1843191376,283508.8137272634
63,6651387.048223252,807891.2526813437
64,11540787.48393363,1401767.960535438
65,7540902.042939012,915933.5870319989
66,7536860.822564305,915442.7320313499
67,1628582.6959796518,197811.02870890984
68,12333389.473316757,1498039.040453436
69,25773210.63375244,3130467.5661709113
70,5204800.810162992,2528743.563397037
71,3978526.564293727,1932960.3203291139
72,3763095.9577290392,1828303.5311845823
73,6787245.413104941,3297589.2443850455
74,18820228.78183802,2285943.9837233163
75,10131311.50886314,1230570.0881422574
76,7750816.911493695,941430.2819134427
77,1003413.2885560851,121876.65711999519
78,620475.1977047615,75365.0150637289
79,4653218.8945322065,565195.6973918288
80,16570924.995199086,2012760.568839603
81,7663624.941872562,930849.7927447106
82,12697067.215065168,1542228.7070753956
83,13289748.602239942,1614217.7919536482
84,13563882.54345328,6590060.108688304
85,8058900.977123906,3915445.4249419
86,1723625.877909138,837434.2778759098
87,813567.8559410272,395276.9673947434
88,14109978.664296895,1713845.708123892
89,4550010.044962172,552659.6016198699
91,16407391.735373776,1992919.1373566266
92,14896838.552577436,1809440.2276945857
93,12145916.766855704,1475300.300974744
94,9554379.621466516,1160519.9839374109
95,4175443.2842929554,507169.02250039345
96,2620671.512573877,318319.1146020892
99,1246270.5280454392,151379.58447889722
100,4647099.121630982,564464.8719790252
101,8696156.258476967,1056287.9337573552
102,3841259.491624946,466582.6982443118
