Capacity Factor A,Capacity Factor F,FFTT Factor,TSTT,Total Demand,Average Time (min),Average Distance (m),Congestion(%),Weighted Link Congestion,Weighted VC Ratio,Vehicle Kilometres Travelled
0.6,0.7,1.0,161990.10368866488,465950.00000000116,20.756302556649697,7803.552183561419,209.77635686401555,2.1338565433943875,1.131933666446994,3645435.8869330133
