Average Time (min),17.510961336094113
Average Distance (m),6737.2859222477655
Congestion (%),154.59800652189801
Weighted Link Congestion,1.9710560037583118
Weighted VC Ratio,1.1992508651611056
Non-Zero Weighted Link Congestion,2.0618908345480187
Non-Zero Weighted VC Ratio,1.3114315725453471
Vehicle Kilometres Travelled,2805211.067654852
