fishnetid,CO2,CO2psqkm
0,3442773.5011079363,243397.4275034304
1,13878407.1324325,981176.5405973244
2,3907586.169695247,2486329.0402725744
3,4733971.627762473,3012143.7180872783
4,2359132.534634586,1501074.9542043384
5,1984565.2871062797,1262549.8506271467
6,2676056.3219939335,1702465.7901427532
7,7096368.410690198,4514600.217558414
9,9056923.003716225,5760987.776605768
10,6191416.911662153,437721.20019336
11,1304046.615894978,92150.99956648744
12,2912602.709226558,205820.28872557948
13,12792156.45679131,903963.0866993114
14,13492558.01320963,953457.255645718
15,12970434.905602334,3666244.8104261677
16,9309191.431060547,2631351.610167702
17,7408417.868198517,2093592.674956196
18,4122994.502955683,1165143.6573707254
19,9735155.879626999,687938.8622368728
20,2042343.0223604473,144256.4622810046
21,13089869.736854725,924574.5103945662
22,12429943.537933765,877962.0570606088
23,17794313.18437146,1256862.652645541
24,22197409.204220407,1567865.7740381835
25,3537103.3371211723,999342.4329440519
26,13191382.977476804,3726978.6891177194
27,12508586.481865516,3533253.0334441843
28,11305986.863605397,3193559.275460659
29,11513929.674230406,813261.4078883092
30,10969303.529502641,774792.9233859762
31,8373669.083207231,591183.4923724706
32,12840052.372426592,906511.4621014438
33,34516532.74770461,2436877.331980873
34,26574629.088779006,1876176.6051519539
35,16657162.502104016,4704002.198776964
36,18890648.225555353,5334741.182859443
37,18016496.759230748,5086709.005319361
38,7132112.7450684365,2013653.5205600183
39,14627468.891833505,1032703.5924288387
40,1913105.417981051,135065.80341778207
41,1996048.6843018616,140921.62233838183
42,15376107.54388495,1085058.319031869
43,11332597.13099835,799716.6225667488
44,2791966.897399354,197023.00467386955
45,2473944.7700521187,1571227.890418671
46,18963989.7190892,12044225.853741422
47,13001702.032420615,8257515.326740207
49,11737226.650410848,7453291.670957265
50,3668970.209445581,2329843.830875829
51,11686382.063914137,7419868.030554195
52,14605399.858336687,9273198.40216089
54,9815295.94297371,692643.9923944816
55,6045363.322692246,426608.08310110966
56,1809157.480393389,127668.29114167162
57,10128997.266003417,714452.8132224705
59,3381381.6299321037,238507.08561174164
60,23386940.479008317,1649607.0616945014
61,469181.2410872774,33093.883708616886
63,11414212.545039825,804736.5569600357
64,10592280.240657406,746787.839948887
65,7670789.868284634,2163255.666866647
66,11763510.652857332,3317452.5073646265
67,13742982.94614754,3874799.24514874
68,3289572.5813249527,927486.6602768445
69,2798978.781027544,197336.48189585644
70,8420622.577674305,2373629.3285824223
71,8101172.613097218,2283581.8531207903
72,5757458.832543047,1622557.5164590378
73,8125213.606573129,2289834.2469532383
74,11588327.048218941,816637.7501498753
75,240027.12430973514,16907.142693306516
76,6552146.269356456,461523.1392788123
77,1978096.0875037499,139334.05613500823
