Capacity Factor A,Capacity Factor F,FFTT Factor,TSTT,Total Demand,Average Time (min),Average Distance (m),Congestion(%),Weighted Link Congestion,Weighted VC Ratio,Vehicle Kilometres Travelled
0.6,0.7,1.0,4872.524792561298,32185.499999999938,9.044127868125845,6864.072636470269,11.07783990315867,1.0510371406952692,0.3634755391019768,221399.65117430437
