fishnetid,CO2,fishnetid,CO2psqkm
0,801863.8000320534,0,321727.041363707
100,4166347.978293746,3,1671810.3023570657
103,3748002.193470201,5,1504096.9323238807
105,219391.56299903058,7,88043.21872034472
108,1415775.4733125658,9,568159.6318109921
112,13870279.815223718,13,5566230.819421132
114,645288.6340744223,15,258958.40100225568
118,15594180.646633625,21,6258685.28418191
120,22463490.863021508,23,9015665.707698554
122,547807.0806350759,25,219860.99762679977
124,5068745.523701714,27,2034328.3008765518
126,25993618.04406309,29,10432473.39640568
128,9664899.748526502,31,3878983.269457916
13,2248964.32292413,33,902616.189428465
130,2596112.0938615706,35,1042050.0742793253
133,1620277.1582244323,37,650360.9520841024
135,135857.34333674028,39,54531.60325778787
137,10114873.601812802,41,4059996.027527862
143,4465705.141116076,43,1792483.6084731075
146,16577618.912767183,45,6654069.005818314
148,12904766.478949627,47,5179827.519675599
15,1933704.232968617,49,776167.0400757914
150,10285557.663226146,51,4128506.682092671
152,13916680.574636864,54,5586572.449924723
154,2321103.89631253,56,931760.6314968369
156,4291046.23030715,58,1722554.4930101316
158,5803638.074741749,60,2329754.1683019074
160,2994642.8143131398,62,1202139.3287078072
162,9449869.293481927,64,3793460.6005554344
164,4275754.346704801,66,1716415.8728699058
166,7128321.168654817,68,2861521.6424286044
169,25884842.65910767,70,10390951.210991668
171,15820791.267051239,72,6350939.518567429
173,5781108.031905039,74,2320709.9342348916
175,8032329.357287903,76,3224417.6084608287
177,29270406.3577836,78,11751226.238244249
179,19901341.654808078,80,7989816.245521678
181,2989469.3674893687,82,1200185.9639500964
184,1652760.787554121,87,663535.9172968515
186,10391021.329736859,89,4171696.1835035747
189,10751959.7400598,92,4316602.5734500205
192,13748841.28222471,94,5519764.312340767
194,8091279.322095649,96,3248415.915670715
196,17966302.432872098,98,7212953.656088643
198,8049689.964140468,100,3231718.984705637
201,6884439.984587729,103,2763904.6343837315
203,1270370.3737992947,105,510017.1649964538
205,1475689.2764435913,108,592507.7682606117
207,2065201.2501550075,112,829204.2256262496
209,1848778.2896706169,114,742307.690315699
21,340772.96737504005,118,136824.6239950564
213,283160.37508752383,120,113692.44500257076
215,8655461.931864569,122,3475276.6143815652
217,18283343.346715767,124,7340991.857583681
219,10768614.495638436,126,4323733.89434481
221,15201446.869359259,128,6103571.736057253
224,7728139.065705051,130,3102944.843282922
226,6059005.531501244,133,2432766.777299091
228,7052671.694905449,135,2832027.841276014
23,1584401.4845167922,137,636222.5990408206
230,2178260.984687416,143,874689.1987969656
232,10462597.776197912,146,4201296.966037526
234,8269554.446129588,148,3320671.858765831
236,1529593.0676694699,150,614214.0653726319
238,1467410.1229983692,152,589244.2612776213
240,9496313.406843996,154,3813281.706723571
242,8441763.009093383,156,3389822.879249599
244,9424023.881539145,158,3784253.565729989
246,7348055.851700297,160,2950640.5021374472
249,9899268.368769657,162,3975499.5112852473
25,2342550.2715584245,164,940757.1461650801
251,7768404.773747962,166,3119754.7365122526
253,15034917.123049185,169,6037951.841311154
255,12053606.704383947,171,4840671.631216586
257,22663571.684766512,173,9101583.551460966
259,11959823.652039772,175,4803008.799488811
261,17691484.47812862,177,7104816.767933752
264,530396.7407055916,179,213004.83075204206
266,465553.3659528387,181,186964.03712622923
268,9054746.678846275,184,3636343.5817235843
27,3694080.9526336584,186,1483678.4957733592
270,2000107.6719158622,189,803316.6517201579
272,888702.1329498105,192,356935.3949499955
273,10676876.289267529,194,4288225.395044005
275,5721479.45414663,196,2297956.1463288143
277,776807.0952192172,198,311994.24087315536
279,3387891.5491965055,201,1360701.5931720508
281,1249020.961044301,203,501652.6612264781
285,4819610.11448782,205,1935732.3178831032
287,6205831.478124158,207,2492489.696504778
29,9722767.650846496,209,3905423.3678378835
290,2163427.79482928,213,869001.6842910615
292,13064762.487396164,215,5247829.6865576375
294,3816117.088145968,217,1532850.8697987008
298,4745026.840827848,219,1905973.6250705542
3,1882299.7761746289,221,756078.7005445302
300,3802631.0610143584,224,1527433.8273072557
303,641594.2117110617,226,257714.3789782796
305,16218987.209732955,228,6514812.852299984
307,1652239.004637085,230,663668.3143823255
308,2547020.4236629736,232,1023082.4635695211
31,660415.4857859421,234,265274.473616149
310,9374606.967022927,236,3765574.8268530457
313,1879583.6990196097,238,754987.7116857177
315,2107286.6607536064,240,846538.4382154144
317,2681223.489368544,242,1077100.1342460958
320,1441796.2333845133,244,579197.8634727751
322,6509607.35108976,246,2615037.1200168836
324,5569320.993355234,249,2237305.623120706
326,7857242.158315267,251,3156408.4892948684
329,9127142.33634699,253,3666552.331330587
33,3352535.6130959294,255,1346779.3987527348
331,2076647.496512662,257,834230.0841934911
334,2409596.143409584,259,967982.094682058
336,2076757.2952592026,261,834274.1925056957
338,5452663.326371201,264,2190441.947165429
340,8572549.659223108,266,3444117.4846433857
342,16466542.34355217,268,6615617.132766581
345,1112528.5361729031,270,446970.75385017664
349,1460556.0320431178,272,586794.6838720259
35,927465.7597886575,273,372619.7183663829
351,1781185.3850961935,275,715611.1042880813
353,2175669.284529479,277,874099.4128385046
355,1338881.6304397564,279,537910.6352925091
357,11561230.050993567,281,4644853.182017437
359,11026783.632023009,285,4430591.56435835
361,5235006.898486715,287,2103439.967431121
363,3834803.5391516155,290,1540834.460759989
365,569546.6973404455,292,228845.40741476216
367,606668.9689552508,294,243761.23681319025
369,455374.7969413245,298,182989.7658284407
37,1240034.1119592185,300,498300.63782850193
371,4017874.531840249,303,1614559.9726830206
373,6522540.269520541,305,2621045.618997941
375,7738099.061062383,307,3109510.988867319
377,1801546.830922711,308,723941.3224750643
379,3132072.791936783,310,1258605.5939070196
381,2238823.893109752,313,899658.6167768511
384,168810.34554641062,315,67835.47488457532
385,6455624.659597438,317,2594155.962672339
387,169711.3960348808,320,68204.62040177155
389,13251546.287205724,322,5325609.861051225
39,1452149.560779089,324,583598.461113934
392,7608833.101684676,326,3057882.885452265
394,4697320.450226958,329,1887786.9471245855
396,9323125.056894809,331,3746832.683726183
398,5534118.955791546,334,2224084.4837575485
400,7940937.510352519,336,3191350.9710150557
404,1686169.7197167324,338,677647.8678108591
406,8206166.118095651,340,3297942.6138424315
409,6381128.585309109,342,2564485.7273274427
41,1089697.7682104735,345,437934.18927611376
411,968353.0281968061,349,389207.78334168234
414,6247337.875666254,351,2510977.355959138
416,1534202.6647717692,353,616638.3549852055
419,858933.2583140568,355,345228.9606918031
421,6874295.530214595,357,2762968.9250134593
423,2011675.5724623015,359,808547.8823970725
425,226120.50619479833,361,90884.06647321401
429,1730486.4853905244,363,695530.2348103301
43,4450008.915423682,365,1788581.2873911068
431,810298.9653599723,367,325715.27759034757
434,7991.250264795352,369,3212.236976185238
45,13000691.972838642,371,5225878.565596552
47,1387036.9126727083,373,557546.2049839457
49,2725578.5452272356,375,1095598.79798112
5,8645351.413817855,377,3475165.5327172447
51,1146917.1737007494,379,461025.4505748185
54,341961.947290975,381,137458.19178941514
56,9105585.185841005,384,3660545.271686106
58,2825613.503721742,385,1135927.6685188708
60,4122540.6807350228,387,1657306.6407254445
62,6955942.069449965,389,2796365.1245680135
64,9179489.89910121,392,3690639.082811251
66,28699037.10662772,394,11538526.55748543
68,3689845.967495291,396,1483512.6882756155
7,1005207.2398151684,398,404146.32690570765
70,789432.6160670676,400,317393.54780413385
72,5169436.722846127,404,2078602.242344286
74,924112.5744862909,406,371580.61361179815
76,757519.3866815905,409,304594.40364495025
78,242062.88057945136,411,97332.16080124478
80,4152629.5808724985,414,1669749.6499516517
82,5211946.320808928,416,2095695.1192620017
87,18040643.71299118,419,7254798.743509783
89,18765782.479628865,421,7546403.405546105
9,144136.96854552743,423,57962.715462552886
92,16670260.755562123,425,6704415.728542056
94,11257518.79215133,429,4527528.822803475
96,20558795.32891134,431,8269160.890177668
98,15048353.463954737,434,6052750.364735937
