fishnetID,osmid,lon,lat
0,6183055986,43.2349448,38.329832
0,1487684505,43.1904396,38.3250221
0,2402252481,43.2291879,38.4115838
0,2021482168,43.1221025,38.3079092
2,1860376273,43.4243183,38.3402439
2,1433254639,43.2926045,38.4238585
2,10879118592,43.4079589,38.3261508
2,130170602,43.3911489,38.3206365
2,7049446155,43.288218,38.4234652
4,10567634794,43.3395936,38.4612045
4,1480416875,43.4355586,38.5070998
4,9285640577,43.3946579,38.5008478
4,4204457052,43.389983,38.4786904
4,5113493159,43.353856,38.5282877
6,1860376341,43.7577487,38.3429332
6,8936102616,43.861525,38.2735543
8,2894114305,44.3204051,38.4969971
8,10777195442,44.3240322,38.4958615
10,1472205138,44.8263931,38.3262174
10,180540695,44.8024237,38.3039549
10,6830756858,44.4046319,38.4765657
10,10636983006,44.8226282,38.5363711
10,6536918761,44.8178032,38.5356783
12,172868426,44.9209016,38.4443087
12,3192343236,44.9418351,38.4746568
12,4055038892,44.9462803,38.4816115
12,4055038891,44.9450937,38.4783216
12,7366069163,44.9565243,38.4807383
14,2111550697,44.967857,38.5617852
14,2111471892,44.941052,38.555775
14,2111472110,44.9425317,38.5479039
14,7462050407,44.9087752,38.5571068
16,5208047163,45.0416797,38.5715658
16,5208018059,45.0203331,38.5699285
16,3794637664,45.0157086,38.5652575
16,5207959718,45.0210999,38.5681837
16,6640076760,45.0236937,38.5671069
18,415605364,45.7384907,38.4339629
18,6534592973,45.7517471,38.4345296
18,3736211967,45.7350348,38.5465199
18,9811611180,45.7309966,38.4439935
18,2156636200,45.7533919,38.4280748
20,180560896,45.7727021,38.3606879
20,2156526384,45.7732091,38.4205888
20,2157339053,45.7908491,38.43418
20,180569479,45.7729249,38.4094788
20,6942550335,45.7748775,38.435823
22,8786281578,46.6700755,38.489986
22,3529995105,46.6382104,38.5077881
22,3736999143,46.6501533,38.5093748
22,3476277606,46.6612943,38.5050122
22,1894169108,46.2367302,38.5865584
24,4357367259,47.0210863,38.4544036
24,7719517654,46.8606564,38.4054123
24,6771045851,47.0824443,38.4882995
24,7106404514,47.0866408,38.4658943
24,11017454531,47.0471592,38.4756349
26,1355422933,47.2254696,38.5883709
26,8898292007,47.5491725,38.3850095
26,8898291984,47.5398001,38.3833916
26,1355419252,47.2062244,38.5502931
26,8930765843,47.2778909,38.2643424
28,1355530519,47.6804364,38.4167962
28,1355529617,47.6656502,38.3946248
28,1355530050,47.6783917,38.4098786
28,6569598880,47.6764891,38.4150182
28,1967195234,47.68233,38.3898444
30,4352868900,47.6938879,38.4383033
30,6792322017,47.7165786,38.4646583
30,1509474855,47.8287496,38.4986476
30,4371184829,47.7258635,38.4364105
30,1062820989,47.795912,38.5796101
32,5914545607,47.845205,38.535534
32,9216063088,47.8368049,38.5153218
32,1062756941,47.8525728,38.5381509
32,7314864003,48.0280206,38.501882
32,7293791820,47.8391794,38.5205193
34,6433491638,48.2727024,38.3028494
34,7644351803,48.245927,38.3658793
34,6433491662,48.2714168,38.3048634
34,1022605114,48.2548603,38.3911516
34,7733648771,48.2513167,38.3835826
36,2110997038,48.4506926,38.407641
36,6924025565,48.4926859,38.4175139
36,5543625500,48.481123,38.4149341
36,3981493830,48.4810388,38.419485
36,2113129621,48.4182045,38.3541388
38,7643085446,48.2558448,38.4310551
38,1022605600,48.2133608,38.5086697
38,1022606038,48.2316467,38.4785174
38,10665059113,48.181335,38.5257612
38,1022605806,48.2297522,38.4827172
40,5496747024,48.4168546,38.4279905
40,5541111341,48.451001,38.4774115
40,5548599823,48.4754897,38.4318149
40,5541110319,48.4480137,38.4814723
40,5541148343,48.4232935,38.4936166
42,5333466159,48.717271,38.4071536
42,6248863322,48.7287529,38.4091265
42,3036493001,48.5531569,38.2885796
42,6923909539,48.7202534,38.4075787
44,607813100,48.8659295,38.4041573
44,6328526926,48.864998,38.3284438
44,7724491568,48.8677483,38.3188014
44,3636692782,48.877962,38.4135403
44,1339883337,48.8670407,38.4144239
48,5938408177,48.8403285,38.4824722
48,1927486520,48.874066,38.4626685
48,2320305794,48.8784288,38.4448527
48,3914259372,48.8721013,38.4663374
48,2320305827,48.8759147,38.4511362
50,2020654947,43.0138588,38.8986762
50,11202014615,43.3038528,38.6525652
50,11201847260,43.3146694,38.6742911
50,1541472563,43.3129146,38.6704136
50,8933670827,43.1545365,38.6492451
52,2296999830,43.6475639,38.9244337
52,2296999891,43.6510466,38.9261124
52,153176127,43.7294415,38.6557036
54,2194608881,44.0299091,38.6586841
54,6468627876,43.9803744,38.6565914
54,6467577867,44.0157738,38.6597575
54,6468627855,43.9969476,38.6603418
56,7232356317,45.1459866,38.6816533
56,171442753,45.2144043,38.6861514
56,2465070020,45.0166494,38.8901396
56,3754965513,45.0237545,38.8864515
56,9867254472,45.0188536,38.8698801
58,181310019,45.3413061,38.7551668
58,181310414,45.4446054,38.6590806
59,6559138026,45.6248172,38.731437
59,7721252790,45.6128364,38.7417953
59,180571137,45.7228557,38.601742
59,7050909008,45.6275832,38.7300729
59,180572656,45.6772247,38.6494474
61,5581199002,45.6136947,38.8626748
61,3750538326,45.6166887,38.9332235
61,3027205280,45.6088344,38.9334211
61,4226806251,45.6332858,38.9399893
61,2946244513,45.6620035,38.8515258
63,8786281559,46.2088345,38.8549533
63,11061267820,45.8053103,38.9002032
63,4350142687,46.0025097,38.8672981
63,6292200862,46.0092017,38.8999631
63,3529995779,46.1741164,38.6853305
65,8786281558,46.2658033,38.8876769
65,3531170374,46.2762375,38.6562003
65,1894383018,46.2456064,38.8990427
66,3787307046,47.0473414,38.8607587
66,3072265837,47.0329585,38.8676923
66,3787280457,47.0440914,38.8631611
66,3787343562,47.0400242,38.8627014
66,2541442851,47.039842,38.8716752
68,1863584214,47.3684556,38.8590904
68,1355434936,47.5321815,38.6564945
70,9560487376,48.0419752,38.71599
70,5538275550,47.7432065,38.7485052
70,1027338845,47.962273,38.8532365
70,7314969003,47.7460279,38.7448587
70,9234980947,48.0418718,38.7084711
72,9844246821,48.086594,38.635417
72,10709951121,48.095666,38.6321951
72,5540052570,48.1007689,38.6247727
72,1161760851,48.0999029,38.627613
72,3637038413,48.1505813,38.9027552
74,5938332025,48.7790673,38.7270035
74,6216832417,48.8062995,38.6856471
