From,To,Volume,EstimatedTT
442874,26384674,2141.83,0.77
442928,1803689295,0.0,0.03
26384674,264670999,688.14,0.48
26384674,534589,1453.69,0.71
1803689298,1803689295,0.0,0.04
1803689295,139470345,0.0,0.59
442936,15866840,675.91,0.43
15866840,1803689315,2213.85,0.79
264670999,534589,339.28,0.33
534589,534591,1792.97,0.39
534591,534626,1483.02,0.67
8083440,534911,1529.39,0.04
534626,534624,5.32,0.07
534626,534625,1477.71,0.08
534608,30409417,1369.14,0.88
30436919,30436908,942.04,1.3
30409417,30409422,550.61,0.02
30409417,30403571,2488.84,0.23
534624,534608,1000.01,1.23
534625,30436908,1482.79,0.02
534625,534624,994.69,0.07
30436908,30436907,1489.83,0.02
30436908,534628,929.92,0.39
534628,534629,1311.83,0.23
534629,3595409680,1628.3,0.66
11769656,11769730,1075.52,0.2
3595409680,3855350,1294.35,0.01
3595409680,7128283652,333.95,0.04
3160432771,30409397,447.1,0.16
30409405,30409419,1106.44,0.72
534736,140605768,2046.87,0.16
534306820,2021890013,1650.44,0.19
140605768,534324288,2046.87,0.54
534329195,2021890013,1090.73,0.02
534329195,534306820,2046.87,0.33
3853550,3564765835,363.38,0.4
534742,534770,1792.86,0.58
534770,29138173,2826.8,0.1
534743,534744,553.72,0.07
534744,534747,2285.24,0.05
247994358,534742,810.83,0.07
534747,277692998,119.41,0.01
534747,2287846802,2165.83,0.36
277692998,288154283,2069.91,0.08
2287846802,29510418,0.0,0.04
2287846802,2287846804,2165.83,0.19
534749,25235133,2510.18,0.12
534749,7095690293,526.08,0.8
25235133,25235132,1031.93,0.01
25235133,534751,1508.39,1.02
7095690293,7095690318,1382.64,0.02
534751,534754,810.3,0.9
534754,3098430373,1056.68,0.17
29510455,25235132,1463.13,0.73
3098430373,16574394,774.82,0.03
3098430373,2260849842,1243.19,1.06
534758,25873172,1648.74,0.03
534758,2202559858,1472.98,0.64
25873172,25873173,2419.74,0.02
25873172,3100041009,985.86,0.38
2202559858,25873172,1756.86,0.66
534769,546378258,1493.47,0.58
534769,534770,1033.94,0.04
546378258,247994363,957.52,0.05
546378258,290077155,535.95,0.24
29138173,1775338888,306.82,0.09
29138173,534773,2519.98,0.83
534773,2544089666,3072.57,0.04
534773,335716508,898.34,0.28
2544089666,2544089665,2120.49,0.07
2544089666,16574602,952.09,0.04
335716508,534799,898.34,0.51
534774,534804,464.57,0.15
244038933,534778,831.63,0.08
534804,18630111,3239.83,0.85
534804,16574613,306.55,0.05
534778,244038915,1272.35,0.02
534778,30058360,1345.12,0.24
244038915,534787,1922.76,0.27
244038915,244038942,925.69,0.03
30058360,30056676,1508.07,0.88
30058360,30056684,632.89,0.02
534787,244038955,766.96,0.06
534787,244038923,1155.8,0.26
244038955,244038925,1158.82,0.05
244038955,2072816,772.9,0.38
244038923,244038955,1164.76,0.1
534790,30261537,811.43,0.04
534790,30409389,1736.51,0.04
30261537,30409389,562.96,0.05
30409389,30409397,2005.35,0.06
30409389,3160432771,294.12,0.18
534796,534790,872.78,0.05
534796,3160432775,1266.0,0.42
3160432775,534790,1675.16,0.19
534799,1501721437,291.65,0.02
534799,11769597,1018.41,0.43
1501721437,18630516,1146.92,0.01
1501721437,2071676,439.08,0.32
11769597,7128283648,1280.48,0.02
11769597,3595409680,0.0,0.02
18630111,280008666,2524.78,0.04
18630111,35711189,1340.44,0.9
16574613,534773,2000.08,0.05
16574613,16574619,478.74,0.15
534806,280008531,1608.19,0.02
534806,2287864441,2917.71,0.37
280008531,18630070,621.4,0.03
280008531,31197353,987.11,0.05
2287864441,280221322,928.33,0.09
2287864441,24969587,1989.38,0.06
24669567,976932104,650.01,0.12
1854526402,27318980,749.07,0.04
27318980,27318981,913.68,0.08
534908,534911,193.24,0.05
534911,534914,1722.62,0.32
3853544,15511907,650.0,0.4
534914,442936,184.69,0.41
534914,15866840,1537.94,0.82
30409415,30409424,972.47,0.05
536575,30409422,2529.91,0.18
30403571,10919767,2150.54,0.47
30409422,30409424,2132.6,0.01
30409422,30409415,947.92,0.09
536584,30587893,1002.71,1.57
30587893,1619208224,859.99,0.52
536652,25479302,1867.65,1.68
536652,18629762,1200.16,0.08
25479302,18627237,1439.15,1.36
25479302,28796755,1113.13,0.09
18629762,264218470,1391.89,0.2
18629762,264223496,2196.19,0.04
25599929,2526224454,843.6,0.09
264218470,264223496,939.65,0.18
3899207524,309517759,1497.8,0.01
536663,21527849,2816.4,0.15
536663,536667,1882.41,2.6
21527849,2297622,1985.77,0.01
21527849,21552197,2114.51,0.23
21647397,2297615,1592.35,0.15
21647058,1632149359,211.72,0.28
536670,24945363,303.4,0.02
536670,2075220,3554.37,0.58
24945363,21660961,3155.21,0.02
2075220,25096430,3229.23,0.04
2075220,3869392962,1154.43,0.65
344434421,10919786,1264.9,0.22
1630023963,311941598,1630.63,0.28
3100041009,25873173,892.2,0.31
31296012,3148489413,843.84,0.12
536675,3148489416,1033.01,0.18
3148489416,3148489413,321.95,0.02
3148489416,31296012,1083.79,0.14
248219433,248219482,343.08,0.38
2071674,518252065,381.91,0.04
518252065,29348253,381.91,0.24
11769758,3853550,442.8,0.84
534316145,518252065,0.0,0.05
2071676,18178669,1947.15,0.83
18178669,534743,215.63,0.05
18178669,534744,1731.52,0.07
7101166877,16574525,927.68,0.22
2287857538,5824956622,852.99,0.06
2274921120,206133365,783.26,2.15
2072802,30151417,714.64,1.77
316507154,316507156,731.06,0.28
30151417,30151418,1767.9,0.05
2072807,1485594848,499.52,0.01
2072807,1485594778,793.47,0.11
1485594848,159725096,240.85,0.02
1485594848,11007703,1115.05,0.78
1485594778,1485594848,856.37,0.09
2072816,244038925,767.62,0.43
244038925,244038942,1926.44,0.27
2075215,25755498,579.68,0.02
2075215,2039066667,2327.34,3.5
25755498,25755497,1810.6,0.02
25755498,25755500,371.01,0.05
2039066667,25755506,2228.71,2.79
25096430,25096432,1570.88,0.02
25096430,10919799,2853.66,0.39
3869392962,25096430,1195.31,0.31
21540856,21647397,784.06,0.13
2297619,3790101104,1283.89,2.6
