fishnetid,CO2,fishnetid,CO2psqkm
0,283965.03211643506,0,113933.6002322573
100,2516261.714441456,3,1009688.1680422343
103,1813988.8732158535,5,727965.1821514631
105,119311.44096878398,7,47880.434185614344
108,656193.5720530486,9,263334.6214298279
112,7908314.755993929,13,3173656.617668337
114,313181.0062392619,15,125681.51415889221
118,8640512.352830673,21,3467847.9578936654
120,9474627.711894676,23,3802618.064850923
122,238329.74310325697,25,95653.04453909949
124,2573621.7332861633,27,1032916.6266669163
126,12777549.611236174,29,5128237.483697311
128,5039685.85244339,31,2022665.2747155558
13,781916.606039963,33,313820.26837890357
130,987632.265926618,35,396424.43733570445
133,666502.5306617256,37,267526.58840332914
135,66231.84838235802,39,26584.71592562032
137,5355664.063408577,41,2149703.068787292
143,2676120.2882083254,43,1074164.4598857018
146,8455373.353548927,45,3393891.3700773725
148,6320744.421595026,47,2537075.425054791
15,681214.9475705692,49,273431.9863899348
150,4699112.4195451,51,1886170.6539605886
152,6951776.8217815785,54,2790651.4532905133
154,1130175.3624380084,56,453686.2443255382
156,1742043.0308746293,58,699308.2546293816
158,2385096.2611758662,60,957449.0836117535
160,1281547.0232955385,62,514451.36325727165
162,5489140.233400417,64,2203505.3141624667
164,2721403.278717037,66,1092452.7943636368
166,4293698.220727701,68,1723619.0814040005
169,14652549.837371726,70,5881972.414585353
171,7962828.524538942,72,3196517.8923377646
173,2569811.019850172,74,1031599.1207843517
175,4169804.5936214225,76,1673884.4683098877
177,14173033.842427174,78,5690065.424061484
179,9900874.220228504,80,3974916.2172961724
181,1718205.344264601,82,689810.0244132209
184,964649.2497178573,87,387278.92723574076
186,5486463.832669337,89,2202657.4198415857
189,5925089.305449378,92,2378752.930829122
192,8798046.448643478,94,3532162.588008337
194,4797721.968455273,96,1926147.3718666048
196,9709835.956745936,98,3898219.8494047886
198,4327464.083042844,100,1737352.357059958
201,3783071.8504211046,103,1518794.5341950257
203,544585.8329321002,105,218635.54781949244
205,478523.64312466537,108,192133.24944058497
207,781119.4925060223,112,313629.2813382766
209,822435.4404382055,114,330218.1530562149
21,193324.10064525087,118,77622.05313327424
213,101568.62705425112,120,40781.07871478398
215,4341408.48191743,122,1743130.0015475005
217,9534235.610470721,124,3828115.2772489158
219,5619882.609235512,126,2256453.4118694845
221,8008879.098328157,128,3215665.4904070883
224,3175847.088776348,130,1275142.4713492277
226,2627303.6352971187,133,1054895.3891191287
228,3417217.42586944,135,1372196.9926299755
23,739486.7787328033,137,296943.80175691005
230,840902.2659171836,143,337667.58639677137
232,6093075.272287086,146,2446698.153066204
234,4022325.877005717,148,1615180.6525453
236,582985.4256310759,150,234100.072691513
238,633289.2260023943,152,254299.76003461995
240,4577309.729829091,154,1838036.5844060672
242,3768647.703347734,156,1513315.1919662338
244,4648144.060879835,158,1866480.3864586984
246,3666508.4734801436,160,1472300.785625807
249,4199633.110517396,162,1686552.8599174938
25,1088576.762095452,164,437167.2960551872
251,3400389.3176260344,166,1365580.3203636806
253,8051280.753739158,169,3233356.3965860624
255,6744792.34303438,171,2708676.8096970236
257,11695841.94453594,173,4696994.990177439
259,5851566.619717344,175,2349961.5699186344
261,8528392.769601205,177,3424962.333030689
264,307657.6131148344,179,123553.84711437703
266,247448.00536286324,181,99373.95247220776
268,4095802.5648460095,184,1644855.0022365167
27,1480275.785632452,186,594533.0866101044
270,758235.4233166341,189,304535.17579425493
272,251267.714292723,192,100918.33643018921
273,5269703.874779404,194,2116506.4919695826
275,2825098.446137066,196,1134663.2265854988
277,401742.93826806516,198,161354.70932551686
279,1580425.4012285538,201,634756.8480612357
281,602541.3533628352,203,242002.7228051852
285,2135118.587978989,205,857541.9909672677
287,2803471.3918513777,207,1125977.0077977728
29,3957504.0095566968,209,1589642.9074790464
290,1201113.6426589398,213,482461.1114779343
292,6573069.090595532,215,2640258.262536271
294,2158122.905491421,217,866870.8261313414
298,2407538.6799477013,219,967055.6941500718
3,835319.8350799633,221,335529.72987642576
300,1999358.3438736168,224,803098.5700008838
303,267934.69819188066,226,107623.5151297622
305,9165097.541633807,228,3681419.4674860965
307,864454.9560479077,230,347232.67150189215
308,752372.5216816453,232,302211.60609975696
31,270066.37459583295,234,108479.76297386862
310,5425134.443193033,236,2179157.9917369713
313,1044000.4061152847,238,419352.15655629884
315,1141935.7320811448,240,458738.01091335167
317,1113428.103195901,242,447285.9365065917
320,795333.544871945,244,319501.1051296086
322,3518640.6830487465,246,1413507.0676165514
324,3326048.23904959,249,1336138.9003928306
326,4229572.648370147,251,1699102.4006147524
329,5143588.262344653,253,2066280.4237862444
33,1089545.2026278307,255,437691.70629450044
331,981618.8026615959,257,394335.5517802027
334,1254763.57616024,259,504063.17179097625
336,1185082.7064312939,261,476070.99790494936
338,3296719.2141483696,264,1324356.8550751992
340,4964788.107694534,266,1994659.023160436
342,9620920.657715265,268,3865312.2318111854
345,411772.6487630974,270,165434.25651413723
349,644083.5086370546,272,258767.73677020305
35,522559.06996363075,273,209943.93747109018
351,957349.3608753401,275,384625.7885663554
353,1369072.9928276602,277,550040.352030119
355,852071.8822699027,279,342329.3867704689
357,6898376.02268888,281,2771499.5444611507
359,6231330.916010473,285,2503765.6593735353
361,2812016.0191183826,287,1129875.6617455434
363,1945110.246128773,290,781550.5713952724
365,179090.6299528022,292,71959.10074993776
367,203561.43318174602,294,81791.53584416825
369,225724.64093759545,298,90706.15999023257
37,404591.9141877999,300,162582.95393301695
371,2387232.984634617,303,959295.964051503
373,3704223.0764700724,305,1488520.9236257644
375,4045355.001992852,307,1625602.8429337703
377,921581.4101845175,308,370332.23528011463
379,1250786.7739634397,310,502621.533748528
381,1021331.7094750628,313,410416.32432302606
384,75409.40316507476,315,30302.83871469755
385,3843358.0245938078,317,1544431.5092517068
387,87424.21422406084,320,35134.56069767822
389,7162530.76668452,322,2878520.2612895416
39,870303.2403965144,324,349762.61778806016
392,4417084.2483502915,326,1775163.963530829
394,2793972.577501971,329,1122858.2376527905
396,5350770.76898599,331,2150399.4291631645
398,3205314.848272298,334,1288170.9042664503
400,4467469.685699469,336,1795413.161336464
404,1019545.2485009134,338,409740.8794053085
406,4905766.530326486,340,1971558.4916382586
409,3530316.430831346,342,1418784.4640303527
41,411520.99281114154,345,165384.49248437816
411,621134.5769533963,349,249651.11360582447
414,3282394.161096105,351,1319284.7218889743
416,828307.2262917566,353,332919.513941067
419,338025.9173538473,355,135861.93689136862
421,3282978.0188271343,357,1319519.3904092251
423,659796.5302561279,359,265190.4187008392
425,128288.5231473349,361,51562.69487309794
429,809847.9301893056,363,325500.21384195425
43,1393009.8606358513,365,559889.0737609594
431,489476.1429275106,367,196754.36423229374
434,4407.702688412704,369,1771.7609994176496
45,5310740.734452961,371,2134754.536881656
47,526530.988106346,373,211649.27302436638
49,1030818.7064048381,375,414357.43528698676
5,2609631.8121829005,377,1048991.7751967425
51,375535.67859918537,379,150953.7998061948
54,179717.24609321618,381,72240.80888838359
56,2667498.326018172,384,1072363.6301508674
58,1158349.554468806,385,465669.24563622125
60,2243915.2352579576,387,902078.5745054098
62,3260352.417842843,389,1310697.4877060263
64,4459512.345278754,392,1792959.1657785387
66,12357592.674174177,394,4968404.017451056
68,1178390.9895562406,396,473775.32833518536
7,547549.1749135917,398,220143.6470774608
70,262606.7459680076,400,105581.7622475884
72,2652670.9554237034,404,1066624.487688771
74,403723.18615809095,406,162334.88579605852
76,391468.0303449107,409,157407.15464895594
78,119393.94009914483,411,48007.65052702857
80,2024734.7094601667,414,814134.7564296215
82,3091545.835180122,416,1243093.6772879458
87,7651947.858168104,419,3077126.4368391037
89,8487500.771648036,421,3413132.6416721134
9,73951.65886138822,423,29738.65070023655
92,7069569.851053616,425,2843226.989572806
94,5567339.083552334,429,2239062.499693728
96,8980158.395675376,431,3612000.285283821
98,6796116.794423713,434,2733534.835207529
