fishnetid,CO2,CO2psqkm
0,1367328.4249482374,238513.3700089414
3,1482272.929489237,258682.57709513122
4,1373302.289461351,239665.29260634765
6,5051224.294866271,881527.0737837297
8,9707585.297487186,1694143.590000053
10,3470905.611468979,605733.7960952257
12,3221051.2459839564,562129.8349918111
14,870108.338640721,151918.82717856797
16,4989304.662868822,871120.6170069841
18,9328918.379238801,1628806.754377982
20,15590040.62567042,2721983.668399286
22,8959577.692643909,1564320.7571233413
24,8004583.025124606,1397580.9806973073
27,3111382.981145989,543239.9994436229
28,3082420.789941752,538430.4484778144
30,6210898.7966876,1084906.0697563523
32,4296881.0330117205,750569.6786142021
34,2864202.1914078477,2001250.0108512214
36,7608267.75561348,5315981.523286868
38,7182586.611948137,5019706.352423453
40,8737757.175238648,6106571.012387228
42,5621178.809214321,3927580.317717869
44,6004832.2720623715,4195643.270462606
46,7006047.901097052,4896328.44747338
48,11007290.905343514,7692683.856900868
50,14608591.148059743,2551796.4027317227
52,14460828.926554978,2525985.624575755
56,2446237.4005453615,427303.3405941284
59,1503577.6810538268,262641.624976304
61,4924787.828967681,860646.4479800131
63,10669942.672433287,1864658.6574074961
65,15557924.680532714,2718872.9909300082
67,3666150.0532834916,2562757.3076901236
69,8822610.522584332,6167289.734746251
71,3941557.3130804277,2755909.3723124885
73,8157361.305307675,5703570.109212786
75,25760215.995357454,4501805.796626286
77,9729909.355375629,1700380.243107218
80,4173876.920298313,729418.7019856836
82,921084.6663212418,160966.98454609397
84,571417.3070078664,99859.78943050007
86,913224.368592395,159666.74394351259
88,3355620.2493432956,586691.4830026012
89,14180083.50507164,2479223.9891624567
91,12470391.181857355,2180304.0131070456
93,6930364.405423712,1211694.2528172003
95,4918624.69309941,860360.6441659855
97,9416857.800540475,6588747.296586884
99,9197676.294844827,6435391.306328994
101,1304461.5155127016,912910.2918082904
103,4997300.470624719,3497295.226144123
105,6208493.927657876,1085983.2103868423
107,3831083.4109022296,670129.0699983166
110,57413.35534358319,10047.310042458827
111,4844243.634409293,847740.3458628815
113,3729536.9994085454,652667.2117250775
116,4828833.513027846,845043.5819063599
117,1140783.1794653889,199728.55580656737
119,3641365.113965388,637530.9598425076
