fishnetid,CO2,fishnetid,CO2psqkm
0,1957283.0630687792,0,785309.0374789838
100,6186440.956966853,3,2482403.24155941
103,7618265.433083232,5,3057257.9940035334
105,354703.13832756307,7,142344.60779471413
108,2595098.171877266,9,1041429.2729604669
112,21636179.854685403,13,8682735.512624986
114,1264961.4607553408,15,507637.0168467916
118,24362058.96813935,21,9777651.254102979
120,45577169.473538406,23,18292282.636843704
122,1152831.8626844275,25,462686.17618435895
124,8405171.412596088,27,3373394.4618855957
126,45575179.17355657,29,18291483.83493871
128,15209513.03738638,31,6104299.90415767
13,4653895.970603153,33,1867829.4733997956
130,4544301.136454848,35,1824031.1533493036
133,3729387.236635658,37,1496933.9175074059
135,198535.47808821558,39,79689.89866721455
137,14304797.713352302,41,5741784.245370232
143,7214962.145528823,43,2896004.3202454285
146,26475247.517086506,45,10626865.344886078
148,22633991.54216183,47,9085028.57928021
15,4544941.929010211,49,1824288.360242455
150,17683399.223585054,51,7097916.734033877
152,22706589.30668279,54,9115105.11232521
154,4172420.8359470055,56,1674934.7063476192
156,6641265.759868668,58,2666003.0118382713
158,9594565.574964095,60,3851546.0222445475
160,6679547.123084566,62,2681370.29773241
162,15251144.631372632,64,6122266.295512679
164,6581563.776982923,66,2642036.8475623806
166,11547695.570931163,68,4635590.907674013
169,40005165.320260875,70,16059271.694441767
171,26845021.131262504,72,10776395.611411778
173,9997481.739652278,74,4013288.63991104
175,13597800.423812559,76,5458564.4054916445
177,47833864.02672037,78,19203920.545432687
179,32096338.596701942,80,12885756.748954555
181,5448494.953713937,82,2187414.007052425
184,3102508.924313828,87,1245568.094619883
186,14892643.978110956,89,5978968.195163572
189,18917579.950181413,92,7594864.217371542
192,20774452.846184496,94,8340345.275279839
194,13224575.571402777,96,5309286.709065003
196,30365034.50088603,98,12190687.952557793
198,12780763.153912798,100,5131108.788975158
201,11192440.545313861,103,4493442.94706781
203,2250808.7098468826,105,903634.95624686
205,3003300.4220498907,108,1205862.8187456068
207,4210529.194916178,112,1690580.3249369196
209,4123691.572106921,114,1655713.9293378259
21,470932.7390547339,118,189085.40617076404
213,632231.1006701407,120,253848.72307658492
215,12886310.274776205,122,5174015.332298657
217,26488373.603937227,124,10635414.50049216
219,15892906.59982722,126,6381201.497477815
221,23261990.463770762,128,9339981.170166671
224,14417007.547825634,130,5788609.501686711
226,10102754.118109724,133,4056382.594466669
228,11248240.882433793,135,4516775.021222457
23,2420295.0447653765,137,971878.9201310718
230,4233836.041255054,143,1700113.384390681
232,15885014.765960779,146,6378689.668594396
234,14796728.663035288,148,5941684.137061557
236,2544633.9430239224,150,1021807.6899441412
238,2922380.3089169525,152,1173493.2172755294
240,16519648.130830165,154,6633529.172847755
242,16155704.790748412,156,6487386.3043879615
244,13692387.620164724,158,5498231.681741339
246,10636000.028592717,160,4270927.317167693
249,18333673.242488295,162,7362716.74839282
25,3896955.4628215223,164,1564998.943436745
251,14711622.167932183,166,5908118.111363767
253,22564393.85787456,169,9061754.203710092
255,16166868.322335903,171,6492538.1068790415
257,35604037.32854337,173,14298413.552038988
259,19568517.171889685,175,7858624.249321958
261,28152307.424541954,177,11305833.950406238
264,787734.7614275,179,316350.56677035865
266,807679.8126276343,181,324360.40531069034
268,17661436.567290466,184,7092749.668582443
27,6963591.342894754,186,2796833.870530252
270,3977142.157551822,189,1597366.2649667657
272,1844712.8788467683,192,740904.3993120473
273,18643422.77049139,194,7487882.860956844
275,10635481.058199942,196,4271599.550906627
277,1374311.9211705597,198,551974.1094119825
279,7019969.7726273155,201,2819477.5171888433
281,2436895.5101145376,203,978746.6791251505
285,9722928.409805248,205,3905084.9135592147
287,11636896.007192513,207,4673804.5497155925
29,20846446.298554715,209,8373562.079688796
290,3734845.351943994,213,1500205.788777937
292,22855127.040963586,215,9180405.253545424
294,5309340.415391042,217,2132646.0603292305
298,7521370.550970869,219,3021170.2431659563
3,3776660.3307707743,221,1517001.952308754
300,6526270.260022858,224,2621460.1946288035
303,1178551.90806439,226,473398.55556125834
305,31658955.528495863,228,12716710.83405672
307,3167350.363820038,230,1272255.4491905428
308,5126822.323092012,232,2059332.5298306441
31,1550456.5683534741,234,622784.5332021492
310,13788483.654295336,236,5538532.669341104
313,2554966.0564072886,238,1026274.0506675867
315,2924446.68872607,240,1174807.670273519
317,5920528.7495951,242,2378392.6764339223
320,2496210.3196380665,244,1002776.7103532724
322,10429257.089031108,246,4189637.4007028053
324,8441981.287894957,249,3391309.68177658
326,12676358.437361931,251,5092342.144843996
329,14467777.963894054,253,5811990.551680199
