fishnetid,CO2,CO2pcap,CO2psqkm
0,4959459.802653168,582.4486484388701,49835.23525732324
1,690666.4990775743,2367.334438258794,6940.176719945872
2,20027316.425979123,916.6564690746299,202259.035440023
3,723890.9652765272,8966.251015461661,7319.955201504608
4,1616102.9323972594,2265.034869530807,16362.743519409532
5,6961346.698269964,541.1242819899817,70572.24837387101
6,19060655.01731726,0.0,193231.76080069138
7,16249915.911299516,760.2516579954904,164737.24861766858
8,462846.6804127579,170.56226140344472,4692.214352321879
9,1906908.298680666,0.0,19356.455648233485
10,10140506.246697491,4714.321825521846,102933.24516477728
11,12344888.533690475,8036.998482392902,125470.11477476175
12,14283119.188231528,107354.07428781061,145169.7679568569
13,25937570.506840967,5896.2974192236425,263622.4652486935
14,31491777.529626265,19505.163852094578,320073.9261695609
15,3451217.5349911144,2385.152289912236,35122.41031483218
16,19046410.778669514,4237.204193369644,193831.842707948
17,43509597.296370104,82104.98285407874,442789.22246500524
18,15409904.467745373,4922.536531236863,156823.78237276548
19,34451527.98356129,2682.512421274858,350606.9059812958
20,20467852.025630966,3886.1073030309553,208297.59058040098
21,6036262.0799264675,7294.878920962521,61429.93636001237
22,5089422.126944473,345.02448360651294,51861.02220561273
23,7466298.386496316,165.47498143362387,76081.30289798995
24,10056215.297790613,2885.7310118827304,102472.45990896421
25,9911107.475448295,652.2378811821889,101124.68366687527
26,5490332.551975849,134.36860155004555,56018.779326113916
27,24491232.82718111,2688.140445489124,249888.13595207807
28,822828.7939091313,128.0792460904918,8406.372639874453
29,1126088.6140053514,60.136688133353104,11504.605313913724
30,867266.5107137894,106.35766993142835,8860.36745567379
31,2564842.570250053,212.07741991647666,26203.534158911818
32,20193879.119379107,509.88201307038236,206309.34913638706
33,1906590.3891109151,75.75296953138613,19478.54693602224
34,91946.0685068424,95.56280331390327,940.5854720963185
35,709045.6668632047,1128.4407576963329,7253.361281616364
36,8957709.041247364,1429.9003265960903,91635.14138547542
37,2976066.1760885795,497.88994802238807,121777.66837407442
38,589032.9500586672,61.69087932119397,24102.64255209894
39,2927936.9435874997,550.5235543207967,119886.54143595314
40,7620710.504396329,221.54943970786485,312035.6220982635
41,6338976.849804963,301.4991879124597,64846.1606864434
42,2161374.1606446914,1044.4487133492062,353765.12036978547
43,1770303.3085029935,610.2946646095819,289945.50388125196
44,2423023.4048692686,790.4467432737565,396979.69616502576
45,3567893.9244171935,2692.3798004296514,584551.2854800129
46,3309143.867547374,2404.6638468143933,542158.5794283648
47,6968744.06458182,284.6360358036932,1141734.7004782166
48,6718855.147206001,489.7596400336466,274928.8710526716
49,20409969.471002407,955.6793359342589,835701.2797188379
50,21661405.770187497,821.1015329604014,886942.2636019072
51,4837398.141345898,436.08815483165137,791766.0749860002
52,10174479.794400543,2239.9334275141914,1665862.0502696063
53,5593530.746300054,226.05575824675108,915825.750856339
54,1887336.9237883915,60.03658453645139,309012.64938799647
55,4078866.223386498,251.69527559618217,668048.7556699151
56,10558266.60794623,400.04529719220847,1729264.0854534053
57,5088096.170929738,117.1409148509446,833343.4169108638
58,4853028.146684411,90.1454818900548,794843.2817030633
59,12736521.551285967,339.0970304192829,2086707.2292690477
60,6751935.295816799,268.56246773731993,1106213.508657573
61,5702357.542831848,139.765752759496,934254.3535605517
62,4063363.788072971,76.84248156037158,665727.3383145718
63,8723324.480099224,186.73716369443687,89237.44546786035
64,2406531.5804626867,269.60113201654036,24618.221088546317
65,564985.646157203,304.42146188207755,5779.663006242291
66,23461461.97618447,578.243832627591,240004.9360163462
67,5626200.535729253,230.52578227143462,57554.63580928812
68,2044293.9799870937,354.01466441341995,20939.976114076366
69,8107752.239685306,732.1516465234182,83048.78843253813
70,7291523.743491661,303.8409358810676,74688.05099396304
71,37852945.91235015,1246.9404787267874,387732.77767862147
72,5276597.094169728,236.64318138769266,2648395.344611636
73,1116710.7588411956,62.553325245341306,560492.2115920958
74,1758876.9829866926,602.7547226587126,882804.1122627126
75,1843280.8150409048,143.44485498098732,925167.5354861284
76,3050843.271343048,114.39316974815051,1531259.4410305133
77,2470225.4457182256,161.5233264617599,1239839.5128197211
78,2464253.733178827,123.44581118009376,1237073.6464061476
79,3324918.9767844076,196.93663933428803,1669133.9804977675
80,4028106.061162093,172.22303483190444,2022139.1109617485
81,1954060.4977298186,86.89786136765318,980952.8591467564
