,Unnamed: 0,osmid,y,x,highway,street_cou,lon,lat,ref,geometry,gridID_lon,gridID_lat,inner_grid_lon,inner_grid_lat
17592,17592,2110840165,25.313308399999997,55.34173979999999,,3,55.34173979999999,25.313308399999997,,POINT (55.3417398 25.3133084),6.0,8.0,None,None
17593,17593,844077678,25.315051899999997,55.366642399999996,,1,55.366642399999996,25.315051899999997,,POINT (55.3666424 25.3150519),7.0,8.0,1,1
17594,17594,2111032004,25.2847314,55.33819989999999,,3,55.33819989999999,25.2847314,,POINT (55.3381999 25.2847314),6.0,8.0,None,None
17595,17595,2111032025,25.2855707,55.3389991,,3,55.3389991,25.2855707,,POINT (55.3389991 25.2855707),6.0,8.0,None,None
17596,17596,6452588012,25.285785100000002,55.338433499999994,,3,55.338433499999994,25.285785100000002,,POINT (55.3384335 25.2857851),6.0,8.0,None,None
17597,17597,2111032019,25.2852337,55.339466599999994,,3,55.339466599999994,25.2852337,,POINT (55.3394666 25.2852337),6.0,8.0,None,None
17598,17598,2111032053,25.2860482,55.339995200000004,,3,55.339995200000004,25.2860482,,POINT (55.3399952 25.2860482),6.0,8.0,None,None
17599,17599,2111032056,25.286365,55.339597899999994,,3,55.339597899999994,25.286365,,POINT (55.3395979 25.286365),6.0,8.0,None,None
17600,17600,2111032111,25.287140899999997,55.3410796,,3,55.3410796,25.287140899999997,,POINT (55.3410796 25.2871409),6.0,8.0,None,None
17601,17601,2111032137,25.2874952,55.34065749999999,,3,55.34065749999999,25.2874952,,POINT (55.3406575 25.2874952),6.0,8.0,None,None
17602,17602,2111032156,25.2877331,55.3403914,,3,55.3403914,25.2877331,,POINT (55.3403914 25.2877331),6.0,8.0,None,None
17603,17603,2111032153,25.2876296,55.3380144,,3,55.3380144,25.2876296,,POINT (55.3380144 25.2876296),6.0,8.0,None,None
17604,17604,2111032176,25.2885228,55.339380799999994,,3,55.339380799999994,25.2885228,,POINT (55.3393808 25.2885228),6.0,8.0,None,None
17605,17605,2111032141,25.2875921,55.341486100000004,,3,55.341486100000004,25.2875921,,POINT (55.3414861 25.2875921),6.0,8.0,None,None
17606,17606,2111032214,25.2888912,55.3427247,,3,55.3427247,25.2888912,,POINT (55.3427247 25.2888912),6.0,8.0,None,None
17607,17607,2111032160,25.287918899999998,55.341060600000006,,3,55.341060600000006,25.287918899999998,,POINT (55.3410606 25.2879189),6.0,8.0,None,None
17608,17608,2111032162,25.287951899999996,55.3376202,,3,55.3376202,25.287951899999996,,POINT (55.3376202 25.2879519),6.0,8.0,None,None
17609,17609,2111032207,25.2887449,55.339100300000005,,3,55.339100300000005,25.2887449,,POINT (55.3391003 25.2887449),6.0,8.0,None,None
17610,17610,2111032164,25.2881414,55.340802000000004,,3,55.340802000000004,25.2881414,,POINT (55.340802 25.2881414),6.0,8.0,None,None
17611,17611,2111032158,25.2877428,55.3354537,,3,55.3354537,25.2877428,,POINT (55.3354537 25.2877428),6.0,8.0,None,None
17612,17612,2111032270,25.2897817,55.337369200000005,,1,55.337369200000005,25.2897817,,POINT (55.3373692 25.2897817),6.0,8.0,None,None
17613,17613,2111032229,25.2892242,55.342318299999995,,3,55.342318299999995,25.2892242,,POINT (55.3423183 25.2892242),6.0,8.0,None,None
17614,17614,2111032222,25.289044600000004,55.3387211,,3,55.3387211,25.289044600000004,,POINT (55.3387211 25.2890446),6.0,8.0,None,None
17615,17615,2111032218,25.288968899999997,55.339803599999996,,3,55.339803599999996,25.288968899999997,,POINT (55.3398036 25.2889689),6.0,8.0,None,None
17616,17616,2111032250,25.289382699999997,55.339257499999995,,3,55.339257499999995,25.289382699999997,,POINT (55.3392575 25.2893827),6.0,8.0,None,None
17617,17617,2111032291,25.2904462,55.3403382,,3,55.3403382,25.2904462,,POINT (55.3403382 25.2904462),6.0,8.0,None,None
17618,17618,2111032342,25.2916264,55.3457772,,3,55.3457772,25.2916264,,POINT (55.3457772 25.2916264),7.0,8.0,0,0
17619,17619,2111032354,25.2920951,55.346241000000006,,3,55.346241000000006,25.2920951,,POINT (55.346241 25.2920951),7.0,8.0,0,0
17620,17620,2111032362,25.2925927,55.3446291,,3,55.3446291,25.2925927,,POINT (55.3446291 25.2925927),7.0,8.0,0,0
17621,17621,2111032352,25.2921007,55.3441582,,3,55.3441582,25.2921007,,POINT (55.3441582 25.2921007),6.0,8.0,None,None
17622,17622,2111032350,25.292058899999997,55.3472297,,3,55.3472297,25.292058899999997,,POINT (55.3472297 25.2920589),7.0,8.0,0,0
17623,17623,2111032364,25.2925331,55.3466816,,3,55.3466816,25.2925331,,POINT (55.3466816 25.2925331),7.0,8.0,0,0
17624,17624,2847691611,25.2908783,55.3460445,,3,55.3460445,25.2908783,,POINT (55.3460445 25.2908783),7.0,8.0,0,0
17625,17625,2111032385,25.293797100000003,55.3431983,,3,55.3431983,25.293797100000003,,POINT (55.3431983 25.2937971),6.0,8.0,None,None
17626,17626,2111032356,25.292292,55.339082499999996,,3,55.339082499999996,25.292292,,POINT (55.3390825 25.292292),6.0,8.0,None,None
17627,17627,2111032382,25.293754999999997,55.340477500000006,,3,55.340477500000006,25.293754999999997,,POINT (55.3404775 25.293755),6.0,8.0,None,None
17628,17628,2111032366,25.2926581,55.3386201,,3,55.3386201,25.2926581,,POINT (55.3386201 25.2926581),6.0,8.0,None,None
17629,17629,2111032368,25.293067899999997,55.338153500000004,,3,55.338153500000004,25.293067899999997,,POINT (55.3381535 25.2930679),6.0,8.0,None,None
17630,17630,2111032416,25.294125899999997,55.3400407,,3,55.3400407,25.294125899999997,,POINT (55.3400407 25.2941259),6.0,8.0,None,None
17631,17631,2847653918,25.2935333,55.3385815,,3,55.3385815,25.2935333,,POINT (55.3385815 25.2935333),6.0,8.0,None,None
17632,17632,2111032370,25.293120499999997,55.348301600000006,,3,55.348301600000006,25.293120499999997,,POINT (55.3483016 25.2931205),7.0,8.0,0,0
17633,17633,2111032378,25.293640600000003,55.347682400000004,,3,55.347682400000004,25.293640600000003,,POINT (55.3476824 25.2936406),7.0,8.0,0,0
17634,17634,2111032402,25.294004100000002,55.3480578,,3,55.3480578,25.294004100000002,,POINT (55.3480578 25.2940041),7.0,8.0,0,0
17635,17635,2111032437,25.2944845,55.346677799999995,,3,55.346677799999995,25.2944845,,POINT (55.3466778 25.2944845),7.0,8.0,0,0
17636,17636,2111032388,25.293183199999998,55.3486552,,3,55.3486552,25.293183199999998,,POINT (55.3486552 25.2931832),7.0,8.0,0,0
17637,17637,5990134016,25.293643,55.34911429999999,,3,55.34911429999999,25.293643,,POINT (55.3491143 25.293643),7.0,8.0,0,0
17638,17638,2111032395,25.2939383,55.3503803,,3,55.3503803,25.2939383,,POINT (55.3503803 25.2939383),7.0,8.0,0,0
17639,17639,2111032392,25.2939271,55.35071729999999,,3,55.35071729999999,25.2939271,,POINT (55.3507173 25.2939271),7.0,8.0,0,0
17640,17640,2111032464,25.294849300000003,55.3470432,,3,55.3470432,25.294849300000003,,POINT (55.3470432 25.2948493),7.0,8.0,0,0
17641,17641,2111032444,25.2945272,55.3395371,,3,55.3395371,25.2945272,,POINT (55.3395371 25.2945272),6.0,8.0,None,None
17642,17642,2111032490,25.2949764,55.3460921,,3,55.3460921,25.2949764,,POINT (55.3460921 25.2949764),7.0,8.0,0,0
17643,17643,2111032487,25.2949469,55.3491186,,3,55.3491186,25.2949469,,POINT (55.3491186 25.2949469),7.0,8.0,0,0
17644,17644,2111032539,25.2953426,55.34646779999999,,3,55.34646779999999,25.2953426,,POINT (55.3464678 25.2953426),7.0,8.0,0,0
17645,17645,2111032548,25.2958433,55.34506,,3,55.34506,25.2958433,,POINT (55.34506 25.2958433),7.0,8.0,0,0
17646,17646,3913828385,25.2959177,55.35133929999999,,3,55.35133929999999,25.2959177,,POINT (55.3513393 25.2959177),7.0,8.0,0,0
17647,17647,2112493316,25.2963374,55.3476074,,3,55.3476074,25.2963374,,POINT (55.3476074 25.2963374),7.0,8.0,0,0
17648,17648,2111032519,25.2952563,55.3504226,,3,55.3504226,25.2952563,,POINT (55.3504226 25.2952563),7.0,8.0,0,0
17649,17649,2111032558,25.296219699999998,55.3454299,,3,55.3454299,25.296219699999998,,POINT (55.3454299 25.2962197),7.0,8.0,0,0
17650,17650,6657305733,25.3029357,55.3594826,,1,55.3594826,25.3029357,,POINT (55.3594826 25.3029357),7.0,8.0,0,1
17651,17651,4924527551,25.3063764,55.3727701,,1,55.3727701,25.3063764,,POINT (55.3727701 25.3063764),7.0,8.0,1,1
17652,17652,2973595871,25.3055865,55.3421339,,3,55.3421339,25.3055865,,POINT (55.3421339 25.3055865),6.0,8.0,None,None
17653,17653,2111223443,25.1608922,55.469955500000005,,3,55.469955500000005,25.1608922,,POINT (55.4699555 25.1608922),10.0,4.0,None,None
17654,17654,2111223499,25.161281699999996,55.4700246,,3,55.4700246,25.161281699999996,,POINT (55.4700246 25.1612817),10.0,4.0,None,None
17655,17655,2111223449,25.1492495,55.46048960000001,,3,55.46048960000001,25.1492495,,POINT (55.4604896 25.1492495),10.0,4.0,None,None
17656,17656,2111223460,25.150341,55.4618703,,3,55.4618703,25.150341,,POINT (55.4618703 25.150341),10.0,4.0,None,None
17657,17657,2111223490,25.159380399999996,55.4696337,,3,55.4696337,25.159380399999996,,POINT (55.4696337 25.1593804),10.0,4.0,None,None
17658,17658,2111223466,25.1481638,55.4604825,,3,55.4604825,25.1481638,,POINT (55.4604825 25.1481638),10.0,4.0,None,None
17659,17659,6969481819,25.1513487,55.4576181,,3,55.4576181,25.1513487,,POINT (55.4576181 25.1513487),9.0,4.0,None,None
17660,17660,7732826126,25.1598802,55.4697912,,3,55.4697912,25.1598802,,POINT (55.4697912 25.1598802),10.0,4.0,None,None
17661,17661,5994217939,25.1655448,55.4703784,,3,55.4703784,25.1655448,,POINT (55.4703784 25.1655448),10.0,4.0,None,None
17662,17662,2111223522,25.161323499999998,55.4697387,,3,55.4697387,25.161323499999998,,POINT (55.4697387 25.1613235),10.0,4.0,None,None
17663,17663,2111223514,25.160924100000003,55.46968149999999,,3,55.46968149999999,25.160924100000003,,POINT (55.4696815 25.1609241),10.0,4.0,None,None
17664,17664,2111236108,25.160292600000002,55.469704899999996,,3,55.469704899999996,25.160292600000002,,POINT (55.4697049 25.1602926),10.0,4.0,None,None
17665,17665,2111236046,25.1544676,55.45598689999999,,1,55.45598689999999,25.1544676,,POINT (55.4559869 25.1544676),9.0,4.0,None,None
17666,17666,2111236101,25.1611337,55.46882539999999,,1,55.46882539999999,25.1611337,,POINT (55.4688254 25.1611337),10.0,4.0,None,None
17667,17667,2111236114,25.161974100000002,55.4698623,,3,55.4698623,25.161974100000002,,POINT (55.4698623 25.1619741),10.0,4.0,None,None
17668,17668,2111236102,25.1612575,55.4689246,,1,55.4689246,25.1612575,,POINT (55.4689246 25.1612575),10.0,4.0,None,None
17669,17669,2111236122,25.153256699999996,55.455908400000006,,3,55.455908400000006,25.153256699999996,,POINT (55.4559084 25.1532567),9.0,4.0,None,None
17670,17670,2111236186,25.154355399999996,55.4560746,,1,55.4560746,25.154355399999996,,POINT (55.4560746 25.1543554),9.0,4.0,None,None
17671,17671,2111243744,25.1406809,55.42517320000001,,3,55.42517320000001,25.1406809,,POINT (55.4251732 25.1406809),9.0,3.0,None,None
17672,17672,2111311566,25.0489003,55.16611379999999,,1,55.16611379999999,25.0489003,,POINT (55.1661138 25.0489003),2.0,1.0,None,None
17673,17673,3641637165,25.049137899999998,55.16612289999999,,3,55.16612289999999,25.049137899999998,,POINT (55.1661229 25.0491379),2.0,1.0,None,None
17674,17674,2111311569,25.0487378,55.167141599999994,,3,55.167141599999994,25.0487378,,POINT (55.1671416 25.0487378),2.0,1.0,None,None
17675,17675,4090467605,25.0483725,55.16678929999999,,3,55.16678929999999,25.0483725,,POINT (55.1667893 25.0483725),2.0,1.0,None,None
17676,17676,2111311571,25.048595199999998,55.1665315,,1,55.1665315,25.048595199999998,,POINT (55.1665315 25.0485952),2.0,1.0,None,None
17677,17677,7561261003,25.2110403,55.4135275,,3,55.4135275,25.2110403,,POINT (55.4135275 25.2110403),8.0,5.0,None,None
17678,17678,2112372806,25.054710800000002,55.225046299999995,motorway_junction,3,55.225046299999995,25.054710800000002,,POINT (55.2250463 25.0547108),3.0,1.0,None,None
17679,17679,2112372957,25.0537736,55.2212502,,3,55.2212502,25.0537736,,POINT (55.2212502 25.0537736),3.0,1.0,None,None
17680,17680,2112372866,25.0588579,55.2218456,,3,55.2218456,25.0588579,,POINT (55.2218456 25.0588579),3.0,1.0,None,None
17681,17681,2112372813,25.0504115,55.222134200000006,motorway_junction,3,55.222134200000006,25.0504115,,POINT (55.2221342 25.0504115),3.0,1.0,None,None
17682,17682,2112372831,25.0506241,55.2265186,,3,55.2265186,25.0506241,,POINT (55.2265186 25.0506241),3.0,1.0,None,None
17683,17683,2112372955,25.046973100000002,55.2253353,,3,55.2253353,25.046973100000002,,POINT (55.2253353 25.0469731),3.0,1.0,None,None
17684,17684,2112372983,25.0533639,55.2293605,,3,55.2293605,25.0533639,,POINT (55.2293605 25.0533639),3.0,1.0,None,None
17685,17685,2112372842,25.0504139,55.2223922,motorway_junction,3,55.2223922,25.0504139,,POINT (55.2223922 25.0504139),3.0,1.0,None,None
17686,17686,2112372889,25.051486899999997,55.225967700000005,,3,55.225967700000005,25.051486899999997,,POINT (55.2259677 25.0514869),3.0,1.0,None,None
17687,17687,2112372854,25.052819500000002,55.2217775,,3,55.2217775,25.052819500000002,,POINT (55.2217775 25.0528195),3.0,1.0,None,None
17688,17688,4860572994,25.0649975,55.2202669,,3,55.2202669,25.0649975,,POINT (55.2202669 25.0649975),3.0,1.0,None,None
17689,17689,3553420294,25.0428242,55.22727929999999,,3,55.22727929999999,25.0428242,,POINT (55.2272793 25.0428242),3.0,1.0,None,None
17690,17690,2112383363,25.050169699999998,55.2204125,motorway_junction,3,55.2204125,25.050169699999998,,POINT (55.2204125 25.0501697),3.0,1.0,None,None
17691,17691,3913828411,25.2984668,55.344548399999994,,3,55.344548399999994,25.2984668,,POINT (55.3445484 25.2984668),6.0,8.0,None,None
17692,17692,2113043602,25.329045800000003,55.4315475,,3,55.4315475,25.329045800000003,,POINT (55.4315475 25.3290458),9.0,9.0,0,0
17693,17693,4883845746,25.3293992,55.4317923,,3,55.4317923,25.3293992,,POINT (55.4317923 25.3293992),9.0,9.0,0,0
17694,17694,2113043628,25.329413199999998,55.43092289999999,,4,55.43092289999999,25.329413199999998,,POINT (55.4309229 25.3294132),9.0,9.0,0,0
17695,17695,2205955462,25.3288753,55.431837300000005,,3,55.431837300000005,25.3288753,,POINT (55.4318373 25.3288753),9.0,9.0,0,0
17696,17696,2113043603,25.330911399999998,55.43109989999999,,3,55.43109989999999,25.330911399999998,,POINT (55.4310999 25.3309114),9.0,9.0,0,0
17697,17697,2113043607,25.330534699999998,55.4317452,,3,55.4317452,25.330534699999998,,POINT (55.4317452 25.3305347),9.0,9.0,0,0
17698,17698,2113043617,25.3304735,55.4307813,,3,55.4307813,25.3304735,,POINT (55.4307813 25.3304735),9.0,9.0,0,0
17699,17699,2113043604,25.331500899999998,55.4315225,,3,55.4315225,25.331500899999998,,POINT (55.4315225 25.3315009),9.0,9.0,0,0
17700,17700,2113094492,25.3307949,55.43272389999999,,3,55.43272389999999,25.3307949,,POINT (55.4327239 25.3307949),9.0,9.0,0,0
17701,17701,2113043611,25.3318294,55.430963500000004,,3,55.430963500000004,25.3318294,,POINT (55.4309635 25.3318294),9.0,9.0,0,0
17702,17702,2113043605,25.3317694,55.4300324,,3,55.4300324,25.3317694,,POINT (55.4300324 25.3317694),9.0,9.0,0,0
17703,17703,2113057534,25.3313509,55.4297377,,3,55.4297377,25.3313509,,POINT (55.4297377 25.3313509),9.0,9.0,0,0
17704,17704,2113057536,25.3320535,55.4295539,,3,55.4295539,25.3320535,,POINT (55.4295539 25.3320535),9.0,9.0,0,0
17705,17705,2113043606,25.3321988,55.4303348,,3,55.4303348,25.3321988,,POINT (55.4303348 25.3321988),9.0,9.0,0,0
17706,17706,2113055259,25.3326979,55.4294855,,3,55.4294855,25.3326979,,POINT (55.4294855 25.3326979),9.0,9.0,0,0
17707,17707,2113043625,25.3301881,55.432338699999995,,3,55.432338699999995,25.3301881,,POINT (55.4323387 25.3301881),9.0,9.0,0,0
17708,17708,2113043608,25.3293153,55.4299056,,1,55.4299056,25.3293153,,POINT (55.4299056 25.3293153),9.0,9.0,0,0
17709,17709,4883845747,25.3297786,55.43027289999999,,3,55.43027289999999,25.3297786,,POINT (55.4302729 25.3297786),9.0,9.0,0,0
17710,17710,2113043609,25.3287455,55.4305798,,3,55.4305798,25.3287455,,POINT (55.4305798 25.3287455),9.0,9.0,0,0
17711,17711,2113043620,25.3288893,55.4305382,,3,55.4305382,25.3288893,,POINT (55.4305382 25.3288893),9.0,9.0,0,0
17712,17712,2205955220,25.3288508,55.43039889999999,,3,55.43039889999999,25.3288508,,POINT (55.4303989 25.3288508),9.0,9.0,0,0
17713,17713,2113043610,25.329088600000002,55.4342221,,3,55.4342221,25.329088600000002,,POINT (55.4342221 25.3290886),9.0,9.0,0,0
17714,17714,2113043613,25.3294723,55.43356479999999,,3,55.43356479999999,25.3294723,,POINT (55.4335648 25.3294723),9.0,9.0,0,0
17715,17715,2113043612,25.327943899999998,55.4334206,,3,55.4334206,25.327943899999998,,POINT (55.4334206 25.3279439),9.0,9.0,0,0
17716,17716,2113097498,25.328615399999997,55.4350325,,3,55.4350325,25.328615399999997,,POINT (55.4350325 25.3286154),9.0,9.0,0,0
17717,17717,2113043615,25.332433899999998,55.4313916,mini_roundabout,4,55.4313916,25.332433899999998,,POINT (55.4313916 25.3324339),9.0,9.0,0,0
17718,17718,2113043631,25.3283348,55.4327562,,3,55.4327562,25.3283348,,POINT (55.4327562 25.3283348),9.0,9.0,0,0
17719,17719,2113097330,25.3274268,55.433042900000004,,3,55.433042900000004,25.3274268,,POINT (55.4330429 25.3274268),9.0,9.0,0,0
17720,17720,2113043637,25.3298436,55.4329289,,3,55.4329289,25.3298436,,POINT (55.4329289 25.3298436),9.0,9.0,0,0
17721,17721,2113043614,25.3325868,55.4276442,,3,55.4276442,25.3325868,,POINT (55.4276442 25.3325868),9.0,9.0,0,0
17722,17722,2113043624,25.332996100000003,55.42792420000001,,3,55.42792420000001,25.332996100000003,,POINT (55.4279242 25.3329961),9.0,9.0,0,0
17723,17723,2113043635,25.3321582,55.427343900000004,,3,55.427343900000004,25.3321582,,POINT (55.4273439 25.3321582),9.0,9.0,0,0
17724,17724,2113043623,25.332840899999997,55.4271947,,3,55.4271947,25.332840899999997,,POINT (55.4271947 25.3328409),9.0,9.0,0,0
17725,17725,2113094144,25.3320388,55.4320589,,3,55.4320589,25.3320388,,POINT (55.4320589 25.3320388),9.0,9.0,0,0
17726,17726,2113094704,25.3340777,55.4325565,,3,55.4325565,25.3340777,,POINT (55.4325565 25.3340777),9.0,9.0,0,0
17727,17727,2113095013,25.333254399999998,55.4300053,,3,55.4300053,25.333254399999998,,POINT (55.4300053 25.3332544),9.0,9.0,0,0
17728,17728,2113043616,25.333432600000002,55.42823520000001,,3,55.42823520000001,25.333432600000002,,POINT (55.4282352 25.3334326),9.0,9.0,0,0
17729,17729,2113055261,25.3333577,55.42836260000001,,3,55.42836260000001,25.3333577,,POINT (55.4283626 25.3333577),9.0,9.0,0,0
17730,17730,2113064079,25.3336327,55.4278946,,3,55.4278946,25.3336327,,POINT (55.4278946 25.3336327),9.0,9.0,0,0
17731,17731,2113043636,25.3311632,55.4296119,,3,55.4296119,25.3311632,,POINT (55.4296119 25.3311632),9.0,9.0,0,0
17732,17732,2113043618,25.3333384,55.429863399999995,,3,55.429863399999995,25.3333384,,POINT (55.4298634 25.3333384),9.0,9.0,0,0
17733,17733,4883845742,25.3337619,55.4291479,,3,55.4291479,25.3337619,,POINT (55.4291479 25.3337619),9.0,9.0,0,0
17734,17734,2113043632,25.3327347,55.4294228,,3,55.4294228,25.3327347,,POINT (55.4294228 25.3327347),9.0,9.0,0,0
17735,17735,2205955385,25.3288557,55.4303902,,3,55.4303902,25.3288557,,POINT (55.4303902 25.3288557),9.0,9.0,0,0
17736,17736,2113043621,25.330583999999998,55.4330828,,3,55.4330828,25.330583999999998,,POINT (55.4330828 25.330584),9.0,9.0,0,0
17737,17737,2113043630,25.329999700000002,55.43266139999999,,3,55.43266139999999,25.329999700000002,,POINT (55.4326614 25.3299997),9.0,9.0,0,0
17738,17738,2113094158,25.329643899999997,55.434682499999994,,3,55.434682499999994,25.329643899999997,,POINT (55.4346825 25.3296439),9.0,9.0,0,0
17739,17739,2113043622,25.331625600000002,55.4282545,,3,55.4282545,25.331625600000002,,POINT (55.4282545 25.3316256),9.0,9.0,0,0
17740,17740,7739311758,25.3318569,55.428416399999996,,3,55.428416399999996,25.3318569,,POINT (55.4284164 25.3318569),9.0,9.0,0,0
17741,17741,2113063796,25.3317892,55.427974600000006,,3,55.427974600000006,25.3317892,,POINT (55.4279746 25.3317892),9.0,9.0,0,0
17742,17742,2113063782,25.331413,55.4286179,,3,55.4286179,25.331413,,POINT (55.4286179 25.331413),9.0,9.0,0,0
