fishnetid,CO2,fishnetid,CO2psqkm
0,1653360.980808877,0,663368.1887629464
100,5730838.949010341,3,2299586.0273841806
103,6538972.530983076,5,2624130.9414217565
105,316395.041953092,7,126971.32697318816
108,2328289.6393339494,9,934357.3251330624
112,19415252.79056409,13,7791463.466445351
114,1084498.4221116896,15,435216.0606119132
118,22101878.944249664,21,8870533.671226062
120,39522193.23757276,23,15862133.11358379
122,982718.1701796893,25,394411.47243151447
124,7455726.332537673,27,2992337.060708298
126,40031063.08690895,29,16066366.75110334
128,13800124.912464358,31,5538645.515701269
13,4101167.872002387,33,1645993.4375571338
130,4070035.254399131,35,1633666.1845974338
133,3150981.749578776,37,1264768.4874490027
135,184709.46260088822,39,74140.29220006769
137,13325819.086107817,41,5348833.280868317
143,6413758.660839144,43,2574410.290192907
146,23817699.650686912,45,9560155.645360457
148,19927853.58663925,47,7998815.366749808
15,3843008.7013784135,49,1542540.2902258649
150,15641448.916039037,51,6278300.942141003
152,20256276.567800295,54,8131476.181034765
154,3659085.7402405534,56,1468866.6222326413
156,6075021.858259776,58,2438695.748176801
158,8586750.984838024,60,3446979.0571816596
160,5629330.235006797,62,2259781.7801311933
162,13535680.457606092,64,5433627.590283565
164,5996204.179677837,66,2407055.9710474573
166,10320198.842930315,68,4142836.951997859
169,36053209.791507795,70,14472838.36633215
171,23853361.167759262,72,9575453.688367873
173,8844713.455126973,74,3550532.9198994874
175,12117271.838893441,76,4864235.883005029
177,42664050.98563293,78,17128389.3104832
179,28786796.0935541,80,11557070.627408238
181,4734317.147280281,82,1900692.1599019403
184,2671017.5788301104,87,1072336.730536703
186,13669383.917880768,89,5487864.466015144
189,16505757.885911856,92,6626587.030605252
192,18833380.000560053,94,7561060.359482349
194,11757952.230372498,96,4720479.622614923
196,26884150.99399517,98,10793213.346346715
198,11379078.534126155,100,4568372.731249476
201,9976223.99905071,103,4005166.9861826347
203,2007209.7432647224,105,805836.9778819082
205,2639482.6426280956,108,1059785.4134409816
207,3672890.1018852154,112,1474711.4803051061
209,3486300.5677191983,114,1399793.44014853
21,440412.40524354775,118,176831.1090353833
213,532426.1895891165,120,213775.79846431006
215,11818596.672885519,122,4745314.918534782
217,24319444.543823957,124,9764562.257112492
219,14491367.046693502,126,5818465.773898561
221,21002666.92039861,128,8432834.407069363
224,12457809.71649229,130,5001966.9793381225
226,8987482.55767228,133,3608587.0633695917
228,10137235.520025032,135,4070646.4823849862
23,2187754.506363486,137,878501.3594747693
230,3713639.5897740424,143,1491226.4692957732
232,14377793.739062706,146,5773459.183498181
234,13068478.860272666,148,5247698.68447923
236,2320789.592445392,150,931922.1174441188
238,2536993.7392821596,152,1018739.7363149632
240,14683058.340949982,154,5896039.375653613
242,13988633.863975916,156,5617190.517013094
244,12633272.754889298,158,5072939.974524062
246,9835576.841715135,160,3949514.262923634
249,15899068.581359265,162,6384990.993323289
25,3483063.0355704627,164,1398781.6957611986
251,12728690.64583823,166,5111782.159723155
253,20684800.037269417,169,8306918.185848608
255,15264243.198190723,171,6130048.112039258
257,32335563.492915317,173,12985809.86738992
259,17595588.788063735,175,7066305.5108545115
261,25412321.823980268,177,10205468.64964054
264,726109.2950848812,179,291602.0699925262
266,707254.0030692706,181,284029.873604034
268,15167944.864604946,184,6091375.155220927
27,6077821.573404234,186,2441076.220373109
270,3459204.0649824752,189,1389343.316920879
272,1597769.7022954945,192,641722.9559639044
273,16487700.77454065,194,6622065.785134464
275,9281784.978020027,196,3727905.5199062782
277,1208796.7948657565,198,485497.15972614236
279,5976738.401383126,201,2400477.5083970344
281,2096307.5024530927,203,841954.0345226651
285,8251793.094930962,205,3314222.9754906166
287,10083410.70956243,207,4049867.8360513914
29,17507548.06923132,209,7032399.600454107
290,3276335.7677361453,213,1316032.5051155365
292,20134867.88638828,215,8087736.576232515
294,4939788.000777506,217,1984204.9283901206
298,6782844.211757446,219,2724520.346088638
3,3257329.7879689652,221,1308398.218235819
300,5713650.20434599,224,2295048.4702534033
303,1028328.6219040847,226,413057.1431946604
305,27629751.4721985,228,11098267.584113652
307,2732951.2443628144,230,1097766.8125161736
308,4363452.441448636,232,1752703.524475711
31,1344093.638502397,234,539893.0523565982
310,12652753.589446802,236,5082334.712740055
313,2406902.97027111,238,966800.3434603013
315,2722983.3986992314,240,1093875.909980371
317,5036389.854415775,242,2023216.717970973
320,2191472.8329227977,244,880357.6769707131
322,9279662.636924963,246,3727822.7315400373
324,7662080.332791173,249,3078008.151049096
326,11368931.476877827,251,4567123.057274234
329,13114003.88144255,253,5268152.914970993
33,6687450.535193491,255,2686480.219865402
331,3264443.85925306,257,1311391.211133748
334,3980656.3385808314,259,1599107.8303174041
336,3205082.515074711,261,1287544.5933340727
338,7478532.501328429,264,3004273.3823163984
340,11221936.84054209,266,4508538.348622108
342,21957625.815862425,268,8821721.191466657
345,2117855.6602041735,270,850872.144137258
349,2115238.950828657,272,849820.8519456892
35,1221911.4796480425,273,490916.57197011274
351,2318697.861773785,275,931562.7397676749
353,2955990.4943006462,277,1187602.1662838282
355,1870686.1427523457,279,751569.0323948207
357,15390218.007760538,281,6183191.820419245
359,17262188.270666048,285,6935994.056532247
361,7667410.101134992,287,3080786.17013371
363,5764563.830969085,290,2316217.3788889404
365,1171260.307674739,292,470615.56769654376
