fishnetid,CO2,CO2psqkm
0,7900213.001695847,959536.8224700103
1,46133918.11650532,5603291.09962973
2,75186415.65297678,9131922.690322455
3,24349649.756558258,11829749.67919378
4,19075687.045374263,9267509.182329755
5,39962089.86234732,19414811.658167865
6,53356112.4928614,25922039.573735002
7,80274927.55443121,9749958.500234986
9,16359010.64280338,1986937.5111299043
10,69169789.61310835,8401244.587476116
11,72229550.22439477,8772877.888922118
12,27152904.513519775,13191781.750598164
13,20232807.686447397,9829769.153003236
14,21086622.326281134,10244632.460528519
15,15740887.583261218,7647484.049260163
16,33450416.939321935,16251322.19318683
17,60010134.607632294,29154914.096712384
18,32541337.566399753,15809741.265496898
19,59165666.757610865,28744789.034248874
20,60224619.27409578,29259117.86273776
21,61516674.43045816,29886841.11878872
22,51317686.917787865,24931960.79781678
23,48712154.314738795,23666100.221896395
24,89854082.0297232,10913523.440467263
25,42339990.77837393,5142543.014082232
26,25262782.893705092,3068374.491775276
27,39927953.085140705,4849630.349456204
28,51046174.46812958,6200044.274653398
29,92865535.97872107,11279404.199373465
30,54793541.89779317,6655197.755191186
31,88432924.0620176,10741021.246639373
32,94997622.28427066,11538366.39643388
33,58244713.85568006,28297501.893636968
34,53825368.47616914,26150415.47210842
35,58023469.16010078,28190158.251806725
36,41246767.61929876,20039355.16773761
37,76733712.9405369,37280162.32719263
38,44131014.25659828,21440528.707695354
39,62974298.667584844,30595472.330987297
40,51156759.37286902,24854031.70899046
41,72924649.1546397,8857393.49095828
42,60363974.14199821,7331779.828246921
43,26026033.241505157,3161109.722171243
45,53205234.60502427,6462349.718171062
46,49897980.81200892,6060648.066519045
47,40156174.49335675,4877400.595005864
48,68908872.51463526,8369725.952343952
49,39562884.955123976,4805339.180209841
50,53592996.64572833,6509447.601171932
51,48386007.64945314,23508010.45927517
52,34601963.42036591,16811126.966508716
53,67281723.59641886,32688536.616265867
54,24468868.423034217,11888094.695711967
55,26882678.35678406,13060765.181600025
56,79507795.51646334,38628317.96613532
57,35965495.92853436,17473681.822334174
58,61807628.6429275,30028971.079546433
59,35719087.7321221,4338468.54078331
60,60045955.4563466,7293229.062916122
61,65772061.04804305,7988726.3599585015
62,6924520.472145552,841057.7127201287
63,22805058.172900133,2769949.618207334
64,40448796.360673726,4912994.616662758
65,33987527.37977085,4128195.498368916
66,29343144.74648567,3564079.16047663
67,8062375.761481507,979272.8653899216
68,66466810.32052918,8073196.502063373
69,122487133.21542263,14877540.99607532
70,24535801.987852447,11920677.392382883
71,18172420.011703808,8829039.152894007
72,18881312.55388055,9173502.56369552
73,37407592.443691656,18174512.190539185
74,79618646.48753272,9670645.773764826
75,48671766.39796079,5911773.595548918
76,38735896.23198177,4704942.217867034
77,5694427.817825365,691657.0017189609
78,3992426.041902964,484933.5636652015
79,18048140.145230856,2192188.114768391
80,57767623.4998268,7016650.836915244
81,34064341.21535942,4137570.0403932557
82,51277228.894909866,6228305.567066345
83,55406500.70360814,6729860.880181141
84,49579476.313913435,24088363.196839783
85,34750795.597907394,16883796.4411218
86,5789255.992115287,2812745.778148163
87,4816476.428295608,2340114.8191908854
88,58473255.75635332,7102359.316221582
89,19898051.458726257,2416884.5966323027
91,67800153.62357987,8235326.239016832
92,65242150.28453958,7924619.096158257
93,52641567.975184925,6394092.975303476
94,42485568.94529079,5160497.462251
95,21317812.113941733,2589361.9420831553
96,10798563.262254952,1311644.3934782322
99,6508895.654481999,790609.981877113
100,20756880.650694698,2521256.739422886
101,38438254.75393286,4668943.782109722
102,17797779.058917213,2161826.295300048
