From,To,Volume,EstimatedTT
442874,26384674,1242.22,0.55
442928,1803689295,0.0,0.03
26384674,264670999,366.62,0.35
26384674,534589,875.6,0.51
1803689298,1803689295,0.0,0.04
1803689295,139470345,0.0,0.59
442936,15866840,271.7,0.32
15866840,1803689315,1088.17,0.53
264670999,534589,96.89,0.33
534589,534591,972.49,0.37
534591,534626,968.52,0.65
8083440,534911,987.3,0.04
534626,534624,0.0,0.07
534626,534625,968.52,0.08
534608,30409417,772.65,0.86
30436919,30436908,631.22,1.3
30409417,30409422,406.21,0.02
30409417,30403571,1504.81,0.18
534624,534608,543.32,1.22
534625,30436908,968.52,0.02
534625,534624,543.32,0.07
30436908,30436907,1109.19,0.02
30436908,534628,490.55,0.37
534628,534629,630.47,0.21
534629,3595409680,833.03,0.63
11769656,11769730,557.93,0.19
3595409680,3855350,768.75,0.01
3595409680,7128283652,64.27,0.04
3160432771,30409397,239.96,0.15
30409405,30409419,799.92,0.72
534736,140605768,1348.55,0.1
534306820,2021890013,1238.13,0.19
140605768,534324288,1348.55,0.36
534329195,2021890013,691.47,0.02
534329195,534306820,1348.55,0.22
3853550,3564765835,179.79,0.4
534742,534770,963.97,0.54
534770,29138173,1516.66,0.07
534743,534744,571.94,0.07
534744,534747,1504.07,0.05
247994358,534742,456.47,0.06
534747,277692998,114.0,0.01
534747,2287846802,1390.07,0.32
277692998,288154283,1216.74,0.07
2287846802,29510418,0.0,0.04
2287846802,2287846804,1390.07,0.08
534749,25235133,1865.54,0.05
534749,7095690293,149.71,0.73
25235133,25235132,837.35,0.01
25235133,534751,1028.19,0.73
7095690293,7095690318,513.59,0.01
534751,534754,723.44,0.76
534754,3098430373,723.44,0.16
29510455,25235132,777.44,0.67
3098430373,16574394,226.56,0.02
3098430373,2260849842,1044.37,0.63
534758,25873172,871.25,0.02
534758,2202559858,1230.68,0.63
25873172,25873173,1513.44,0.02
25873172,3100041009,596.39,0.21
2202559858,25873172,1238.57,0.63
534769,546378258,1111.64,0.57
534769,534770,552.69,0.04
546378258,247994363,784.71,0.04
546378258,290077155,326.92,0.24
29138173,1775338888,186.37,0.09
29138173,534773,1330.29,0.64
534773,2544089666,2096.07,0.03
534773,335716508,505.8,0.26
2544089666,2544089665,1597.03,0.05
2544089666,16574602,499.04,0.03
335716508,534799,505.8,0.5
534774,534804,429.2,0.15
244038933,534778,499.04,0.08
534804,18630111,2475.39,0.61
534804,16574613,63.35,0.05
534778,244038915,859.09,0.02
534778,30058360,730.2,0.22
244038915,534787,1237.59,0.19
244038915,244038942,361.01,0.02
30058360,30056676,881.38,0.75
30058360,30056684,275.12,0.02
534787,244038955,378.5,0.05
534787,244038923,859.09,0.16
244038955,244038925,836.73,0.05
244038955,2072816,378.5,0.32
244038923,244038955,836.73,0.09
534790,30261537,294.52,0.04
534790,30409389,1269.35,0.03
30261537,30409389,246.27,0.05
30409389,30409397,1354.47,0.04
30409389,3160432771,161.15,0.18
534796,534790,324.58,0.05
534796,3160432775,1072.54,0.3
3160432775,534790,1239.28,0.16
534799,1501721437,113.0,0.02
534799,11769597,577.6,0.43
1501721437,18630516,695.85,0.01
1501721437,2071676,185.91,0.32
11769597,7128283648,695.01,0.01
11769597,3595409680,0.0,0.02
18630111,280008666,2086.91,0.03
18630111,35711189,812.07,0.88
16574613,534773,1400.26,0.04
16574613,16574619,63.35,0.14
534806,280008531,484.17,0.02
534806,2287864441,2272.41,0.29
280008531,18630070,38.97,0.03
280008531,31197353,445.2,0.04
2287864441,280221322,805.39,0.08
2287864441,24969587,1467.02,0.05
24669567,976932104,349.96,0.1
1854526402,27318980,547.57,0.03
27318980,27318981,606.17,0.05
534908,534911,0.0,0.05
534911,534914,987.3,0.28
3853544,15511907,211.13,0.33
534914,442936,170.82,0.41
534914,15866840,816.48,0.53
30409415,30409424,697.15,0.05
536575,30409422,1589.58,0.17
30403571,10919767,1258.05,0.41
30409422,30409424,1355.66,0.01
30409422,30409415,640.13,0.06
536584,30587893,596.37,1.04
30587893,1619208224,648.37,0.43
536652,25479302,959.43,1.18
536652,18629762,661.84,0.04
25479302,18627237,982.6,1.2
25479302,28796755,396.86,0.04
18629762,264218470,972.16,0.18
18629762,264223496,669.06,0.02
25599929,2526224454,715.24,0.09
264218470,264223496,613.03,0.18
3899207524,309517759,969.19,0.01
536663,21527849,1727.68,0.08
536663,536667,1169.1,1.87
21527849,2297622,1291.47,0.01
21527849,21552197,1397.72,0.1
21647397,2297615,1256.17,0.13
21647058,1632149359,330.4,0.28
536670,24945363,157.63,0.02
536670,2075220,2003.22,0.43
