fishnetid,CO2,fishnetid,CO2psqkm
0,294707.2610278394,0,118243.64082166867
100,2615244.4779278524,3,1049406.5028079492
103,1881633.7614270218,5,755111.5026693833
105,123167.06396873147,7,49427.72002672514
108,684946.6309365242,9,274873.40540837235
112,8199816.489742772,13,3290638.1029680506
114,323842.68914168264,15,129960.1147890802
118,9014863.315665476,21,3618092.7777598053
120,9850492.22502356,23,3953470.3443305646
122,241456.85254035908,25,96908.10206725774
124,2665476.9558768542,27,1069782.4898328169
126,13336118.770472514,29,5352417.814573441
128,5215088.24933741,31,2093062.5867082074
13,820289.163944761,33,329220.9982355774
130,1039398.2714818496,35,417202.7273261556
133,690121.6662285863,37,277007.0426680182
135,68370.1155464424,39,27442.99221593455
137,5574637.573497221,41,2237596.562674788
143,2736954.6685364917,43,1098582.693092788
146,8772913.562856497,45,3521348.423829965
148,6506379.056493602,47,2611587.0709664836
15,707975.5227767443,49,284173.37904677115
150,4853540.321333183,51,1948156.2696470479
152,7110445.415308106,54,2854345.7795710987
154,1162003.102273808,56,466462.85247980274
156,1779370.0741353051,58,714292.4479073128
158,2460010.347361292,60,987521.8418208862
160,1352236.7178773023,62,542828.3241371863
162,5683499.413905589,64,2281526.91115018
164,2784584.9445998045,66,1117815.8076244716
166,4392792.274999856,68,1763398.4031021665
169,15160482.330149366,70,6085871.7320522405
171,8356830.255541453,72,3354681.9892890425
173,2674805.62859614,74,1073747.1017964934
175,4315722.969439681,76,1732460.475275974
177,14518407.4380969,78,5828722.9886276005
179,10239216.3902002,80,4110750.866691873
181,1795391.1025025763,82,720797.8862262565
184,1018678.9301935679,87,408970.2898731378
186,5635863.202944525,89,2262636.969783537
189,6142839.3585995855,92,2466173.3139519333
192,8971016.781634651,94,3601605.201501355
194,4914899.484963153,96,1973190.7743287482
196,9972509.5815768,98,4003675.7544058803
198,4533309.352608708,100,1819993.311995032
201,3917456.905636691,103,1572746.2685022156
203,578802.3331601211,105,232372.4884805101
205,500972.04364256246,108,201146.5640347891
207,814318.7887122508,112,326959.21550326695
209,850055.3951854815,114,341307.9115900667
21,199484.12437803694,118,80095.37998643241
213,115843.60142298773,120,46512.66011217775
215,4460239.962086905,122,1790842.332482143
217,9789943.861770706,124,3930785.349954592
219,5773373.592804624,126,2318081.968486762
221,8206511.095464667,128,3295017.2180570625
224,3337529.0476718643,130,1340059.8073781638
226,2749501.6320037576,133,1103959.4187020094
228,3569317.530582559,135,1433273.3832295416
23,763676.6633146739,137,306657.34430882765
230,913559.7788516672,143,366843.4942526262
232,6304958.292313762,146,2531780.606605428
234,4161689.176785249,148,1671142.5294199646
236,616082.7058131961,150,247390.4147067332
238,656160.4063780479,152,263483.77176643367
240,4727122.122999733,154,1898194.3355083393
242,3879460.4279800463,156,1557812.4739754498
244,4772387.368483927,158,1916370.7714713989
246,3763436.858833922,160,1511222.7570157587
249,4407323.911588438,162,1769960.5065635045
25,1124546.6899684023,164,451612.6495250226
251,3581403.8202012246,166,1438274.8912870109
253,8301841.497643035,169,3333980.4101827457
255,6950750.109815824,171,2791388.4779419363
257,12081230.93139929,173,4851765.390559976
259,6081071.985733918,175,2442129.843011817
