fishnetid,CO2,fishnetid,CO2psqkm
0,760732.1501575033,0,305224.0342195786
100,4082249.0248584435,3,1638064.3220637527
103,3618013.727954767,5,1451931.7408093505
105,214303.4555559671,7,86001.32909451517
108,1356226.1425353987,9,544262.1095790353
112,13579276.688487679,13,5449449.428262158
114,624728.3519047457,15,250707.43002017483
118,15251516.512956277,21,6121157.893711007
120,21545861.72475957,23,8647377.554950582
122,531193.8952265629,25,213193.33733763336
124,4929272.700069275,27,1978351.2329823594
126,25327023.12332333,29,10164937.197135217
128,9432092.387394913,31,3785546.6190701285
13,2146728.3841980193,33,861584.0518818715
130,2494369.101372922,35,1001211.5861682451
133,1548931.5611696132,37,621723.6351954114
135,132707.37153743114,39,53267.24015297296
137,9884873.771354232,41,3967676.6931738947
143,4386601.849041283,43,1760732.4404179568
146,16164878.796783391,45,6488399.784702942
148,12476460.760094658,47,5007910.441363619
15,1834899.897167407,49,736508.0955702257
150,10014777.148922067,51,4019818.4418155523
152,13522767.029432159,54,5428443.753394646
154,2252170.6904063825,56,904088.7777860863
156,4187600.7444270067,58,1681028.3763195404
158,5635025.451074479,60,2262068.0104543366
160,2875565.7438902203,62,1154338.2257453715
162,9262765.900445694,64,3718351.6940012714
164,4190553.6407974665,66,1682213.7573737777
166,6984394.163247267,68,2803745.0311958417
169,25346482.030008383,70,10174837.128145536
171,15317566.887241192,72,6148930.178674413
173,5569682.60967889,74,2235837.436609493
175,7833871.621418872,76,3144750.728579867
177,28533343.28918527,78,11455316.616591515
179,19353085.324173395,80,7769707.098450339
181,2895246.0757192047,82,1162358.0224801032
184,1610512.4101966864,87,646574.4089919172
186,10186621.03340521,89,4089635.3437597947
189,10491339.323629344,92,4211970.972564667
192,13581390.35089274,94,5452537.579857543
194,7954291.383738951,96,3193419.198650005
196,17514272.14475469,98,7031476.4973064475
198,7900870.125529333,100,3171972.1000575414
201,6702129.899486001,103,2690712.3790607685
203,1213950.534479719,105,487366.2223321756
205,1411226.0478255702,108,566624.9727879855
207,1979629.3012053424,112,794846.0139706978
209,1773836.3166671398,114,712217.5474366284
21,334288.6409764513,118,134221.0855507299
213,271267.027884951,120,108917.11680805542
215,8464006.581996016,122,3398404.8881427916
217,17908803.715436142,124,7190609.494170919
219,10552626.80053965,126,4237012.12355078
221,14882559.275590202,128,5975534.364283696
224,7438181.69885857,130,2986523.3207690674
226,5850877.9387067985,133,2349200.936245286
228,6826545.448162822,135,2741225.964466554
23,1540515.2051504822,137,618599.8923004387
230,2111215.523308969,143,847766.8321437788
232,10259454.616996497,146,4119724.0377189214
234,8001451.541442571,148,3213014.09115004
236,1473869.8592575178,150,591838.1935818038
238,1418304.914419129,152,569525.8731455872
240,9204741.4296288,154,3696199.841448714
242,8158578.618573381,156,3276109.0821438264
244,9226268.332810944,158,3704844.053421393
246,7191097.352325538,160,2887613.20420221
249,9559839.148435077,162,3839186.3364840504
25,2262173.4383434555,164,908478.1888461423
251,7530512.126919363,166,3024218.170982996
253,14685436.076297624,169,5897601.900405793
255,11817268.007181361,171,4745759.124531665
257,22111723.046850737,173,8879963.739914386
259,11634698.59132229,175,4672440.107759475
261,17228546.173910324,177,6918902.927272435
264,522556.6348974877,179,209856.28121813716
266,453718.8597465554,181,182211.3552222039
268,8720699.865180526,184,3502191.9560677866
27,3565462.2395240366,186,1432020.499849166
270,1908719.9036803404,189,766611.9697583033
272,848780.1918951286,192,340901.2781529246
273,10400067.513828633,194,4177048.83101457
275,5549398.011788519,196,2228841.9231099654
277,760613.4206017131,198,305490.2667844412
279,3270101.9888870222,201,1313392.982478724
281,1208806.3424718776,203,485500.9943960057
285,4665774.004768852,205,1873946.0899172206
287,5991293.737201233,207,2406323.4654933885
29,9396818.188514512,209,3774496.589307421
290,2112681.091184345,213,848617.8420176716
292,12688179.025005482,215,5096564.33632207
294,3738551.216309538,217,1501694.3535375786
298,4629525.099893376,219,1859579.098916003
3,1811698.2118315585,221,727719.5944655804
300,3695908.3422821015,224,1484565.6425903395
303,622875.1203744559,226,250195.3289139321
305,15736639.171563314,228,6321064.182440775
307,1600263.1396369117,230,642790.7448440098
308,2473619.9542066436,232,993599.0984496825
31,624304.2878003598,234,250769.3942480089
310,9178891.871831696,236,3686960.3485842794
313,1841131.0684572523,238,739542.1300009472
315,2055106.4708779876,240,825576.6311363087
317,2564850.584198914,242,1030350.8527043557
320,1412739.3751586643,244,567525.1528539266
322,6351444.516341663,246,2551500.003019477
324,5441642.697442232,249,2186014.7440822297
326,7662115.420469604,251,3078022.246461222
329,8901299.553223334,253,3575826.8498533643
33,3175911.2203941084,255,1275825.9113449282
331,2011185.2601752598,257,807932.6181945899
334,2343592.6622177414,259,941467.1999951903
336,2029212.5242290383,261,815174.5242153249
338,5335415.698669968,264,2143341.27240337
340,8403072.748884188,266,3376028.2447620374
342,16135922.165130703,268,6482786.786773521
