fishnetid,CO2,CO2psqkm
0,1058637.6193638807,191010.533280342
2,3189151.3317408366,575420.2244896285
4,1181345.068948437,213150.7018837507
6,1397964.4590985118,252235.45050271632
8,1567764.03671913,282872.4761277779
12,7052430.89630175,1272971.4493290847
14,11719233.562690742,2115334.4077640283
16,11686921.574739534,2109502.058785574
18,12391200.031986654,2236625.0865239957
20,2089384.031059719,1508544.3539901467
22,670546.9050517927,484137.78063982585
24,4191023.0550802806,3026528.879600627
27,1971528.0742166636,355862.96227938024
29,1414942.9283450919,255398.7379242532
31,4574503.624699971,826026.0611507947
33,10650158.144282082,1923117.5454869987
35,17717518.492788985,3199283.0730187534
37,10013801.437932681,7232837.998626778
39,10216901.425501661,7379534.46716648
41,7616178.8205046505,5502143.518947945
43,6687927.332717054,4831548.325760319
45,4934444.633067014,3564084.914742604
47,7938410.811260305,5733810.453530649
49,4009160.694938985,2896331.3564394014
51,6495119.77814115,4692258.681726357
53,10973810.978208419,1981560.0995916526
55,9523377.797672413,1719652.8621350082
57,2834873.9705815245,511898.11439532234
59,2113720.183297455,381827.6174749536
61,2969417.0484105223,536402.8057466852
63,12945888.590039844,2338577.1851408198
65,12299018.395983962,2221724.9608191485
67,8000192.08967363,5780697.541992407
69,3814398.265140591,2756169.155480071
71,7668376.67313391,5542023.325406473
73,4847220.697934481,3503141.7099601454
75,9217760.60807014,6660475.835138878
77,6484034.0864556115,4685167.491683426
79,9666843.977306534,6986338.4506121585
81,9442279.053352896,6824042.81756321
83,7474092.495679456,5400553.840970644
85,11510826.741278658,8317376.270939584
87,7304167.578636771,5278805.256827803
89,5779899.017419277,4177198.9742309595
91,8904393.86141939,1608511.6279962722
93,8685207.730526602,1568917.3057185777
95,2165331.862130697,1564603.5036047508
97,284462.22478220315,205543.82509273684
99,1054765.5782604339,762291.1193230554
101,1095042.5562456392,791399.7509131078
103,3752063.91721898,678047.7219155212
105,5259279.697650751,950421.6070370022
107,8092622.349920669,1462444.2093069213
109,11202277.935515923,2024400.2239895149
111,15443109.938085053,2790774.8225598503
113,14911016.220960889,2694618.4295180403
115,15397033.76116914,2782448.2461790377
117,2889786.2002930036,522222.7001356344
119,2077653.3345576385,375606.78485189506
121,8688530.093497615,1570748.4974641202
123,3945682.0894108634,713316.7689723684
125,9412581.101363473,1701645.4409578324
127,4480070.861240377,3239703.1289501158
129,4799345.875662124,3470582.5715418756
131,5979666.418133914,4324963.925555986
133,5720255.011773453,4137337.242738187
135,6423514.6391375065,4645078.419475495
137,8016061.823558416,5796707.546818739
139,5644974.398782843,4082888.3968145465
141,6837178.721408768,4945184.104750516
143,9326009.297138592,1685994.6312184434
145,986412.4791917123,178327.7381670948
147,695994.2859243848,125874.12015839892
150,4287526.993991176,775421.147757322
152,5216398.881334259,943412.3711391253
155,6974710.482841376,1261412.00171089
157,3463237.0678643016,626344.1060272643
159,485561.0861107893,87816.20156001169
161,1412833.316178812,255618.48252631194
163,5386102.207787255,974486.6979849819
165,2282006.308155487,412874.5995202381
167,424846.9930456067,76865.92779529643
