From,To,Volume,EstimatedTT
442874,26384674,2854.33,1.28
442928,1803689295,0.0,0.03
26384674,264670999,936.15,0.8
26384674,534589,1918.18,1.19
1803689298,1803689295,0.0,0.04
1803689295,139470345,0.0,0.59
442936,15866840,1047.84,0.98
15866840,1803689315,2975.73,1.4
264670999,534589,537.93,0.37
534589,534591,2456.11,0.46
534591,534626,1903.95,0.71
8083440,534911,1864.96,0.05
534626,534624,34.43,0.07
534626,534625,1869.52,0.09
534608,30409417,1690.55,0.91
30436919,30436908,1337.61,1.31
30409417,30409422,509.97,0.02
30409417,30403571,3247.87,0.33
534624,534608,1287.6,1.25
534625,30436908,1927.37,0.02
534625,534624,1253.17,0.07
30436908,30436907,1861.4,0.02
30436908,534628,1345.29,0.5
534628,534629,1920.79,0.28
534629,3595409680,2350.58,0.76
11769656,11769730,1508.05,0.21
3595409680,3855350,1728.06,0.01
3595409680,7128283652,628.96,0.05
3160432771,30409397,626.52,0.18
30409405,30409419,1291.04,0.72
534736,140605768,2452.83,0.22
534306820,2021890013,2039.86,0.19
140605768,534324288,2452.83,0.77
534329195,2021890013,1476.16,0.02
534329195,534306820,2452.83,0.47
3853550,3564765835,553.03,0.44
534742,534770,2428.61,0.68
534770,29138173,3327.89,0.14
534743,534744,664.68,0.08
534744,534747,2890.36,0.07
247994358,534742,1055.86,0.1
534747,277692998,111.97,0.01
534747,2287846802,2778.4,0.44
277692998,288154283,2483.67,0.1
2287846802,29510418,0.0,0.04
2287846802,2287846804,2778.4,0.43
534749,25235133,3151.15,0.25
534749,7095690293,822.87,1.12
25235133,25235132,1328.8,0.01
25235133,534751,1877.54,1.54
7095690293,7095690318,1979.97,0.03
534751,534754,840.0,0.97
534754,3098430373,1443.21,0.23
29510455,25235132,2031.41,0.91
3098430373,16574394,1127.09,0.08
3098430373,2260849842,1388.69,1.54
534758,25873172,2094.59,0.05
534758,2202559858,1717.36,0.66
25873172,25873173,3012.92,0.02
25873172,3100041009,1211.89,0.63
2202559858,25873172,2130.22,0.71
534769,546378258,1813.04,0.61
534769,534770,899.28,0.04
546378258,247994363,1112.48,0.07
546378258,290077155,700.56,0.24
29138173,1775338888,305.57,0.09
29138173,534773,3022.33,1.03
534773,2544089666,3379.07,0.05
534773,335716508,1274.04,0.33
2544089666,2544089665,2240.69,0.07
2544089666,16574602,1138.38,0.05
335716508,534799,1274.04,0.53
534774,534804,596.18,0.15
244038933,534778,1046.12,0.09
534804,18630111,3656.59,1.08
534804,16574613,409.5,0.05
534778,244038915,1582.81,0.03
534778,30058360,1712.15,0.29
244038915,534787,2294.91,0.37
244038915,244038942,1273.97,0.05
30058360,30056676,1871.84,1.09
30058360,30056684,810.67,0.02
534787,244038955,942.1,0.07
534787,244038923,1352.8,0.38
244038955,244038925,1372.16,0.05
244038955,2072816,1025.93,0.53
244038923,244038955,1455.98,0.11
534790,30261537,1020.35,0.04
534790,30409389,2124.04,0.05
30261537,30409389,773.31,0.06
30409389,30409397,2421.11,0.09
30409389,3160432771,476.24,0.19
534796,534790,1126.78,0.05
534796,3160432775,1490.34,0.66
3160432775,534790,2017.61,0.24
534799,1501721437,448.58,0.02
534799,11769597,1428.54,0.44
1501721437,18630516,1533.99,0.02
1501721437,2071676,642.65,0.33
11769597,7128283648,1739.9,0.03
11769597,3595409680,6.44,0.02
18630111,280008666,2901.83,0.06
18630111,35711189,1932.71,0.98
16574613,534773,2467.66,0.05
16574613,16574619,769.53,0.17
534806,280008531,2380.54,0.02
534806,2287864441,3473.75,0.5
280008531,18630070,919.71,0.03
280008531,31197353,1460.83,0.06
2287864441,280221322,1070.93,0.11
2287864441,24969587,2402.82,0.07
24669567,976932104,891.2,0.17
1854526402,27318980,915.17,0.06
27318980,27318981,892.6,0.08
534908,534911,451.85,0.05
534911,534914,2316.8,0.44
3853544,15511907,703.68,0.42
534914,442936,388.91,0.42
534914,15866840,1927.89,1.28
30409415,30409424,1207.79,0.06
536575,30409422,3385.27,0.22
30403571,10919767,2765.89,0.58
30409422,30409424,2737.13,0.02
30409422,30409415,1158.12,0.14
536584,30587893,1321.46,2.8
30587893,1619208224,1137.74,0.79
536652,25479302,2381.15,2.57
536652,18629762,1616.37,0.18
25479302,18627237,1927.75,1.79
25479302,28796755,1546.49,0.2
18629762,264218470,1626.94,0.23
18629762,264223496,3125.29,0.09
25599929,2526224454,936.28,0.09
264218470,264223496,1058.43,0.18
3899207524,309517759,1894.25,0.01
536663,21527849,3545.65,0.29
536663,536667,2346.57,3.81
21527849,2297622,2514.22,0.02
21527849,21552197,2614.66,0.43
21647397,2297615,1895.8,0.18
21647058,1632149359,221.19,0.28
536670,24945363,376.26,0.02
536670,2075220,4505.53,0.84
24945363,21660961,4078.98,0.03
2075220,25096430,4201.71,0.05
2075220,3869392962,1381.68,1.01
344434421,10919786,1741.45,0.23
1630023963,311941598,2214.01,0.42
3100041009,25873173,1101.61,0.48
31296012,3148489413,1082.62,0.12
536675,3148489416,1359.79,0.19
3148489416,3148489413,575.08,0.02
3148489416,31296012,1472.84,0.17
248219433,248219482,138.18,0.38
2071674,518252065,575.5,0.04
518252065,29348253,575.5,0.24
11769758,3853550,653.67,0.98
534316145,518252065,0.0,0.05
2071676,18178669,2514.49,0.98
18178669,534743,288.81,0.05
18178669,534744,2225.68,0.08
7101166877,16574525,1173.47,0.41
2287857538,5824956622,1010.62,0.09
2274921120,206133365,914.21,2.71
2072802,30151417,922.93,1.83
316507154,316507156,949.33,0.28
30151417,30151418,2277.39,0.08
2072807,1485594848,693.83,0.01
2072807,1485594778,971.78,0.14
1485594848,159725096,583.72,0.02
1485594848,11007703,1062.58,0.71
1485594778,1485594848,952.46,0.09
2072816,244038925,983.49,0.56
244038925,244038942,2355.65,0.38
2075215,25755498,747.86,0.02
2075215,2039066667,2995.22,3.91
25755498,25755497,2331.03,0.02
25755498,25755500,505.04,0.05
2039066667,25755506,2866.52,3.07
25096430,25096432,1999.89,0.02
25096430,10919799,3717.37,0.5
3869392962,25096430,1515.54,0.31
21540856,21647397,876.84,0.14
2297619,3790101104,1583.23,4.74
3790101104,21552197,0.0,0.12
3790101104,21527849,1583.23,0.09
2297622,21552199,1725.06,0.04
2297622,21527762,2356.91,0.08
21552199,21552200,2470.56,0.95
21527762,536663,3219.33,0.02
21527762,3146686054,2014.62,0.3
3411653,113794494,697.2,0.08
26165869,262185367,1557.34,0.1
113794494,15618026,705.7,0.02
113794494,26291274,1650.64,0.27
3411658,15618078,1296.04,0.16
3411658,25622663,2195.74,0.37
15618078,3030258494,1296.04,0.09
15618078,25622151,1821.05,0.07
25622663,25622670,2195.74,1.58
15511907,2071674,853.13,1.32
3855350,11769597,317.81,0.02
3855350,1501721437,1728.06,0.5
9100179,3137684026,881.57,0.91
3137684026,3137684031,1161.63,0.73
3137684031,3137684026,756.43,0.27
9100190,9982673425,102.2,0.05
9982673432,2970916246,88.31,0.04
9982673425,9100190,88.31,0.05
10919218,8224298741,1455.51,0.01
8224298741,346633166,0.0,0.02
8224298741,346633485,1455.51,0.4
10919223,11008027,1629.04,0.55
25740441,25740442,870.91,0.11
11008027,2075215,3171.21,0.03
11008027,11008006,679.42,0.24
86684589,3121844724,333.05,0.05
10919237,10919235,0.0,0.06
10919237,10919238,679.42,0.07
10919238,10049596107,720.39,0.08
10049596107,10919237,679.42,0.01
3073762517,3877390797,116.53,0.03
10919767,536575,2886.56,0.61
126667225,18178749,590.96,0.11
126667225,31271217,762.94,0.06
3151457278,18178797,1740.14,0.28
2262218571,18178769,1448.19,1.02
3147805129,2262248282,1336.18,0.05
10919786,536663,2672.89,0.37
10919786,3146686054,548.65,0.01
3146686054,21552195,1062.08,0.01
3146686054,21527733,1717.75,0.83
10919799,15613225,3533.35,0.09
10919799,1952603929,722.47,0.45
15613225,1698611463,3538.69,2.76
15613225,15613290,518.42,0.02
1952603929,15613225,523.75,0.44
10940911,773684928,2067.49,1.5
773684928,4186859645,2067.49,0.29
773684928,1758438692,0.0,0.48
10941033,26910102,0.0,0.43
10941033,10940911,0.0,0.11
26910102,12262641,0.0,0.01
26910102,26910582,147.37,0.26
3324432562,25621845,1189.38,0.8
11004892,3780365870,1093.54,1.67
3780365870,3879014011,1469.71,1.72
7260653744,2272203032,2594.5,0.26
11005259,1762496623,1617.2,0.15
1762496623,433065573,2308.77,1.29
11005798,25600624,532.86,0.79
312068888,312068717,1254.04,0.11
11007218,95145062,1930.84,0.57
95145062,159729140,953.86,0.02
95145062,1670657170,1075.23,1.36
11007703,344624368,1062.46,1.3
344624368,344625887,863.44,0.07
344624368,99089590,188.19,0.03
95145069,159725096,1205.99,0.94
11008006,2075215,720.39,0.24
11068788,828163530,1217.12,0.02
11068788,25621138,1239.79,0.02
828163530,4862265262,3226.55,2.17
25621138,773660261,11.43,0.02
25621138,25621140,3928.06,0.62
203786445,415524744,241.99,0.03
2970916246,9982673432,102.2,0.04
3183738525,11070793,0.0,0.04
2241122861,2241123813,238.71,0.03
81580487,81580494,806.4,0.11
3137621725,28238725,1657.85,0.31
2078553223,85748936,839.28,0.07
9946740207,9946740209,687.79,0.07
11768081,376974958,1197.17,0.2
376974958,30788689,0.0,0.04
376974958,288155029,1197.17,0.27
11769730,11769758,297.18,0.32
11769730,29348253,1210.88,0.05
29348253,252007120,1210.88,0.29
29348253,534628,575.5,0.02
3121547154,534324289,1469.15,0.08
12262630,26910582,562.53,0.01
12262630,12262641,1678.52,0.3
26910582,26910090,0.0,0.01
26910582,656211460,709.9,0.43
12262641,12262886,459.47,0.01
12262641,248219548,1219.05,0.64
12262886,26910102,147.37,0.01
12262886,839865307,512.92,0.03
248219548,211626783,431.45,0.37
248219548,248219582,787.59,0.15
839865307,10940911,2038.68,0.69
12961684,784730663,2255.61,2.85
64804962,33477280,630.99,0.97
784730663,12961684,2422.8,0.38
15017262,1363071246,0.0,0.02
15017262,15017430,0.0,1.08
1065689955,1363071255,0.0,0.04
1698611463,25272054,6677.19,1.76
15613290,10919799,538.45,0.01
15613290,15613314,3818.63,0.36
15613314,15613331,472.59,0.06
15613314,25096432,3346.04,0.09
15613331,15613353,2124.93,0.43
25096432,15613331,1652.34,0.07
25096432,24945369,3625.73,0.06
15613353,2338426490,2116.3,0.44
15613353,26730552,8.63,0.04
2338426490,15613573,3083.16,0.24
26730552,3025700050,8.63,0.06
15613573,1629974641,3091.79,1.42
1629974641,15866451,1214.81,0.68
1629974641,25269438,1535.48,0.58
15614141,12262630,1914.08,0.7
15614141,10941037,0.0,0.1
15618026,24973521,565.73,0.02
15618026,282973002,3352.96,3.75
24973521,113794494,1659.13,0.02
24973521,3411653,1557.34,0.13
282973002,24969633,2270.49,0.14
282973002,1516305879,1082.47,0.19
25622151,2503004249,1821.05,0.54
15866433,25269437,2056.07,0.11
15866433,15866451,11.43,0.64
25269437,25096273,4276.38,1.57
15866451,903673001,1226.24,1.19
1803689315,1803689298,789.63,0.04
1803689315,442928,2186.1,0.07
16573458,3840043618,1960.48,0.66
16573467,16573472,1117.21,0.3
3840043618,16573467,1212.79,0.52
16573472,25622670,0.0,0.02
16573472,16573581,1821.05,0.46
25622670,16573458,2195.74,0.45
16573581,15618078,1821.05,0.12
16573581,25622663,0.0,0.1
3844764355,3844764341,71.76,0.08
16574244,26165880,867.84,0.03
16574244,3861801989,1307.47,0.18
26165880,262185376,1035.51,0.58
3861801989,26165886,2614.94,0.73
3861801989,2260731086,1520.39,2.06
16574394,29510455,1025.91,1.99
16574394,7093468874,1330.29,0.08
16574525,7101166877,1140.68,0.37
16574602,2544089665,1229.23,0.03
16574602,534774,1046.12,0.21
2544089665,534804,3469.92,0.06
16574619,1775338888,1843.34,0.72
1775338888,357917181,2148.9,0.04
21596886,1690044417,1204.27,0.31
18178769,21684322,2736.61,0.88
21684322,534758,1697.21,0.01
21684322,25873175,2732.71,0.08
25873183,2262218571,1259.5,0.71
25873183,7193964013,2096.88,0.55
18178797,534749,428.38,0.01
18178797,2287846803,3734.77,1.35
2287846803,29510418,3104.31,0.08
2287846803,2287846804,767.24,0.04
18178969,11768081,2.59,0.04
18178969,534329196,1342.23,0.85
534329196,534329195,1124.42,0.02
534329196,21566459,2539.25,4.02
18627237,18627247,1563.02,0.04
18627247,33477280,1735.16,0.03
18627247,12961684,1049.16,1.05
33477280,28796755,2366.15,2.55
297481606,3057282550,679.84,1.22
3057282550,33477164,742.46,1.33
264223496,534806,2903.51,1.03
264223496,35711189,1280.21,0.04
18630070,31197353,3014.99,0.04
18630070,7095690304,1042.91,8.01
31197353,280008754,574.32,0.04
31197353,18630098,3901.49,0.68
7095690304,7095690344,55.18,0.01
7095690304,3952754484,1779.76,0.26
18630098,280008754,784.64,0.03
18630098,3808565717,3901.49,1.66
280008754,280008666,181.01,0.04
280008754,18630111,1177.95,0.03
3808565717,16574619,1073.8,0.42
3808565717,16574613,2827.69,0.26
280008666,280008531,0.0,0.03
280008666,534806,3082.84,0.3
35711189,244038931,1283.16,3.3
35711189,536652,1929.75,0.03
18630516,534799,397.29,0.02
18630516,335716505,1136.7,0.51
335716505,335716508,0.0,0.01
335716505,16574602,1136.96,0.25
18631911,18631929,304.74,0.03
18631929,1853296305,0.0,0.01
18631929,2628479841,304.74,0.02
1853296305,1853296309,81.07,0.03
2628479841,1853296305,81.07,0.02
21271513,25272050,3869.56,0.15
21271513,442828572,393.05,0.15
25272050,25272065,4482.92,1.42
442828572,25272050,613.37,0.19
21527686,21527743,689.41,0.02
21527686,21552190,1665.65,0.55
21527743,209128004,2313.25,4.7
21552190,21597988,2242.66,0.03
21527733,1620726747,2096.88,0.11
1620726747,1620726770,616.78,0.07
1620726747,21552195,1480.1,0.07
7193964013,25873183,1717.75,0.04
209128004,21552198,2313.25,0.24
21527766,299844554,1896.24,0.5
21596461,21568117,1099.22,1.54
21552197,209128661,2614.66,0.78
2272203032,7260653744,2194.39,5.45
1150742708,27279384,1379.29,0.15
