fishnetid,CO2,CO2psqkm
0,1098591.063676586,74373.6298541197
1,4680995.76249234,316899.2154581314
2,13790384.824234867,933596.6861327501
3,2219810.304520733,150279.16701078834
4,2740309.296075673,185516.4819838131
5,1475459.1652103846,99887.26237315098
6,1353403.816906397,91624.22474554347
7,329452.58247456234,22303.64439835307
9,6932988.469721806,469489.08943372243
10,7533588.6157915685,510160.61469621724
11,21303892.900040314,1442660.0192273427
12,19970659.865824424,1352375.9568822123
13,14186801.375337878,960703.8131929453
14,11618930.453761749,786812.3685408958
15,992037.7952621335,67178.95510938161
16,1964576.7308623928,133037.48369457107
18,245633.27283666623,16638.513483434395
19,5452049.092793049,369306.61426774156
20,5295053.694792946,1434688.7302204687
21,5046206.4991552215,1367263.8677531634
22,8653999.993531406,2345121.9517283193
23,7694004.239020851,2084975.5316738389
24,14855352.491857564,1006260.1856929222
25,8645248.895355215,585605.0715436387
26,22703251.13172382,1537854.97262078
27,12480654.518415624,845404.761694593
28,5448443.515613414,369062.3825159673
29,1488101.0523170263,100828.2538258063
30,1632672.097740364,110623.85610776467
31,8287665.821527639,561541.7526755601
32,23680706.158386268,1604517.5477799668
33,16519389.736217188,1119293.0875072593
34,1254259.7847229994,84984.02964011325
35,2891941.045418403,195947.28820512517
36,29286686.365030427,1984358.1468692992
37,6637136.676412705,449707.96871902375
38,1877247.0332435933,127195.35415078962
39,411207.171571462,27861.88545841658
40,11275028.17596668,764170.2819398072
41,25250708.106377304,1711378.4933998664
42,8387412.399654643,568460.7788255989
43,9284046.01315683,629230.5392670782
44,1954155.5199536441,132443.7998141789
45,21788302.354751926,1476712.332206284
46,5048165.880375028,342141.79192095145
47,2049247.0614076834,138888.6732911397
48,467143.7605727055,31669.8451174239
49,17133990.001132183,1161592.7587559023
50,5493726.88409398,1489781.0377340384
51,10065167.114455543,2729457.693311057
52,11796247.310474953,3199342.66448298
53,5319690.29699622,1442790.3790981884
54,18810897.226236615,1275278.087722363
55,10491631.151565544,711276.4027754825
56,28318513.221832607,1919843.5329454131
57,2476161.1847482463,167870.46692136148
58,1426452.9903570449,96705.8731909633
59,3602609.340098413,244306.8411411376
60,4527847.807138053,2763457.478949295
61,5149013.797967178,3142570.4430201207
62,1226564.5258705085,748602.6599849906
63,2601166.1828087047,1587706.166186076
64,8504374.611872075,5190920.94156239
65,9568477.883655272,5840430.894919034
66,3850963.04528536,2350782.619377576
67,3398273.617900321,2074442.7985694848
68,4754658.576411951,2902434.692586229
69,13651252.560343668,3702976.4455546606
70,11519963.883771721,3124852.809416718
71,9672963.073584206,2624216.038283855
72,10683800.753868012,2898450.1517114686
73,397054.5965282864,242332.23841953333
74,6555524.459546198,4000998.679241965
75,6860173.8118489925,4186933.71216015
76,9277563.394729458,5662861.798811147
77,4622612.830324381,2821561.706861787
78,3031357.9765295764,1850287.6836781106
79,2543827.0722134286,1552854.2854701334
80,2470854.269702651,1508308.7539214375
81,3588940.078749667,2190833.2694693296
82,30360851.56811415,2058886.5016268373
83,4456893.492049666,302239.1460061566
84,1540088.4490497566,104439.34064054926
85,779335.3749534249,52864.74125110792
86,5947724.453112715,1613810.5547737402
87,4286355.549451774,1163027.2857711313
88,4278693.575799763,1161113.3012182266
89,3849143.862814999,2349894.5415350823
90,6684164.213514734,4080668.730470151
91,10470166.033304172,6392015.182470728
92,4770821.896784327,2912852.970133719
93,4475312.563106868,2732428.03310593
94,8480843.856342467,5178028.388114489
95,5397675.458333645,3295894.337247466
96,3348957.67883053,2044919.286931719
97,2781134.756024037,1698198.8569449005
98,21260832.088015415,1442188.3353920095
99,38722602.54611026,2626674.5100498367
100,16662018.406172818,1130236.5067364797
101,3068518.1792647126,208147.1273915563
102,714212.939394768,48461.05795334918
103,10322121.112516334,700380.6313826651
104,16113116.743287979,4373254.189365102
105,4157604.178966555,1128413.5889452472
106,1797945.2300818413,488048.99778125895
107,11993393.70995172,3255585.143642863
108,8068283.24618878,2189809.3379172524
109,5409337.420061286,1468145.977644372
110,6686293.144238812,1814982.243797876
111,5297220.035217884,1437920.8476207098
112,35356967.70128643,2399054.912500117
113,2473093.426409678,167805.3102241854
114,5662841.2357303975,384346.7485181677
115,5801700.436191027,3543942.235163205
116,3832915.2563661174,2341318.7926955586
117,5300531.0102285575,3237805.1784184505
118,2572329.4757815967,1571445.005380088
119,3700812.326126667,2260839.095651484
120,6500477.818754112,3971164.4628090444
121,4216121.052982956,2575887.8166258982
122,6119725.903838275,3738917.1702367924
123,2872268.9883074313,1754845.887979232
124,8676046.128082292,2355432.5272701136
125,11004360.20998054,2987539.208267715
126,3932865.2950158585,1067873.4375942934
127,4291550.152990116,1165265.543238849
128,8429185.373670418,572103.2704547999
129,1129205.534173769,76662.97434733665
130,4588564.380848325,1246090.2178693234
131,5161961.184096777,1401804.3123393364
132,896053.8939110043,243370.97480801522
133,1313525.8323178831,356757.62855202734
134,5798364.238892694,393657.1646613445
135,4227234.931341562,286991.51154867385
