From,To,Demand,TT,Distance,Estimated?
3982483979,3982483141,,0.06753434343434345,66,No
4250423777,4124408498,,0.033457194899817855,915,No
4250423777,3982530845,,0.13433931623931625,156,No
2916348987,2916353513,,2.4290559181062066,521,No
3029841304,2916372157,,0.9161255020080321,249,No
3029841304,2916365919,,0.3639037037037037,99,No
2916372157,3029654294,,1.8780294143549097,757,No
2916372157,2916373220,,2.0384795774647886,639,No
2916379851,2916381747,,0.5543883966244727,237,No
2916399036,2916396459,,2.1476043415340076,691,No
9784655826,9784655848,,0.06537777777777778,30,No
3029654255,1331315637,,0.974526320582878,366,No
7635344834,7674928571,,0.0279375,4,No
7635344834,3992697239,,0.10323015873015873,63,No
4404070983,3097356292,,0.04998194444444444,36,No
9098857403,4404070983,,0.05845301656989096,28244,No
9784949173,9784949172,,0.2082638888888889,36,No
3405474003,1073220659,,0.20381764705882355,68,No
3405474003,1073220455,,0.026075,0,Yes
3405629188,9074525791,,0.068028,0,Yes
9783698738,3980689115,,2.225194500000001,0,Yes
9074525791,6019587428,,0.005363000000000001,0,Yes
9074525791,6019587427,,0.056064,0,Yes
3408966780,4248963845,,0.06951764705882353,17,No
4248963845,3988790672,,0.16973157894736843,38,No
4248963845,4256526768,,0.10878333333333333,21,No
9784527864,9784527927,,0.028685185185185185,27,No
3526686366,3526690811,,0.03448888888888889,24,No
3526686366,3526691060,,0.06673921568627451,34,No
3526690811,4256531766,,0.014707407407407407,9,No
3526690811,3526691060,,0.0336047619047619,21,No
3526691060,1338456909,,0.029887239583333332,1280,No
3526686392,3526690832,,0.06590344827586207,29,No
3526686392,3526691229,,0.03821754385964912,19,No
3526690832,1338457101,,0.03433541666666667,16,No
3526691229,4256570954,,0.013546666666666665,10,No
3526691229,3526690832,,0.04754318181818182,22,No
3526690817,3526691244,,0.01624921254154024,2307,No
3526690817,3526691405,,0.1458475352112676,142,No
3526691244,3526691235,,0.11827581300813006,1394,No
3526691244,9771229491,,0.01724074074074074,9,No
3526690835,3526691069,,0.013163380827009448,6457,No
3526690835,3526691079,,0.13005396825396826,126,No
3526691069,3526686370,,0.008416,0,Yes
3526691069,3526691037,,0.018672,0,Yes
3526691079,3526691035,,0.102768,0,Yes
3526691399,9771230519,,0.019839000000000002,0,Yes
3526691030,3526691399,,0.40450800000000003,0,Yes
3526691021,3526691237,,0.09847777777777778,90,No
10712670084,10712670089,,0.08956321839080458,29,No
3526691237,3526691015,,0.016592857142857145,7,No
3526691237,1877378924,,0.15478571428571428,28,No
3526691226,9771229485,,0.1673033126293996,161,No
3526691035,3526691037,,0.05108870967741935,31,No
3526691035,3526691069,,0.03933785689714482,2907,No
3526691037,1876012697,,0.0693952380952381,14,No
9771229491,9771229485,,0.04241528395061728,1350,No
9771229491,3526691226,,0.18535439121756486,167,No
9783684680,9783684668,,0.08892650109714742,3342,No
9783684680,9783684692,,0.02785952380952381,28,No
9771229433,9771229471,,0.12812355013550136,4305,No
3526691217,3526686392,,0.3154992391304347,920,No
9784010378,9784010373,,0.0824365671641791,67,No
9771229485,3526690817,,0.016086666666666666,10,No
3526691231,3526691244,,0.04829014557670772,3572,No
3526691231,3526691235,,0.06620350877192982,38,No
3526691235,3526691045,,0.062073504273504276,39,No
9771230519,3526691237,,0.010094038869835047,6123,No
9771230519,3526691021,,0.26502,0,Yes
9784143144,9784143162,,0.024039,0,Yes
9784143144,9784143154,,0.017225,0,Yes
3979618651,9770694199,,0.08961699999999999,0,Yes
9030532853,9784646155,,0.18799000000000002,0,Yes
9770694199,9770768347,,0.07297587719298246,38,No
9770694199,9770768346,,0.03196078431372549,17,No
3980386437,3992634306,,0.13617749999999998,60,No
3980386437,7635344822,,0.035256041222459136,469,No
3992634306,7635344822,,0.09392068965517242,58,No
7635344822,7635344825,,0.17834166666666668,24,No
7635344822,7635344827,,0.09182962962962964,18,No
9783972302,3980634482,,0.4729550964187328,242,No
3980687542,9074525798,,0.4859122871046229,137,No
9074525798,9771179013,,0.022520833333333334,4,No
9783684657,9783684658,,0.019371428571428567,7,No
10801510405,10801510406,,0.012878333333333334,10,No
3982483141,4250418571,,0.056447589098532494,2067,No
3982483141,3982483988,,0.06200487804878049,41,No
4250418571,3982483988,,0.012826498340259807,12753,No
4250418571,4250418572,,0.016988878032893662,2047,No
3982483988,3982483978,,0.04882600000000001,25,No
4250418572,4124403485,,0.02052857142857143,7,No
4250418572,1392107018,,0.051281730769230774,52,No
4124408498,4462012265,,0.015499999999999998,9,No
3982532685,4124408499,,0.03237399999999999,0,Yes
3982532685,3982532695,,0.037575,0,Yes
4124408499,4250423777,,0.008694,0,Yes
4124408499,3982532695,,0.025254,0,Yes
3982532695,2887261923,,0.009932,0,Yes
3982567564,4020019490,,0.03323,20,No
4105357827,9784126635,,0.21747408675799085,1314,No
4020019490,3982568189,,0.1793837837837838,37,No
4020019490,3982568181,,0.15065374310480695,423,No
9019188138,4020011667,,0.017235714285714285,7,No
3982568181,3982567594,,0.018866666666666667,5,No
3982568181,3982568189,,0.05644423076923077,26,No
3982568189,1908801841,,0.07186728395061728,27,No
3982820563,3982820935,,0.11306249999999998,32,No
3982817753,3982820935,,0.013741111111111108,15,No
3982820935,3982820577,,0.04665512820512821,39,No
3982820577,3982820585,,0.05189868421052632,38,No
3982820585,3982817753,,0.014655208333333334,16,No
3982820585,3982820591,,0.13003333333333333,30,No
3982824758,3982826865,,0.21396666666666667,28,No
3982824759,3982826865,,0.1727142857142857,49,No
3982826865,3982826871,,0.03385632183908046,29,No
3982829760,3982830370,,0.06802962962962963,36,No
3982826871,3982824758,,0.2108432748538012,57,No
3982828439,1334565566,,0.0492225,40,No
3982830370,3982833161,,0.05458500000000001,0,Yes
3982830370,3982833158,,0.047999,0,Yes
3982830213,3982829760,,0.06044600000000001,0,Yes
3982833158,3982833161,,0.010829,0,Yes
3982833158,3982830213,,0.019535,0,Yes
3982833158,3982828439,,0.03264090909090909,22,No
3982830357,3982830958,,0.03516944444444445,24,No
3982830958,3982828439,,0.18998333333333337,70,No
3982830958,3982833158,,0.06955277777777778,48,No
3982833161,3982830357,,0.09411805555555557,72,No
9074525779,9074525778,,0.047357575757575765,33,No
9784949118,9784949143,,0.014274074074074074,9,No
9784949118,4091044900,,0.08181715022566086,4653,No
3988788459,4248963854,,0.13228262108262107,117,No
4248963854,4256526769,,0.003154,0,Yes
3988795029,4051684131,,0.028790476190476193,21,No
3988795029,3988807213,,0.0518467741935484,31,No
3988788468,3988788460,,0.08166363636363635,55,No
3988790672,3988788459,,0.117009595959596,99,No
4051684131,4256526768,,0.0030470000000000002,0,Yes
4051684131,3988807213,,0.08761160714285715,504,No
3988807213,3408966780,,0.03340925925925925,18,No
9784060896,9784060904,,0.01829047619047619,14,No
9784060896,3989680428,,0.29102622985581,786,No
3988867784,3988867788,,0.06498690476190476,56,No
3988867784,3988873852,,0.06720000000000001,0,Yes
3988867788,3988873852,,0.03064,0,Yes
3988867788,3988880784,,0.014397,0,Yes
3988867788,3988881057,,0.028366999999999996,0,Yes
3988873852,3988880743,,0.048571,0,Yes
3988880784,3988880744,,0.17240139821029082,894,No
3988881057,1335061003,,0.14752195121951223,123,No
3988880750,3988867788,,0.10903611111111113,42,No
3988880750,3988881057,,0.091,47,No
3988880744,3988867784,,0.10033513513513515,74,No
9784060883,9784060904,,0.02141960784313725,17,No
9784060883,9784060910,,0.05507608695652175,23,No
11180744356,9055646749,,0.05679555555555555,15,No
6019551947,6019551932,,0.7832264512268102,557,No
7674928571,7674928570,,0.0213465811965812,546,No
7674928571,6019551947,,0.18341714285714286,105,No
6019551932,7635344838,,2.800935649546828,662,No
4008989102,9784949179,,0.21705833333333333,44,No
3999712034,9783865798,,0.11686950757575759,88,No
8992756578,9783883955,,0.0837469135802469,81,No
9783865798,9783865792,,0.015283333333333331,6,No
3999732215,3999732230,,0.15845049504950492,101,No
8982677490,9783826354,,0.10138717948717949,39,No
3999732230,4124550035,,0.007643,0,Yes
3999732230,3999732216,,0.08582251082251081,77,No
3999734820,4124550035,,0.056131,0,Yes
3999734820,3999734826,,0.06374200000000001,0,Yes
4124550035,4124550036,,0.007105,0,Yes
4124550035,3999734826,,0.021962,0,Yes
3999734167,4124550036,,0.046329,0,Yes
4124550036,3999732230,,0.013841666666666667,10,No
4124550036,3999732215,,0.3035239942528735,696,No
3999734826,3999734167,,0.06366896551724137,29,No
4007324411,1837501367,,0.23237151162790698,172,No
9784646155,9784646170,,0.06697692307692307,52,No
9784655819,9784655833,,0.009064000000000001,0,Yes
9784655819,9784646188,,0.03244848484848485,11,No
4016894944,4016895630,,0.14426703296703294,91,No
9784143147,9784143151,,0.022326923076923078,13,No
4016895630,9784655827,,0.029103333333333332,5,No
9784655827,9784655856,,0.016825232323232322,3300,No
9784655827,9784655833,,0.06468571428571429,35,No
9784655827,9784655822,,0.07598316910520553,3349,No
4020011667,3982568181,,0.015413333333333334,5,No
4020011667,3982567564,,0.08292283950617284,54,No
4256526768,3988790672,,0.01602549019607843,17,No
4256526768,4248963854,,0.022375,6,No
9784949143,9784949141,,0.007426,6,Yes
9784126635,9784126633,,0.0075120000000000004,0,Yes
4462012265,4124408499,,0.014838333333333335,10,No
4462012265,3982530847,,0.06535200000000001,0,Yes
9770768343,9770768345,,0.006089000000000001,0,Yes
4173224932,3526686366,,0.095901,0,Yes
9784949176,4008989102,,0.03663,0,Yes
9783826349,9783826362,,0.055109,0,Yes
4256526769,4051684131,,0.022822222222222226,6,No
4256526769,3988788468,,0.013021428571428573,14,No
4248963864,3988788468,,0.014145238095238098,14,No
7635344838,7635344831,,0.30878783783783786,37,No
7635344838,7674928570,,0.22563141025641023,26,No
6019587427,6019587428,,0.5140204402515723,53,No
9074525778,1837501419,,0.3350511494252873,58,No
6019587428,9074525798,,0.05007942386831276,162,No
6019587428,3980687542,,0.2433908450704225,142,No
7635344827,3980386435,,0.069965,40,No
7635344827,3980386437,,0.021452578201368526,1364,No
7635344831,3032776825,,0.1501567415730337,89,No
7674928570,7635344831,,0.020984999999999997,10,No
7674928570,7635344834,,0.021849999999999998,7,No
9783826354,9783826363,,0.05987930283224401,1224,No
9783826354,9783826361,,0.2945605263157895,38,No
9783883955,9783883963,,0.09045636363636364,55,No
9783883955,9783883974,,0.04634736842105263,38,No
9016911523,9016911524,,0.012224242424242424,11,No
9016911524,9771229476,,0.025433333333333332,6,No
9016911524,9771229433,,0.10015500000000001,0,Yes
9771229476,9771229475,,0.014591,0,Yes
9771229476,9771229477,,0.008128,0,Yes
9784010387,9784010388,,0.007108000000000001,0,Yes
9771179013,9074525791,,0.005222000000000001,0,Yes
9771179013,3405629188,,0.09750000000000002,59,No
9783820474,9783820479,,0.031494871794871794,26,No
9783820474,9783820472,,0.07431646691635456,1335,No
9770768347,9770768344,,0.05317692307692308,26,No
9770768346,9770768319,,0.022439999999999998,5,No
9770768346,9770768347,,0.04456,25,No
9770768319,9770768343,,0.007612,0,Yes
9770768319,4126284489,,0.17853271028037382,107,No
9770768345,9770768346,,0.018095238095238095,7,No
9770768345,3979618651,,0.1805755319148936,94,No
9771229471,9771229476,,0.01872638888888889,12,No
9771229471,9771229475,,0.03054556626506024,2075,No
9771229477,9016911523,,0.025402777777777778,6,No
9771229477,9771229470,,0.021145833333333332,8,No
9771229470,9771229436,,0.21768809523809524,119,No
9771229475,1331315653,,0.06854188034188034,39,No
9783684658,9783684692,,0.0517691798941799,378,No
9783684658,3526691077,,0.2933518181818182,330,No
9783684692,9783684693,,0.007875,0,Yes
9783684692,9783684668,,0.1318256474519632,399,No
9783684688,9783684693,,0.016940999999999998,0,Yes
9783684688,9783684686,,0.026312000000000002,0,Yes
9783684668,9783684667,,0.012454000000000002,0,Yes
9783684686,3980734217,,0.07155199999999999,0,Yes
9783684693,9783684657,,0.0076609999999999985,0,Yes
9783684693,9783684686,,0.028306410256410255,26,No
9783820470,9783820473,,0.005516,6,Yes
9783820473,9783820479,,0.010491666666666667,8,No
9783820473,9098857474,,0.08371888888888887,75,No
9783820480,9783820470,,0.005555786982248521,8450,No
9783820480,9783820461,,0.09648019450755312,8363,No
9783820472,9783820471,,0.020230555555555554,12,No
9783820479,9783820480,,0.005442000000000001,6,Yes
9783820479,9783820472,,0.03924285714285714,14,No
9783826329,9783826342,,0.08481073446327683,59,No
9783826342,9783826343,,0.0193,6,No
9783865789,9783865778,,0.08413849765258216,71,No
9783826343,9783826363,,0.006900000000000001,0,Yes
9783826343,8982677490,,0.08288773148148147,72,No
9783826363,9783826362,,0.0070750000000000006,4,Yes
9783826363,9783826361,,0.06158989898989899,33,No
9783826362,9783826342,,0.006703000000000001,2,Yes
9783826362,9783826329,,0.08307923497267759,61,No
9783826361,9783826349,,0.030338095238095237,21,No
9783865778,9783865790,,0.051215853658536585,41,No
9783865778,9783865796,,0.06274600000000001,0,Yes
9783865790,9783865800,,0.006647,0,Yes
9783865790,9783865796,,0.030628000000000006,0,Yes
9783865796,9783865799,,0.016902999999999998,0,Yes
9783865800,9783865798,,0.007152,0,Yes
9783865800,9783883918,,0.019112499999999998,16,No
9783865792,9783865790,,0.012130076530612247,1960,No
9783865792,9783865789,,0.19257006673881674,1848,No
9783865811,9783865800,,0.08967440677966101,590,No
9783865811,9783883918,,0.11238151815181517,606,No
9783883918,3999712034,,0.43985446009389667,426,No
9783883937,1338456932,,0.09989036144578313,83,No
9783883950,8992756578,,0.2184456316781898,1591,No
9783883950,9783883974,,0.012709239766081872,1710,No
9783883974,9783883953,,0.006006,4,Yes
9783883974,9783883963,,0.06520740740740741,36,No
9783883964,9783883953,,0.06330440587449933,749,No
9783883964,9783883937,,0.08410833333333331,50,No
9783883953,9783883952,,0.07530686274509803,17,No
9783883953,9783883937,,0.05145882352941176,34,No
9783883963,9783883951,,0.016873809523809524,7,No
9784010373,9784010377,,0.029407407407407406,27,No
9784010373,9784010391,,0.30154210271317833,344,No
9784010377,9784010392,,0.007462,5,Yes
9784010377,9784010391,,0.06957333333333333,25,No
9784010391,9784010390,,0.008794000000000001,0,Yes
9784010392,9784010387,,0.007243,0,Yes
9784010392,9074525746,,0.063171,0,Yes
9784010388,9784010377,,0.007216,0,Yes
9784010388,9784010378,,0.088041,0,Yes
9784060904,9784060905,,0.003658,7,Yes
9784060904,9784060910,,0.03335185185185185,18,No
9784060910,9784060897,,0.5298732673267327,101,No
9784060911,9784060905,,0.07298611111111111,18,No
9784060911,9784060916,,0.06242298850574713,29,No
9784060905,9784060896,,0.031724999999999996,8,No
9784060905,9784060916,,0.03428472222222222,24,No
9784060916,3988859211,,0.11534768518518519,108,No
9784101184,9784101190,,0.144425625,80,No
9784101190,9784101189,,0.13070457516339867,102,No
9784101189,9784101198,,0.007202999999999999,6,Yes
9784101198,9784101195,,0.01746875,1536,No
9784101198,1392107009,,0.09859259259259259,81,No
9784101203,9784101208,,0.09379513888888888,24,No
9784101200,9784101189,,0.0325125,8,No
9784101200,9784101184,,0.03155862068965517,29,No
9784101197,9784108647,,0.07878431372549019,17,No
9784108647,9784101200,,0.017898841377010918,7998,No
9784108647,9784101184,,0.05199142857142857,35,No
10801510408,10801510417,,0.026833333333333334,8,No
9784101208,9784108633,,0.041032,0,Yes
9784101208,9784108652,,0.032348,0,Yes
9784108633,9784108632,,0.023114000000000003,0,Yes
9784108652,9784108651,,0.007497,0,Yes
9784108652,9784108633,,0.017922,0,Yes
9784108639,9784108652,,0.007709,0,Yes
9784108639,9784101203,,0.08596279761904763,56,No
9784108651,9784108631,,0.0077020000000000005,2,Yes
9784108651,1338457143,,0.15088749999999998,120,No
9784126628,9784126634,,0.03874761904761905,21,No
9784126633,9784126638,,0.08825451559934319,203,No
9784126633,2370340774,,0.14718315789473685,95,No
9784126638,9784126639,,0.015804166666666668,8,No
9784126638,9784126628,,0.09623632095603926,781,No
9784126644,9784126639,,0.09445999999999999,30,No
9784126644,9784126649,,0.12956862745098038,34,No
9784126639,9784126635,,0.025433333333333332,10,No
9784126639,9784126649,,0.03386862745098039,17,No
9784126649,4105357827,,0.12909925925925925,90,No
9784143121,9784143128,,0.08317622950819673,61,No
9784143142,9784143146,,0.028575530231085784,1053,No
9784143141,9784143142,,0.006669,0,Yes
9784143141,9784143121,,0.051662068965517255,29,No
9784143146,9784143154,,0.015895238095238094,7,No
9784143146,3979578162,,0.31949999999999995,84,No
9784143162,9784143147,,0.011478,0,Yes
9784143154,9784143141,,0.005861,0,Yes
9784143154,9784143162,,0.01888,0,Yes
9784143151,9784143141,,0.016187,0,Yes
9784143151,9784143121,,0.039955,0,Yes
9784499507,9784527849,,0.11102812499999999,32,No
9784527849,9784499499,,0.11822032520325204,41,No
9784527880,9784527903,,0.017516666666666666,5,No
9784527880,9784527896,,0.3032810344827586,58,No
9784527853,9784527920,,0.24317272727272726,44,No
9784527920,9784527919,,0.0050880000000000005,1,Yes
9784527920,9784527880,,0.4277286821705426,1419,No
9784527927,9784527921,,0.01925925925925926,18,No
9784527927,9784527932,,0.101125,28,No
9784527903,9784527818,,0.25748057259713697,163,No
9784527903,9784527919,,0.2170727160493827,135,No
9784527919,9784527922,,0.005099,5,Yes
9784527922,9784527921,,0.0050869999999999995,1,Yes
9784527922,9784527864,,0.06778787878787877,44,No
9784527921,9784527920,,0.00515,5,Yes
9784527921,9784527932,,0.25202962962962966,27,No
9784527932,9784527853,,0.0153625,12,No
9784646170,9784646180,,0.049321590909090905,44,No
9784646170,9784646175,,0.06027180250589258,2687,No
9784646180,9030532853,,0.115659649122807,95,No
9784646176,9784646180,,0.020687,0,Yes
9784646188,9784655828,,0.04791000000000001,0,Yes
9784646188,9784655856,,0.028944,0,Yes
9784655828,9784655826,,0.017342,0,Yes
9784655856,9784655857,,0.008644,0,Yes
9784655856,9784655828,,0.11318167464114832,1045,No
9784655818,9784655819,,0.009085000000000001,0,Yes
9784655818,9784655842,,0.02859122807017544,19,No
9784655842,4016894943,,0.11244166666666666,84,No
9784655833,9784655818,,0.004693,0,Yes
9784655833,9784655822,,0.056502112135176655,1736,No
9784655822,9784655837,,0.11456666666666666,27,No
9784655823,9784655818,,0.06161851851851852,18,No
9784655823,9784655842,,0.12958108108108107,37,No
9784655848,9784655857,,0.046913888888888894,18,No
9784655848,9784655855,,0.12911666666666669,42,No
9784655857,4016895630,,0.014145,10,No
9784655857,9784655855,,0.10336666666666668,24,No
9784655855,4016894944,,0.11765454545454546,77,No
9784949147,9784949118,,0.020391666666666666,6,No
9784949147,3984547307,,0.18068645833333336,48,No
9784949141,9784949147,,0.009440266306649726,6296,No
9784949141,9784949127,,0.08106923076923077,65,No
9784949163,9784949173,,0.20668686868686867,33,No
10712670088,10712670087,,0.26583478260869564,23,No
10801462890,10801510409,,0.036238,0,Yes
10801462890,10801462904,,0.041546,0,Yes
10801510409,10801510410,,0.0077670000000000005,0,Yes
10801510409,10801462904,,0.017608000000000002,0,Yes
10801462904,10801510408,,0.020459,0,Yes
10801510406,10801510409,,0.01618125,8,No
10801510406,10801462893,,0.11684880952380954,98,No
10801510417,10801510410,,0.06797587859424921,2191,No
10801510417,10801510425,,0.13389333333333334,30,No
10801510410,10801510425,,0.03481904761904762,21,No
10801510410,10801510405,,0.03180717948717948,520,No
10801510425,3982463149,,0.1112952380952381,98,No
865549575,865549742,,3.8444048387096754,2108,No
865549575,2634400797,,8.115510487311925,4453,No
865549575,1334565418,,9.444494156539546,7159,No
865549742,3031023103,,10.727565557676568,7334,No
865549742,865549575,,3.6926520161290353,2108,No
865549742,1334565544,,12.997474446567033,8899,No
2634400797,865549575,,7.99813740175163,4453,No
1334565418,3984824680,,7.611127879848354,5715,No
1334565418,865549575,,9.327689458490477,7159,No
1334565418,9770768344,,23.332234830857356,16761,No
3031023103,3982837980,,13.81970516693165,12580,No
3031023103,3978840923,,1.2996678414096923,908,No
3031023103,865549742,,10.777694368693755,7334,No
1334565544,3982816392,,0.33256100000000005,0,Yes
1334565544,1334565161,,6.628228000000002,0,Yes
1334565544,865549742,,8.863182000000013,0,Yes
865589486,3984508658,,2.246799,0,Yes
865589486,1880751300,,0.036785,0,Yes
865589486,4045620602,,0.5004570815450644,466,No
3984508658,865589486,,4.513279972813773,2207,No
3984508658,3410701291,,2.317235161290322,930,No
3984508658,4043580004,,5.770507853403142,5539,No
1880751300,3097371617,,1.747066835937499,1280,No
