From,To,Volume,EstimatedTT
442874,26384674,2455.39,0.94
442928,1803689295,0.0,0.03
26384674,264670999,782.11,0.57
26384674,534589,1673.28,0.89
1803689298,1803689295,0.0,0.04
1803689295,139470345,0.0,0.59
442936,15866840,836.62,0.58
15866840,1803689315,2555.64,1.0
264670999,534589,384.69,0.34
534589,534591,2057.97,0.41
534591,534626,1640.6,0.68
8083440,534911,1684.75,0.04
534626,534624,6.8,0.07
534626,534625,1633.8,0.08
534608,30409417,1479.44,0.89
30436919,30436908,1168.82,1.31
30409417,30409422,488.54,0.02
30409417,30403571,2790.75,0.26
534624,534608,1071.6,1.23
534625,30436908,1644.37,0.02
534625,534624,1064.8,0.07
30436908,30436907,1676.6,0.02
30436908,534628,1125.56,0.43
534628,534629,1635.48,0.25
534629,3595409680,1950.55,0.69
11769656,11769730,1236.49,0.2
3595409680,3855350,1466.65,0.01
3595409680,7128283652,483.9,0.04
3160432771,30409397,551.66,0.17
30409405,30409419,1168.51,0.72
534736,140605768,2241.03,0.18
534306820,2021890013,1811.54,0.19
140605768,534324288,2241.03,0.64
534329195,2021890013,1270.8,0.02
534329195,534306820,2241.03,0.39
3853550,3564765835,437.31,0.41
534742,534770,2060.46,0.61
534770,29138173,2973.58,0.11
534743,534744,606.64,0.08
534744,534747,2553.27,0.06
247994358,534742,924.83,0.08
534747,277692998,118.55,0.01
534747,2287846802,2434.72,0.39
277692998,288154283,2262.89,0.09
2287846802,29510418,0.0,0.04
2287846802,2287846804,2434.72,0.27
534749,25235133,2738.55,0.15
534749,7095690293,651.94,0.89
25235133,25235132,1164.19,0.01
25235133,534751,1629.31,1.16
7095690293,7095690318,1652.73,0.02
534751,534754,818.44,0.92
534754,3098430373,1238.8,0.19
29510455,25235132,1717.31,0.79
3098430373,16574394,938.34,0.05
3098430373,2260849842,1289.49,1.19
534758,25873172,1842.77,0.04
534758,2202559858,1585.41,0.65
25873172,25873173,2681.45,0.02
25873172,3100041009,1069.27,0.45
2202559858,25873172,1907.95,0.68
534769,546378258,1638.76,0.59
534769,534770,913.13,0.04
546378258,247994363,1043.17,0.06
546378258,290077155,595.6,0.24
29138173,1775338888,304.61,0.09
29138173,534773,2668.98,0.88
534773,2544089666,3120.41,0.04
534773,335716508,1071.36,0.3
2544089666,2544089665,2118.48,0.07
2544089666,16574602,1001.92,0.04
335716508,534799,1071.36,0.52
534774,534804,538.71,0.15
244038933,534778,894.49,0.09
534804,18630111,3362.82,0.91
534804,16574613,350.29,0.05
534778,244038915,1400.93,0.02
534778,30058360,1476.65,0.26
244038915,534787,2106.02,0.31
244038915,244038942,1108.83,0.04
30058360,30056676,1672.43,0.96
30058360,30056684,644.1,0.02
534787,244038955,866.02,0.06
