from,to,volume,EstimatedTT,from,to,length,CO2,lengthm
8786281558,925917408,2.71,429.0,8786281558,925917408,10728.862,5856.23136032433,6.666603709802
954394619,925917408,21.67,4801.2,954394619,925917408,80015.466,350116.0882274786,49.719290123886005
1894383018,8786281558,0.0,90.6,1894383018,8786281558,2260.965,0.0,1.4048980830150002
8786281559,8786281558,0.0,265.79999999999995,8786281559,8786281558,6640.14,0.0,4.12599043194
1894383018,954394619,21.41,4408.8,1894383018,954394619,73477.122,317648.62692402006,45.656552774262
1328613249,954394619,42.52,223.8,1328613249,954394619,3732.253,32040.876192668326,2.319113778863
8786281559,1894383018,0.0,849.0,8786281559,1894383018,14149.504,0.0,8.792091449984001
8267339065,1328613249,70.88,2709.6,8267339065,1328613249,67735.484,966981.4534518926,42.088865428564
760307160,8267339065,177.87,934.8,760307160,8267339065,23365.231,837038.6109596313,14.518476951701
1296398101,8267339065,84.21,310.2,1296398101,8267339065,7750.651,131449.91924043722,4.816029762521
3450729711,8786281559,0.0,9.0,3450729711,8786281559,152.729,0.0,0.09490137145900002
3143306731,3450729711,0.0,12.6,3143306731,3450729711,206.242,0.0,0.128152797782
3450729711,3143306731,0.0,12.0,3450729711,3143306731,199.493,0.0,0.123959164903
410561136,210294447,45.29,315.0,410561136,210294447,7869.804,71782.86143616782,4.890067981284
1296398101,410561136,39.33,72.0,1296398101,410561136,1197.665,9513.74659529076,0.744194298715
1355528868,410561136,0.0,36.0,1355528868,410561136,596.879,0.0,0.37088330110900003
1355528868,1296398101,0.0,65.4,1355528868,1296398101,1085.41,0.0,0.67444229711
1254651770,760307160,159.79,307.2,1254651770,760307160,4262.504,143276.24942458258,2.648596372984
410563652,760307160,29.43,172.79999999999998,410563652,760307160,4317.937,25593.42197589122,2.683040831627
1254651791,1254651770,115.23,264.6,1254651791,1254651770,6614.905,153521.59065004683,4.110310134755
2143889519,1254651770,273.42,190.8,2143889519,1254651770,2651.681,152437.75598016917,1.647677674651
9343973782,410563652,46.65,48.6,9343973782,410563652,809.898,7628.959496465396,0.503247130158
2011616838,410563652,45.28,1289.3999999999999,2011616838,410563652,21494.171,196513.07342324892,13.355854528440998
4271212360,9343973782,55.36,18.6,4271212360,9343973782,208.187,2652.377842406399,0.12936136437700002
1254651723,9343973782,76.35,16.200000000000003,1254651723,9343973782,274.746,4226.090536056967,0.170719196766
1254651723,1254651791,115.23,6.0,1254651723,1254651791,100.7,2340.8080856892893,0.0625720597
1254651791,1254651723,113.63,5.3999999999999995,1254651791,1254651723,91.411,2093.0963318099766,0.056800144481
760307624,2143889519,312.29,2998.2,760307624,2143889519,49967.303,3150816.0146322227,31.048233032413002
4084595306,2015618586,60.14,1412.3999999999999,4084595306,2015618586,23541.673,285872.4983338122,14.628112893683
4084595306,4084595312,55.36,1.2,4084595306,4084595312,19.726,220.93630363773187,0.012257164346
4084595312,4084595306,54.08,3.5999999999999996,4084595312,4084595306,62.058,674.8709251338885,0.038561041518
504633518,760307624,55.71,1410.6000000000001,504633518,760307624,23507.911,264440.717648795,14.607134165981
996053083,760307624,351.57,135.6,996053083,760307624,3396.715,240564.44380691866,2.110620196265
4271212354,4084595312,54.08,23.400000000000002,4271212354,4084595312,387.876,4238.728112556505,0.24101489799599998
4271212354,4271212360,55.36,3.0,4271212354,4271212360,51.935,577.8921732296448,0.032270902885
4271212360,4271212354,54.08,1.2,4271212360,4271212354,22.164,239.69184788460748,0.013772066844000001
504633518,1876496599,0.0,1.7999999999999998,504633518,1876496599,34.41,0.0,0.02138137611
1876496603,504633518,0.0,1.7999999999999998,1876496603,504633518,33.636,0.0,0.020900434956
1876496599,1876496603,0.0,5.3999999999999995,1876496599,1876496603,88.819,0.0,0.055189550849
1876496603,1876496599,0.0,1.2,1876496603,1876496599,22.293,0.0,0.013852223703
1472419004,996053083,64.36,744.6,1472419004,996053083,12411.503,161290.60540936136,7.712148030613
1037930678,996053083,398.21,78.60000000000001,1037930678,996053083,1966.826,157759.75442346593,1.222128638446
1876507981,925855205,0.0,651.0,1876507981,925855205,9043.256,0.0,5.619217023976
8431928364,925855205,137.19,148.8,8431928364,925855205,3714.872,102634.23987591268,2.3083137295119998
1876507996,925855205,140.27,132.6,1876507996,925855205,3314.106,93627.03694264399,2.059289359326
1876507981,1876508009,143.54,1.7999999999999998,1876507981,1876508009,41.488,1192.4858778192347,0.025779440048
1876507996,1876507981,146.29,0.6,1876507996,1876507981,20.992,741.4972658983486,0.013043820032000001
