From,To,Demand,TT,Distance
6816096866,581279890,,0.1363030303030303,55
1629724293,581279729,,0.27454243424863867,2877
581279731,581279734,,0.037285185185185185,9
581279731,581280007,,0.06764040404040403,33
581279734,581279739,,0.18131397058823528,68
3017944865,581280039,,5.134004615384616,1170
581285949,581280066,,0.42744105691056916,164
581285834,581285940,,0.8303882833787466,367
7746503192,581285834,,4.514788893884893,4448
581279956,581286372,,0.555726,0
581280007,581285940,,0.36784239130434776,184
581280039,581285949,,1.5904353642811089,517
1492502334,581280039,,0.012666,0
581285834,581279555,,0.0834939236111111,96
581279956,581279586,,0.31722746305418714,406
581279890,581279607,,0.7855377750611247,818
581279700,581279703,,0.0273,13
581279890,581279512,,2.8506520833333333,800
581286372,581279512,,0.7528744343891404,221
581279555,581279586,,0.3667448471926084,469
581279555,581279607,,0.3504763313609467,338
6816096866,581279703,,1.3809664241164241,481
581279715,1629724293,,0.06861560565870911,754
581279729,581280007,,0.0833920313055852,2811
581279729,581279731,,0.05057288216942645,2778
581279734,581279700,,0.1529,16
5074006563,581279700,,3.8475171730515196,757
581279703,581279731,,0.036627272727272724,11
581279703,581279715,,0.5290895238095238,140
577495113,1641766786,,0.43324411764705884,34
577495385,577495113,,0.36808108108108106,37
2961396794,577495113,,1.829281166399144,623
577495385,921346707,,1.69929378575143,641
990120470,576880570,,0.057576666666666665,20
1651828047,576880570,,2.8856628318584074,565
576880570,4848365922,,0.6960723636363636,275
990120650,576880570,,1.2154091036414565,357
604315785,579143562,,0.5578416321362799,2896
581279586,581279488,,0.2836128170289855,368
581279700,581279488,,0.6861345372460497,443
581279512,1652874957,,8.470315567368193,4609
1641766809,577495385,,0.04537777777777778,27
1641766830,577495385,,0.774094298245614,38
3296357668,577543136,,1.3897009895833334,320
984741541,577543136,,0.5778960915350345,1646
574435034,574434573,,1.0011975308641974,324
5074280183,574434573,,0.8136429219917592,4773
574434593,574434703,,0.44026030969845154,409
574434593,574434787,,0.35234159292035394,226
574434573,574417291,,0.547198969072165,97
6744814159,574417291,,0.08713320820820822,7992
574417403,1496796052,,0.5011525821596244,213
1311402363,574417403,,0.08821785185185184,2700
581279607,574435034,,0.4326769372693727,542
574435676,5074280183,,0.020824999999999996,10
581280039,574435676,,0.03986060606060606,11
581285940,574435676,,1.812893857965451,521
574434703,581279956,,0.33063824884792625,434
574434720,574434703,,1.0104721078298564,7382
574434720,574434787,,0.7567245180003412,5861
574434787,1492502334,,1.016075925925926,198
574412290,581848437,,0.2508770096463023,311
574412511,574412290,,0.5181753333333334,675
574412331,574412618,,0.536492238972641,597
581848473,574412331,,0.2839239981785064,366
574412255,574434593,,0.1835271002710027,123
574412331,574412255,,1.480745378564405,339
6744814159,574412255,,0.07247025109944673,7049
574412271,574412290,,0.2685175853018373,254
574417291,574412618,,0.5492972839506173,270
574412639,2614782635,,0.77262225,0
574435034,574412639,,1.1815226907630523,830
574417291,1311402363,,0.10243468793730758,5955
574412485,574434720,,1.3897020967741935,1240
574412485,574412511,,0.15112109375000002,192
574412511,574417403,,0.7822842261904762,336
574412618,574412639,,0.4142351598173516,219
574412214,631811292,,1.1737983152827918,277
1933724482,574412214,,0.166960581655481,1490
1933724484,574412214,,0.23642323232323234,66
631811336,574412230,,0.4183301767676767,264
574313738,582486679,,0.3607489690721649,97
1642184803,574313738,,0.23921052631578946,57
574313748,7619659729,,1.6058919881305638,674
582486609,574313748,,0.6260934549878346,1370
574412253,574412271,,0.10111000000000002,70
574417403,574412253,,0.03205,16
1311402363,574412253,,0.08895285113651294,2537
574412255,574417291,,0.060030091281082776,1059
574412250,574412271,,0.48323392434988177,141
574412250,574412253,,0.4201856884057972,92
3017941702,574412250,,0.2824329243353783,163
574412253,6744814159,,0.09258428015564202,2570
574307497,574307507,,0.855137304075235,319
574307618,574307507,,0.48010378787878794,330
574307618,574307643,,0.5623848508634223,1274
1166348518,574307618,,0.9517878378378378,703
574304490,1641766938,,0.8519931366361629,6338
574307496,1166348489,,1.302369890510949,548
574307497,574307496,,0.4662713298791019,386
574307704,574307496,,0.619646567586695,471
574313748,574312961,,1.1353981220657277,1207
574312973,574313738,,2.1030341379310347,1160
1651827852,574312973,,0.9534580980683506,673
4843875301,574312973,,0.24677864583333334,192
574307643,1645493340,,0.3147202380952381,266
574307704,574307643,,0.3660266912669126,271
574312961,574312945,,0.3491556497175141,177
574312961,1651827893,,1.2341308493589744,416
1204025529,574304380,,0.19400666666666666,120
574304382,4775679188,,0.2965547511312217,221
574304448,574304382,,0.4011520547945206,292
574307507,574304386,,0.29944848484848485,99
998637708,574302298,,0.8050612244897959,245
1699098115,574302298,,0.8891029535864978,711
574304380,574304382,,0.4522714996174445,1307
574304386,574304380,,0.6331134112409571,599
8050541238,574304448,,0.516467728531856,361
574304469,3977471887,,0.07612575273722628,4384
574304469,4775679183,,0.036072,0
4775679188,574304469,,0.21617030303030305,110
574304424,574307704,,0.2312049723756906,181
574304490,574304424,,0.6854097718253969,672
7570149112,574304424,,0.23516717382823388,5981
574304448,1204016697,,1.7282481481481482,342
573370484,7580063021,,2.2212142146892657,1475
573376091,573376088,,0.23340381944444447,96
1354159671,573376088,,0.5062083333333334,62
573376091,1354159685,,0.2211362903225807,62
568369991,1408521488,,0.11009999999999999,10
804106322,568369991,,0.6023253886010361,193
1408521475,568369991,,0.16395335533553357,606
573370403,573370484,,0.15019897674418603,1075
5429071171,574302188,,0.2800808080808081,33
574302188,5429071174,,0.04716617647058824,34
1699097988,574302188,,0.36990271317829454,86
574302298,1141756864,,0.7281476666666666,250
1354207537,573376091,,1.2850279005524863,905
574302183,574304490,,0.4954060052219321,383
3977471889,574302183,,0.14241830065359476,51
4775679142,574302183,,0.05162931034482759,29
568273435,1141792825,,1.021585135135135,333
990120027,568273435,,1.0308779206859595,311
568273476,568273448,,0.994263997165131,1411
568273448,568273464,,0.11315717054263566,86
568273429,568273430,,0.5134586363636364,220
568273429,568273435,,2.4469833102493075,722
568273430,990120470,,0.5956235294117647,85
1408521488,568273430,,0.41708471118177004,3774
568273476,804106378,,0.10196792452830189,53
804106322,568273476,,0.12277732546705998,3390
568273492,1408521480,,0.2847554578850695,3811
4848365922,568273492,,0.054584090909090915,22
568273474,568273448,,0.35501699999999997,1100
568273492,568273464,,0.4571038532110092,1090
990120650,568273464,,1.3929540983606556,854
568273474,1408521515,,0.017349999999999997,14
6778873063,568156941,,1.11740713592233,1030
568157081,568157310,,0.09954153846153846,65
568157081,568157089,,0.08183333333333334,47
1651828205,568157081,,2.0241077637574483,951
568156786,1652874795,,0.38295684523809526,336
568156941,568156786,,0.33410135841170324,319
568156821,1651828211,,1.607686002886003,693
568156941,568156821,,0.21115,169
1652874770,568157194,,0.11785277777777778,102
568157209,2454355466,,0.2164761044176707,83
568157209,1652874716,,0.22254659019812303,4795
568157310,568273429,,1.333657986111111,768
568157089,568273474,,0.8412567567567568,555
2454355466,568157089,,0.13530757575757577,88
568157194,568157209,,0.30199076923076923,195
568157194,568157310,,0.44950668449197856,374
568101763,2614782477,,0.3681023076923076,260
568142678,568101763,,0.5828060263653484,354
568142761,568101763,,0.4885717460317461,210
568142635,2614782477,,0.29726176470588234,204
5026822055,568101680,,0.580168794326241,1692
568101705,5098889340,,0.22262892561983472,121
568101706,568101705,,0.12741818181818182,22
568101706,568101705,,0.06383636363636364,22
568142761,4775679142,,1.116928860936408,954
568156760,568156821,,0.3450747245974886,4327
568156760,568156786,,0.27492085714285713,0
568273464,568156760,,1.2112981878088964,607
568142635,4775526372,,0.18590399999999999,0
4775679183,568142635,,1.4130996457867264,894
1634974400,568142678,,0.8829081604426003,723
7596144649,568142678,,0.029545833333333334,16
6347429994,568101445,,0.16652173913043478,138
568101498,568142761,,0.10048947368421053,76
568101680,568101498,,0.21694753086419755,162
568101646,568101680,,0.26059348370927315,133
568095635,6419102131,,1.1782245395127748,561
6172604083,568095635,,0.633462487411883,662
568101445,568101498,,0.37083026315789475,228
568101445,1699098115,,0.5988162839248434,479
998477760,568101652,,0.5319216612377851,307
7765354030,568101671,,0.12507333333333334,35
5101912335,568101671,,0.2408168320340184,1411
5026822055,568101671,,0.4870440035273369,189
568101652,568101646,,0.2724722789115646,588
568101646,7765354030,,0.36178421052631576,114
7765354030,568101646,,0.5367044162436548,985
568101652,568101706,,0.0833301282051282,26
568095445,1518118642,,0.09332142857142857,49
1357318067,568095445,,0.48996966726084373,561
568095505,1280110685,,0.020678787878787876,11
1280110622,568095505,,0.014156060606060604,11
568020807,2614782591,,0.36878437843784373,303
568020807,568095565,,0.36405670682730923,415
2614791420,568020807,,0.9868556197074672,866
568095445,1699098310,,0.14334843749999998,64
7849349078,568095565,,1.1343228294573642,430
1518118700,568095576,,0.5030976923076924,65
568095596,2051466619,,0.3488052,0
568095635,574412485,,0.7006275,0
7849349078,568095556,,0.003498,0
568095556,2614782591,,0.0358872,0
5073915851,568095556,,1.056000402414487,994
568095565,6172604078,,0.15083333333333332,162
7609611549,567548615,,0.14282039215686276,85
567548638,7609961172,,0.3004519650655022,229
7609611533,567548638,,0.30563089005235605,191
567548649,7609611533,,0.4404322619047619,280
567541003,7609799454,,0.08399999999999999,54
7609967987,567541003,,0.17923706251869576,3343
1393307675,567541012,,0.48446999999999996,40
7609799450,567541012,,0.22575,40
1699098310,568020776,,2.196757056694813,829
568020794,2614791420,,0.08207799145299145,78
568020794,2614791420,,0.07937713675213674,78
2614782477,568020794,,1.8693344632768363,1652
1352950946,567548649,,0.2663582867783985,179
7609961166,567548649,,0.4924791666666667,336
568020776,2338167691,,1.6779115566037734,212
568020776,2338167691,,1.760433962264151,212
1149594734,1149594793,,0.0335080459770115,29
1151084790,1636641362,,0.15037034518828452,956
1151084790,5102138241,,1.7704003436426115,291
1151084876,1151084790,,2.1545648774022528,503
1149594603,1149594734,,0.18248831417624523,174
1149594622,1149594603,,0.28352894424673786,281
1149594622,3070120612,,1.3151027734976888,3245
1149594674,1149594622,,0.23511529680365298,146
1151084807,1152660784,,0.5400558498896247,151
1222130515,1151084807,,0.17226153846153847,26
2639744193,1151084807,,0.9964593085106382,940
1151084911,1151084837,,0.33861366574330565,361
1151084802,1151084876,,0.026694871794871792,13
1151084802,1151084860,,2.7883055398396985,707
1151084822,1151084802,,0.02712820512820513,13
1151084837,1151084802,,0.5024788482834994,602
5135713225,1141792825,,0.38056571331290434,979
1141792828,1141792836,,0.7542083333333334,128
1141792833,1141792843,,0.14501652605459056,2015
1141792833,1141792839,,0.10242222222222222,42
1141756864,1141756868,,0.5271523809523809,168
1141756868,1636543916,,0.9251280392156862,425
1634974118,1141756868,,0.2476761261261261,37
1141792825,1141792828,,0.06343666666666666,20
1141935440,1141935427,,0.6187591613812545,1892
1149594597,1149594603,,0.6738236111111112,444
1149594597,1354207606,,0.5005299657534247,584
1149594600,1149594674,,0.013320833333333332,12
1141792836,1636543866,,0.8167641414141414,99
1141792843,1141792836,,0.14940776041666665,960
1141792839,4860301264,,0.15069489795918364,98
1141935427,1634974118,,1.094814373897707,378
4773263715,1140062891,,0.5445250877192982,1710
1140062928,4860301264,,0.19493516129032254,930
4773263715,1140062928,,0.2675451713395639,214
1140062938,1141792833,,0.31395999999999996,95
1139904730,7602824502,,0.6406716,0
8258544476,1139904730,,0.10060112359550562,89
1140062891,1140062985,,0.06964313725490197,34
1141792843,1140062891,,0.08555913154533844,1566
1636543916,1140063015,,0.5740889570552147,163
1140063034,1141792839,,0.29441588541666663,64
1140063034,1141792843,,0.10201616246498599,1190
1141792828,1140063034,,0.35050465116279067,86
1140062938,1141935427,,1.1456171724648407,1351
7602824502,1140062938,,0.3059157024793388,121
1141792833,1140062985,,0.19725108813928185,919
1140063015,1141935440,,0.2265034482758621,29
1099099722,3730738406,,0.0681558599695586,657
1099099722,4088983730,,0.15314999999999998,52
3731746439,1099099722,,0.03305238095238095,14
1276680442,1114957839,,0.12638023114355232,1096
1099099059,1099099060,,0.09939122807017545,57
3730738406,1099099059,,0.22524919786096254,935
1099099701,3047970280,,0.2624888888888889,57
3780774538,1099099701,,0.8980145032051282,208
1115058057,1115058336,,0.7946293785310734,118
1115059974,1115058057,,0.15844144144144143,37
1115059974,1115058336,,0.05075625,48
4860320026,1139904705,,0.1129408292147172,1214
1115046667,1115047308,,0.13001969696969698,22
5074299664,1115046667,,0.27140368217054267,86
1115058057,1115047308,,0.3643808510638298,47
1115051022,1646788970,,0.047475,16
1070003286,3799157359,,0.9719174242424241,88
1071364113,1683192344,,0.05879103395061729,5400
1071364113,1683192340,,0.06987375886524823,47
1072934398,1071364113,,0.19556935483870969,124
1685959693,1051895012,,9.288319130805283,4694
1051895076,3311241017,,0.41499436619718316,142
1051895086,1051895076,,0.0636125,16
1832003632,1051895086,,0.14474358974358975,39
1080460783,1080460901,,0.15311988304093566,57
1099095666,1273177571,,0.24295093896713615,142
1646789148,1099095666,,0.17579390681003584,93
7680765729,1099095666,,0.5334455635491606,556
1072934548,1072934037,,0.017801411091375566,1689
1078809413,1072934398,,0.2526729797979798,198
5072349082,1072934398,,0.23372619047619048,63
5072349082,1078809413,,0.6606602254428341,207
1034004842,1034004776,,0.46366666666666667,504
1034004862,1726097052,,0.8118378333333333,700
4862273081,1034005033,,2.085592663564194,3653
1042244700,1036265126,,0.1522224852071006,169
1034004758,1034005033,,0.3874301647177166,2651
1034004865,1034004758,,0.30093055555555553,114
1034004768,1034004776,,1.07130893081761,265
7160662016,1034004768,,0.4698947368421052,133
4557487810,1041585707,,0.053316666666666665,24
7084047889,1042244700,,0.04994438405797102,1748
8358637168,1049673448,,0.0174024,4
3311241017,1051894365,,0.08831731244847485,1213
1038509312,1038509270,,0.44364705882352945,51
2408448739,1038509312,,1.4418324218749998,384
1041585695,1444685775,,0.11426527777777779,48
1041585707,1041585695,,0.0230112,0
2408584411,1023012043,,0.24150231481481482,72
1025308436,3569722801,,0.0731268,0
1025308436,6966066150,,0.0626232,0
5098657623,1025308436,,0.1352388,0
1702198042,1015770637,,2.390399558498896,1812
1702198484,1015770637,,0.17921749999999997,100
1023011458,1691725591,,0.5514017416545719,689
1023011601,1023011458,,0.11707308743169399,122
1033405513,1033405497,,0.6688387096774193,62
7229895573,1033405497,,0.475758071278826,159
1033405530,4869721967,,0.21705143678160924,116
1033405568,6236484014,,0.01683611111111111,6
1029692771,5012578128,,0.04950135135135136,37
1029866898,5120436719,,0.18307733739837395,164
1029866980,1649048830,,0.21318004385964914,76
1033405497,1033405530,,0.1287511737089202,71
1618530670,1013426205,,0.5140688883034773,1898
1013426220,4576848551,,0.16413440860215053,124
1013426220,1013426262,,0.34510285714285716,245
3920060168,1013426220,,0.06895510204081633,49
7699026184,1012752104,,0.24385935534591197,424
1012752117,5118453533,,0.23435,45
5118453534,1012752117,,0.027250000000000003,5
1013426205,7235119854,,0.2521102564102564,195
1015074679,1629724293,,0.21651540880503145,53
1015074679,1629724061,,0.17967487562189052,67
1629724414,1015074679,,0.49851173708920193,213
1015770637,5693474943,,0.41429399837793995,411
1013426332,6233602195,,0.20338613502492073,2207
1013426619,1013426332,,0.5058015267175573,131
1013426366,5070424649,,0.08479954954954956,74
2496629807,1013426366,,0.07168159203980101,67
1012308526,1012308536,,0.10354619883040936,57
1646789111,1012308526,,0.5847519217330539,477
1012308536,6402696191,,0.15190394736842106,114
1012751963,5184745469,,0.4701640692640693,77
1012176395,1012176455,,0.09466803995006241,267
1012176402,1012176395,,0.11324601769911505,339
8442857151,1012176402,,0.7686486742424243,176
1012308526,1012308536,,0.06731929824561404,57
4502257560,1012752046,,0.3332817745803357,278
8440850641,1012752046,,1.672297902537051,1327
2978940046,1012752099,,0.9172287280701754,760
1012752104,2556775251,,1.0019695906432748,114
1012751987,4576848791,,2.665749050632911,632
1012751991,6233602195,,5.171569343065694,411
1012751991,4576848551,,0.18496079466087226,6443
1012752046,4791936461,,0.36369666666666667,200
1004684455,1653119015,,0.35124444444444447,63
1004684455,1010153781,,0.7135342105263158,190
1004684462,7235049607,,0.10424457831325301,83
2941443017,1004684462,,0.21589076227390183,2064
1004684357,7235049596,,0.6734593023255814,688
1004684390,5145668270,,1.0258546406338425,589
3005253240,1004684390,,0.2618716602233677,4656
1004684432,6040996151,,0.029238888888888887,18
1653118793,1010153861,,0.6729650905432596,497
1010153912,1653118151,,0.7156872222222223,630
1653118809,1010153912,,0.08416833333333332,100
1012176395,1623825506,,0.6634385057471264,116
7235049608,1004684462,,0.2069237142857143,0
1004988248,1004988252,,0.6187733333333333,125
1010153861,1004988248,,0.0925416,0
1010153781,1010153861,,0.10625555555555558,18
1002550731,2957737691,,0.882197619047619,224
1623825551,1002550731,,2.3648004975124377,402
2556775251,1002550731,,0.04609333333333333,15
1002550756,5090603623,,0.15178536585365854,820
1000976485,5073930874,,0.02010909090909091,11
1933724510,1000976485,,0.032446666666666665,10
1002550731,1002550714,,1.4822230019493179,342
1618530652,1002550714,,0.5253383388338834,303
1004684261,1004684482,,0.26715653594771244,918
1004684261,2694738295,,0.9823426799007445,403
1004684390,1004684261,,0.8987356711915535,442
1004684357,7235049595,,0.4996463414634147,533
1012751963,1002550756,,0.8422389937106919,265
1004684255,1653118444,,0.0971984126984127,63
1004684255,1180215221,,0.7253041666666666,172
1653118809,1004684255,,0.5355679250012534,6649
999331474,1641766834,,3.315172413793104,783
999331502,1161205777,,0.5571746268656718,134
999331509,4864808905,,3.5340748037116345,934
1191992744,999331509,,0.275195652173913,69
999331400,1645492813,,0.2336065527065527,117
999331449,1271091333,,0.4833596310193871,533
1645492962,999331449,,0.08048293172690762,83
999331464,999331589,,0.08200678353658537,656
1645493236,999331622,,0.18389305555555555,132
7682123258,999331622,,0.6087672698484506,4421
1000961560,1000961406,,0.026872222222222217,6
1651828400,1000961560,,1.1140425531914895,188
999331540,1645493036,,0.5161601307189543,255
999331612,999331540,,0.13016491228070176,38
1161206758,999331612,,0.41808733914487334,4818
999331622,1274091259,,1.8684029112081513,1603
998479088,1283995914,,0.2006929411764706,170
1699097985,998637708,,0.1387340186000979,681
5429071174,998637708,,0.0651764705882353,34
998638275,4775210721,,0.06423508771929824,19
998478488,5086588300,,0.014565151515151514,11
1652874885,998478488,,0.17868,20
1652874905,998478488,,0.21814912280701756,57
998478850,3977810969,,0.2622034364261168,194
999331300,999331509,,0.1479794657762938,599
1645493001,999331300,,0.36931952031978676,1501
999331314,999331378,,0.14590833333333333,36
999331314,999331589,,0.10612666666666669,60
998638275,2973413752,,0.23305368956743,131
1595259152,998638275,,0.036848888888888896,15
4775063534,998638275,,2.748623346473938,761
999331300,999331400,,0.08143750000000001,24
1015808064,998476397,,0.030730303030303028,11
998477355,1015808064,,0.10955488902219557,1667
998478384,998477355,,0.016216666666666667,5
998477558,998478850,,0.20466938875786167,1696
5086588301,998475732,,0.08546052631578946,38
998475935,1652874938,,2.3917311740890685,494
1652874878,998475935,,0.5330424242424242,88
1652874885,998475935,,0.16287418478260868,368
6749116233,998478086,,0.11413010752688173,31
998478086,998478850,,0.04600680000000001,0
998479088,998478384,,0.722875063131313,264
1015808060,998478384,,0.1000567927927928,925
998477558,998478086,,0.15214462560386474,1656
998477608,1015808060,,0.11322105263157896,19
998477760,1000961406,,0.3322229166666666,48
1000961560,998477760,,0.23971358024691358,54
1688106622,993701565,,0.3606696969696969,121
1691725904,993701579,,0.012626400000000003,0
1691725976,993701579,,1.020636842105263,570
993701579,8410225885,,0.49091588447653434,554
993701523,1691725845,,0.3074601893838357,7498
993701590,993701545,,0.2764269817073171,984
993701565,5086650109,,0.6814186666666667,75
1688106619,993701565,,0.14232218960643617,1533
998475135,1652874905,,2.695399207988981,484
1652874946,998475135,,0.373881914893617,47
1015808060,998475343,,0.3962603550295858,169
998475732,1652874874,,0.0729341867013212,15390
5222748259,994194695,,0.1978990291262136,103
998477355,998474642,,0.31705684523809524,168
5135904673,998474642,,0.29909125,240
6739117266,998475033,,0.02832006412131851,13672
993701246,993701578,,0.48871014492753617,69
993701246,993701515,,0.4176337209302325,258
5218245324,993701314,,2.6303648596321394,1033
993701314,5343463841,,0.2826344444444444,75
993701228,5098204253,,0.7458510548523206,158
993701228,993701400,,0.521393399339934,404
5217108153,993701228,,0.21568969696969698,110
993701230,1283995787,,0.5159512195121951,41
993701400,2296597394,,0.2820975641025641,130
993701515,1691725816,,0.1442857142857143,14
993701515,993701578,,0.14855816326530613,49
993701523,1691725984,,0.028875925925925926,18
5102055797,993701314,,0.5157789473684211,152
993701365,993701523,,0.09283035714285715,28
993701385,1691725984,,0.4777292792792793,37
993701578,993701385,,0.7397745704467353,97
993701194,5086702452,,0.25030902777777775,72
1691726075,993701194,,0.02870909090909091,11
993701207,1283995810,,0.3334048582995951,247
993701219,993701207,,0.09419212029569893,1984
993701226,993701172,,0.6031235294117646,68
993701185,4842580693,,0.14775226707620304,2279
993701190,993701545,,0.36082763157894737,76
993701194,993701226,,0.14158823529411765,17
7731316981,993701222,,0.17963157894736842,38
1691725774,993701224,,0.3686031249999999,64
993701226,5086702446,,0.010760399999999998,0
5086702452,993701226,,0.5449848314606742,89
993701385,993701207,,0.48246536458333333,64
1691725984,993701207,,0.052361111111111115,27
993701222,1691725957,,0.16334057971014493,46
1691726004,993701222,,0.2990147435897436,26
1691726376,993701099,,2.8118450980392162,612
993701099,993701579,,0.28945200698080276,573
1691725904,993701099,,0.1687004385964912,38
7602748736,993701156,,0.0262296,0
3013850815,991762883,,1.1852120274914089,388
991762963,1691725600,,0.5474043859649124,57
992815753,2639744193,,0.0388375,8
5102113130,992815753,,0.0456,13
993701365,993701169,,0.15546666666666667,28
1691725816,993701170,,0.11704754901960784,34
1691725845,993701170,,0.4138608695652174,46
993701172,993701523,,0.13239949596774192,992
993701168,998479088,,0.08239393939393938,66
993701185,993701168,,0.06811666666666667,56
1688106621,993701168,,0.7850834143706106,2468
993701172,993701169,,0.14854712701612904,992
991762905,991762741,,0.08236971299626261,4727
991762796,991762977,,0.4397925925925926,117
991762823,991762821,,0.07123766123916261,4729
991762823,1691725541,,0.0714190476190476,7
991762721,3013850815,,1.8214699397071492,387
1691725536,991762721,,0.0710611111111111,45
1691725541,991762721,,0.22619915254237288,59
991762741,991762821,,0.01370952380952381,14
991762882,991762905,,0.2594359375,32
991762882,1691725616,,1.4384248166259168,409
991762977,991762882,,0.43164109195402295,116
991762883,991762948,,0.2545398907103825,61
991762865,991762823,,0.2810752525252525,66
1691725600,991762865,,0.6181761758691207,326
1691725600,991762870,,0.30843333333333334,23
1691725624,991762870,,0.35202808219178083,73
990625876,1029866898,,0.1441340017825312,1496
991294790,993701185,,0.36376053412462905,337
993701545,991294790,,1.005079365079365,441
991294793,993701190,,2.5048830336560624,723
990625764,1649048606,,0.04578478260869565,23
1649048396,990625764,,0.0517671052631579,38
990625873,1029866898,,0.5062264103372204,3173
1649049033,990625873,,0.5379420132610007,1659
991762673,991762870,,1.0669098035389017,2562
991762821,991762673,,0.017141666666666666,10
991762682,991762882,,0.15753,30
991762770,991762682,,0.14766666666666667,34
991762615,7814838281,,0.4878521689497717,146
991762870,991762615,,0.30723,55
991762963,991762615,,0.4670107407407408,135
991762673,1691725615,,0.5188606878781089,4463
990023324,8077902958,,1.069221238938053,339
2498992844,990023324,,0.1289505376344086,31
990023335,2498992844,,1.7191091722595078,447
4848421521,990023345,,1.6308021367521366,429
8077902958,990023269,,0.3334072072072072,111
990023270,990023335,,0.01718333333333333,7
990023319,990023299,,1.058178449144008,331
990023345,990023319,,1.6886929118773946,435
990120213,2208339288,,0.06977222222222222,36
2208339291,990120213,,0.12046141522029372,749
5104093645,990120213,,0.01532361111111111,12
990625764,990625873,,0.1186582226880969,1431
990120027,4844611313,,0.1887773148148148,36
990120470,990120027,,0.3028415094339623,106
7677313936,990120169,,0.8421954314720813,394
990120213,5104093639,,0.042740036231884056,828
989119527,989118852,,1.6909424283765346,733
4860719322,989118852,,0.7463951985226223,361
989119644,989118852,,0.9067215073529411,272
989119228,989119527,,1.4836303921568628,408
2496629720,988470348,,0.373674686716792,133
2917458890,988470356,,0.3651217777777777,150
