from,to,volume,EstimatedTT,from,to,length,CO2,lengthm
8786281558,925917408,3.82,429.0,8786281558,925917408,10728.862,8254.909149977468,6.666603709802
954394619,925917408,30.62,4801.2,954394619,925917408,80015.466,494718.71811376995,49.719290123886005
1894383018,8786281558,0.0,90.6,1894383018,8786281558,2260.965,0.0,1.4048980830150002
8786281559,8786281558,0.0,265.79999999999995,8786281559,8786281558,6640.14,0.0,4.12599043194
1894383018,954394619,30.24,4408.8,1894383018,954394619,73477.122,448654.57628128753,45.656552774262
1328613249,954394619,60.06,223.8,1328613249,954394619,3732.253,45258.11439632313,2.319113778863
8786281559,1894383018,0.0,849.0,8786281559,1894383018,14149.504,0.0,8.792091449984001
8267339065,1328613249,100.13,2709.6,8267339065,1328613249,67735.484,1366025.0131791478,42.088865428564
760307160,8267339065,251.28,934.8,760307160,8267339065,23365.231,1182498.8034066237,14.518476951701
1296398101,8267339065,118.96,310.2,1296398101,8267339065,7750.651,185693.8890018099,4.816029762521
3450729711,8786281559,0.0,9.0,3450729711,8786281559,152.729,0.0,0.09490137145900002
3143306731,3450729711,0.0,12.6,3143306731,3450729711,206.242,0.0,0.128152797782
3450729711,3143306731,0.0,12.0,3450729711,3143306731,199.493,0.0,0.123959164903
410561136,210294447,63.98,315.0,410561136,210294447,7869.804,101405.77334259255,4.890067981284
1296398101,410561136,55.56,72.0,1296398101,410561136,1197.665,13439.7091491064,0.744194298715
1355528868,410561136,0.0,36.0,1355528868,410561136,596.879,0.0,0.37088330110900003
1355528868,1296398101,0.0,65.4,1355528868,1296398101,1085.41,0.0,0.67444229711
1254651770,760307160,225.74,307.2,1254651770,760307160,4262.504,202410.5422436027,2.648596372984
410563652,760307160,41.58,172.79999999999998,410563652,760307160,4317.937,36159.513617314195,2.683040831627
1254651791,1254651770,162.78,264.6,1254651791,1254651770,6614.905,216872.7286818938,4.110310134755
2143889519,1254651770,386.26,190.8,2143889519,1254651770,2651.681,215348.57590849293,1.647677674651
9343973782,410563652,65.91,48.6,9343973782,410563652,809.898,10778.664960600949,0.503247130158
2011616838,410563652,63.97,1289.3999999999999,2011616838,410563652,21494.171,277626.79564675863,13.355854528440998
4271212360,9343973782,78.21,18.6,4271212360,9343973782,208.187,3747.1544626915543,0.12936136437700002
1254651723,9343973782,107.86,16.200000000000003,1254651723,9343973782,274.746,5970.217750086503,0.170719196766
1254651723,1254651791,162.78,6.0,1254651723,1254651791,100.7,3306.7494592424064,0.0625720597
1254651791,1254651723,160.52,5.3999999999999995,1254651791,1254651723,91.411,2956.823226103472,0.056800144481
760307624,2143889519,441.18,2998.7999999999997,760307624,2143889519,49967.303,4451359.609285331,31.048233032413002
4084595306,2015618586,84.96,1412.3999999999999,4084595306,2015618586,23541.673,403853.1336621331,14.628112893683
