,gridID_lat,gridID_lon,inner_grid,inner_gr_1,lanelength,fishnetID,osmid,y,x,street_cou,lon,lat,highway,ref,lanecapaci,geometry
42,1,0,None,None,60572.62000000001,10,35157993,48.7814102,2.1671621,3,2.1671621,48.7814102,,,15600.0,POINT (2.1671621 48.7814102)
43,1,0,None,None,60572.62000000001,10,6696778832,48.790277,2.1478508,4,2.1478508,48.790277,,,10000.0,POINT (2.1478508 48.790277)
44,1,1,None,None,30773.805,11,227312597,48.780404,2.1796729,3,2.1796729,48.780404,,,18000.0,POINT (2.1796729 48.780404)
45,1,1,None,None,30773.805,11,165134853,48.7856333,2.1795019,3,2.1795019,48.7856333,,,4200.0,POINT (2.1795019 48.7856333)
46,1,1,None,None,30773.805,11,2352550446,48.7818266,2.2098346,3,2.2098346,48.7818266,traffic_signals,,4200.0,POINT (2.2098346 48.7818266)
47,1,1,None,None,30773.805,11,174026541,48.7878735,2.1791383,2,2.1791383,48.7878735,,,5600.0,POINT (2.1791383 48.7878735)
48,1,2,None,None,49384.08,12,2175148193,48.7853584,2.2514801,4,2.2514801,48.7853584,,,19800.0,POINT (2.2514801 48.7853584)
49,1,2,None,None,49384.08,12,8331646552,48.7863863,2.2209505,1,2.2209505,48.7863863,,,1400.0,POINT (2.2209505 48.7863863)
50,1,2,None,None,49384.08,12,35346729,48.7778259,2.222555,3,2.222555,48.7778259,,,4800.0,POINT (2.222555 48.7778259)
51,1,2,None,None,49384.08,12,111441096,48.7765919,2.2301968,3,2.2301968,48.7765919,,,6000.0,POINT (2.2301968 48.7765919)
52,1,3,None,None,19802.755999999998,13,415457991,48.7863999,2.2539993,4,2.2539993,48.7863999,traffic_signals,,16200.0,POINT (2.2539993 48.7863999)
53,1,3,None,None,19802.755999999998,13,221455386,48.7759992,2.2563819,3,2.2563819,48.7759992,traffic_signals,,4200.0,POINT (2.2563819 48.7759992)
54,1,3,None,None,19802.755999999998,13,1833632929,48.788279,2.2529177,3,2.2529177,48.788279,,,10800.0,POINT (2.2529177 48.788279)
