,osmid,y,x,street_cou,lon,lat,highway,ref,geometry
0,122926,48.8840815,2.4635493,3,2.4635493,48.8840815,,,POINT (2.4635493 48.8840815)
1,318399738,48.877431,2.4444084,3,2.4444084,48.877431,motorway_junction,3,POINT (2.4444084 48.877431)
2,122935,48.8990232,2.4692871,3,2.4692871,48.8990232,,,POINT (2.4692871 48.8990232)
3,85245595,48.8910587,2.4731271,3,2.4731271,48.8910587,motorway_junction,,POINT (2.4731271 48.8910587)
4,122946,48.926226,2.4812559,3,2.4812559,48.926226,,,POINT (2.4812559 48.926226)
5,331668606,48.9163396,2.4778856,3,2.4778856,48.9163396,,,POINT (2.4778856 48.9163396)
6,122954,48.9722465,2.4860686,3,2.4860686,48.9722465,motorway_junction,,POINT (2.4860686 48.9722465)
7,130318842,48.9728843,2.4920371,3,2.4920371,48.9728843,,,POINT (2.4920371 48.9728843)
8,130367459,48.9746445,2.48965,3,2.48965,48.9746445,motorway_junction,,POINT (2.48965 48.9746445)
9,125743,48.8545629,2.4134092,3,2.4134092,48.8545629,,,POINT (2.4134092 48.8545629)
10,84791114,48.8539686,2.412959,3,2.412959,48.8539686,,,POINT (2.412959 48.8539686)
11,125745,48.8545241,2.4143516,3,2.4143516,48.8545241,,,POINT (2.4143516 48.8545241)
12,25245021,48.8569388,2.4142207,3,2.4142207,48.8569388,,,POINT (2.4142207 48.8569388)
13,125747,48.8542608,2.414664,3,2.414664,48.8542608,,,POINT (2.414664 48.8542608)
14,125748,48.8537522,2.414572,3,2.414572,48.8537522,,,POINT (2.414572 48.8537522)
15,84791125,48.8541581,2.4147057,3,2.4147057,48.8541581,,,POINT (2.4147057 48.8541581)
16,125792,48.7831284,2.3468659,3,2.3468659,48.7831284,motorway_junction,,POINT (2.3468659 48.7831284)
17,6763218090,48.7896566,2.3443707,3,2.3443707,48.7896566,,,POINT (2.3443707 48.7896566)
18,28869232,48.7865227,2.3462305,3,2.3462305,48.7865227,,,POINT (2.3462305 48.7865227)
19,360932,48.826185,2.3572626,4,2.3572626,48.826185,traffic_signals,,POINT (2.3572626 48.826185)
20,361704,48.8261632,2.3599615,5,2.3599615,48.8261632,traffic_signals,,POINT (2.3599615 48.8261632)
21,471617379,48.8263814,2.3421815,3,2.3421815,48.8263814,,,POINT (2.3421815 48.8263814)
22,430770,48.819145,2.3594606,4,2.3594606,48.819145,,,POINT (2.3594606 48.819145)
23,429385391,48.8307754,2.355865,3,2.355865,48.8307754,,,POINT (2.355865 48.8307754)
24,360982,48.8372281,2.2964564,4,2.2964564,48.8372281,traffic_signals,,POINT (2.2964564 48.8372281)
25,34909185,48.8428604,2.3123884,4,2.3123884,48.8428604,traffic_signals,,POINT (2.3123884 48.8428604)
26,360983,48.8392633,2.2919595,4,2.2919595,48.8392633,,,POINT (2.2919595 48.8392633)
27,513972750,48.8327368,2.3115395,2,2.3115395,48.8327368,,,POINT (2.3115395 48.8327368)
28,141558085,48.8459117,2.2773179,4,2.2773179,48.8459117,traffic_signals,,POINT (2.2773179 48.8459117)
29,6953649865,48.8361877,2.2814554,2,2.2814554,48.8361877,,,POINT (2.2814554 48.8361877)
30,360988,48.8460845,2.2769366,4,2.2769366,48.8460845,traffic_signals,,POINT (2.2769366 48.8460845)
31,360990,48.8474292,2.2737147,3,2.2737147,48.8474292,,,POINT (2.2737147 48.8474292)
32,130234851,48.8404712,2.271817,3,2.271817,48.8404712,,,POINT (2.271817 48.8404712)
33,4616553,48.851324,2.2784754,3,2.2784754,48.851324,,,POINT (2.2784754 48.851324)
34,34819299,48.8400976,2.2637793,2,2.2637793,48.8400976,,,POINT (2.2637793 48.8400976)
35,360996,48.8479228,2.2597619,3,2.2597619,48.8479228,,,POINT (2.2597619 48.8479228)
36,34818779,48.848125,2.2595582,4,2.2595582,48.848125,,,POINT (2.2595582 48.848125)
37,360997,48.8479122,2.2585518,4,2.2585518,48.8479122,,,POINT (2.2585518 48.8479122)
38,264542426,48.8474573,2.2584977,3,2.2584977,48.8474573,,,POINT (2.2584977 48.8474573)
39,392015132,48.8479137,2.2589323,4,2.2589323,48.8479137,,,POINT (2.2589323 48.8479137)
40,361000,48.8573541,2.2646623,4,2.2646623,48.8573541,traffic_signals,,POINT (2.2646623 48.8573541)
41,177268309,48.8576692,2.2635387,3,2.2635387,48.8576692,traffic_signals,,POINT (2.2635387 48.8576692)
42,295135510,48.8554335,2.2634266,2,2.2634266,48.8554335,,,POINT (2.2634266 48.8554335)
43,296970902,48.8613926,2.2672606,3,2.2672606,48.8613926,,,POINT (2.2672606 48.8613926)
44,1911142315,48.858279,2.2722073,2,2.2722073,48.858279,,,POINT (2.2722073 48.858279)
45,361027,48.8622922,2.2383105,3,2.2383105,48.8622922,,,POINT (2.2383105 48.8622922)
46,358913441,48.8626228,2.2385021,3,2.2385021,48.8626228,,,POINT (2.2385021 48.8626228)
47,1758970671,48.8585667,2.2448738,4,2.2448738,48.8585667,traffic_signals,,POINT (2.2448738 48.8585667)
48,361031,48.8474791,2.365556,4,2.365556,48.8474791,traffic_signals,,POINT (2.365556 48.8474791)
49,25671388,48.8510567,2.3622851,4,2.3622851,48.8510567,traffic_signals,,POINT (2.3622851 48.8510567)
50,5059182789,48.846796,2.3653419,3,2.3653419,48.846796,,,POINT (2.3653419 48.846796)
51,247352879,48.8465932,2.3666168,3,2.3666168,48.8465932,,,POINT (2.3666168 48.8465932)
52,361042,48.8380281,2.351,2,2.351,48.8380281,,,POINT (2.351 48.8380281)
53,25034117,48.8388494,2.3508122,2,2.3508122,48.8388494,traffic_signals,,POINT (2.3508122 48.8388494)
54,1142990090,48.836787,2.3518495,5,2.3518495,48.836787,traffic_signals,,POINT (2.3518495 48.836787)
55,361062,48.8523487,2.3482382,3,2.3482382,48.8523487,traffic_signals,,POINT (2.3482382 48.8523487)
56,367510,48.8530582,2.3468129,4,2.3468129,48.8530582,traffic_signals,,POINT (2.3468129 48.8530582)
57,361068,48.8560629,2.350692,3,2.350692,48.8560629,,,POINT (2.350692 48.8560629)
58,5041260581,48.8555083,2.3521798,2,2.3521798,48.8555083,,,POINT (2.3521798 48.8555083)
59,25554696,48.8572365,2.3495508,3,2.3495508,48.8572365,,,POINT (2.3495508 48.8572365)
60,361091,48.8748138,2.3573832,4,2.3573832,48.8748138,traffic_signals,,POINT (2.3573832 48.8748138)
61,663047672,48.8759607,2.3594935,2,2.3594935,48.8759607,,,POINT (2.3594935 48.8759607)
62,123256923,48.8737642,2.3583134,4,2.3583134,48.8737642,traffic_signals,,POINT (2.3583134 48.8737642)
63,361100,48.8763569,2.3559847,3,2.3559847,48.8763569,traffic_signals,,POINT (2.3559847 48.8763569)
64,367937,48.8793121,2.3570795,4,2.3570795,48.8793121,traffic_signals,,POINT (2.3570795 48.8793121)
65,361102,48.8785307,2.3540413,4,2.3540413,48.8785307,,,POINT (2.3540413 48.8785307)
66,1835516159,48.8836104,2.3495151,4,2.3495151,48.8836104,traffic_signals,,POINT (2.3495151 48.8836104)
67,361106,48.8729517,2.3333015,5,2.3333015,48.8729517,,,POINT (2.3333015 48.8729517)
68,361107,48.8732194,2.3311474,3,2.3311474,48.8732194,,,POINT (2.3311474 48.8732194)
69,367935,48.8756759,2.3431313,3,2.3431313,48.8756759,,,POINT (2.3431313 48.8756759)
70,398792,48.8702501,2.329943,3,2.329943,48.8702501,traffic_signals,,POINT (2.329943 48.8702501)
71,398783,48.8737477,2.3271551,4,2.3271551,48.8737477,traffic_signals,,POINT (2.3271551 48.8737477)
72,361112,48.8838548,2.3494771,4,2.3494771,48.8838548,traffic_signals,,POINT (2.3494771 48.8838548)
73,367929,48.8838764,2.3327896,3,2.3327896,48.8838764,traffic_signals,,POINT (2.3327896 48.8838764)
74,54775311,48.8915753,2.3496042,4,2.3496042,48.8915753,traffic_signals,,POINT (2.3496042 48.8915753)
75,361116,48.8836894,2.3275607,3,2.3275607,48.8836894,traffic_signals,,POINT (2.3275607 48.8836894)
76,5291668659,48.883666,2.3273618,3,2.3273618,48.883666,traffic_signals,,POINT (2.3273618 48.883666)
77,361706,48.8308507,2.3562364,4,2.3562364,48.8308507,,,POINT (2.3562364 48.8308507)
78,14956519,48.830483,2.3765852,2,2.3765852,48.830483,,,POINT (2.3765852 48.830483)
79,442139,48.820154,2.36463,4,2.36463,48.820154,,,POINT (2.36463 48.820154)
80,245225569,48.8310995,2.3560618,3,2.3560618,48.8310995,,,POINT (2.3560618 48.8310995)
81,14956514,48.8373662,2.3738604,4,2.3738604,48.8373662,traffic_signals,,POINT (2.3738604 48.8373662)
82,361709,48.8318207,2.3553095,3,2.3553095,48.8318207,,,POINT (2.3553095 48.8318207)
83,361711,48.8313748,2.3549228,3,2.3549228,48.8313748,,,POINT (2.3549228 48.8313748)
84,367617,48.8341354,2.3333526,4,2.3333526,48.8341354,,,POINT (2.3333526 48.8341354)
85,361712,48.8311129,2.3551038,3,2.3551038,48.8311129,,,POINT (2.3551038 48.8311129)
86,245225501,48.830994,2.3557913,3,2.3557913,48.830994,,,POINT (2.3557913 48.830994)
87,361715,48.8318418,2.3558122,4,2.3558122,48.8318418,traffic_signals,,POINT (2.3558122 48.8318418)
88,1142990020,48.8399909,2.361771,3,2.361771,48.8399909,traffic_signals,,POINT (2.361771 48.8399909)
89,7223004840,48.8319731,2.3552021,3,2.3552021,48.8319731,,,POINT (2.3552021 48.8319731)
90,361721,48.8310597,2.3559813,3,2.3559813,48.8310597,,,POINT (2.3559813 48.8310597)
91,367504,48.8537953,2.3333421,3,2.3333421,48.8537953,traffic_signals,,POINT (2.3333421 48.8537953)
92,367506,48.8513977,2.3431724,4,2.3431724,48.8513977,traffic_signals,,POINT (2.3431724 48.8513977)
93,25095608,48.853441,2.3441415,3,2.3441415,48.853441,,,POINT (2.3441415 48.853441)
94,470132,48.8508383,2.345541,4,2.345541,48.8508383,traffic_signals,,POINT (2.345541 48.8508383)
95,367530,48.8537909,2.3442925,4,2.3442925,48.8537909,traffic_signals,,POINT (2.3442925 48.8537909)
96,367513,48.8437431,2.3242724,5,2.3242724,48.8437431,,,POINT (2.3242724 48.8437431)
97,16820933,48.844035,2.3233789,5,2.3233789,48.844035,traffic_signals,,POINT (2.3233789 48.844035)
98,260568406,48.8441726,2.3241659,3,2.3241659,48.8441726,,,POINT (2.3241659 48.8441726)
99,324706464,48.8435359,2.3246741,3,2.3246741,48.8435359,traffic_signals,,POINT (2.3246741 48.8435359)
100,2418577616,48.8538413,2.3441755,3,2.3441755,48.8538413,,,POINT (2.3441755 48.8538413)
101,676821350,48.8572394,2.3471199,3,2.3471199,48.8572394,,,POINT (2.3471199 48.8572394)
102,36474058,48.8344186,2.3333771,3,2.3333771,48.8344186,,,POINT (2.3333771 48.8344186)
103,510573315,48.834369,2.3328544,4,2.3328544,48.834369,,,POINT (2.3328544 48.834369)
104,367684,48.8185092,2.3196067,4,2.3196067,48.8185092,traffic_signals,,POINT (2.3196067 48.8185092)
105,21389561,48.8201899,2.3240326,5,2.3240326,48.8201899,,,POINT (2.3240326 48.8201899)
106,21389562,48.8180197,2.3223094,3,2.3223094,48.8180197,,,POINT (2.3223094 48.8180197)
107,36427158,48.817334,2.3188663,2,2.3188663,48.817334,,,POINT (2.3188663 48.817334)
108,6401279191,48.8185917,2.3191337,2,2.3191337,48.8185917,,,POINT (2.3191337 48.8185917)
109,367714,48.8174662,2.3256456,5,2.3256456,48.8174662,,,POINT (2.3256456 48.8174662)
110,554927727,48.8175531,2.3256504,4,2.3256504,48.8175531,,,POINT (2.3256504 48.8175531)
111,517328713,48.8173706,2.3270419,3,2.3270419,48.8173706,,,POINT (2.3270419 48.8173706)
112,367889,48.8631344,2.2686662,4,2.2686662,48.8631344,traffic_signals,,POINT (2.2686662 48.8631344)
113,296970563,48.8631767,2.268433,4,2.268433,48.8631767,traffic_signals,,POINT (2.268433 48.8631767)
114,296970241,48.8634846,2.2689015,3,2.2689015,48.8634846,,,POINT (2.2689015 48.8634846)
115,367905,48.8801036,2.2879169,4,2.2879169,48.8801036,,,POINT (2.2879169 48.8801036)
116,27235955,48.8799962,2.2883743,4,2.2883743,48.8799962,,,POINT (2.2883743 48.8799962)
117,319672907,48.8805947,2.2857842,3,2.2857842,48.8805947,,,POINT (2.2857842 48.8805947)
118,21663184,48.8790289,2.2817986,3,2.2817986,48.8790289,,,POINT (2.2817986 48.8790289)
119,367906,48.8848378,2.2966493,3,2.2966493,48.8848378,,,POINT (2.2966493 48.8848378)
120,4187963975,48.8845981,2.2968885,3,2.2968885,48.8845981,,,POINT (2.2968885 48.8845981)
121,367911,48.8845175,2.2971781,3,2.2971781,48.8845175,,,POINT (2.2971781 48.8845175)
122,21660969,48.8786461,2.2942209,4,2.2942209,48.8786461,traffic_signals,,POINT (2.2942209 48.8786461)
123,5095554624,48.8847996,2.2978911,3,2.2978911,48.8847996,,,POINT (2.2978911 48.8847996)
124,367914,48.8881726,2.3105625,2,2.3105625,48.8881726,,,POINT (2.3105625 48.8881726)
125,1369651822,48.8875708,2.3047125,3,2.3047125,48.8875708,,,POINT (2.3047125 48.8875708)
126,27234356,48.8878424,2.3110955,3,2.3110955,48.8878424,traffic_signals,,POINT (2.3110955 48.8878424)
127,367915,48.8873505,2.3141215,3,2.3141215,48.8873505,traffic_signals,,POINT (2.3141215 48.8873505)
128,367917,48.8822056,2.3203489,4,2.3203489,48.8822056,traffic_signals,,POINT (2.3203489 48.8822056)
129,644130,48.8915685,2.3184911,3,2.3184911,48.8915685,traffic_signals,,POINT (2.3184911 48.8915685)
130,260567154,48.88198,2.3205014,4,2.3205014,48.88198,traffic_signals,,POINT (2.3205014 48.88198)
131,27234846,48.8813903,2.316377,4,2.316377,48.8813903,traffic_signals,,POINT (2.316377 48.8813903)
132,367926,48.8794904,2.3218476,4,2.3218476,48.8794904,traffic_signals,,POINT (2.3218476 48.8794904)
133,27234852,48.8812425,2.3165841,4,2.3165841,48.8812425,traffic_signals,,POINT (2.3165841 48.8812425)
134,661214,48.8780545,2.3226225,3,2.3226225,48.8780545,traffic_signals,,POINT (2.3226225 48.8780545)
135,367927,48.8790592,2.3232386,3,2.3232386,48.8790592,,,POINT (2.3232386 48.8790592)
136,27235142,48.8789049,2.3232871,3,2.3232871,48.8789049,traffic_signals,,POINT (2.3232871 48.8789049)
137,431154736,48.8839958,2.3323444,3,2.3323444,48.8839958,,,POINT (2.3323444 48.8839958)
138,94181731,48.8842935,2.3593856,4,2.3593856,48.8842935,,,POINT (2.3593856 48.8842935)
139,1757697276,48.8816108,2.3657877,4,2.3657877,48.8816108,traffic_signals,,POINT (2.3657877 48.8816108)
140,367946,48.877753,2.3705986,3,2.3705986,48.877753,traffic_signals,,POINT (2.3705986 48.877753)
141,123249015,48.8784382,2.3704126,3,2.3704126,48.8784382,,,POINT (2.3704126 48.8784382)
142,367950,48.8947381,2.3822734,3,2.3822734,48.8947381,,,POINT (2.3822734 48.8947381)
143,1854603337,48.8958185,2.3835867,3,2.3835867,48.8958185,traffic_signals,,POINT (2.3835867 48.8958185)
144,25095582,48.8907149,2.3766683,3,2.3766683,48.8907149,,,POINT (2.3766683 48.8907149)
145,367979,48.8667247,2.3651418,3,2.3651418,48.8667247,traffic_signals,,POINT (2.3651418 48.8667247)
146,7112415811,48.8667624,2.3651926,2,2.3651926,48.8667624,crossing,,POINT (2.3651926 48.8667624)
147,420670204,48.8665197,2.3648093,3,2.3648093,48.8665197,traffic_signals,,POINT (2.3648093 48.8665197)
148,367917324,48.8578342,2.3800591,2,2.3800591,48.8578342,traffic_signals,,POINT (2.3800591 48.8578342)
149,367989,48.8486286,2.3725375,3,2.3725375,48.8486286,traffic_signals,,POINT (2.3725375 48.8486286)
150,355323671,48.8486001,2.3724869,2,2.3724869,48.8486001,crossing,,POINT (2.3724869 48.8486001)
151,2481752356,48.8521946,2.3695518,3,2.3695518,48.8521946,,,POINT (2.3695518 48.8521946)
152,368001,48.8419094,2.367868,3,2.367868,48.8419094,traffic_signals,,POINT (2.367868 48.8419094)
153,268212125,48.8431945,2.370327,4,2.370327,48.8431945,traffic_signals,,POINT (2.370327 48.8431945)
154,247754377,48.8436829,2.3655237,4,2.3655237,48.8436829,,,POINT (2.3655237 48.8436829)
155,368093,48.8375695,2.3736544,4,2.3736544,48.8375695,traffic_signals,,POINT (2.3736544 48.8375695)
156,368058,48.8442874,2.4101755,4,2.4101755,48.8442874,,,POINT (2.4101755 48.8442874)
157,1088436936,48.8442681,2.4104405,4,2.4104405,48.8442681,,,POINT (2.4104405 48.8442681)
158,707883928,48.8449073,2.4029012,3,2.4029012,48.8449073,,,POINT (2.4029012 48.8449073)
159,333674878,48.8356364,2.4066376,4,2.4066376,48.8356364,,,POINT (2.4066376 48.8356364)
160,368068,48.8353603,2.406596,4,2.406596,48.8353603,,,POINT (2.406596 48.8353603)
161,333674495,48.8355959,2.4069342,4,2.4069342,48.8355959,,,POINT (2.4069342 48.8355959)
162,368074,48.8348528,2.4080632,3,2.4080632,48.8348528,,,POINT (2.4080632 48.8348528)
163,333677006,48.8350889,2.408263,3,2.408263,48.8350889,,,POINT (2.408263 48.8350889)
164,206092892,48.8343082,2.4098701,3,2.4098701,48.8343082,,,POINT (2.4098701 48.8343082)
165,368092,48.8389016,2.3761489,3,2.3761489,48.8389016,,,POINT (2.3761489 48.8389016)
166,268210893,48.838653,2.3757348,4,2.3757348,48.838653,,,POINT (2.3757348 48.838653)
167,6225709029,48.8312557,2.3562195,3,2.3562195,48.8312557,,,POINT (2.3562195 48.8312557)
168,368133,48.8573196,2.3492488,3,2.3492488,48.8573196,,,POINT (2.3492488 48.8573196)
169,644160,48.8567219,2.3489342,4,2.3489342,48.8567219,,,POINT (2.3489342 48.8567219)
170,676890545,48.8577244,2.3477767,3,2.3477767,48.8577244,traffic_signals,,POINT (2.3477767 48.8577244)
171,368146,48.8494029,2.3567895,4,2.3567895,48.8494029,traffic_signals,,POINT (2.3567895 48.8494029)
172,368175,48.8508102,2.3614294,4,2.3614294,48.8508102,traffic_signals,,POINT (2.3614294 48.8508102)
173,368243,48.8640673,2.3201227,5,2.3201227,48.8640673,,,POINT (2.3201227 48.8640673)
174,5059182773,48.8635459,2.3218858,3,2.3218858,48.8635459,,,POINT (2.3218858 48.8635459)
175,4616528,48.8626393,2.3190674,4,2.3190674,48.8626393,,,POINT (2.3190674 48.8626393)
176,25669314,48.8643408,2.3204655,3,2.3204655,48.8643408,,,POINT (2.3204655 48.8643408)
177,368247,48.8646741,2.3136679,4,2.3136679,48.8646741,,,POINT (2.3136679 48.8646741)
178,25668541,48.8677584,2.3139659,3,2.3139659,48.8677584,traffic_signals,,POINT (2.3139659 48.8677584)
179,728471621,48.8647547,2.317587,3,2.317587,48.8647547,,,POINT (2.317587 48.8647547)
180,4616525,48.8628341,2.3134495,4,2.3134495,48.8628341,,,POINT (2.3134495 48.8628341)
181,368248,48.8646107,2.3103421,3,2.3103421,48.8646107,,,POINT (2.3103421 48.8646107)
182,368249,48.8625845,2.3104179,4,2.3104179,48.8625845,traffic_signals,,POINT (2.3104179 48.8625845)
183,205088968,48.8624148,2.3023685,3,2.3023685,48.8624148,,,POINT (2.3023685 48.8624148)
184,368250,48.8658611,2.3199122,5,2.3199122,48.8658611,,,POINT (2.3199122 48.8658611)
185,16820915,48.8655446,2.3206958,3,2.3206958,48.8655446,,,POINT (2.3206958 48.8655446)
186,25669377,48.8649646,2.319334,3,2.319334,48.8649646,,,POINT (2.319334 48.8649646)
187,6230294622,48.8661314,2.3190756,3,2.3190756,48.8661314,,,POINT (2.3190756 48.8661314)
188,368252,48.8666151,2.3219719,4,2.3219719,48.8666151,,,POINT (2.3219719 48.8666151)
189,16820916,48.8662785,2.3212932,3,2.3212932,48.8662785,,,POINT (2.3212932 48.8662785)
190,398795,48.8692559,2.3238947,3,2.3238947,48.8692559,,,POINT (2.3238947 48.8692559)
191,368272,48.8542721,2.3054471,4,2.3054471,48.8542721,traffic_signals,,POINT (2.3054471 48.8542721)
192,130097205,48.8541144,2.3062968,3,2.3062968,48.8541144,,,POINT (2.3062968 48.8541144)
193,130097196,48.8544663,2.3058157,4,2.3058157,48.8544663,traffic_signals,,POINT (2.3058157 48.8544663)
194,470173,48.8511847,2.3009132,4,2.3009132,48.8511847,traffic_signals,,POINT (2.3009132 48.8511847)
195,368305,48.8633926,2.2875005,3,2.2875005,48.8633926,,,POINT (2.2875005 48.8633926)
196,34816181,48.8631099,2.286485,3,2.286485,48.8631099,,,POINT (2.286485 48.8631099)
197,368308,48.873247,2.2946509,3,2.2946509,48.873247,,,POINT (2.2946509 48.873247)
198,368323,48.8731947,2.2951412,3,2.2951412,48.8731947,,,POINT (2.2951412 48.8731947)
199,368310,48.8734652,2.2942797,3,2.2942797,48.8734652,,,POINT (2.2942797 48.8734652)
200,34816475,48.8697852,2.285603,2,2.285603,48.8697852,,,POINT (2.285603 48.8697852)
201,368313,48.873743,2.2941461,3,2.2941461,48.873743,,,POINT (2.2941461 48.873743)
202,442256,48.8717044,2.2757619,3,2.2757619,48.8717044,,,POINT (2.2757619 48.8717044)
203,368318,48.8743576,2.2949396,3,2.2949396,48.8743576,,,POINT (2.2949396 48.8743576)
204,1962530964,48.8740386,2.2942389,3,2.2942389,48.8740386,,,POINT (2.2942389 48.8740386)
205,368319,48.8743025,2.2954181,3,2.2954181,48.8743025,,,POINT (2.2954181 48.8743025)
206,368335,48.8778095,2.2979629,3,2.2979629,48.8778095,traffic_signals,,POINT (2.2979629 48.8778095)
207,368321,48.8738244,2.2959161,3,2.2959161,48.8738244,,,POINT (2.2959161 48.8738244)
208,21660458,48.8748026,2.3046554,2,2.3046554,48.8748026,traffic_signals,,POINT (2.3046554 48.8748026)
209,368322,48.8735273,2.2958328,3,2.2958328,48.8735273,,,POINT (2.2958328 48.8735273)
210,25626383,48.8690519,2.3098951,2,2.3098951,48.8690519,,,POINT (2.3098951 48.8690519)
211,368325,48.8732951,2.2955389,3,2.2955389,48.8732951,,,POINT (2.2955389 48.8732951)
212,25624047,48.8679213,2.2957138,2,2.2957138,48.8679213,,,POINT (2.2957138 48.8679213)
213,305208580,48.8724855,2.2962201,2,2.2962201,48.8724855,traffic_signals,,POINT (2.2962201 48.8724855)
214,21660970,48.8778494,2.2977728,3,2.2977728,48.8778494,traffic_signals,,POINT (2.2977728 48.8778494)
215,5475922892,48.8777835,2.2980862,3,2.2980862,48.8777835,,,POINT (2.2980862 48.8777835)
216,382017,48.8215316,2.3694427,4,2.3694427,48.8215316,,,POINT (2.3694427 48.8215316)
217,2056770244,48.8226681,2.3728423,4,2.3728423,48.8226681,,,POINT (2.3728423 48.8226681)
218,382021,48.8216311,2.369126,4,2.369126,48.8216311,,,POINT (2.369126 48.8216311)
219,1774155334,48.820591,2.3659933,3,2.3659933,48.820591,,,POINT (2.3659933 48.820591)
220,382036,48.8337178,2.3824743,3,2.3824743,48.8337178,traffic_signals,,POINT (2.3824743 48.8337178)
221,84762454,48.8335121,2.3821039,4,2.3821039,48.8335121,traffic_signals,,POINT (2.3821039 48.8335121)
222,558381613,48.8338429,2.3823139,3,2.3823139,48.8338429,,,POINT (2.3823139 48.8338429)
223,382038,48.8322388,2.3797778,4,2.3797778,48.8322388,,,POINT (2.3797778 48.8322388)
224,1455773025,48.8312101,2.3779028,2,2.3779028,48.8312101,,,POINT (2.3779028 48.8312101)
225,15435281,48.8281026,2.3848723,3,2.3848723,48.8281026,,,POINT (2.3848723 48.8281026)
226,382053,48.8434138,2.370735,4,2.370735,48.8434138,traffic_signals,,POINT (2.370735 48.8434138)
227,306091711,48.8458546,2.3741947,3,2.3741947,48.8458546,,,POINT (2.3741947 48.8458546)
228,117106917,48.8446585,2.369136,4,2.369136,48.8446585,,,POINT (2.369136 48.8446585)
229,390041,48.8489439,2.3955684,3,2.3955684,48.8489439,,,POINT (2.3955684 48.8489439)
230,560860385,48.857987,2.3899471,3,2.3899471,48.857987,,,POINT (2.3899471 48.857987)
231,390042,48.8487905,2.3952373,3,2.3952373,48.8487905,,,POINT (2.3952373 48.8487905)
232,390043,48.8485175,2.3950215,3,2.3950215,48.8485175,,,POINT (2.3950215 48.8485175)
233,621326844,48.8576421,2.380438,2,2.380438,48.8576421,traffic_signals,,POINT (2.380438 48.8576421)
234,390044,48.8482871,2.3950103,3,2.3950103,48.8482871,,,POINT (2.3950103 48.8482871)
235,25009018,48.8501022,2.3845112,2,2.3845112,48.8501022,traffic_signals,,POINT (2.3845112 48.8501022)
236,390306,48.8462793,2.3774063,4,2.3774063,48.8462793,traffic_signals,,POINT (2.3774063 48.8462793)
237,390047,48.8481806,2.3967898,3,2.3967898,48.8481806,,,POINT (2.3967898 48.8481806)
238,707939908,48.8480393,2.3990573,4,2.3990573,48.8480393,,,POINT (2.3990573 48.8480393)
239,390052,48.8484383,2.396839,3,2.396839,48.8484383,,,POINT (2.396839 48.8484383)
240,390053,48.8487883,2.3966072,3,2.3966072,48.8487883,,,POINT (2.3966072 48.8487883)
241,206155796,48.850292,2.3985875,4,2.3985875,48.850292,,,POINT (2.3985875 48.850292)
242,390197,48.8395175,2.3961342,3,2.3961342,48.8395175,,,POINT (2.3961342 48.8395175)
243,2689407184,48.8396939,2.3961214,3,2.3961214,48.8396939,,,POINT (2.3961214 48.8396939)
244,2689407152,48.839566,2.3969606,3,2.3969606,48.839566,,,POINT (2.3969606 48.839566)
245,390198,48.8395387,2.395451,3,2.395451,48.8395387,,,POINT (2.395451 48.8395387)
246,14950171,48.8389898,2.3892225,4,2.3892225,48.8389898,traffic_signals,,POINT (2.3892225 48.8389898)
247,1921582934,48.8393626,2.3958465,3,2.3958465,48.8393626,,,POINT (2.3958465 48.8393626)
248,1395428384,48.8418235,2.386696,3,2.386696,48.8418235,,,POINT (2.386696 48.8418235)
249,398709,48.864829,2.3533193,3,2.3533193,48.864829,traffic_signals,,POINT (2.3533193 48.864829)
250,8714149232,48.8644209,2.3515281,3,2.3515281,48.8644209,,,POINT (2.3515281 48.8644209)
251,398768,48.8706928,2.3325488,4,2.3325488,48.8706928,traffic_signals,,POINT (2.3325488 48.8706928)
252,7572331128,48.871836,2.3391995,3,2.3391995,48.871836,,,POINT (2.3391995 48.871836)
253,398776,48.8706136,2.3320706,4,2.3320706,48.8706136,traffic_signals,,POINT (2.3320706 48.8706136)
254,398788,48.871156,2.332342,3,2.332342,48.871156,,,POINT (2.332342 48.871156)
255,398773,48.8703017,2.332714,4,2.332714,48.8703017,traffic_signals,,POINT (2.332714 48.8703017)
256,470202,48.8662268,2.3525504,4,2.3525504,48.8662268,traffic_signals,,POINT (2.3525504 48.8662268)
257,398774,48.8700729,2.3325517,3,2.3325517,48.8700729,,,POINT (2.3325517 48.8700729)
258,15643099,48.8632226,2.3355182,1,2.3355182,48.8632226,,,POINT (2.3355182 48.8632226)
259,398775,48.8702107,2.3322283,3,2.3322283,48.8702107,traffic_signals,,POINT (2.3322283 48.8702107)
260,817304290,48.8737862,2.3268832,4,2.3268832,48.8737862,traffic_signals,,POINT (2.3268832 48.8737862)
261,398785,48.874847,2.3198244,4,2.3198244,48.874847,traffic_signals,,POINT (2.3198244 48.874847)
262,6483877365,48.8746457,2.3200309,3,2.3200309,48.8746457,,,POINT (2.3200309 48.8746457)
263,310011259,48.8749326,2.3204767,3,2.3204767,48.8749326,,,POINT (2.3204767 48.8749326)
264,277518683,48.8808474,2.3125429,4,2.3125429,48.8808474,traffic_signals,,POINT (2.3125429 48.8808474)
265,398787,48.8710733,2.3318505,2,2.3318505,48.8710733,,,POINT (2.3318505 48.8710733)
266,29604273,48.8695736,2.3258699,3,2.3258699,48.8695736,,,POINT (2.3258699 48.8695736)
267,25273900,48.8693956,2.3251709,3,2.3251709,48.8693956,traffic_signals,,POINT (2.3251709 48.8693956)
