from,to,volume,EstimatedTT,from,to,length,CO2,lengthm
8786281558,925917408,6.27,429.0,8786281558,925917408,10728.862,13549.28805506773,6.666603709802
954394619,925917408,50.23,4801.2,954394619,925917408,80015.466,811551.9663897669,49.719290123886005
1894383018,8786281558,0.0,90.6,1894383018,8786281558,2260.965,0.0,1.4048980830150002
8786281559,8786281558,0.0,265.79999999999995,8786281559,8786281558,6640.14,0.0,4.12599043194
1894383018,954394619,49.61,4408.8,1894383018,954394619,73477.122,736036.8230593478,45.656552774262
1328613249,954394619,98.53,223.8,1328613249,954394619,3732.253,74247.11973809055,2.319113778863
8786281559,1894383018,0.0,849.0,8786281559,1894383018,14149.504,0.0,8.792091449984001
8267339065,1328613249,164.26,2709.6,8267339065,1328613249,67735.484,2240919.491309366,42.088865428564
760307160,8267339065,412.2,934.8,760307160,8267339065,23365.231,1939772.3924077135,14.518476951701
1296398101,8267339065,195.15,310.2,1296398101,8267339065,7750.651,304624.7683145865,4.816029762521
3450729711,8786281559,0.0,9.0,3450729711,8786281559,152.729,0.0,0.09490137145900002
3143306731,3450729711,0.0,12.6,3143306731,3450729711,206.242,0.0,0.128152797782
3450729711,3143306731,0.0,12.0,3450729711,3143306731,199.493,0.0,0.123959164903
410561136,210294447,104.95,315.0,410561136,210294447,7869.804,166341.60538144872,4.890067981284
1296398101,410561136,91.14,72.0,1296398101,410561136,1197.665,22046.347945456393,0.744194298715
1355528868,410561136,0.0,36.0,1355528868,410561136,596.879,0.0,0.37088330110900003
1355528868,1296398101,0.0,65.4,1355528868,1296398101,1085.41,0.0,0.67444229711
1254651770,760307160,370.31,307.2,1254651770,760307160,4262.504,332039.72666886024,2.648596372984
410563652,760307160,68.21,172.79999999999998,410563652,760307160,4317.937,59317.95151123139,2.683040831627
1254651791,1254651770,267.03,264.6,1254651791,1254651770,6614.905,355765.60228483897,4.110310134755
2143889519,1254651770,633.64,190.8,2143889519,1254651770,2651.681,353268.4503667412,1.647677674651
9343973782,410563652,108.12,48.6,9343973782,410563652,809.898,17681.524132000828,0.503247130158
2011616838,410563652,104.93,1289.3999999999999,2011616838,410563652,21494.171,455391.27195895556,13.355854528440998
4271212360,9343973782,128.3,18.6,4271212360,9343973782,208.187,6147.03896641512,0.12936136437700002
1254651723,9343973782,176.95,16.200000000000003,1254651723,9343973782,274.746,9794.45606228265,0.170719196766
1254651723,1254651791,267.03,6.0,1254651723,1254651791,100.7,5424.507360250029,0.0625720597
1254651791,1254651723,263.33,5.3999999999999995,1254651791,1254651723,91.411,4850.612136368223,0.056800144481
760307624,2143889519,723.73,3001.8,760307624,2143889519,49967.303,7303198.816205658,31.048233032413002
4084595306,2015618586,139.38,1412.3999999999999,4084595306,2015618586,23541.673,662535.8965375249,14.628112893683
4084595306,4084595312,128.3,1.2,4084595306,4084595312,19.726,512.032654565047,0.012257164346
4084595312,4084595306,125.33,3.5999999999999996,4084595312,4084595306,62.058,1564.008377348932,0.038561041518
504633518,760307624,129.11,1410.6000000000001,504633518,760307624,23507.911,612851.2126303343,14.607134165981
996053083,760307624,814.76,136.2,996053083,760307624,3396.715,557279.4827710625,2.110620196265
4271212354,4084595312,125.33,23.400000000000002,4271212354,4084595312,387.876,9823.221049310407,0.24101489799599998
4271212354,4271212360,128.3,3.0,4271212354,4271212360,51.935,1339.298515631565,0.032270902885
4271212360,4271212354,125.33,1.2,4271212360,4271212354,22.164,555.4840846038804,0.013772066844000001
504633518,1876496599,0.0,1.7999999999999998,504633518,1876496599,34.41,0.0,0.02138137611
