Capacity Factor A,Capacity Factor F,FFTT Factor,TSTT,Total Demand,Average Time (min),Average Distance (m),Congestion(%),Weighted Link Congestion,Weighted VC Ratio,Vehicle Kilometres Travelled
0.6,0.7,1.0,105311.95889717917,370540.9999999975,16.972409069915646,10001.673854736904,104.02961868203202,1.5754702278402282,0.9300072753562479,3723388.5280302204
