fishnetid,CO2,fishnetid,CO2psqkm
0,317400.4743741037,0,127348.70378702159
100,2780118.9686264386,3,1115564.8922612118
103,2016544.6063817954,5,809252.0761160117
105,130918.79200388894,7,52538.53740516286
108,741977.448673026,9,297760.232463821
112,8673747.537106374,13,3480829.6230569533
114,345565.7077335951,15,138677.69923495027
118,9307026.022506377,21,3735351.547253837
120,10511630.768695945,23,4218816.640352479
122,271525.6814278576,25,108976.1511129379
124,2868700.1902990965,27,1151345.6251781702
126,14245720.290532364,29,5717484.102893466
128,5628360.23385267,31,2258928.260991561
13,889125.9478962531,33,356848.4687959018
130,1130082.4854256632,35,453602.34662593453
133,739050.4243165202,37,296646.4935686484
135,72667.95772781098,39,29168.097528188926
137,5916041.969627742,41,2374632.4314988973
143,2892842.58472682,43,1161154.3420710182
146,9396608.184953472,45,3771692.4012026656
148,6947935.17362035,47,2788822.7094962555
15,766315.7305709528,49,307590.4795676305
150,5313304.109815473,51,2132700.261823551
152,7789000.426630189,54,3126738.086894659
154,1250725.4542617889,56,502078.6622018655
156,1956099.9597982403,58,785237.1178686209
158,2686001.7426519697,60,1078241.5573507433
160,1420155.4949556845,62,570092.955729782
162,6006046.803249092,64,2411007.0949798706
164,2891856.8576140865,66,1160877.9667854
166,4597088.133669451,68,1845408.8803534182
169,15974488.126897022,70,6412638.042006736
171,8836635.79325632,72,3547290.3044652278
173,2862661.377534628,74,1149158.026546333
175,4624411.67681556,76,1856377.3690339103
177,15708906.385576611,78,6306674.073324638
179,10875403.14700691,80,4366161.550699299
181,1825885.3234145448,82,733040.4388070427
184,1012275.8496041847,87,406399.6371904289
186,6034694.43365807,89,2422756.2372003295
189,6500899.825984208,92,2609924.2925948817
192,9225865.469500005,94,3703919.6193821346
194,5051399.557896284,96,2027991.6274145315
196,10490896.844097707,98,4211793.3297634395
198,4833820.678321313,100,1940639.965561917
201,4191064.754571095,103,1682591.9499761679
203,623583.6255932143,105,250350.88933324575
205,548270.2652042264,108,220137.39370845628
207,869988.6072154209,112,349311.34643443424
209,906593.3912305377,114,364008.6267021859
21,211818.40915775206,118,85047.75015309275
213,121156.77647516238,120,48645.96658989972
215,4787371.493086507,122,1922189.7485367877
217,10494704.5814528,124,4213755.625501072
219,6179103.645746366,126,2480987.677718813
221,8750014.535737518,128,3513240.6717196074
224,3716929.9514544276,130,1492394.0327226946
226,3063468.882386622,133,1230021.2108426956
228,3881289.969949783,135,1558547.1336916515
23,831178.849289717,137,333763.1105061349
230,1027959.5595248621,143,412781.1726130293
232,6653449.142960261,146,2671718.467625354
234,4501742.784582982,148,1807692.382648663
236,683646.1296233843,150,274520.77119571617
238,701306.5984585965,152,281612.401373843
240,5046808.932691261,154,2026565.8214787738
242,4183797.744374475,156,1680020.3110128052
244,5143776.264213657,158,2065503.4318513107
246,4046244.8232875536,160,1624785.3987655274
249,4936607.7092247885,162,1982518.3846257627
25,1209802.9929119425,164,485851.17888490367
251,3965655.3755334653,166,1592588.5045285614
253,8877723.430473074,169,3565251.879672813
255,7414470.239137482,171,2977616.2958792034
257,12899729.177287469,173,5180470.427669499
259,6570522.291028046,175,2638690.778326214
261,9447494.45632207,177,3794069.237729584
264,337319.3299717032,179,135465.85277735925
266,271727.0041121058,181,109124.28391756327
268,4556228.806415641,184,1829760.010379955
27,1642491.947751871,186,659685.0511960129
270,873061.6872475574,189,350653.61789900815
272,312062.9892536077,192,125335.9502455512
273,5811882.374333374,194,2334265.2771651438
275,3116570.00509129,196,1251728.9026482648
277,444102.8413904478,198,178368.00117038417
279,1742631.8009921517,201,699904.8917267352
281,665018.2648189369,203,267095.7435587839
285,2360155.758913821,205,947925.1784359145
287,3163153.2077337597,207,1270438.42658866
29,4402648.748828964,209,1768447.824890876
290,1306845.8187101362,213,524931.4168386451
292,7252633.133881559,215,2913224.29339324
294,2363731.7938555595,217,949459.4249839084
298,2660707.8612276465,219,1068748.2236945613
3,926093.2104295611,221,371991.41177591804
300,2235108.1507661007,224,897794.1173866136
303,307549.3393301198,226,123535.8510783078
305,9890302.126371073,228,3972718.306809307
307,909447.9455376343,230,365305.37249119446
308,1064110.499733648,232,427429.9418502621
31,286533.96442036144,234,115094.43406570364
310,5945995.396763693,236,2388376.4583837073
313,1144091.4564155499,238,459556.5449354028
315,1250521.1638443111,240,502358.91144373524
