From,To,Volume,EstimatedTT
442874,26384674,1649.51,0.61
442928,1803689295,0.0,0.03
26384674,264670999,487.07,0.37
26384674,534589,1162.44,0.57
1803689298,1803689295,0.0,0.04
1803689295,139470345,0.0,0.59
442936,15866840,373.57,0.32
15866840,1803689315,1649.25,0.6
264670999,534589,245.19,0.33
534589,534591,1407.63,0.38
534591,534626,1277.78,0.66
8083440,534911,1283.1,0.04
534626,534624,0.0,0.07
534626,534625,1277.78,0.08
534608,30409417,1076.65,0.87
30436919,30436908,785.36,1.3
30409417,30409422,450.43,0.02
30409417,30403571,2013.26,0.2
534624,534608,771.39,1.23
534625,30436908,1277.78,0.02
534625,534624,771.39,0.07
30436908,30436907,1312.53,0.02
30436908,534628,750.61,0.38
534628,534629,991.69,0.22
534629,3595409680,1261.49,0.64
11769656,11769730,803.99,0.19
3595409680,3855350,1068.86,0.01
3595409680,7128283652,192.63,0.04
3160432771,30409397,331.26,0.15
30409405,30409419,939.18,0.72
534736,140605768,1773.06,0.13
534306820,2021890013,1465.08,0.19
140605768,534324288,1773.06,0.44
534329195,2021890013,784.15,0.02
534329195,534306820,1773.06,0.27
3853550,3564765835,246.94,0.4
534742,534770,1321.29,0.55
534770,29138173,2239.63,0.08
534743,534744,564.09,0.07
534744,534747,1918.61,0.05
247994358,534742,603.66,0.06
534747,277692998,149.3,0.01
534747,2287846802,1769.31,0.33
277692998,288154283,1739.81,0.08
2287846802,29510418,0.0,0.04
2287846802,2287846804,1769.31,0.12
534749,25235133,2197.35,0.08
534749,7095690293,276.01,0.74
25235133,25235132,922.99,0.01
25235133,534751,1274.36,0.84
7095690293,7095690318,891.9,0.01
534751,534754,749.22,0.8
534754,3098430373,764.7,0.16
29510455,25235132,1119.93,0.68
3098430373,16574394,485.73,0.02
3098430373,2260849842,1080.64,0.69
534758,25873172,1262.71,0.02
534758,2202559858,1410.64,0.64
25873172,25873173,1905.38,0.02
25873172,3100041009,818.55,0.27
2202559858,25873172,1461.22,0.64
534769,546378258,1286.73,0.57
534769,534770,918.35,0.04
546378258,247994363,853.95,0.04
546378258,290077155,432.78,0.24
29138173,1775338888,257.42,0.09
29138173,534773,1982.21,0.7
534773,2544089666,2535.94,0.03
534773,335716508,714.57,0.27
2544089666,2544089665,1892.86,0.06
2544089666,16574602,643.08,0.03
335716508,534799,714.57,0.5
534774,534804,423.8,0.15
244038933,534778,643.08,0.08
534804,18630111,2808.46,0.69
534804,16574613,231.51,0.05
534778,244038915,1085.32,0.02
534778,30058360,945.97,0.22
244038915,534787,1659.11,0.23
244038915,244038942,683.83,0.02
30058360,30056676,1185.25,0.79
30058360,30056684,413.62,0.02
534787,244038955,588.46,0.05
534787,244038923,1070.65,0.22
244038955,244038925,982.16,0.05
244038955,2072816,588.46,0.33
244038923,244038955,982.16,0.09
534790,30261537,613.54,0.04
534790,30409389,1440.58,0.03
30261537,30409389,447.07,0.05
30409389,30409397,1670.96,0.05
30409389,3160432771,216.69,0.18
534796,534790,655.66,0.05
534796,3160432775,1115.69,0.32
3160432775,534790,1398.47,0.17
534799,1501721437,240.97,0.02
534799,11769597,809.92,0.43
1501721437,18630516,966.76,0.01
1501721437,2071676,343.07,0.32
11769597,7128283648,969.64,0.01
11769597,3595409680,0.0,0.02
18630111,280008666,2193.78,0.04
18630111,35711189,1077.97,0.89
16574613,534773,1670.37,0.04
16574613,16574619,341.49,0.14
534806,280008531,1022.93,0.02
534806,2287864441,2544.27,0.32
280008531,18630070,354.31,0.03
280008531,31197353,668.63,0.04
2287864441,280221322,814.78,0.08
2287864441,24969587,1729.5,0.05
24669567,976932104,479.09,0.1
1854526402,27318980,610.85,0.04
27318980,27318981,754.16,0.06
534908,534911,79.03,0.05
534911,534914,1362.12,0.29
3853544,15511907,454.35,0.35
534914,442936,86.45,0.41
534914,15866840,1275.68,0.65
30409415,30409424,826.49,0.05
536575,30409422,2096.95,0.17
30403571,10919767,1705.85,0.43
30409422,30409424,1786.2,0.01
30409422,30409415,761.18,0.06
536584,30587893,778.55,1.18
30587893,1619208224,766.7,0.47
536652,25479302,1420.06,1.32
536652,18629762,968.46,0.05
25479302,18627237,1188.27,1.25
25479302,28796755,778.94,0.05
18629762,264218470,1219.57,0.19
18629762,264223496,1401.08,0.02
25599929,2526224454,738.76,0.09
264218470,264223496,804.01,0.18
3899207524,309517759,1272.2,0.01
536663,21527849,2215.37,0.1
536663,536667,1523.65,2.11
21527849,2297622,1589.73,0.01
21527849,21552197,1714.62,0.14
21647397,2297615,1422.13,0.14
21647058,1632149359,280.82,0.28
536670,24945363,239.72,0.02
536670,2075220,2848.18,0.49
24945363,21660961,2349.28,0.01
2075220,25096430,2599.12,0.03
2075220,3869392962,820.28,0.4
344434421,10919786,876.42,0.22
1630023963,311941598,1197.49,0.23
3100041009,25873173,718.93,0.23
31296012,3148489413,673.02,0.12
536675,3148489416,953.26,0.17
3148489416,3148489413,209.69,0.02
3148489416,31296012,891.38,0.14
248219433,248219482,312.89,0.38
2071674,518252065,241.08,0.04
518252065,29348253,241.08,0.24
11769758,3853550,258.75,0.81
534316145,518252065,0.0,0.05
2071676,18178669,1528.31,0.78
18178669,534743,173.79,0.05
18178669,534744,1354.52,0.07
7101166877,16574525,731.14,0.14
2287857538,5824956622,823.66,0.06
2274921120,206133365,687.39,1.89
2072802,30151417,560.34,1.75
316507154,316507156,523.1,0.28
30151417,30151418,1465.68,0.04
2072807,1485594848,345.69,0.01
2072807,1485594778,740.34,0.1
1485594848,159725096,180.62,0.02
1485594848,11007703,877.0,0.54
1485594778,1485594848,711.93,0.08
2072816,244038925,603.41,0.38
244038925,244038942,1585.57,0.22
2075215,25755498,538.31,0.02
2075215,2039066667,1858.75,3.36
25755498,25755497,1510.43,0.02
25755498,25755500,276.41,0.05
