<NUMBER OF ZONES> 113,,,,,,,,,
<NUMBER OF NODES> 13431,,,,,,,,,
<FIRST THRU NODE> 0,,,,,,,,,
<NUMBER OF LINKS> 10540,,,,,,,,,
<END OF METADATA>,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
from,to,capacity (veh/hr),length (m),Free Flow Time (min),B,Power,Speed Limit,Toll,Type
202324,1596367541,3600,231.075,0.172336855,0.15,4,0,0,A
1668991635,1668991672,2400,27.819,0.034579242,0.15,4,0,0,A
1668991635,1668991705,2400,28.79,0.021471722,0.15,4,0,0,A
1596367541,1654043479,6000,1046.841,0.55767078,0.15,4,0,0,F
1596367541,1654482323,2400,452.054,0.337144065,0.15,4,0,0,A
202327,1674543818,3600,778.735,0.580784338,0.15,4,0,0,A
1654482343,202327,2400,471.711,0.351804351,0.15,4,0,0,A
1596367540,202327,6000,940.769,0.501164343,0.15,4,0,0,F
1674543818,1668991673,2400,465.904,0.347473462,0.15,4,0,0,A
1674543818,1668991651,3600,753.947,0.562297328,0.15,4,0,0,A
202335,1654482343,3600,75.263,0.093552517,0.15,4,0,0,A
202336,202335,3600,44.417,0.05521069,0.15,4,0,0,A
1747605776,202335,2400,157.629,0.14695059,0.15,4,0,0,A
1654482343,1654482323,4800,64.126,0.079709136,0.15,4,0,0,A
202336,1747605773,2400,159.26,0.1484711,0.15,4,0,0,A
202345,202336,4800,4.352,0.005409571,0.15,4,0,0,A
1747605776,1747605773,2400,9.229,0.011471722,0.15,4,0,0,A
1747605773,1664619161,3600,527.136,0.49142573,0.15,4,0,0,A
202339,14974592,3600,22.582,0.028069608,0.15,4,0,0,A
202339,1654482315,2400,35.448,0.04406215,0.15,4,0,0,A
1654482323,202339,4800,12.321,0.015315103,0.15,4,0,0,A
14974592,206310864,3600,87.849,0.109197017,0.15,4,0,0,A
1654482315,14974592,2400,31.192,0.038771908,0.15,4,0,0,A
293781,1654482315,2400,4121.211,3.842023928,0.15,4,0,0,A
