,osmid,y,x,street_cou,lon,lat,highway,ref,geometry
0,109888,51.4925271,-0.2004886,3,-0.2004886,51.4925271,,,POINT (-0.2004886 51.4925271)
1,122671181,51.4908431,-0.2068479,4,-0.2068479,51.4908431,,,POINT (-0.2068479 51.4908431)
2,109903,51.491097,-0.2327062,3,-0.2327062,51.491097,motorway_junction,,POINT (-0.2327062 51.491097)
3,55120123,51.4912458,-0.228475,3,-0.228475,51.4912458,traffic_signals,,POINT (-0.228475 51.4912458)
4,55115532,51.4909222,-0.2174302,3,-0.2174302,51.4909222,,,POINT (-0.2174302 51.4909222)
5,197978,51.4894801,-0.1902412,4,-0.1902412,51.4894801,,,POINT (-0.1902412 51.4894801)
6,27125486,51.4841147,-0.1842793,4,-0.1842793,51.4841147,traffic_signals,,POINT (-0.1842793 51.4841147)
7,300425901,51.4896325,-0.1895382,3,-0.1895382,51.4896325,,,POINT (-0.1895382 51.4896325)
8,1528999913,51.4886596,-0.1924936,4,-0.1924936,51.4886596,,,POINT (-0.1924936 51.4886596)
9,197992,51.4812001,-0.1832791,4,-0.1832791,51.4812001,,,POINT (-0.1832791 51.4812001)
10,7985579736,51.4816835,-0.1815782,4,-0.1815782,51.4816835,,,POINT (-0.1815782 51.4816835)
11,198014,51.483336,-0.185443,4,-0.185443,51.483336,crossing,,POINT (-0.185443 51.483336)
12,3826340874,51.4771234,-0.1916882,3,-0.1916882,51.4771234,,,POINT (-0.1916882 51.4771234)
13,4210765393,51.4800097,-0.1956251,3,-0.1956251,51.4800097,,,POINT (-0.1956251 51.4800097)
14,198015,51.492511,-0.2000298,3,-0.2000298,51.492511,,,POINT (-0.2000298 51.492511)
15,2194786530,51.4926775,-0.2002413,4,-0.2002413,51.4926775,,,POINT (-0.2002413 51.4926775)
16,198021,51.4887918,-0.1930881,3,-0.1930881,51.4887918,,,POINT (-0.1930881 51.4887918)
17,198042,51.4869504,-0.1701065,3,-0.1701065,51.4869504,,,POINT (-0.1701065 51.4869504)
18,21105391,51.4844772,-0.1757842,3,-0.1757842,51.4844772,traffic_signals,,POINT (-0.1757842 51.4844772)
19,5198842675,51.4851555,-0.1685095,2,-0.1685095,51.4851555,,,POINT (-0.1685095 51.4851555)
20,18129852,51.4874766,-0.1687264,3,-0.1687264,51.4874766,,,POINT (-0.1687264 51.4874766)
21,198057,51.4916124,-0.1721642,3,-0.1721642,51.4916124,,,POINT (-0.1721642 51.4916124)
22,198056,51.4919242,-0.1716633,3,-0.1716633,51.4919242,,,POINT (-0.1716633 51.4919242)
23,202211,51.4978146,-0.4096008,3,-0.4096008,51.4978146,,,POINT (-0.4096008 51.4978146)
24,10802627,51.4979113,-0.409725,3,-0.409725,51.4979113,,,POINT (-0.409725 51.4979113)
25,202218,51.492801,-0.409897,3,-0.409897,51.492801,,,POINT (-0.409897 51.492801)
26,202220,51.492688,-0.4096691,3,-0.4096691,51.492688,,,POINT (-0.4096691 51.492688)
27,252145831,51.4908685,-0.402547,3,-0.402547,51.4908685,,,POINT (-0.402547 51.4908685)
28,252145842,51.491633,-0.4096641,3,-0.4096641,51.491633,,,POINT (-0.4096641 51.491633)
29,202257,51.4730347,-0.4053365,3,-0.4053365,51.4730347,,,POINT (-0.4053365 51.4730347)
30,1667569398,51.4726042,-0.4053694,3,-0.4053694,51.4726042,,,POINT (-0.4053694 51.4726042)
31,1667569372,51.47213,-0.4055714,4,-0.4055714,51.47213,,,POINT (-0.4055714 51.47213)
32,202289,51.4521408,-0.405745,5,-0.405745,51.4521408,,,POINT (-0.405745 51.4521408)
33,1664655717,51.4523848,-0.4056095,3,-0.4056095,51.4523848,,,POINT (-0.4056095 51.4523848)
34,1664655720,51.4518559,-0.4055386,3,-0.4055386,51.4518559,,,POINT (-0.4055386 51.4518559)
35,1664655725,51.452412,-0.4059502,3,-0.4059502,51.452412,,,POINT (-0.4059502 51.452412)
36,6426968075,51.451868,-0.4058902,3,-0.4058902,51.451868,,,POINT (-0.4058902 51.451868)
37,202319,51.4264557,-0.4053115,3,-0.4053115,51.4264557,,,POINT (-0.4053115 51.4264557)
38,202324,51.4223286,-0.4098236,3,-0.4098236,51.4223286,,,POINT (-0.4098236 51.4223286)
39,1668991635,51.4216532,-0.4107282,3,-0.4107282,51.4216532,,,POINT (-0.4107282 51.4216532)
40,1596367541,51.4215284,-0.4128912,3,-0.4128912,51.4215284,motorway_junction,1,POINT (-0.4128912 51.4215284)
41,202327,51.4216613,-0.4129813,3,-0.4129813,51.4216613,,,POINT (-0.4129813 51.4216613)
42,1674543818,51.4264631,-0.4055488,3,-0.4055488,51.4264631,,,POINT (-0.4055488 51.4264631)
43,202335,51.419468,-0.4198584,3,-0.4198584,51.419468,,,POINT (-0.4198584 51.419468)
44,1654482343,51.4197306,-0.4189271,3,-0.4189271,51.4197306,,,POINT (-0.4189271 51.4197306)
45,202336,51.4190882,-0.4199803,3,-0.4199803,51.4190882,,,POINT (-0.4199803 51.4190882)
46,1747605773,51.4195114,-0.4220858,3,-0.4220858,51.4195114,,,POINT (-0.4220858 51.4195114)
47,202339,51.4192339,-0.4182787,3,-0.4182787,51.4192339,,,POINT (-0.4182787 51.4192339)
48,14974592,51.4190355,-0.4183481,3,-0.4183481,51.4190355,,,POINT (-0.4183481 51.4190355)
49,1654482315,51.4190238,-0.4179042,3,-0.4179042,51.4190238,,,POINT (-0.4179042 51.4190238)
50,202345,51.4190502,-0.4199653,3,-0.4199653,51.4190502,,,POINT (-0.4199653 51.4190502)
51,202412,51.3952811,-0.5343592,3,-0.5343592,51.3952811,motorway_junction,12,POINT (-0.5343592 51.3952811)
52,4289364026,51.4039127,-0.5391723,3,-0.5391723,51.4039127,,,POINT (-0.5391723 51.4039127)
53,1589681393,51.3990055,-0.5386824,3,-0.5386824,51.3990055,,,POINT (-0.5386824 51.3990055)
54,202422,51.4007182,-0.5419733,3,-0.5419733,51.4007182,,,POINT (-0.5419733 51.4007182)
55,1589681695,51.3974591,-0.535187,3,-0.535187,51.3974591,,,POINT (-0.535187 51.3974591)
56,2453497661,51.4068704,-0.5404222,3,-0.5404222,51.4068704,,,POINT (-0.5404222 51.4068704)
57,202471,51.3789858,-0.511641,3,-0.511641,51.3789858,motorway_junction,11,POINT (-0.511641 51.3789858)
58,202476,51.3714864,-0.5073487,3,-0.5073487,51.3714864,,,POINT (-0.5073487 51.3714864)
59,284760,51.3759206,-0.5089801,3,-0.5089801,51.3759206,,,POINT (-0.5089801 51.3759206)
60,202472,51.3796939,-0.5126565,3,-0.5126565,51.3796939,,,POINT (-0.5126565 51.3796939)
61,107776965,51.3236621,-0.4557691,3,-0.4557691,51.3236621,motorway_junction,10,POINT (-0.4557691 51.3236621)
62,202481,51.3752192,-0.5101297,3,-0.5101297,51.3752192,,,POINT (-0.5101297 51.3752192)
63,202482,51.3755148,-0.5084731,3,-0.5084731,51.3755148,,,POINT (-0.5084731 51.3755148)
64,1517539527,51.3759754,-0.5102771,3,-0.5102771,51.3759754,,,POINT (-0.5102771 51.3759754)
65,202487,51.3754411,-0.5082647,3,-0.5082647,51.3754411,,,POINT (-0.5082647 51.3754411)
66,202485,51.3750917,-0.5102313,3,-0.5102313,51.3750917,,,POINT (-0.5102313000000001 51.3750917)
67,1657623348,51.3748585,-0.5079926,3,-0.5079926,51.3748585,,,POINT (-0.5079926 51.3748585)
68,284763,51.3753586,-0.5070695,3,-0.5070695,51.3753586,,,POINT (-0.5070695 51.3753586)
69,202587,51.2739517,-0.5252267,3,-0.5252267,51.2739517,motorway_junction,,POINT (-0.5252267 51.2739517)
70,147805401,51.2763161,-0.5225793,3,-0.5225793,51.2763161,,,POINT (-0.5225793 51.2763161)
71,1630104901,51.3091012,-0.4729727,3,-0.4729727,51.3091012,,,POINT (-0.4729727 51.3091012)
72,202906,51.2593282,-0.1989773,3,-0.1989773,51.2593282,,,POINT (-0.1989773 51.2593282)
73,601196,51.2663446,-0.2046839,3,-0.2046839,51.2663446,,,POINT (-0.2046839 51.2663446)
74,202907,51.2595436,-0.1981368,3,-0.1981368,51.2595436,,,POINT (-0.1981368 51.2595436)
75,202908,51.2594488,-0.1977337,3,-0.1977337,51.2594488,,,POINT (-0.1977337 51.2594488)
76,191842422,51.2593837,-0.197318,3,-0.197318,51.2593837,,,POINT (-0.197318 51.2593837)
77,202913,51.2582492,-0.1969912,3,-0.1969912,51.2582492,,,POINT (-0.1969912 51.2582492)
78,202909,51.2581498,-0.1969489,3,-0.1969489,51.2581498,,,POINT (-0.1969489 51.2581498)
79,405774546,51.2560951,-0.1926332,3,-0.1926332,51.2560951,,,POINT (-0.1926332 51.2560951)
80,260558913,51.2575316,-0.1974808,3,-0.1974808,51.2575316,,,POINT (-0.1974808 51.2575316)
81,202912,51.2577493,-0.1985217,3,-0.1985217,51.2577493,,,POINT (-0.1985217 51.2577493)
82,1404364215,51.2591164,-0.1990948,3,-0.1990948,51.2591164,,,POINT (-0.1990948 51.2591164)
83,1639044933,51.2579942,-0.2031589,3,-0.2031589,51.2579942,,,POINT (-0.2031589 51.2579942)
84,202952,51.2653498,-0.1438227,3,-0.1438227,51.2653498,motorway_junction,7,POINT (-0.1438227 51.2653498)
85,203009,51.2616167,-0.1175808,3,-0.1175808,51.2616167,,,POINT (-0.1175808 51.2616167)
86,1639062993,51.2649714,-0.1355069,3,-0.1355069,51.2649714,,,POINT (-0.1355069 51.2649714)
87,202953,51.2647354,-0.1374342,3,-0.1374342,51.2647354,,,POINT (-0.1374342 51.2647354)
88,206223889,51.268476,-0.166283,3,-0.166283,51.268476,motorway_junction,8,POINT (-0.166283 51.268476)
89,203037,51.2697784,-0.1351619,3,-0.1351619,51.2697784,motorway_junction,8,POINT (-0.1351619 51.2697784)
90,203045,51.2668017,-0.1283352,3,-0.1283352,51.2668017,,,POINT (-0.1283352 51.2668017)
91,2015839530,51.2571663,-0.1250018,3,-0.1250018,51.2571663,,,POINT (-0.1250018 51.2571663)
92,205479,51.4983623,-0.4937965,3,-0.4937965,51.4983623,,,POINT (-0.4937965 51.4983623)
93,205507,51.49425,-0.5001052,3,-0.5001052,51.49425,,,POINT (-0.5001052 51.49425)
94,205904,51.4957448,-0.4904087,3,-0.4904087,51.4957448,,,POINT (-0.4904087 51.4957448)
95,205491,51.494213,-0.5056217,3,-0.5056217,51.494213,motorway_junction,4B,POINT (-0.5056217 51.494213)
96,205509,51.4951709,-0.5006184,3,-0.5006184,51.4951709,,,POINT (-0.5006184 51.4951709)
97,205497,51.4945877,-0.4772284,3,-0.4772284,51.4945877,,,POINT (-0.4772284 51.4945877)
98,205492,51.4940662,-0.5055837,3,-0.5055837,51.4940662,,,POINT (-0.5055837 51.4940662)
99,218574,51.4927793,-0.5357871,3,-0.5357871,51.4927793,motorway_junction,5,POINT (-0.5357871 51.4927793)
100,205900,51.4959028,-0.4605209,3,-0.4605209,51.4959028,motorway_junction,4,POINT (-0.4605209 51.4959028)
101,205498,51.4943134,-0.4793697,3,-0.4793697,51.4943134,motorway_junction,4B,POINT (-0.4793697 51.4943134)
102,205502,51.4938596,-0.4895421,3,-0.4895421,51.4938596,,,POINT (-0.4895421 51.4938596)
103,205499,51.4901297,-0.4949574,3,-0.4949574,51.4901297,,,POINT (-0.4949574 51.4901297)
104,12092587,51.4873776,-0.4968631,3,-0.4968631,51.4873776,,,POINT (-0.4968631 51.4873776)
105,324832,51.497999,-0.4963337,3,-0.4963337,51.497999,,,POINT (-0.4963337 51.497999)
106,205516,51.4889157,-0.4961763,3,-0.4961763,51.4889157,motorway_junction,15,POINT (-0.4961763 51.4889157)
107,1597754148,51.4905416,-0.4956978,3,-0.4956978,51.4905416,,,POINT (-0.4956978 51.4905416)
108,4151870504,51.5011121,-0.4963231,3,-0.4963231,51.5011121,,,POINT (-0.4963231 51.5011121)
109,446123544,51.496056,-0.4562552,3,-0.4562552,51.496056,,,POINT (-0.4562552 51.496056)
110,205909,51.4949724,-0.444087,3,-0.444087,51.4949724,,,POINT (-0.444087 51.4949724)
111,205901,51.4957318,-0.4605124,3,-0.4605124,51.4957318,,,POINT (-0.4605124 51.4957318)
112,205907,51.4968797,-0.4532456,3,-0.4532456,51.4968797,,,POINT (-0.4532456 51.4968797)
113,179026618,51.4970404,-0.4531815,3,-0.4531815,51.4970404,,,POINT (-0.4531815 51.4970404)
114,205908,51.4961359,-0.452646,3,-0.452646,51.4961359,,,POINT (-0.452646 51.4961359)
115,1451130472,51.4956526,-0.4524357,3,-0.4524357,51.4956526,,,POINT (-0.4524357 51.4956526)
116,205916,51.4930698,-0.4200046,3,-0.4200046,51.4930698,motorway_junction,3,POINT (-0.4200046 51.4930698)
117,205910,51.4948373,-0.44417,3,-0.44417,51.4948373,motorway_junction,4,POINT (-0.44417 51.4948373)
118,179011061,51.4951953,-0.4500404,3,-0.4500404,51.4951953,,,POINT (-0.4500404 51.4951953)
119,205915,51.4961775,-0.4539539,3,-0.4539539,51.4961775,traffic_signals,,POINT (-0.4539539 51.4961775)
120,4484610244,51.4962012,-0.4539046,3,-0.4539046,51.4962012,,,POINT (-0.4539046 51.4962012)
121,6314667402,51.4927904,-0.4107803,3,-0.4107803,51.4927904,,,POINT (-0.4107803 51.4927904)
122,205917,51.4927764,-0.417945,3,-0.417945,51.4927764,,,POINT (-0.417945 51.4927764)
123,205946,51.4478552,-0.5258635,3,-0.5258635,51.4478552,,,POINT (-0.5258635 51.4478552)
124,1588846751,51.4623831,-0.5153219,3,-0.5153219,51.4623831,motorway_junction,14,POINT (-0.5153219 51.4623831)
125,205979,51.4054517,-0.539558,3,-0.539558,51.4054517,motorway_junction,12,POINT (-0.539558 51.4054517)
126,4151539659,51.3948707,-0.5337309,3,-0.5337309,51.3948707,,,POINT (-0.5337309 51.3948707)
127,1517177829,51.4021481,-0.535742,3,-0.535742,51.4021481,,,POINT (-0.5357420000000001 51.4021481)
128,218559,51.4919874,-0.5444478,3,-0.5444478,51.4919874,,,POINT (-0.5444478 51.4919874)
129,34678146,51.4937363,-0.5478094,3,-0.5478094,51.4937363,traffic_signals,,POINT (-0.5478094 51.4937363)
130,218562,51.4923166,-0.5437723,3,-0.5437723,51.4923166,,,POINT (-0.5437723 51.4923166)
131,218560,51.4918694,-0.5445042,3,-0.5445042,51.4918694,,,POINT (-0.5445042 51.4918694)
132,218564,51.4923665,-0.5423323,3,-0.5423323,51.4923665,,,POINT (-0.5423323 51.4923665)
133,218580,51.4933054,-0.5306563,3,-0.5306563,51.4933054,,,POINT (-0.5306563 51.4933054)
134,218566,51.4916171,-0.5411901,3,-0.5411901,51.4916171,,,POINT (-0.5411901 51.4916171)
135,1830141872,51.4914897,-0.5412199,3,-0.5412199,51.4914897,,,POINT (-0.5412199 51.4914897)
136,218567,51.4911014,-0.541688,3,-0.541688,51.4911014,,,POINT (-0.5416879999999999 51.4911014)
137,34841979,51.4910392,-0.5422596,3,-0.5422596,51.4910392,,,POINT (-0.5422596 51.4910392)
138,218568,51.4910017,-0.5432236,3,-0.5432236,51.4910017,,,POINT (-0.5432236 51.4910017)
139,218569,51.4910544,-0.543757,3,-0.543757,51.4910544,,,POINT (-0.543757 51.4910544)
140,218593,51.4900134,-0.5489999,3,-0.5489999,51.4900134,,,POINT (-0.5489999 51.4900134)
141,218592,51.4898458,-0.5502029,3,-0.5502029,51.4898458,motorway_junction,5,POINT (-0.5502029000000001 51.4898458)
142,223513,51.4889729,-0.3961138,3,-0.3961138,51.4889729,,,POINT (-0.3961138 51.4889729)
143,252145838,51.4907686,-0.4026884,3,-0.4026884,51.4907686,motorway_junction,3,POINT (-0.4026884 51.4907686)
144,223517,51.4877314,-0.3873169,3,-0.3873169,51.4877314,motorway_junction,,POINT (-0.3873169 51.4877314)
145,553073281,51.4872964,-0.3951118,1,-0.3951118,51.4872964,,,POINT (-0.3951118 51.4872964)
146,223527,51.4881603,-0.3820989,3,-0.3820989,51.4881603,,,POINT (-0.3820989 51.4881603)
147,225183,51.4914468,-0.2997293,3,-0.2997293,51.4914468,motorway_junction,2,POINT (-0.2997293 51.4914468)
148,225169,51.4891253,-0.33914,3,-0.33914,51.4891253,,,POINT (-0.33914 51.4891253)
149,1215813998,51.4889647,-0.3389481,3,-0.3389481,51.4889647,,,POINT (-0.3389481 51.4889647)
150,2576074826,51.4890926,-0.3391971,3,-0.3391971,51.4890926,,,POINT (-0.3391971 51.4890926)
151,12191133,51.4914494,-0.2941899,3,-0.2941899,51.4914494,,,POINT (-0.2941899 51.4914494)
152,225185,51.4914201,-0.2925513,3,-0.2925513,51.4914201,,,POINT (-0.2925513 51.4914201)
153,1409862462,51.4893742,-0.2770374,3,-0.2770374,51.4893742,,,POINT (-0.2770374 51.4893742)
154,225191,51.4913634,-0.2988617,3,-0.2988617,51.4913634,,,POINT (-0.2988617 51.4913634)
155,227751,51.465044,-0.1293583,3,-0.1293583,51.465044,,,POINT (-0.1293583 51.465044)
156,227758,51.4597463,-0.1291217,4,-0.1291217,51.4597463,traffic_signals,,POINT (-0.1291217 51.4597463)
157,227752,51.4653243,-0.1296574,3,-0.1296574,51.4653243,,,POINT (-0.1296574 51.4653243)
158,6006081422,51.4654036,-0.1295857,3,-0.1295857,51.4654036,,,POINT (-0.1295857 51.4654036)
159,81322220,51.4647682,-0.1304411,2,-0.1304411,51.4647682,,,POINT (-0.1304411 51.4647682)
160,3236040687,51.4618862,-0.137439,3,-0.137439,51.4618862,,,POINT (-0.137439 51.4618862)
161,432997,51.4478465,-0.1319001,4,-0.1319001,51.4478465,,,POINT (-0.1319001 51.4478465)
162,2152588350,51.4610949,-0.1162666,3,-0.1162666,51.4610949,,,POINT (-0.1162666 51.4610949)
163,283055,51.3725347,-0.4226361,2,-0.4226361,51.3725347,,,POINT (-0.4226361 51.3725347)
164,4866920896,51.3792726,-0.4192997,3,-0.4192997,51.3792726,,,POINT (-0.4192997 51.3792726)
165,1618016268,51.3719457,-0.4234112,2,-0.4234112,51.3719457,,,POINT (-0.4234112 51.3719457)
166,284036,51.3757373,-0.4804925,3,-0.4804925,51.3757373,,,POINT (-0.4804925 51.3757373)
167,4218297347,51.3752854,-0.4796733,3,-0.4796733,51.3752854,,,POINT (-0.4796733 51.3752854)
168,284050,51.3804016,-0.4914084,3,-0.4914084,51.3804016,,,POINT (-0.4914084 51.3804016)
169,284042,51.3804212,-0.492885,3,-0.492885,51.3804212,,,POINT (-0.492885 51.3804212)
170,1459884094,51.380514,-0.4929255,3,-0.4929255,51.380514,,,POINT (-0.4929255 51.380514)
171,6386678628,51.3805907,-0.4925689,3,-0.4925689,51.3805907,,,POINT (-0.4925689 51.3805907)
172,284043,51.3802465,-0.4929349,3,-0.4929349,51.3802465,,,POINT (-0.4929349 51.3802465)
173,284045,51.3799662,-0.4925842,3,-0.4925842,51.3799662,,,POINT (-0.4925842 51.3799662)
174,1678131983,51.3799815,-0.4926424,3,-0.4926424,51.3799815,,,POINT (-0.4926424 51.3799815)
175,772205799,51.3801816,-0.4919004,3,-0.4919004,51.3801816,,,POINT (-0.4919004 51.3801816)
176,284089,51.3341647,-0.4274355,3,-0.4274355,51.3341647,,,POINT (-0.4274355 51.3341647)
177,284102,51.3341737,-0.4277618,3,-0.4277618,51.3341737,,,POINT (-0.4277618 51.3341737)
178,3846618878,51.3324651,-0.4334748,3,-0.4334748,51.3324651,,,POINT (-0.4334748 51.3324651)
179,5944672657,51.3350231,-0.4286395,3,-0.4286395,51.3350231,,,POINT (-0.4286395 51.3350231)
180,284113,51.367898,-0.4098322,3,-0.4098322,51.367898,,,POINT (-0.4098322 51.367898)
181,4911309607,51.3678819,-0.4094475,3,-0.4094475,51.3678819,,,POINT (-0.4094475 51.3678819)
182,1651820669,51.3709904,-0.4225124,3,-0.4225124,51.3709904,,,POINT (-0.4225124 51.3709904)
183,284128,51.3676598,-0.3771799,3,-0.3771799,51.3676598,,,POINT (-0.3771799 51.3676598)
184,1592201695,51.3677415,-0.377385,3,-0.377385,51.3677415,,,POINT (-0.377385 51.3677415)
185,284129,51.3677668,-0.3770358,3,-0.3770358,51.3677668,,,POINT (-0.3770358 51.3677668)
186,1654802601,51.3676245,-0.3768077,3,-0.3768077,51.3676245,,,POINT (-0.3768077 51.3676245)
187,284131,51.3678799,-0.3772663,3,-0.3772663,51.3678799,,,POINT (-0.3772663 51.3678799)
188,1459884089,51.3799321,-0.4936322,3,-0.4936322,51.3799321,,,POINT (-0.4936322 51.3799321)
189,284801,51.3334621,-0.545132,3,-0.545132,51.3334621,,,POINT (-0.5451319999999999 51.3334621)
190,1639974568,51.3408157,-0.5207445,3,-0.5207445,51.3408157,mini_roundabout,,POINT (-0.5207445000000001 51.3408157)
191,1632887912,51.3333117,-0.5455077,3,-0.5455077,51.3333117,,,POINT (-0.5455077 51.3333117)
192,284804,51.3339032,-0.5455467,3,-0.5455467,51.3339032,,,POINT (-0.5455467000000001 51.3339032)
193,1632887955,51.3335327,-0.5456818,3,-0.5456818,51.3335327,,,POINT (-0.5456818 51.3335327)
194,1651602858,51.3425357,-0.5420748,3,-0.5420748,51.3425357,,,POINT (-0.5420748 51.3425357)
195,284819,51.3374742,-0.5045599,3,-0.5045599,51.3374742,,,POINT (-0.5045599 51.3374742)
196,4266913618,51.3378847,-0.5026759,3,-0.5026759,51.3378847,,,POINT (-0.5026759 51.3378847)
197,13187112,51.3374277,-0.5043729,3,-0.5043729,51.3374277,,,POINT (-0.5043729 51.3374277)
198,287136,51.3962708,-0.5117888,4,-0.5117888,51.3962708,,,POINT (-0.5117888 51.3962708)
199,1460384595,51.3961859,-0.5116513,3,-0.5116513,51.3961859,crossing,,POINT (-0.5116513 51.3961859)
200,1658033950,51.3956682,-0.5128428,3,-0.5128428,51.3956682,,,POINT (-0.5128428 51.3956682)
201,287278,51.4340049,-0.5160354,3,-0.5160354,51.4340049,,,POINT (-0.5160354 51.4340049)
202,1778970725,51.4343643,-0.5157737,3,-0.5157737,51.4343643,,,POINT (-0.5157737 51.4343643)
203,287402,51.4368145,-0.5008787,3,-0.5008787,51.4368145,,,POINT (-0.5008787 51.4368145)
204,287404,51.4368478,-0.5008764,3,-0.5008764,51.4368478,,,POINT (-0.5008764 51.4368478)
205,1647168592,51.4373692,-0.5009345,3,-0.5009345,51.4373692,,,POINT (-0.5009344999999999 51.4373692)
206,1931882126,51.4370762,-0.500637,4,-0.500637,51.4370762,,,POINT (-0.500637 51.4370762)
207,287407,51.4371481,-0.4997555,3,-0.4997555,51.4371481,,,POINT (-0.4997555 51.4371481)
208,1931883716,51.4368221,-0.4996045,4,-0.4996045,51.4368221,traffic_signals,,POINT (-0.4996045 51.4368221)
209,287408,51.4364679,-0.4994848,3,-0.4994848,51.4364679,,,POINT (-0.4994848 51.4364679)
210,4529789953,51.4364465,-0.4995019,3,-0.4995019,51.4364465,,,POINT (-0.4995019 51.4364465)
211,287410,51.4363996,-0.5000554,3,-0.5000554,51.4363996,,,POINT (-0.5000554 51.4363996)
212,287412,51.4365174,-0.5003467,3,-0.5003467,51.4365174,,,POINT (-0.5003467 51.4365174)
213,1678390736,51.4363453,-0.5019707,3,-0.5019707,51.4363453,,,POINT (-0.5019707 51.4363453)
214,287413,51.4380043,-0.5013501,3,-0.5013501,51.4380043,,,POINT (-0.5013501 51.4380043)
215,1647168523,51.437242,-0.5002665,3,-0.5002665,51.437242,,,POINT (-0.5002664999999999 51.437242)
216,1931883715,51.4371515,-0.5004812,4,-0.5004812,51.4371515,,,POINT (-0.5004812 51.4371515)
217,287420,51.4350015,-0.5088023,3,-0.5088023,51.4350015,,,POINT (-0.5088023 51.4350015)
218,3741237538,51.4349144,-0.5089601,3,-0.5089601,51.4349144,,,POINT (-0.5089601 51.4349144)
219,287493,51.4400107,-0.4863437,3,-0.4863437,51.4400107,,,POINT (-0.4863437 51.4400107)
220,1647168741,51.4398673,-0.4859914,3,-0.4859914,51.4398673,,,POINT (-0.4859914 51.4398673)
221,1451742019,51.4428585,-0.4743406,4,-0.4743406,51.4428585,,,POINT (-0.4743406 51.4428585)
222,287619,51.4813581,-0.449799,3,-0.449799,51.4813581,,,POINT (-0.449799 51.4813581)
223,2010515729,51.4807393,-0.4346846,3,-0.4346846,51.4807393,,,POINT (-0.4346846 51.4807393)
224,6198368212,51.49425,-0.4589577,3,-0.4589577,51.49425,,,POINT (-0.4589577 51.49425)
225,287702,51.4952368,-0.4528062,3,-0.4528062,51.4952368,,,POINT (-0.4528062 51.4952368)
226,287703,51.4953804,-0.454136,3,-0.454136,51.4953804,,,POINT (-0.454136 51.4953804)
227,1963481852,51.495205,-0.453933,4,-0.453933,51.495205,,,POINT (-0.453933 51.495205)
228,1451130450,51.4957602,-0.4542036,3,-0.4542036,51.4957602,,,POINT (-0.4542036 51.4957602)
229,287720,51.4970274,-0.4529286,3,-0.4529286,51.4970274,,,POINT (-0.4529286 51.4970274)
230,1451130499,51.4958204,-0.4503505,3,-0.4503505,51.4958204,,,POINT (-0.4503505 51.4958204)
231,1963481853,51.4963076,-0.4528461,4,-0.4528461,51.4963076,,,POINT (-0.4528461 51.4963076)
232,287845,51.4493851,-0.4461264,3,-0.4461264,51.4493851,,,POINT (-0.4461264 51.4493851)
233,3460003460,51.4490994,-0.4463507,3,-0.4463507,51.4490994,,,POINT (-0.4463507 51.4490994)
234,1648251065,51.4539477,-0.4273259,3,-0.4273259,51.4539477,,,POINT (-0.4273259 51.4539477)
235,288699,51.3706849,-0.4929179,4,-0.4929179,51.3706849,,,POINT (-0.4929179 51.3706849)
236,6394775996,51.3654058,-0.5310339,3,-0.5310339,51.3654058,,,POINT (-0.5310338999999999 51.3654058)
237,1687366475,51.3715724,-0.4881551,3,-0.4881551,51.3715724,,,POINT (-0.4881551 51.3715724)
238,1678036815,51.357533,-0.4870846,3,-0.4870846,51.357533,,,POINT (-0.4870846 51.357533)
239,1678115297,51.3737764,-0.4931963,2,-0.4931963,51.3737764,mini_roundabout,,POINT (-0.4931963 51.3737764)
240,292091,51.3370457,-0.4214639,3,-0.4214639,51.3370457,,,POINT (-0.4214639 51.3370457)
241,1651300660,51.3474966,-0.3698546,3,-0.3698546,51.3474966,motorway_junction,,POINT (-0.3698546 51.3474966)
242,292139,51.4663028,-0.1504947,4,-0.1504947,51.4663028,,,POINT (-0.1504947 51.4663028)
243,4772339,51.4720446,-0.1487173,3,-0.1487173,51.4720446,traffic_signals,,POINT (-0.1487173 51.4720446)
244,418820926,51.4613231,-0.1489324,3,-0.1489324,51.4613231,,,POINT (-0.1489324 51.4613231)
245,298050,51.4644895,-0.1618545,4,-0.1618545,51.4644895,,,POINT (-0.1618545 51.4644895)
246,1673125569,51.4681746,-0.1442248,4,-0.1442248,51.4681746,crossing,,POINT (-0.1442248 51.4681746)
247,292217,51.375661,-0.3074142,3,-0.3074142,51.375661,,,POINT (-0.3074142 51.375661)
248,1650615749,51.349389,-0.3554194,3,-0.3554194,51.349389,motorway_junction,,POINT (-0.3554194 51.349389)
249,292236,51.3753187,-0.310796,3,-0.310796,51.3753187,,,POINT (-0.310796 51.3753187)
250,1372157294,51.376256,-0.3296077,3,-0.3296077,51.376256,,,POINT (-0.3296077 51.376256)
251,292261,51.4612907,-0.1464951,3,-0.1464951,51.4612907,,,POINT (-0.1464951 51.4612907)
252,294697,51.4633393,-0.1422338,3,-0.1422338,51.4633393,,,POINT (-0.1422338 51.4633393)
253,3891868,51.461107,-0.1391813,4,-0.1391813,51.461107,,,POINT (-0.1391813 51.461107)
254,292340,51.4025263,-0.2411877,3,-0.2411877,51.4025263,,,POINT (-0.2411877 51.4025263)
255,248553773,51.3967169,-0.2474834,3,-0.2474834,51.3967169,,,POINT (-0.2474834 51.3967169)
256,292344,51.40564,-0.2417194,3,-0.2417194,51.40564,,,POINT (-0.2417194 51.40564)
