,gridID_lat,gridID_lon,inner_grid,inner_gr_1,lanelength,fishnetID,osmid,y,x,street_cou,lon,lat,highway,ref,lanecapaci,geometry
376,5,5,1,2,28692.818000000007,97,108035339,51.4844344,-0.1263968,4,-0.1263968,51.4844344,,,13200.0,POINT (-0.1263968 51.4844344)
377,5,5,1,2,28692.818000000007,97,108354,51.4940859,-0.1466184,4,-0.1466184,51.4940859,,,10500.0,POINT (-0.1466184 51.4940859)
378,5,5,2,0,7573.104000000001,98,20821089,51.5017381,-0.1840588,3,-0.1840588,51.5017381,traffic_signals,,13200.0,POINT (-0.1840588 51.5017381)
379,5,5,2,0,7573.104000000001,98,8194324377,51.5019329,-0.1909577,3,-0.1909577,51.5019329,,,5400.0,POINT (-0.1909577 51.5019329)
380,5,5,2,0,7573.104000000001,98,841529961,51.5083384,-0.1950412,3,-0.1950412,51.5083384,,,5400.0,POINT (-0.1950412 51.5083384)
381,5,5,2,0,7573.104000000001,98,11776194,51.5005615,-0.1943582,2,-0.1943582,51.5005615,,,7200.0,POINT (-0.1943582 51.5005615)
382,5,5,2,1,21416.837000000003,99,109607,51.502179,-0.152002,3,-0.152002,51.502179,,,17200.0,POINT (-0.152002 51.502179)
383,5,5,2,1,21416.837000000003,99,4897234610,51.4982705,-0.1663496,3,-0.1663496,51.4982705,,,7400.0,POINT (-0.1663496 51.4982705)
384,5,5,2,1,21416.837000000003,99,1502785424,51.5023394,-0.1562643,3,-0.1562643,51.5023394,,,6600.0,POINT (-0.1562643 51.5023394)
385,5,5,2,1,21416.837000000003,99,1685936216,51.5014179,-0.1612213,3,-0.1612213,51.5014179,,,9600.0,POINT (-0.1612213 51.5014179)
386,5,5,2,2,21710.376000000004,100,1016037856,51.4983476,-0.1471445,3,-0.1471445,51.4983476,,,15600.0,POINT (-0.1471445 51.4983476)
387,5,5,2,2,21710.376000000004,100,25257402,51.5074409,-0.1412671,3,-0.1412671,51.5074409,,,5400.0,POINT (-0.1412671 51.5074409)
388,5,5,2,2,21710.376000000004,100,2214979329,51.5071287,-0.1326596,3,-0.1326596,51.5071287,,,8100.0,POINT (-0.1326596 51.5071287)
389,5,5,2,2,21710.376000000004,100,1637789608,51.5094255,-0.1273622,3,-0.1273622,51.5094255,,,8600.0,POINT (-0.1273622 51.5094255)
390,5,6,0,0,15878.512999999999,101,6967968849,51.4819795,-0.1123586,4,-0.1123586,51.4819795,,,31200.0,POINT (-0.1123586 51.4819795)
391,5,6,0,0,15878.512999999999,101,6956221355,51.4723457,-0.1224408,3,-0.1224408,51.4723457,,,27600.0,POINT (-0.1224408 51.4723457)
392,5,6,0,0,15878.512999999999,101,8413373318,51.4794697,-0.1061918,2,-0.1061918,51.4794697,,,10800.0,POINT (-0.1061918 51.4794697)
