fishnetid,CO2,CO2psqkm
0,489507.8539,52615.12583
1,673596.1665,72380.15055
2,617799.0243,66364.51362
3,742063.3239,79713.0938
4,1255815.465,134900.7999
5,179757.4673,19309.70496
6,182691.2042,19618.91814
7,642762.998,69025.29709
8,615263.1407,66072.1311
9,2038062.567,218864.3009
10,631627.0402,67829.42427
11,502305.4901,53925.47225
12,717429.5568,77020.31617
13,2458775.988,263964.179
14,759321.7729,81517.69392
15,1544372.992,165747.4067
16,1836241.082,197071.6911
17,1545427.814,165860.6138
18,534379.5363,57351.44475
19,177636.0648,19064.51177
20,1129874.482,121225.2679
21,994035.8218,106651.0136
22,1549049.073,166198.8936
23,537462.5453,57664.84865
24,723144.3059,77563.29085
25,1134021.26,121633.2896
26,1398436.822,149994.076
27,864146.9628,92687.0082
28,1379351.201,147902.091
29,797825.4806,85547.5072
30,155450.9129,16663.29295
31,893052.8631,95729.26402
32,202834.8127,21742.52851
33,2002791.903,214620.584
34,1999779.291,214167.3607
35,429978.5097,46034.73506
36,2208834.51,236484.1711
37,1569730.081,168059.814
38,1493462.3,159894.3662
39,602822.4519,64520.22791
40,719865.7651,77047.40107
41,874378.5504,93556.38675
42,194345.5125,20788.14941
43,284022.9398,30371.20291
