fishnetid,CO2,CO2pcap,CO2psqkm
0,6907945.369074822,811.2826000837254,69414.63310750331
1,961993.4952440741,3297.337186201723,9666.611699494639
2,27895287.049550593,1276.775918789338,281718.91490393877
3,1008266.5147861377,12488.580595288637,10195.548878818186
4,2250846.799839913,3154.654561542504,22789.407870594045
5,9696028.089737846,753.6984531337896,98295.70803578343
6,26548839.36391613,0.0,269144.9466371102
7,22633855.875519972,1058.9240307532732,229455.90382712515
8,644703.8443618964,237.57790707669622,6535.833051269298
9,2656022.219544915,0.0,26960.486945761208
10,14124600.13010024,6566.5272571363275,143374.59024982594
11,17283998.99101595,11252.549853437062,175669.90023856718
12,19894326.756811753,149528.75519770724,202200.56703887507
13,36230601.46736114,8236.176239890254,368238.0535119729
14,43945760.39761299,27218.827401976218,446652.846310061
15,4169052.5786292637,2881.251385594766,42427.68640519879
16,25916897.70581942,5765.663090770601,263751.53292494966
17,54350741.63463859,102562.8134322162,553117.5677143252
18,22538852.407090697,7199.80611030308,229373.78308994963
19,48423502.91171057,3770.417617014945,492797.1421398801
20,28553461.313482154,5421.2730480063265,290583.35905893263
21,8407688.567433529,10160.769909005603,85563.51046284208
22,7308391.870985336,495.45391763261443,74472.24137724297
23,9747917.568555078,216.0423271577941,99330.91751318297
24,14006904.557394486,4019.420593613909,142729.83654413605
25,14347921.219551949,944.219176191129,146394.23477130744
26,8217382.465895655,201.10952841042422,83843.32472349507
27,27282991.494505767,2994.5619082482935,278372.9155598881
28,1168117.37932494,181.82590886052733,11933.989245888557
29,1766581.895789752,94.34105203432165,18048.159987585113
30,1428709.4110599316,175.21050575834434,14596.309453885859
31,5943902.934195599,491.4795212539231,60725.46727819867
32,27242655.824280217,687.8589354205593,278322.6817704485
33,4394878.947889722,174.61806842993198,44899.97240808807
34,123135.7402539591,127.97933307964426,1259.6480769602535
35,1020395.1562170244,1623.951089533075,10438.389322364153
36,12519200.064598868,1998.4136768299145,128068.31106816375
37,4167992.0462581683,697.2967738226263,170550.08966974658
38,792035.6413311556,82.95185381832754,32409.310802775835
39,4047243.184878323,760.9804262416317,165717.36247529398
40,10419974.10196546,302.92968388303575,426653.5383123238
41,8798498.831663694,418.4808235538751,90006.46043613537
42,4519911.235688536,2184.1731804360033,739801.0818622711
43,2348471.420399743,809.6124381477006,384639.58467904065
44,3073810.0143288714,1002.7485126168667,503602.3024396355
45,4656467.598974629,3513.831848821664,762899.3962373115
46,4608415.132169944,3348.808544747501,755026.6478215209
47,9800501.59202349,400.2982311000894,1605679.9684430207
48,13524149.5973477,985.8201276020329,553394.7524218363
49,27214601.93963836,1274.300421974684,1114321.9836907254
50,26695682.89148857,1011.9318375815777,1093074.459865521
51,6719614.772534987,605.7687049342162,1099839.8019782798
52,12204016.863886861,2686.740342087207,1998157.052273868
53,7596280.032553997,306.99444063117227,1243734.8036623436
54,4119451.461401322,131.04061749069982,674475.5502147962
55,5848325.2092105895,360.88357516325397,957855.9738893209
56,12737660.326137794,482.62099262280225,2086211.6247488274
57,7134418.5963423,164.25246167318753,1168496.1468921893
58,8989078.29792718,166.97302599979628,1472257.7899515436
59,16975262.351420224,451.9492257580846,2781167.7250191425
60,9311851.652175523,370.384748867705,1525621.2681175845
61,7992572.18004406,195.89930284759149,1309475.1248524617
62,6080026.046886157,114.97968524644396,996130.2428686457
63,16079750.423879929,344.2136073144906,164491.85799075858
64,3374844.847524416,378.08022078722877,34523.825604617145
65,786949.8004749905,424.01857519358794,8050.301243068258
66,33049095.85840081,814.5458229942009,338084.0522617572
67,7965688.986272165,326.38308450435034,81487.02230990195
68,2851508.655764409,493.8017182092238,29208.383786937386
69,11291054.570162013,1019.6123352248304,115655.77911813742
