From,To,Volume,EstimatedTT
442874,26384674,1282.95,0.56
442928,1803689295,0.0,0.03
26384674,264670999,378.76,0.35
26384674,534589,904.19,0.51
1803689298,1803689295,0.0,0.04
1803689295,139470345,0.0,0.59
442936,15866840,278.82,0.32
15866840,1803689315,1123.85,0.54
264670999,534589,114.09,0.33
534589,534591,1018.28,0.37
534591,534626,1007.63,0.65
8083440,534911,1034.75,0.04
534626,534624,0.0,0.07
534626,534625,1007.63,0.08
534608,30409417,810.36,0.86
30436919,30436908,643.69,1.3
30409417,30409422,421.25,0.02
30409417,30403571,1549.96,0.18
534624,534608,573.27,1.22
534625,30436908,1007.63,0.02
534625,534624,573.27,0.07
30436908,30436907,1139.72,0.02
30436908,534628,511.6,0.37
534628,534629,657.26,0.21
534629,3595409680,849.3,0.63
11769656,11769730,590.37,0.19
3595409680,3855350,775.8,0.01
3595409680,7128283652,73.5,0.04
3160432771,30409397,264.23,0.15
30409405,30409419,812.84,0.72
534736,140605768,1398.1,0.11
534306820,2021890013,1277.9,0.19
140605768,534324288,1398.1,0.37
534329195,2021890013,684.41,0.02
534329195,534306820,1398.1,0.22
3853550,3564765835,182.72,0.4
534742,534770,1007.7,0.54
534770,29138173,1581.38,0.07
534743,534744,549.34,0.07
534744,534747,1519.15,0.05
247994358,534742,482.79,0.06
534747,277692998,118.74,0.01
534747,2287846802,1400.41,0.32
277692998,288154283,1261.44,0.08
2287846802,29510418,0.0,0.04
2287846802,2287846804,1400.41,0.08
534749,25235133,1881.24,0.05
534749,7095690293,119.01,0.73
25235133,25235132,803.9,0.01
25235133,534751,1077.34,0.75
7095690293,7095690318,530.6,0.01
534751,534754,776.28,0.84
534754,3098430373,776.28,0.16
29510455,25235132,798.18,0.67
3098430373,16574394,271.01,0.02
3098430373,2260849842,1060.72,0.66
534758,25873172,871.36,0.02
534758,2202559858,1251.39,0.63
25873172,25873173,1555.91,0.02
25873172,3100041009,609.3,0.21
2202559858,25873172,1293.85,0.63
534769,546378258,1095.34,0.57
534769,534770,573.68,0.04
546378258,247994363,774.79,0.04
546378258,290077155,320.55,0.24
29138173,1775338888,204.71,0.09
29138173,534773,1376.67,0.65
534773,2544089666,2088.18,0.03
534773,335716508,542.67,0.26
2544089666,2544089665,1577.89,0.05
2544089666,16574602,510.29,0.03
335716508,534799,542.67,0.5
534774,534804,436.65,0.15
244038933,534778,510.29,0.08
534804,18630111,2460.03,0.61
534804,16574613,66.96,0.05
534778,244038915,877.29,0.02
534778,30058360,709.75,0.22
244038915,534787,1272.08,0.19
244038915,244038942,420.03,0.02
30058360,30056676,898.88,0.75
30058360,30056684,276.67,0.02
534787,244038955,396.23,0.05
534787,244038923,875.85,0.17
244038955,244038925,864.37,0.05
244038955,2072816,396.23,0.32
244038923,244038955,864.37,0.09
534790,30261537,368.58,0.04
534790,30409389,1270.76,0.03
30261537,30409389,279.56,0.05
30409389,30409397,1384.66,0.05
30409389,3160432771,165.66,0.18
534796,534790,399.63,0.05
534796,3160432775,1065.88,0.29
3160432775,534790,1239.71,0.16
534799,1501721437,138.46,0.02
534799,11769597,616.83,0.43
1501721437,18630516,701.8,0.01
1501721437,2071676,212.46,0.32
11769597,7128283648,724.94,0.01
11769597,3595409680,0.0,0.02
18630111,280008666,2041.71,0.03
18630111,35711189,860.2,0.88
16574613,534773,1464.16,0.04
16574613,16574619,66.96,0.14
534806,280008531,589.18,0.02
534806,2287864441,2201.22,0.29
280008531,18630070,58.23,0.03
280008531,31197353,530.94,0.04
2287864441,280221322,801.1,0.08
2287864441,24969587,1400.13,0.05
24669567,976932104,370.18,0.1
1854526402,27318980,551.45,0.03
27318980,27318981,612.74,0.05
534908,534911,0.0,0.05
534911,534914,1034.75,0.28
3853544,15511907,241.56,0.33
534914,442936,189.73,0.41
534914,15866840,845.03,0.54
30409415,30409424,710.93,0.05
536575,30409422,1648.85,0.17
30403571,10919767,1296.47,0.41
30409422,30409424,1407.1,0.01
30409422,30409415,663.0,0.06
536584,30587893,631.58,1.06
30587893,1619208224,657.8,0.43
536652,25479302,1018.95,1.19
536652,18629762,740.99,0.04
25479302,18627237,1034.73,1.21
25479302,28796755,430.39,0.04
18629762,264218470,1041.38,0.19
18629762,264223496,729.57,0.02
25599929,2526224454,708.67,0.09
264218470,264223496,618.54,0.18
3899207524,309517759,1059.45,0.01
536663,21527849,1799.24,0.08
536663,536667,1222.19,1.9
21527849,2297622,1319.18,0.01
21527849,21552197,1442.96,0.1
21647397,2297615,1270.56,0.13
21647058,1632149359,351.22,0.28
536670,24945363,164.36,0.02
536670,2075220,2094.63,0.44
24945363,21660961,1851.47,0.01
2075220,25096430,1927.24,0.03
2075220,3869392962,581.54,0.33
344434421,10919786,590.1,0.22
1630023963,311941598,767.04,0.22
3100041009,25873173,587.91,0.2
31296012,3148489413,587.16,0.12
536675,3148489416,814.12,0.17
3148489416,3148489413,164.3,0.02
3148489416,31296012,756.37,0.13
248219433,248219482,272.28,0.38
2071674,518252065,145.66,0.04
518252065,29348253,145.66,0.24
11769758,3853550,182.72,0.81
534316145,518252065,0.0,0.05
2071676,18178669,1111.33,0.76
18178669,534743,141.53,0.05
18178669,534744,969.81,0.07
7101166877,16574525,623.64,0.12
2287857538,5824956622,772.14,0.05
2274921120,206133365,523.35,1.63
2072802,30151417,497.44,1.75
316507154,316507156,382.54,0.28
30151417,30151418,1173.34,0.03
2072807,1485594848,260.64,0.01
2072807,1485594778,608.62,0.09
1485594848,159725096,136.17,0.02
1485594848,11007703,672.8,0.45
1485594778,1485594848,548.34,0.08
2072816,244038925,475.78,0.37
244038925,244038942,1340.15,0.19
2075215,25755498,419.42,0.02
2075215,2039066667,1461.96,3.3
25755498,25755497,1136.49,0.02
25755498,25755500,212.56,0.05
2039066667,25755506,1344.28,2.65
25096430,25096432,806.25,0.02
25096430,10919799,1696.64,0.35
3869392962,25096430,575.65,0.31
21540856,21647397,835.24,0.13
2297619,3790101104,962.9,1.48
3790101104,21552197,0.0,0.12
3790101104,21527849,962.9,0.08
2297622,21552199,1013.22,0.03
2297622,21527762,959.04,0.07
21552199,21552200,1416.58,0.27
21527762,536663,1896.78,0.01
