fishnetid,CO2,CO2psqkm
0,1837327.843366533,228118.72788667947
1,2429184.1199855017,301602.34780868574
2,18565142.180883124,2305008.67476027
3,17992438.56086035,2233903.0080566313
4,20150706.53360102,2501868.981662081
5,40908899.31582258,5079162.1674172925
6,29166173.241000522,3621210.2053973265
7,10265224.748329394,1274508.5312423534
8,9207394.813987773,1143170.6103516077
9,7167986.743375334,889962.030081293
10,24526069.15421144,3046711.7320804624
11,12222658.1843954,1518340.1732035137
12,28174779.965173434,3499966.999560566
13,17150262.659159455,2130463.961565984
14,22926702.42821644,2848032.9573713844
15,39407218.22385319,4895298.685507142
16,17771114.222773965,2207588.2545316187
17,29717128.712337557,3691562.807001105
18,33477910.74494493,4158739.94282745
19,6221774.050123766,772889.9349372858
20,23380701.87964237,2905964.5139346127
21,19184239.828971427,2384390.3599122716
22,21838166.398650773,2714244.291320212
23,28668707.011765867,3563205.4873903696
24,9869795.954311801,4906829.01408532
25,8768890.303475825,4359507.082173097
26,28289236.54076104,14067882.444050381
27,29098367.078060918,14470252.909729658
28,21969919.183458332,10922478.781276876
29,13649654.174474802,6786008.489495048
30,22312480.925252754,11095716.854687799
31,33357577.609636106,16588304.875406988
32,11907964.215547904,5920116.7462853
33,2206741.0894345464,1097094.7377570886
34,29820977.23353676,14829597.8749242
35,34473493.0990141,17143235.6491465
36,56048138.830818355,6966168.225097358
37,60444487.83633945,7512586.132766831
38,14758669.79807501,1834340.5996475804
39,46963823.58878206,5840173.780801353
40,21231404.457686853,2640225.649620863
41,26410712.41383413,13137188.348709771
42,11619747.468482349,5779882.369925519
43,24592215.665645737,12235869.301430581
44,16864154.587167427,8390768.61610139
45,29843294.641996413,14844619.732884498
46,25258922.699786194,12564266.339849629
47,24980630.860451937,12429125.47740707
48,9930803.050230445,4941076.063781122
49,43197239.424644515,5371781.209719582
50,46326175.29656659,5760879.197162319
51,13413754.566196233,6672255.463551111
52,25860354.82221092,12863430.063548315
53,24587979.666185226,12233761.677763365
54,11269028.352306942,5606910.737431507
55,49711109.34205453,6181811.769333093
56,20211188.478587013,2513356.9631173345
57,46419982.693943575,5772544.59109198
58,27224892.566587918,3387335.9482167377
59,16269130.0334139,2024214.0119968255
60,31818537.293231882,3958879.724848385
61,24177922.00804486,12032920.762689184
62,14363463.69720801,7148439.824098961
63,9497298.624404177,4727887.630095585
64,43844288.73385154,21826298.040419944
65,20030531.553191658,9968838.468992613
66,18605093.194059443,9259423.20899495
67,33953619.55704976,16902585.066479158
68,20150631.21685629,10031265.082471557
69,50611209.22110453,6297074.192599907
70,28502680.559751388,3546319.0256652893
71,59871221.874133356,7449210.005948961
72,41425595.47565782,5154195.131818235
73,31819380.02928415,3958984.57852656
74,15852843.419737805,1973464.2136910378
75,31433167.198304724,3913003.424457423
76,36085823.86549145,4492196.140122095
77,25274312.25690784,12585237.630759936
78,25614081.563525546,12754424.329885792
79,17990207.267036345,8960522.100196764
80,18349036.88376743,9139247.151175773
81,31006349.276939362,15439481.389091803
82,15694524.80694933,7815022.707228163
83,26170837.472689264,13035112.051453386
84,31650002.859575324,15764162.462661218
85,77754939.02176432,9679436.397266746
86,14378187.333325665,7159557.991138966
87,24559025.82612408,12229063.756908579
88,26473444.49814518,13185833.880225249
89,27655866.88598952,13774772.172084741
90,32613061.69655423,4059884.3029581993
91,84600561.27877061,10531623.616111677
92,5995423.653782097,746349.0121856905
93,4698912.58389483,585261.0939494767
94,21826676.21483107,2718566.0875148056
95,49493289.64533623,6164510.68706164
96,22514501.89473021,2804236.4639427583
97,28971278.496003337,14433775.232504088
98,13778644.274824686,6864655.783101883
99,11133088.049076146,5548084.965176432
100,17962953.658032563,8951693.607467642
101,18951272.587503333,9441709.965808881
102,22109142.666816775,11014991.826481616
103,31348158.12091515,15622102.689743424
104,45958712.57776255,22903155.09475456
105,64359783.68279421,8016169.003365925
106,43027346.106400535,5359161.551182063
107,38372693.52386504,4779413.149020638
108,30620877.279424857,3813905.4120037183
109,7936439.755398379,989027.6464584513
110,18109983.617273994,2256839.97187912
111,25314328.707638398,3154635.039768501
112,51145171.9051649,6373637.368401975
113,53308070.91906839,6643174.716025972
114,27662699.641772207,3447285.6299046753
115,30724471.834588505,3828839.2533405824
116,39080349.48167755,4870136.6433666255
117,25120157.975843497,3130437.763937408
118,15709209.145361472,1957658.928638909
119,3938179.784113462,491030.96512787306
120,6314940.820398065,787376.8227327229
121,15347146.592594862,1913555.1489346856
122,12103087.251915608,1509070.4183462672
123,12616471.253149047,1573081.5746230436
124,10832413.792291552,1350636.8146396838
125,12290125.400841596,1532391.2233418666
126,16053093.69326877,2001575.9872853279
127,11504439.986445192,1434428.2332127083
