fishnetid,CO2,fishnetid,CO2psqkm
0,329479.3052814421,0,132195.0212424238
100,2843447.7937177513,3,1140976.543610407
103,2081139.787109508,5,835174.5297753846
105,134818.43145140467,7,54103.487324452275
108,771146.7970032687,9,309466.07602438284
112,8924413.749954661,13,3581423.5561232707
114,356658.95900718094,15,143129.49097593527
118,9609120.955491848,21,3856596.5907957843
120,10849198.425441595,23,4354298.5725912405
122,269986.03924220183,25,108358.21958395118
124,2962335.587109022,27,1188925.9568013537
126,14804099.393630855,29,5941588.15521543
128,5789527.655589116,31,2323612.401413468
13,926856.2672577554,33,371991.4378242936
130,1176560.358561007,35,472258.0399866129
133,764540.5867768477,37,306877.95689720864
135,74829.39468024649,39,30035.67390987032
137,6098706.84281648,41,2447952.0486004143
143,2901593.9663246367,43,1164667.047807264
146,9702503.562455427,45,3894475.3509839075
148,7219556.007348092,47,2897848.24449956
15,793480.1625152384,49,318493.97575803194
150,5475124.369255398,51,2197653.0863830075
152,8009191.503999973,54,3215129.3810654227
154,1296441.3527816406,56,520430.3932648196
156,2035452.9871004918,58,817091.8000083807
158,2800365.44967473,60,1124150.5750578118
160,1468462.664045692,62,589484.9004198386
162,6174306.442071034,64,2478551.5541370977
164,2911745.199024889,66,1168861.7427731073
166,4606686.7117112065,68,1849262.0371000308
169,16465665.044659242,70,6609811.169757493
171,9100280.521278033,72,3653125.1956404997
173,2920171.4566812315,74,1172244.2950017208
175,4796925.241597893,76,1925629.4814958824
177,16339225.340703141,78,6559729.003734782
179,11253933.277590722,80,4518130.510341138
181,1879487.3261673907,82,754560.1011401637
184,1040837.0054232151,87,417866.1197377819
186,6260374.88529213,89,2513360.4472098774
189,6689320.937064615,92,2685569.9490747554
192,9504057.10215092,94,3815605.55817347
194,5259660.474084043,96,2111602.3949861126
196,10864604.306690155,98,4361826.126922743
198,4981640.942739123,100,1999985.5499224758
201,4303830.289653657,103,1727864.068799369
203,652543.8949848667,105,261977.6045001705
205,570527.8546906287,108,229074.0952783367
207,901705.5464151165,112,362046.0956538357
209,935685.6872600497,114,375689.54874259734
21,217993.68033338938,118,87527.19904595107
213,143168.90782633383,120,57484.11363734192
215,4969935.663307636,122,1995491.554539508
217,10891806.868648892,124,4373197.178484762
219,6407411.301546604,126,2572656.0673822854
221,9060453.929280411,128,3637885.985055299
224,3870395.6553616156,130,1554012.4392382803
226,3184492.4328769217,133,1278613.6855273377
228,4015924.34261002,135,1612610.0914275048
23,875058.5429676606,137,351383.1727376535
230,1087109.4380493602,143,436533.03715967154
