fishnetID,osmid,lon,lat
0,6183055986,43.2349448,38.329832
0,2021341656,43.1891149,38.3251084
0,130175085,43.1223241,38.3077403
0,7959547411,43.2077267,38.4061022
0,7959547421,43.2019244,38.4026419
2,1860376273,43.4243183,38.3402439
2,6315592193,43.2925354,38.424132
2,6799234179,43.2955691,38.4253201
2,130170329,43.443211,38.2586979
2,130170602,43.3911489,38.3206365
4,10567634794,43.3395936,38.4612045
4,1477783603,43.3747428,38.508434
4,4203954109,43.3736445,38.5046241
4,127565529,43.308065,38.5679834
4,959211994,43.3753399,38.51269
6,1860376341,43.7577487,38.3429332
6,8936102616,43.861525,38.2735543
8,2894114305,44.3204051,38.4969971
8,10777195442,44.3240322,38.4958615
10,1472205138,44.8263931,38.3262174
10,6830756733,44.405002,38.4766261
10,3437123801,44.7200136,38.4597872
10,3437123809,44.7219036,38.4611803
10,5117454000,44.7995077,38.5278047
12,172868426,44.9209016,38.4443087
12,7366069159,44.956722,38.4806712
12,4055038928,44.9453467,38.4784632
12,3192343239,44.942565,38.4751953
12,3192343305,44.9567345,38.4825408
14,2111550697,44.967857,38.5617852
14,2111471806,44.9521549,38.5530393
14,3785804652,44.9785799,38.5571981
14,2111471346,44.9769806,38.5596878
14,2111472105,44.94327,38.5519754
16,5208047163,45.0416797,38.5715658
16,5207959717,45.0210035,38.5681611
16,3794759159,45.0198502,38.5713509
16,3794637678,45.0126613,38.5647295
16,3794759163,45.0187685,38.5750973
18,415605364,45.7384907,38.4339629
18,9811611179,45.7308926,38.4439326
18,180568291,45.7381689,38.4365921
18,1353855677,45.7213882,38.4507703
18,180568301,45.7569672,38.4336459
20,180560896,45.7727021,38.3606879
20,1353855378,45.7712741,38.3664231
20,2156621754,45.7889891,38.4366951
20,2156600607,45.7760368,38.423261
20,3745973904,45.7711624,38.4313357
22,8786281578,46.6700755,38.489986
22,4390673217,46.2360309,38.5852872
22,3476277613,46.6602965,38.5049849
22,3736999143,46.6501533,38.5093748
22,3476173005,46.6460781,38.5087735
24,4357367259,47.0210863,38.4544036
24,1862460575,47.0639913,38.476107
24,606380248,47.079894,38.4756436
24,6771051684,47.0852184,38.4672244
24,11150241624,47.0507687,38.4687231
26,1355422933,47.2254696,38.5883709
26,606704307,47.5509579,38.385368
26,1357578762,47.4325553,38.3647795
