from,to,capacity (veh/hr),length (m),Free Flow Time (min),B,Power,Speed Limit,Toll,Type
1241604101,1241604032,1800,219.642,0.219642,0.15,4,0,0,A
1241646343,127580361,1800,284.703,0.284703,0.15,4,0,0,A
5150060406,4203953827,1400,301.09499999999997,0.30109499999999995,0.15,4,0,0,A
5150060406,5150060410,1400,41.006,0.041006,0.15,4,0,0,A
9285640574,9285640575,1800,8.796,0.008796,0.15,4,0,0,A
9285640574,622429871,1400,455.39599999999996,0.45539599999999997,0.15,4,0,0,A
5099498697,4204457048,2400,9.61,0.009609999999999999,0.15,4,0,0,F
1241646393,1478351765,1400,46.584,0.046584,0.15,4,0,0,A
1478351765,1477783538,1400,2094.7719999999995,2.0947719999999994,0.15,4,0,0,A
1241646434,1241646393,1400,447.71200000000005,0.447712,0.15,4,0,0,A
7117266881,9285640578,1400,98.913,0.098913,0.15,4,0,0,A
7117266881,7117266880,1400,7.327,0.007327,0.15,4,0,0,A
1242155541,5150060397,1400,14.376000000000001,0.014376000000000002,0.15,4,0,0,A
1242155541,11255760039,1400,23.797,0.023797,0.15,4,0,0,A
11255760039,1241604046,1400,22.293,0.022293,0.15,4,0,0,A
1433254639,6315591160,2400,26.18,0.02618,0.15,4,0,0,F
6315591160,6315592190,2400,40.435,0.040435000000000006,0.15,4,0,0,F
6315591160,6799234179,2400,283.341,0.283341,0.15,4,0,0,F
1433255127,1433254639,2400,4310.671,4.310671,0.15,4,0,0,F
2402252481,7959547414,2400,2075.757,2.075757,0.15,4,0,0,F
1433256283,5102560811,1400,2074.381,2.074381,0.15,4,0,0,A
5102560811,6726595523,2400,3.56,0.00356,0.15,4,0,0,F
1433256309,1433256283,2400,229.028,0.229028,0.15,4,0,0,F
1433256309,959212097,2400,183.865,0.18386500000000003,0.15,4,0,0,F
2228861363,959212213,2400,1553.482,1.553482,0.15,4,0,0,F
2228861367,2228861363,2400,162.868,0.16286799999999999,0.15,4,0,0,F
1477783491,4204456992,2400,14.25,0.01425,0.15,4,0,0,F
1477783491,4204457052,2400,2274.4770000000008,2.274477000000001,0.15,4,0,0,F
4204456992,4204456993,2400,12.735,0.012734999999999998,0.15,4,0,0,F
4204456992,4204424592,2400,167.176,0.167176,0.15,4,0,0,F
4204457052,4204457053,2400,5.137,0.005136999999999999,0.15,4,0,0,F
1477783538,4203953885,2400,36.792,0.036792,0.15,4,0,0,F
1477783538,4203953825,2400,40.221000000000004,0.04022100000000001,0.15,4,0,0,F
4203953885,4203954094,2400,319.815,0.319815,0.15,4,0,0,F
4203953825,4203953826,2400,7.887,0.007887,0.15,4,0,0,F
4204121791,4203954109,2400,414.048,0.414048,0.15,4,0,0,F
4204121791,4204121790,2400,33.868,0.033868,0.15,4,0,0,F
1478011727,1477783491,2400,11.884,0.011883999999999999,0.15,4,0,0,F
1478011727,1433256309,2400,2440.2480000000005,2.4402480000000004,0.15,4,0,0,F
1478351777,1241646434,1400,11.951,0.011951000000000002,0.15,4,0,0,A
2021341836,7959547401,2400,1768.1309999999999,1.7681309999999997,0.15,4,0,0,F
11201847238,11201847256,1400,28.125,0.028125,0.15,4,0,0,A
11202014615,1541472563,2400,2135.0959999999995,2.135096,0.15,4,0,0,F
1541472080,11202014616,2400,2135.196,2.135196,0.15,4,0,0,F
1541472563,11201847267,2400,437.67099999999994,0.4376709999999999,0.15,4,0,0,F
11202014616,5843582749,2400,10056.635,10.056635,0.15,4,0,0,F
11201847242,11201847263,1400,23.04,0.023039999999999998,0.15,4,0,0,A
11201847267,11201847256,2400,20.855,0.020855,0.15,4,0,0,F
11201847267,11201847238,1400,25.652,0.025652,0.15,4,0,0,A
1860376273,10879118649,2400,50.789,0.050789,0.15,4,0,0,F
1860376273,6186114186,2400,35.243,0.035243,0.15,4,0,0,F
10879118649,10879118588,2400,2059.5829999999996,2.0595829999999995,0.15,4,0,0,F
6186114186,6186114187,2400,20.839,0.020839,0.15,4,0,0,F
1860376278,1860376273,2400,26.713,0.026713,0.15,4,0,0,F
1860376278,6186109976,2400,70.14099999999999,0.07014099999999998,0.15,4,0,0,F
6186109976,4204457055,2400,19572.548999999988,19.572548999999988,0.15,4,0,0,F
2021341659,6688209099,2400,75.373,0.075373,0.15,4,0,0,F
2021341659,2021341664,2400,79.12899999999999,0.07912899999999999,0.15,4,0,0,F
2021341652,1487684505,2400,124.759,0.124759,0.15,4,0,0,F
2021341652,6688209099,2400,25.884,0.025884,0.15,4,0,0,F
6688209099,2021341656,2400,2.92,0.00292,0.15,4,0,0,F
2021341656,2021341664,2400,66.174,0.06617400000000001,0.15,4,0,0,F
2021341656,6183055913,2400,32.397999999999996,0.032397999999999996,0.15,4,0,0,F
2021341664,1479391332,2400,7345.260000000001,7.3452600000000015,0.15,4,0,0,F
6183055913,6183055914,2400,23.101,0.023101,0.15,4,0,0,F
7959547401,7959547411,2400,651.39,0.65139,0.15,4,0,0,F
2021482170,2021482168,1400,29.838,0.029838,0.15,4,0,0,A
2021482168,130175085,2400,26.955,0.026955,0.15,4,0,0,F
5113493182,5113493167,2400,41.545,0.041545000000000006,0.15,4,0,0,F
5113493150,6731980984,2400,5927.007,5.927007,0.15,4,0,0,F
9909672238,1433256525,2400,28.885,0.028885,0.15,4,0,0,F
9909672238,9909672237,2400,45.237,0.045237000000000006,0.15,4,0,0,F
2229108913,10567634794,2400,64.31,0.06431,0.15,4,0,0,F
2229108913,5108575992,2400,57.424,0.057424,0.15,4,0,0,F
10567634794,10567634788,2400,328.899,0.328899,0.15,4,0,0,F
10567634794,10570230642,2400,958.7220000000001,0.9587220000000001,0.15,4,0,0,F
5108575992,10567634794,2400,41.483,0.041483,0.15,4,0,0,F
5108575992,6732029799,2400,40.494,0.040493999999999995,0.15,4,0,0,F
2296998101,2296999830,2400,25694.707,11.012017285714284,0.15,4,0,0,F
2296999830,2296999891,2400,361.928,0.155112,0.15,4,0,0,F
7959547414,7959547421,2400,640.575,0.640575,0.15,4,0,0,F
4203953826,5150060410,1400,307.002,0.307002,0.15,4,0,0,A
4203953826,4203953827,2400,26.042,0.026042,0.15,4,0,0,F
5150060410,5150060401,1400,50.751,0.050751,0.15,4,0,0,A
4203953827,4203953833,2400,49.40100000000001,0.04940100000000001,0.15,4,0,0,F
4203953827,4203953877,2400,55.479,0.055478999999999994,0.15,4,0,0,F
4203953833,1478351777,1400,2098.58,2.0985799999999997,0.15,4,0,0,A
4203953833,1477783538,2400,32.117999999999995,0.032117999999999994,0.15,4,0,0,F
4203953877,4203954102,2400,311.968,0.311968,0.15,4,0,0,F
4203953869,4203953833,2400,39.656,0.039656000000000004,0.15,4,0,0,F
4203953869,4203953877,2400,59.992,0.059992,0.15,4,0,0,F
4203954102,4204121790,2400,423.632,0.423632,0.15,4,0,0,F
4203953878,4203953885,2400,44.131,0.044131000000000004,0.15,4,0,0,F
4203953878,4203953825,2400,33.47,0.03347,0.15,4,0,0,F
4203954094,959211939,2400,131.183,0.131183,0.15,4,0,0,F
4203954096,4203953878,2400,322.121,0.322121,0.15,4,0,0,F
4203954096,4203954102,2400,749.41,0.74941,0.15,4,0,0,F
4204121790,1477783603,2400,23.483999999999998,0.023483999999999998,0.15,4,0,0,F
4203954109,4203954094,2400,759.0469999999999,0.7590469999999999,0.15,4,0,0,F
4203954109,4203953869,2400,335.561,0.335561,0.15,4,0,0,F
4204121885,4204121989,2400,40.7,0.0407,0.15,4,0,0,F
4204121885,4204424612,2400,36.937,0.036937,0.15,4,0,0,F
4204121989,959212117,2400,27.89,0.02789,0.15,4,0,0,F
4204424612,4204424605,2400,291.704,0.291704,0.15,4,0,0,F
4204424592,4204424632,2400,741.959,0.7419589999999999,0.15,4,0,0,F
4204424592,4204424606,2400,288.001,0.28800099999999995,0.15,4,0,0,F
4204424606,4204121989,2400,42.018,0.042018,0.15,4,0,0,F
4204424606,4204424612,2400,45.937000000000005,0.045937000000000006,0.15,4,0,0,F
4204456993,1478011727,2400,15.283,0.015283,0.15,4,0,0,F
4204457048,4204456992,2400,2267.509,2.267509,0.15,4,0,0,F
4204457048,4204457052,2400,20.421,0.020420999999999998,0.15,4,0,0,F
4204457053,4204457055,2400,21.539,0.021539000000000003,0.15,4,0,0,F
4204457053,6186109977,2400,19582.341000000008,19.582341000000007,0.15,4,0,0,F
4204457055,4204457060,2400,28.040000000000003,0.028040000000000002,0.15,4,0,0,F
6186109977,1860376273,2400,77.251,0.077251,0.15,4,0,0,F
6186109977,10879118649,2400,108.52199999999999,0.108522,0.15,4,0,0,F
4204457060,5099498697,2400,16.743000000000002,0.016743,0.15,4,0,0,F
4204457060,9285640574,1800,2225.3419999999996,2.225342,0.15,4,0,0,A
4206306349,10567634789,2400,41.83,0.04182999999999999,0.15,4,0,0,F
4206306349,6732029802,2400,44.611000000000004,0.044611000000000005,0.15,4,0,0,F
10567634789,6732027396,2400,1000.083,1.0000829999999998,0.15,4,0,0,F
6732029802,5108575992,2400,20.78,0.020780000000000003,0.15,4,0,0,F
6732029802,2229108913,2400,61.92999999999999,0.06192999999999999,0.15,4,0,0,F
6726595523,5102562227,2400,32.586000000000006,0.032586000000000004,0.15,4,0,0,F
6726595523,10567634775,2400,671.429,0.6714289999999999,0.15,4,0,0,F
5102560814,1477783491,2400,2633.4399999999996,2.6334399999999993,0.15,4,0,0,F
5102560814,959212097,2400,35.980000000000004,0.035980000000000005,0.15,4,0,0,F
5102562227,5102560814,2400,17.988,0.017988,0.15,4,0,0,F
6732029799,4206306349,2400,25.912000000000003,0.025912000000000004,0.15,4,0,0,F
6731980984,5843582752,2400,24.74,0.024739999999999998,0.15,4,0,0,F
6731980984,6731990088,2400,84.482,0.084482,0.15,4,0,0,F
5113493159,5113493150,2400,141.941,0.141941,0.15,4,0,0,F
6181782283,6181782284,2400,24.567,0.024567,0.15,4,0,0,F
5150060401,1242155541,1400,15.12,0.015119999999999998,0.15,4,0,0,A
5150060401,1241604073,1400,1468.98,1.46898,0.15,4,0,0,A
5843582747,5843582749,2400,33.385999999999996,0.033386,0.15,4,0,0,F
5843582747,6731968529,2400,46.413,0.046412999999999996,0.15,4,0,0,F
5843582749,127565529,2400,21.122999999999998,0.021123,0.15,4,0,0,F
6731968529,11202014615,2400,9999.090999999999,9.999091,0.15,4,0,0,F
6181782284,6731999753,2400,23.399,0.023399,0.15,4,0,0,F
6181782284,153122610,2400,4110.527,4.110527,0.15,4,0,0,F
6731999753,6181782695,2400,30.541999999999998,0.030542,0.15,4,0,0,F
6181782695,6181782283,2400,24.555999999999997,0.024555999999999998,0.15,4,0,0,F
6181782695,6787301532,2400,1122.8950000000004,1.1228950000000004,0.15,4,0,0,F
6787301532,959211994,2400,49.776,0.04977600000000001,0.15,4,0,0,F
6787301532,10799455030,2400,77.602,0.077602,0.15,4,0,0,F
6183055914,2021482166,2400,6526.998999999999,6.526998999999999,0.15,4,0,0,F
6183055914,6688209092,2400,29.951,0.029951,0.15,4,0,0,F
10879118591,10879118587,2400,11.542,0.011542,0.15,4,0,0,F
10879118591,10879118604,1400,473.723,0.473723,0.15,4,0,0,A
6186114187,1860376341,2400,31629.936,13.555686857142858,0.15,4,0,0,F
6186114187,1860376278,2400,32.495,0.032494999999999996,0.15,4,0,0,F
1860376341,10879118650,2400,31591.04099999999,13.539017571428568,0.15,4,0,0,F
6315592190,6315592193,2400,19.310000000000002,0.01931,0.15,4,0,0,F
6799234179,10567634790,2400,5587.364000000002,5.587364000000003,0.15,4,0,0,F
6799234179,5102562227,2400,6859.896,6.859896,0.15,4,0,0,F
6315592193,1433254639,2400,35.746,0.03574600000000001,0.15,4,0,0,F
6315592193,1433255127,2400,4300.2699999999995,4.300269999999999,0.15,4,0,0,F
10567634775,10567634788,2400,924.552,0.924552,0.15,4,0,0,F
10567634775,10567634795,2400,478.447,0.478447,0.15,4,0,0,F
6731968533,6731968529,2400,34.054,0.034054,0.15,4,0,0,F
10567634790,6732029799,2400,48.004,0.048004,0.15,4,0,0,F
10567634790,10567634794,2400,53.144000000000005,0.053144000000000004,0.15,4,0,0,F
7117266880,1241646506,1400,9.159,0.009159,0.15,4,0,0,A
9285640578,1241646343,1400,7.854,0.007854,0.15,4,0,0,A
9285640578,1241604101,1800,286.63100000000003,0.286631,0.15,4,0,0,A
7959547411,2402252481,2400,2077.3669999999997,2.0773669999999997,0.15,4,0,0,F
7959547421,6183055913,2400,9212.383000000002,9.212383,0.15,4,0,0,F
9285640577,9285640578,1800,41.195,0.041194999999999996,0.15,4,0,0,A
9285640577,7117266880,1400,78.566,0.078566,0.15,4,0,0,A
9909672239,5113493182,2400,40.699999999999996,0.04069999999999999,0.15,4,0,0,F
10567634788,10570230643,2400,630.3979999999999,0.6303979999999999,0.15,4,0,0,F
10567634795,6732029802,2400,56.94,0.05693999999999999,0.15,4,0,0,F
10567634795,10567634789,2400,65.49199999999999,0.065492,0.15,4,0,0,F
10570230643,6315592190,2400,4898.796,4.898796,0.15,4,0,0,F
10570230642,7049446155,2400,5295.155,5.295154999999999,0.15,4,0,0,F
10879118587,10879118588,1400,11.215,0.011215,0.15,4,0,0,A
10879118587,6186114186,2400,2107.133,2.1071329999999997,0.15,4,0,0,F
10879118588,10879118592,2400,11.408,0.011408,0.15,4,0,0,F
