From,To,Volume,EstimatedTT
442874,26384674,2505.93,0.98
442928,1803689295,0.0,0.03
26384674,264670999,832.23,0.63
26384674,534589,1673.7,0.89
1803689298,1803689295,0.0,0.04
1803689295,139470345,0.0,0.59
442936,15866840,876.01,0.64
15866840,1803689315,2593.43,1.03
264670999,534589,422.39,0.35
534589,534591,2096.09,0.41
534591,534626,1673.45,0.69
8083440,534911,1699.28,0.04
534626,534624,5.02,0.07
534626,534625,1668.44,0.08
534608,30409417,1485.34,0.89
30436919,30436908,1174.5,1.31
30409417,30409422,483.13,0.02
30409417,30403571,2835.16,0.26
534624,534608,1074.22,1.23
534625,30436908,1682.28,0.02
534625,534624,1069.2,0.07
30436908,30436907,1682.66,0.02
30436908,534628,1159.78,0.44
534628,534629,1676.8,0.25
534629,3595409680,2013.35,0.7
11769656,11769730,1282.28,0.2
3595409680,3855350,1533.37,0.01
3595409680,7128283652,479.98,0.04
3160432771,30409397,550.26,0.17
30409405,30409419,1189.77,0.72
534736,140605768,2245.24,0.18
534306820,2021890013,1815.75,0.19
140605768,534324288,2245.24,0.64
534329195,2021890013,1314.0,0.02
534329195,534306820,2245.24,0.39
3853550,3564765835,471.35,0.42
534742,534770,2118.22,0.62
534770,29138173,2989.02,0.11
534743,534744,604.98,0.08
534744,534747,2592.53,0.06
247994358,534742,937.33,0.08
534747,277692998,112.48,0.01
534747,2287846802,2480.05,0.39
277692998,288154283,2294.49,0.09
2287846802,29510418,0.0,0.04
2287846802,2287846804,2480.05,0.29
534749,25235133,2765.45,0.16
534749,7095690293,697.7,0.93
25235133,25235132,1138.61,0.01
25235133,534751,1654.5,1.19
7095690293,7095690318,1700.68,0.02
534751,534754,816.21,0.92
534754,3098430373,1251.25,0.19
29510455,25235132,1769.33,0.8
3098430373,16574394,963.42,0.05
3098430373,2260849842,1303.46,1.24
534758,25873172,1870.38,0.04
534758,2202559858,1603.2,0.65
25873172,25873173,2699.63,0.02
25873172,3100041009,1100.96,0.49
2202559858,25873172,1930.21,0.68
534769,546378258,1677.77,0.59
534769,534770,870.8,0.04
546378258,247994363,1054.02,0.06
546378258,290077155,623.75,0.24
29138173,1775338888,309.32,0.09
29138173,534773,2679.7,0.88
534773,2544089666,3169.26,0.04
534773,335716508,1073.58,0.3
2544089666,2544089665,2200.7,0.07
2544089666,16574602,968.56,0.04
335716508,534799,1073.58,0.52
534774,534804,509.38,0.15
244038933,534778,934.87,0.09
534804,18630111,3391.16,0.93
534804,16574613,360.68,0.05
534778,244038915,1432.45,0.02
534778,30058360,1547.59,0.27
244038915,534787,2136.27,0.32
244038915,244038942,1084.22,0.04
30058360,30056676,1713.54,0.98
30058360,30056684,725.73,0.02
534787,244038955,876.37,0.06
534787,244038923,1259.91,0.32
244038955,244038925,1278.57,0.05
244038955,2072816,918.34,0.45
244038923,244038955,1320.54,0.1
534790,30261537,917.58,0.04
534790,30409389,1897.12,0.04
30261537,30409389,678.51,0.05
30409389,30409397,2192.97,0.07
30409389,3160432771,382.66,0.18
534796,534790,995.45,0.05
534796,3160432775,1384.14,0.54
3160432775,534790,1819.25,0.21
534799,1501721437,356.19,0.02
534799,11769597,1211.3,0.43
1501721437,18630516,1356.98,0.01
1501721437,2071676,532.57,0.32
11769597,7128283648,1507.52,0.02
11769597,3595409680,0.0,0.02
18630111,280008666,2744.47,0.05
18630111,35711189,1603.61,0.93
16574613,534773,2229.16,0.05
16574613,16574619,657.26,0.16
534806,280008531,1961.69,0.02
534806,2287864441,3204.7,0.43
280008531,18630070,767.16,0.03
280008531,31197353,1194.54,0.05
2287864441,280221322,1012.22,0.1
2287864441,24969587,2192.49,0.06
24669567,976932104,766.3,0.14
1854526402,27318980,841.68,0.05
27318980,27318981,912.72,0.08
534908,534911,308.48,0.05
534911,534914,2007.76,0.37
3853544,15511907,671.01,0.41
534914,442936,290.35,0.41
534914,15866840,1717.41,0.99
30409415,30409424,1088.9,0.05
536575,30409422,3003.48,0.2
30403571,10919767,2451.33,0.51
30409422,30409424,2434.45,0.02
30409422,30409415,1052.16,0.11
536584,30587893,1183.31,2.14
30587893,1619208224,1026.72,0.66
536652,25479302,2158.4,2.1
536652,18629762,1401.66,0.11
25479302,18627237,1673.69,1.52
25479302,28796755,1357.54,0.14
18629762,264218470,1498.6,0.21
18629762,264223496,2704.37,0.06
25599929,2526224454,915.0,0.09
264218470,264223496,984.95,0.18
3899207524,309517759,1718.65,0.01
536663,21527849,3197.03,0.21
536663,536667,2093.39,3.05
21527849,2297622,2261.93,0.01
21527849,21552197,2378.35,0.32
21647397,2297615,1772.65,0.16
21647058,1632149359,214.35,0.28
536670,24945363,344.38,0.02
536670,2075220,4066.8,0.7
24945363,21660961,3638.15,0.03
2075220,25096430,3713.47,0.04
2075220,3869392962,1283.7,0.83
344434421,10919786,1517.14,0.22
1630023963,311941598,1927.36,0.33
3100041009,25873173,1001.66,0.39
31296012,3148489413,959.97,0.12
536675,3148489416,1172.73,0.18
3148489416,3148489413,407.17,0.02
3148489416,31296012,1262.33,0.15
248219433,248219482,238.24,0.38
2071674,518252065,517.02,0.04
518252065,29348253,517.02,0.24
11769758,3853550,581.11,0.91
534316145,518252065,0.0,0.05
2071676,18178669,2243.79,0.89
18178669,534743,256.24,0.05
18178669,534744,1987.55,0.08
7101166877,16574525,1048.84,0.3
2287857538,5824956622,904.97,0.07
2274921120,206133365,836.87,2.35
2072802,30151417,796.12,1.79
316507154,316507156,826.92,0.28
30151417,30151418,2031.03,0.06
2072807,1485594848,607.42,0.01
2072807,1485594778,893.71,0.12
1485594848,159725096,431.45,0.02
1485594848,11007703,1080.75,0.74
1485594778,1485594848,904.77,0.09
2072816,244038925,893.05,0.5
244038925,244038942,2171.61,0.32
2075215,25755498,654.23,0.02
2075215,2039066667,2657.99,3.67
25755498,25755497,2061.54,0.02
25755498,25755500,426.76,0.05
2039066667,25755506,2540.69,2.9
25096430,25096432,1795.44,0.02
25096430,10919799,3283.47,0.44
3869392962,25096430,1365.44,0.31
21540856,21647397,926.31,0.15
2297619,3790101104,1443.25,3.57
3790101104,21552197,0.0,0.12
3790101104,21527849,1443.25,0.09
2297622,21552199,1601.52,0.04
2297622,21527762,2076.44,0.08
21552199,21552200,2239.62,0.7
21527762,536663,2949.71,0.02
21527762,3146686054,1748.72,0.29
3411653,113794494,576.28,0.07
26165869,262185367,1377.84,0.08
113794494,15618026,584.57,0.02
113794494,26291274,1541.84,0.26
3411658,15618078,1182.47,0.16
3411658,25622663,1985.27,0.28
15618078,3030258494,1182.47,0.09
15618078,25622151,1621.4,0.05
25622663,25622670,1985.27,1.21
15511907,2071674,742.19,1.1
3855350,11769597,296.22,0.02
3855350,1501721437,1533.37,0.47
9100179,3137684026,824.36,0.82
3137684026,3137684031,989.53,0.47
3137684031,3137684026,582.65,0.21
9100190,9982673425,68.91,0.05
9982673432,2970916246,132.93,0.04
9982673425,9100190,132.93,0.05
10919218,8224298741,1290.18,0.01
8224298741,346633166,0.0,0.02
8224298741,346633485,1290.18,0.28
10919223,11008027,1505.51,0.55
25740441,25740442,786.5,0.11
11008027,2075215,2782.09,0.02
11008027,11008006,650.47,0.24
86684589,3121844724,224.44,0.05
10919237,10919235,0.0,0.06
10919237,10919238,650.47,0.07
10919238,10049596107,633.39,0.08
10049596107,10919237,650.47,0.01
3073762517,3877390797,100.35,0.03
10919767,536575,2561.81,0.53
126667225,18178749,501.67,0.11
126667225,31271217,600.12,0.04
3151457278,18178797,1637.94,0.27
2262218571,18178769,1302.95,0.77
3147805129,2262248282,1255.79,0.05
10919786,536663,2340.71,0.33
10919786,3146686054,478.98,0.01
3146686054,21552195,879.46,0.01
3146686054,21527733,1573.24,0.62
10919799,15613225,3274.77,0.07
10919799,1952603929,307.82,0.45
15613225,1698611463,3277.17,2.13
15613225,15613290,234.41,0.02
1952603929,15613225,236.8,0.44
10940911,773684928,1655.74,1.5
773684928,4186859645,1655.74,0.28
773684928,1758438692,0.0,0.48
10941033,26910102,0.0,0.43
10941033,10940911,0.0,0.11
26910102,12262641,0.0,0.01
26910102,26910582,0.0,0.26
3324432562,25621845,1032.64,0.8
11004892,3780365870,1007.1,1.65
3780365870,3879014011,1223.21,1.64
7260653744,2272203032,2380.24,0.22
11005259,1762496623,1430.81,0.12
1762496623,433065573,2020.21,1.09
11005798,25600624,352.87,0.74
312068888,312068717,1117.24,0.09
11007218,95145062,1790.74,0.5
95145062,159729140,933.23,0.02
95145062,1670657170,977.54,1.1
11007703,344624368,933.37,0.99
344624368,344625887,838.04,0.06
344624368,99089590,120.03,0.03
95145069,159725096,1183.32,0.9
11008006,2075215,633.39,0.24
11068788,828163530,928.76,0.01
11068788,25621138,1116.85,0.02
828163530,4862265262,2853.31,1.58
25621138,773660261,11.29,0.02
25621138,25621140,3419.91,0.46
203786445,415524744,162.64,0.03
2970916246,9982673432,68.91,0.04
3183738525,11070793,0.0,0.04
2241122861,2241123813,91.3,0.03
81580487,81580494,750.8,0.1
3137621725,28238725,1456.06,0.28
2078553223,85748936,771.53,0.07
9946740207,9946740209,585.64,0.07
11768081,376974958,1042.85,0.2
376974958,30788689,0.0,0.04
376974958,288155029,1042.85,0.24
11769730,11769758,228.56,0.32
11769730,29348253,1053.73,0.05
29348253,252007120,1053.73,0.29
29348253,534628,517.02,0.02
3121547154,534324289,1313.68,0.08
12262630,26910582,475.51,0.01
12262630,12262641,1308.96,0.27
26910582,26910090,0.0,0.01
26910582,656211460,475.51,0.43
12262641,12262886,341.59,0.01
12262641,248219548,967.37,0.64
12262886,26910102,0.0,0.01
12262886,839865307,341.59,0.03
248219548,211626783,341.23,0.36
248219548,248219582,626.15,0.15
839865307,10940911,1778.0,0.57
12961684,784730663,2071.21,2.07
64804962,33477280,414.49,0.96
784730663,12961684,2170.61,0.3
15017262,1363071246,0.0,0.02
15017262,15017430,0.0,1.08
1065689955,1363071255,0.0,0.04
1698611463,25272054,5798.85,1.59
15613290,10919799,299.13,0.01
15613290,15613314,3174.14,0.29
15613314,15613331,185.23,0.06
15613314,25096432,2988.91,0.07
15613331,15613353,1689.87,0.4
25096432,15613331,1504.64,0.07
25096432,24945369,3224.02,0.04
15613353,2338426490,1689.87,0.32
15613353,26730552,0.0,0.04
2338426490,15613573,2518.69,0.24
26730552,3025700050,0.0,0.06
15613573,1629974641,2518.69,1.41
1629974641,15866451,950.97,0.65
1629974641,25269438,1259.11,0.58
15614141,12262630,1497.53,0.7
15614141,10941037,0.0,0.1
15618026,24973521,555.96,0.02
15618026,282973002,3063.31,2.91
24973521,113794494,1550.14,0.02
24973521,3411653,1377.84,0.11
282973002,24969633,2078.42,0.11
282973002,1516305879,984.9,0.15
25622151,2503004249,1621.4,0.5
15866433,25269437,1647.96,0.11
15866433,15866451,7.78,0.64
25269437,25096273,3423.69,1.52
15866451,903673001,958.75,1.18
1803689315,1803689298,513.98,0.03
