fishnetid,CO2,fishnetid,CO2psqkm
0,588517.3719757933,0,236127.32345486537
100,3689492.206317008,3,1480464.6930890596
103,3068712.349453889,5,1231493.631204221
105,190610.94435430053,7,76493.37483571004
108,1165449.1057035916,9,467702.08078383276
112,12280313.587825779,13,4928167.338750219
114,534562.3414717196,15,214523.24103321022
118,13371990.046435416,21,5366814.661206263
120,17815710.41620332,23,7150290.684430493
122,447733.0749635227,25,179696.54648836207
124,4338526.160308272,27,1741256.5911501436
126,22055730.21631011,29,8852011.995017743
128,8453666.420356086,31,3392857.8116021133
13,1696639.037397302,33,680941.8216025629
130,2041710.1679984978,35,819519.4025906087
133,1249277.2107196844,37,501445.76318719244
135,114539.45193695658,39,45974.842411786296
137,8755776.797430482,41,3514469.9197345725
143,3920785.1561112124,43,1573758.8807570906
146,14196749.624037547,45,5698414.962592628
148,10895832.85387836,47,4373464.251241408
15,1429434.8177169517,49,573758.9919557523
150,8695680.126379602,51,3490347.794699763
152,11927041.000724124,54,4787871.526289353
154,1951741.168122224,56,783487.3683237634
156,3545591.3814779264,58,1423306.5869592445
158,4780743.524994765,60,1919133.6557344727
160,2347128.1902345805,62,942207.5626227679
162,8413250.486301258,64,3377330.7599504427
164,3764459.436150898,66,1511166.7801878967
166,6224328.172411079,68,2498631.7750738356
169,22831077.0105719,70,9165078.205633735
171,13361264.373972785,72,5363611.749774818
173,4714712.21629816,74,1892626.710491728
175,6929049.613828935,76,2781528.0712384153
177,24891460.869575497,78,9993205.577790089
179,16882399.05728569,80,6777797.627462612
181,2529831.3341399943,82,1015654.514281209
184,1400485.8008331305,87,562254.766397401
186,9210566.142366383,89,3697777.3795975954
189,9349000.112819921,92,3753354.636906272
192,12301912.1568938,94,4938863.887021749
194,7125542.90283123,96,2860700.521132973
196,15464604.057564063,98,6208593.715581703
198,7078457.267264992,100,2841796.9927976565
201,5997042.077882023,103,2407639.8993613953
203,1030935.0948063445,105,413890.7874370441
205,1100952.1875885155,108,442046.1231525692
