fishnetid,CO2,fishnetid,CO2psqkm
0,1016160.674828368,0,407708.10136286274
100,4605956.364166471,3,1848209.8331532343
103,4417984.819629025,5,1772965.1881833463
105,244235.73876016686,7,98013.3432345407
108,1677959.029942255,9,673375.547617957
112,15292764.175744437,13,6137082.770005755
114,750850.1387640794,15,301320.89898896747
118,17391079.51158019,21,6979866.136067963
120,26864975.88678726,23,10782190.68076216
122,657763.6031988862,25,263991.7721294342
124,5688906.187931582,27,2283228.2277783593
126,29530986.73621613,29,11852187.447431896
128,10790795.877126534,31,4330858.856336383
13,2750049.724198064,33,1103725.5582458598
130,3027628.66773381,35,1215255.9535322047
133,1994342.083781875,37,800506.3885558483
135,152736.3539768773,39,61306.64749908811
137,11086169.057838816,41,4449863.05387555
143,4969166.533742061,43,1994567.3254369148
146,18539068.21014606,45,7441372.601398089
148,14628609.24848316,47,5871758.53848086
15,2414945.0111928447,49,969331.6533758498
150,11724901.951049589,51,4706243.223433214
152,15575505.471578877,54,6252474.452834443
154,2683105.040952724,56,1077078.7345203082
156,4839445.89191303,58,1942698.54421902
158,6591188.958915076,60,2645900.683905279
160,3604670.9799585585,62,1447022.9074894856
162,10381331.338613458,64,4167377.366955205
164,4712789.063862841,66,1891854.699495522
166,7921307.364288159,68,3179850.05486462
169,28558519.939318094,70,11464245.359945213
171,17865709.911333986,72,7171831.116908531
173,6538257.123837733,74,2624652.2597627724
175,9099367.39951869,76,3652758.6412080484
177,32863138.901705306,78,13193605.01567109
179,22297990.00257609,80,8952001.621560046
181,3399659.7777213515,82,1364865.6152157015
184,1880140.299712151,87,754822.2512360566
186,11305234.972677618,89,4538726.665314687
189,12115247.586991541,92,4863923.431292626
192,15107525.66463025,94,6065237.011587997
194,9004257.175821438,96,3614950.263656815
196,20288038.779478513,98,8145064.018379339
198,8893857.022898914,100,3570627.777740636
201,7702801.597947204,103,3092453.283341334
203,1422623.9499389117,105,571142.5964964546
205,1794562.8740594944,108,720539.5204028812
207,2492559.335257889,112,1000793.8612592195
209,2243136.6391423335,114,900647.5178594418
21,370412.2890084987,118,148725.1836820674
213,352675.62622465903,120,141603.69093274634
215,9567721.912556414,122,3841560.4478836306
217,19980169.066234354,124,8022288.683580337
219,11791145.931192946,126,4734293.101170422
221,16764713.94239869,128,6731243.088982529
224,8898426.73934346,130,3572830.0344266165
226,6842598.507706413,133,2747389.193391279
228,7916296.889999216,135,3178819.908557372
23,1757260.8811347145,137,705634.9643154108
230,2587432.198806542,143,1038993.4965668672
232,11424682.560687182,146,4587625.865667126
234,9477376.271350984,148,3805677.4260600936
236,1757799.442902966,150,705851.2258951237
238,1732286.0946143658,152,695606.2413259445
240,10901142.787734358,154,4377396.42679549
242,9885901.232926276,156,3969722.2186025716
244,10381736.661317548,158,4168826.8698067274
246,8091335.673504554,160,3249107.4151413357
249,11404130.72416679,162,4579845.139221428
25,2672592.8408950763,164,1073300.6861743967
251,9007660.383997569,166,3617433.947679349
253,16663165.22414469,169,6691848.603073093
255,13082143.465333572,171,5253727.145843707
257,25393537.718436982,173,10197925.041394938
259,13415227.866600081,175,5387492.271212414
261,19870683.17559684,177,7979972.691992724
264,577499.1796486647,179,231920.94818845505
266,524778.9349908711,181,210748.74645978922
268,10568778.150116138,184,4244371.483370103
27,4336771.9808811555,186,1741806.801639926
270,2350476.3507598666,189,944037.5728528582
272,1059633.6136687817,192,425587.7513669899
273,12188810.233736906,194,4895473.560204437
275,6580993.973275454,196,2643168.7242852845
277,877769.1222258481,198,352544.29656498646
279,4003045.1644239966,201,1607769.863254106
281,1454964.9467777116,203,584367.324734106
285,5682320.1936988365,205,2282228.350056387
287,7161430.22193007,207,2876293.225705526
29,11592873.028661534,209,4656603.844952573
290,2437340.9056201307,213,979026.5971610732
292,14848939.950114155,215,5964494.797306592
294,4134832.749904388,217,1660871.9886638504
298,5253635.492510269,219,2110270.609704737
3,2229139.0276008802,221,895396.4510088796
300,4303846.225645318,224,1728761.009706193
303,734949.9596429113,226,295213.343531196
305,18944889.701745376,228,7609748.334980561
307,1920043.8375065927,230,771239.6654490471
308,2981686.088092683,232,1197678.1655365631
31,820451.2163766641,234,329557.33055386454
310,10272305.114504604,236,4126160.562144208
313,2043556.922369303,238,820852.1734487606
315,2275676.2374655,240,914183.8383103702
317,3268611.3186116423,242,1313065.3614048604
320,1593611.2985673524,244,640184.9567671367
322,7285358.0187947545,246,2926671.398785915
324,6144492.763985825,249,2468363.419614648
326,8759363.481762191,251,3518808.3423639685
329,10209124.481940834,253,4101205.8090775963
33,4234942.65832273,255,1701259.639076948
331,2372702.9527797485,257,953161.3754320801
334,2782367.457905345,259,1117731.6528517548
336,2345140.0082437815,261,942088.7992817617
338,5978931.716473972,264,2401854.295251021
340,9355709.662513701,266,3758760.7550623
342,18011071.914884996,268,7236149.123089075
345,1380518.3232230817,270,554638.6412322136
349,1595724.5095160785,272,641100.1280098017
35,1012075.5020293464,273,406612.62645170337
351,1939026.0645390723,275,779025.3585610016
353,2425605.9346681396,277,974514.2510156558
355,1486474.074977685,279,597207.5468347904
357,12605037.543908726,281,5064214.489896953
359,12537806.316647505,285,5037724.576437156
361,5892947.53261706,287,2367802.298343579
363,4367852.486387924,290,1755014.9732133716
365,728110.8450370894,292,292556.9119331049
367,654147.6835207951,294,262838.3130723044
369,518559.8002287446,298,208380.2991497744
37,1517454.688269459,300,609780.5147036066
371,4383318.447704749,303,1761411.526692379
373,7121692.315491228,305,2861811.452601688
375,9000787.43246987,307,3616915.111691705
377,2025169.0177554442,308,813802.6232704141
379,3900142.8586002537,310,1567250.171039406
381,2653001.5665976433,313,1066093.553431203
384,199714.68508448248,315,80254.2075266627
385,7154414.755367958,317,2874960.778501348
387,204405.97097854913,320,82147.88154581023
389,14869295.077782704,322,5975760.320859728
39,1611285.3526085988,324,647552.8950980087
392,8532919.393374613,326,3429260.1542497706
394,5198275.901008784,329,2089113.8889624903
396,10302437.73656665,331,4140404.6602243767
398,6022050.017683783,334,2420177.10709413
400,8651390.844123581,336,3476872.162138308
404,1830254.8746270582,338,735553.6627415038
406,8986135.157486819,340,3611401.188220257
409,7145640.448092294,342,2871732.280075764
41,1368750.1930848497,345,550081.4295642021
411,1009600.5506810981,349,405786.2999848758
414,6949932.50270355,351,2793369.509868544
416,1687778.11117802,353,678364.561576143
419,1049704.4317173678,355,421905.1555957616
421,7758249.4323750865,357,3118254.372384615
423,2519121.2487261654,359,1012504.2919648914
425,245800.0698140264,361,98793.82573491035
429,2021307.4794430512,363,812419.2114009097
43,5499269.328158291,365,2210307.9795136354
431,892364.5062259645,367,358703.1025370251
434,8826.278779562363,369,3547.8927725154163
45,15396654.33979424,371,6188981.791456254
47,1596534.0197660143,373,641757.6026387605
49,3249469.4064068007,375,1306186.8211319158
5,10693543.706820425,377,4298475.878395414
51,1392166.9301993058,379,559608.3143471701
54,384970.32881316775,381,154746.23919546037
56,11353128.449221618,384,4564082.353352317
58,3356357.940600513,385,1349292.7624954442
60,4696437.071466746,387,1888019.294185172
62,8035241.013311645,389,3230255.1563515225
64,10544794.329502357,392,4239563.47252785
66,34059606.029683344,394,13693757.990933908
68,4442548.565070259,396,1786138.8314364017
7,1107439.2379038678,398,445248.98204314604
70,940601.6875742266,400,378171.4874881433
72,5624061.172247619,404,2261404.2477879664
74,1055221.704873882,406,424298.87810096197
76,888251.3506779384,409,357161.0115904423
78,285339.5770559528,411,114733.48383893764
80,4660130.796019022,414,1873813.1137973485
82,5561236.478729712,416,2236142.782016753
87,22278970.001026057,419,8959183.837422919
89,22959575.340302095,421,9232879.989205478
9,158746.83548984374,423,63837.87413408886
92,20135503.213944495,425,8098060.757966019
94,13008137.742923513,429,5231589.629070392
96,24373767.873397242,431,9803619.561382063
98,17706044.510243744,434,7121727.146037145
