From,To,Volume,EstimatedTT
442874,26384674,1588.41,0.6
442928,1803689295,0.0,0.03
26384674,264670999,468.81,0.37
26384674,534589,1119.61,0.56
1803689298,1803689295,0.0,0.04
1803689295,139470345,0.0,0.59
442936,15866840,347.38,0.32
15866840,1803689315,1543.23,0.58
264670999,534589,232.49,0.33
534589,534591,1352.1,0.37
534591,534626,1240.22,0.66
8083440,534911,1250.51,0.04
534626,534624,0.0,0.07
534626,534625,1240.22,0.08
534608,30409417,1033.08,0.86
30436919,30436908,744.35,1.3
30409417,30409422,471.3,0.02
30409417,30403571,1929.04,0.19
534624,534608,738.77,1.23
534625,30436908,1241.07,0.02
534625,534624,738.77,0.07
30436908,30436907,1265.2,0.02
30436908,534628,719.38,0.38
534628,534629,949.45,0.22
534629,3595409680,1192.26,0.64
11769656,11769730,759.68,0.19
3595409680,3855350,1049.12,0.01
3595409680,7128283652,143.14,0.04
3160432771,30409397,326.19,0.15
30409405,30409419,936.88,0.72
534736,140605768,1720.81,0.12
534306820,2021890013,1426.04,0.19
140605768,534324288,1720.81,0.43
534329195,2021890013,744.99,0.02
534329195,534306820,1720.81,0.26
3853550,3564765835,224.18,0.4
534742,534770,1211.59,0.54
534770,29138173,2104.8,0.08
534743,534744,569.37,0.07
534744,534747,1852.33,0.05
247994358,534742,578.78,0.06
534747,277692998,150.28,0.01
534747,2287846802,1702.05,0.33
277692998,288154283,1644.38,0.08
2287846802,29510418,0.0,0.04
2287846802,2287846804,1702.05,0.11
534749,25235133,2194.25,0.08
534749,7095690293,244.58,0.74
25235133,25235132,911.02,0.01
25235133,534751,1283.23,0.85
7095690293,7095690318,802.47,0.01
534751,534754,844.36,0.97
534754,3098430373,844.36,0.16
29510455,25235132,1043.81,0.68
3098430373,16574394,454.47,0.02
3098430373,2260849842,1124.3,0.78
534758,25873172,1191.49,0.02
534758,2202559858,1345.86,0.63
25873172,25873173,1857.76,0.02
25873172,3100041009,775.0,0.25
2202559858,25873172,1441.27,0.64
534769,546378258,1258.67,0.57
534769,534770,893.21,0.04
546378258,247994363,848.62,0.04
546378258,290077155,410.05,0.24
29138173,1775338888,249.0,0.09
29138173,534773,1855.8,0.69
534773,2544089666,2472.31,0.03
534773,335716508,674.75,0.26
2544089666,2544089665,1839.62,0.05
2544089666,16574602,632.69,0.03
335716508,534799,674.75,0.5
534774,534804,460.88,0.15
244038933,534778,632.69,0.08
534804,18630111,2794.45,0.69
534804,16574613,222.97,0.05
534778,244038915,1044.9,0.02
534778,30058360,933.49,0.22
244038915,534787,1580.32,0.22
244038915,244038942,589.44,0.02
30058360,30056676,1139.56,0.78
30058360,30056684,414.6,0.02
534787,244038955,540.29,0.05
534787,244038923,1040.03,0.21
244038955,244038925,994.47,0.05
244038955,2072816,540.79,0.33
244038923,244038955,994.97,0.09
534790,30261537,563.86,0.04
534790,30409389,1442.91,0.03
30261537,30409389,409.4,0.05
30409389,30409397,1645.31,0.05
30409389,3160432771,207.0,0.18
534796,534790,605.02,0.05
534796,3160432775,1151.78,0.34
3160432775,534790,1401.75,0.17
534799,1501721437,214.73,0.02
534799,11769597,766.56,0.43
1501721437,18630516,951.37,0.01
1501721437,2071676,312.49,0.32
11769597,7128283648,923.84,0.01
11769597,3595409680,0.0,0.02
18630111,280008666,2141.93,0.03
18630111,35711189,1102.09,0.89
16574613,534773,1598.2,0.04
16574613,16574619,222.97,0.14
534806,280008531,880.27,0.02
534806,2287864441,2520.79,0.32
280008531,18630070,306.74,0.03
280008531,31197353,573.53,0.04
2287864441,280221322,811.55,0.08
2287864441,24969587,1709.24,0.05
24669567,976932104,465.9,0.1
1854526402,27318980,592.0,0.04
27318980,27318981,722.07,0.06
534908,534911,58.66,0.05
