from,to,volume,EstimatedTT,length,CO2,lengthm
128239,128242,32.27,34.8,289.713,2588.0218238083007,0.18001925652300002
128242,128238,0.73,38.4,320.665,64.6593660675369,0.19925193171500002
128917,1251890942,189.18,3.0,24.769,1304.8078365544975,0.015390738299
129842,129837,44.51,17.4,245.779,2288.7572295122677,0.152719943009
128957,292342693,346.97,3.0,44.72,3199.6556155152703,0.02778771112
128957,2429987872,1244.59,7.199999999999999,96.273,25517.03102317471,0.059821250283
292342693,564060,348.11,10.799999999999999,181.373,12735.752820647509,0.112699922383
2429987872,128958,1557.45,1.2,12.811,4709.922215166278,0.007960383881
2429987872,2429987861,523.12,10.200000000000001,144.575,15807.074835527985,0.089834712325
128958,130125,1211.45,1.7999999999999998,45.663,11157.472353519308,0.028373663972999997
128958,2429987884,535.84,7.199999999999999,95.55,10932.653942608307,0.05937199905
130125,128961,1201.74,10.799999999999999,239.225,57460.46712972475,0.148647477475
2429987884,128957,851.08,1.2,12.972,2588.233954678254,0.008060424612
2429987884,2265793802,1250.78,14.399999999999999,185.674,50124.6161703466,0.115372439054
128959,130125,130.73,2.4,57.212,1500.7503469869737,0.035549877652
128959,128958,189.84,4.2,55.006,2240.52783086921,0.034179133226000004
128961,564068,1422.8,20.400000000000002,443.997,126183.39173889901,0.275886859887
564068,273159,572.32,15.600000000000001,346.328,39620.27298697101,0.21519817568799998
564068,2592685923,850.48,12.0,261.837,44484.59939583107,0.162697918527
128963,2429987884,1566.02,22.8,316.72,104298.23443969287,0.19680062312000002
128963,564062,534.63,7.800000000000001,179.002,19158.807176180933,0.11122665174200001
564062,564060,1095.78,16.8,376.207,82432.35974373478,0.23376411979700001
128969,128971,1418.72,18.0,400.611,113619.94751126431,0.248928057681
128971,129002,2113.02,94.2,2597.514,1120239.7392287923,1.6140198716940002
128970,129937,2259.55,22.2,245.871,128560.71692096436,0.152777109141
128970,564062,561.14,72.0,1195.5,135525.97479894286,0.7428490305000001
129937,1627466140,2799.57,7.199999999999999,139.089,77727.34160475193,0.086425871019
129002,440566,2113.02,120.6,2660.625,1123497.6712495396,1.653235216875
129001,128970,2820.7,169.2,2735.632,1565215.4040010301,1.699842391472
440566,1029625165,1897.71,19.8,331.224,126855.76205157007,0.205812988104
440566,1029615236,32.75,12.6,209.815,1387.6380176355794,0.13037295636500001
129071,1029615259,98.03,244.8,4078.723,80737.94273530315,2.534400189233
1029615259,1029623888,400.58,27.6,305.93,28346.648474851983,0.19009603003
1029615259,1029614926,233.29,13.2,215.264,10172.502383765452,0.133758806944
2429987861,128959,320.57,6.0,84.65,5679.384553197572,0.052599055150000004
129837,129842,1126.47,18.6,240.863,58464.23282623289,0.149665283173
129934,273158,673.27,12.6,205.001,27968.215643680996,0.127381676371
129934,129935,173.82,22.8,383.011,13428.57417706453,0.23799192808100003
273158,273159,1546.0,21.0,345.546,108064.63793592602,0.214712263566
129935,128963,2100.65,19.8,426.249,178793.3572501811,0.264858767379
1627466140,273158,872.73,13.8,295.802,51542.34951485954,0.18380278454200003
1627466140,129935,1926.84,14.399999999999999,204.825,82402.75893048251,0.127272315075
129950,130122,908.62,9.0,146.629,26991.57827229714,0.09111100835899999
130122,129937,540.02,15.0,248.964,27162.65556893308,0.154699009644
130122,273165,368.61,11.4,192.073,14275.361531737422,0.11934859208300001
71467632,273173,330.12,3.5999999999999996,47.093,3337.1002607051055,0.029262224503000003
2036075521,2036075510,1765.72,103.2,116.769,187119.1909137528,0.072556870299
768194458,1971347182,0.0,2.4,35.024,0.0,0.021762897904
273165,106370593,1149.44,121.2,2019.604,468748.6531416776,1.2549233570840002
361756,21600321,0.0,72.6,1005.928,0.0,0.6250544872880001
146607,129071,0.0,58.199999999999996,969.962,0.0,0.602706257902
147044,1354017623,2011.03,29.4,303.088,146776.20574213943,0.18833009364800002
147044,102763936,2395.46,123.60000000000001,1274.571,735104.2311012044,0.791981456841
1354017623,88980135,1759.15,2.4,14.659,9015.643119374638,0.009108677489000001
1354017623,1354017594,877.88,6.6,88.114,16482.20291186039,0.054751484294
102763936,667066198,1486.8,6.6,108.333,32594.270817822544,0.067314984543
147056,1756243843,3369.9,252.6,1227.552,1725286.600396026,0.7627652137919999
147056,1552533766,3924.15,84.6,415.85,674714.073241083,0.25839713035
1756243843,147044,4805.59,31.200000000000003,265.782,347889.3070041091,0.165149227122
1552533766,1552533744,5117.97,4.2,9.898,33979.804944840835,0.006150330158
1552533766,1693378420,571.17,46.2,638.265,76792.97974832091,0.396599361315
147062,1562270755,6077.47,334.8,918.266,3437937.963890071,0.570583862686
1562270755,147056,7294.05,142.20000000000002,546.141,1973913.0068210836,0.339356179311
147065,147062,4222.97,125.39999999999999,298.697,841280.8758280693,0.185601653587
147065,21151017,1609.65,49.8,229.234,160310.96487814016,0.14243935981400002
21151017,6130357047,2021.97,4.2,35.686,19689.14617377648,0.022174245506
147066,147065,5832.62,23.400000000000002,73.61,243180.4133425105,0.04573911931
147066,27399419,29.86,21.599999999999998,297.229,1871.9191326584223,0.184689480959
27399419,1661372285,2356.74,4.8,60.124,30940.031414909277,0.037359310004
147086,471905,713.15,59.4,977.398,141000.5507401147,0.6073267726580001
147086,3669978407,2292.18,36.6,571.958,267567.025511297,0.355398114418
471905,6578736,4574.12,71.39999999999999,452.753,703277.2880809216,0.281327584363
3669978407,3671858647,5168.22,17.4,78.311,178815.78838194621,0.048660184381000005
236823,28959692,2902.85,20.400000000000002,340.913,199749.6782774614,0.211833451723
28959692,20924809,1179.32,19.2,323.211,76863.39347483765,0.20083394228100002
28959692,267735,892.32,63.6,1055.537,190293.51326974935,0.655880081227
236827,274388844,4149.91,64.2,510.307,606063.0309867765,0.31708997089700003
274388844,236823,1273.86,34.199999999999996,568.102,146192.17538395416,0.353002107842
274388844,3669978407,2876.05,33.6,245.181,215023.65191913553,0.152348363151
236829,412383928,2403.8,19.8,59.537,83394.89897752197,0.036994565227
236829,236830,2686.87,4.2,52.694,30894.208200562443,0.032742523474
412383928,20924807,2550.75,15.0,36.565,61430.615243540204,0.022720430615
236830,444591,1346.49,3.0,27.851,9636.37552726043,0.017305803721
236830,28228945,3284.19,76.2,555.869,556803.2514855767,0.345400876399
444591,1099409026,1045.72,25.8,320.134,73388.02921409874,0.19892198371400002
444591,278481431,3534.58,5.3999999999999995,49.671,45388.18657968323,0.030864118941
28228945,1833529243,3557.88,78.0,483.382,594531.1343214618,0.300359556722
236833,21133562,1046.04,1.2,12.535,3133.5175407739016,0.007788885485
236833,21133563,2053.72,45.6,457.611,229953.38625006663,0.284346204681
21133562,564871,2108.29,1.7999999999999998,16.912,9091.026871269638,0.010508626352
21133562,3438035996,965.13,19.8,265.974,54579.153953954745,0.165268530354
21133563,31346494,1999.36,41.4,427.067,205539.5858082815,0.265367048857
236835,236836,1131.87,16.8,227.81,54648.07608681478,0.14155452751
236836,444584,1389.61,19.8,308.238,87483.84658758534,0.191530154298
444584,3488483885,1404.72,5.3999999999999995,68.599,20920.546642337533,0.042625429229000006
444584,1547994332,2161.9,3.5999999999999996,33.73,18626.09734793011,0.020958843829999997
21411422,21411426,2477.71,11.4,103.994,66980.12444279956,0.064618855774
236842,247032060,2557.15,60.0,462.274,346130.06875115505,0.287243657654
236842,295156,4054.3,25.8,215.389,241256.46192450114,0.133836478319
247032060,247025061,4086.18,84.0,689.435,787792.3430184342,0.42839491538499996
295156,286516174,3854.44,9.6,23.054,59005.17870852743,0.014325087034
295156,21164575,2812.51,69.6,408.269,414264.4919368745,0.253686516799
236849,529323795,1411.94,1.2,17.353,5092.037583676361,0.010782650963
236849,401307391,1140.79,3.0,35.791,9107.5954981733,0.022239489461
529323795,363219,3049.39,115.19999999999999,957.869,809282.0413981588,0.595192018399
401307391,21039241,1981.46,4.2,36.773,19473.06076286735,0.022849675783
401307391,21039238,1140.79,2.4,32.664,7887.6312492703255,0.020296462344
236859,769862594,798.81,0.6,11.778,1877.410572325518,0.007318507638
236859,26778927,968.2,10.200000000000001,136.861,28184.998082121438,0.085041456431
769862594,364823628,860.54,0.6,11.536,1981.8543260905599,0.007168135856
769862594,412383914,903.41,59.4,816.908,155684.34941219154,0.5076029408680001
26778927,769862594,965.13,10.200000000000001,137.59,28193.619965100515,0.08549443589
1725705409,26778910,0.0,7.800000000000001,104.93,0.0,0.06520045903
245339,21040288,4117.25,19.8,22.446,83823.29768781614,0.013947293466000002
245339,6564938026,1381.42,94.80000000000001,1223.544,364670.94142737193,0.7602747588240001
21040288,1475498667,2507.73,3.5999999999999996,40.889,23421.834082502675,0.025407238819000002
21040288,295216,2179.53,6.0,58.517,31757.48358426808,0.036360766807000004
6564938026,6564938025,2220.13,3.5999999999999996,14.213,15334.426615075243,0.008831546023
6564938026,21324397,978.19,7.199999999999999,94.082,19762.859671787974,0.058459826422
245353,245339,3425.63,6.0,41.758,45215.76337000212,0.025947210218000002
245353,21040285,2527.7,57.0,305.289,298744.09822088614,0.189697731219
21040285,333992516,4572.86,92.4,292.788,754836.5929908891,0.181929972348
245363,21039241,937.85,3.5999999999999996,52.717,10240.797046884021,0.032756815007
21039241,344696542,2919.32,1.7999999999999998,14.782,12062.556856318899,0.009185106122
