fishnetID,carbon,CI
0,0.6432699278187249,1.3760588683034223
10,1.83829805652561,1.7618753000814729
101,0.00896896965112381,1.455183491834015
103,0.27994690599662514,1.4473232664146982
105,1.80855583662576,1.4399993656911776
107,0.518877775581784,1.3815330600871238
110,0.026685936944972507,1.4646473131777087
111,1.0160213546184156,1.3978507639213495
113,0.2715896814897687,1.4040630667853193
116,0.626582595494993,1.2380175619448475
117,0.2752841809669294,1.2764725199897293
119,0.5467262768936347,1.3139607824560875
12,0.48043404563222286,1.2129529941871862
14,0.4447625943875358,1.2283503995139535
16,2.041963470282928,1.7164560037027947
18,3.197143799184522,1.600309315482001
20,4.14943428128815,1.6109296176146015
22,2.5039287653898823,1.6377484282107178
24,1.3951902924664727,1.666593280287893
27,0.5060583668843138,1.390435933279147
28,2.1785332589238746,1.1836453234848066
3,0.7134504380301325,1.5378693148177964
30,2.0546070707264357,1.2268849897912106
32,1.7615058197603477,1.4153258300276803
34,1.0128661666516707,1.588364917267951
36,2.2290925635244663,1.7039296061181333
38,2.2550437029398243,1.6508309859192996
4,0.3830047008659073,1.4943353782891067
40,2.0533873030613377,1.6908783386519115
42,2.261682627364113,1.6371665585866808
44,2.0009833203024767,1.640887437316962
46,2.3167386949991666,1.8461468883507182
48,3.2808524450579606,1.439208244462932
50,6.713442797831809,1.6994810166532561
52,3.997261404447517,1.680614255038163
56,0.2350518216233978,1.4232951205090016
59,0.4167379979184598,1.3715637757102137
6,1.737556417011234,1.3616880544555172
61,2.5882558566841043,1.3118902522491331
63,5.0855175856190336,1.5062100956941649
65,6.631852964261145,1.7163556819577033
67,2.269663009950445,1.9708242666675675
69,2.9078877459249277,1.9536495115417059
71,0.9856083335186989,1.8500182780698453
73,2.232593250022002,1.9623002983243787
75,8.837834956552614,1.8581513024581218
77,3.0187476736419443,1.6541611271560546
8,2.3889006745633132,1.5616378564708862
80,2.2358864769877864,1.5451138946927636
82,0.0,1.4947274791908263
84,0.0,1.3281188130498143
86,0.48500935366467124,1.536301462016107
88,0.3622294865680932,1.5628819620455865
89,6.377096168362774,1.5259778211626753
91,2.7540634821884513,1.7216126676420052
93,0.9547782898579419,1.5938609109084307
95,0.12019764777480707,1.4194727056838519
97,2.4024068037293738,1.4560268155961804
99,2.3169031613954894,1.4595682464720952
