fishnetid,CO2,CO2psqkm
0,2662317.604869036,122809.0637309051
1,10095037.081233012,465670.2303315089
2,10297216.0513083,474996.46923551
3,11250086.863698354,518951.0943755763
4,9016894.165372588,415936.9746814314
5,4855975.610715854,223999.50222372508
6,2843733.3310704846,131177.52264058433
7,3822678.096187542,176246.40931349318
8,8937222.130293846,412054.9180618479
9,8682586.063659368,400314.79993084527
10,7348896.07667256,338824.38262945256
11,26448560.236651,1219423.5705774892
12,17696443.916616507,815903.044787536
13,18630501.3544754,858968.2115036682
14,17529043.004642483,808184.945353158
15,7027612.208163321,323849.07982082694
17,7858313.156717216,362129.7546541607
18,11776046.788454989,542668.2354412097
19,25080910.04939211,1155787.9689390797
20,8314541.179057907,383153.82667858835
21,21585171.838344667,994696.0404989799
22,14537410.18912863,669918.4265260997
23,23203856.65169065,1069288.885379225
24,8647767.146591932,398509.67156033637
25,3620897.2623532247,166776.07384256978
26,8711455.744444186,401243.74740405794
27,13980910.441230642,643951.2593675951
28,19205463.34229209,884590.6250524274
29,24948431.456611834,1149107.8441038332
30,11275796.415507259,2077422.1458431894
31,8212410.202460673,1513032.1794286545
32,9382695.157684296,1728210.3237954578
33,7068766.616796129,1302004.9397692294
34,16109756.785516543,742004.4791607932
35,27905630.3517211,1285314.42097272
36,22150848.229429424,1020253.0567205304
37,7506608.611052698,345749.3050246251
38,3568844.8382362835,164296.46119202222
39,17146828.676413894,789376.7871379149
40,25437990.048152737,1171071.2945466163
41,26428402.522564664,1216666.234097925
42,13650485.496691218,2513672.1195861823
43,10800857.928855749,1988926.7271817531
44,19279703.600446474,3549380.086894586
45,13277541.656861294,2444386.2279441617
46,17252461.329075728,3176958.874294126
47,18563324.550336946,3418348.1151894014
48,18148955.73211425,3341210.18706978
49,20424376.945920516,3760113.657423451
50,12754578.500761295,2348695.0982225733
51,6429597.90031397,1183979.9387418577
52,29546591.94588512,5439507.124263883
53,22439505.71758051,4131097.4693559627
54,5783949.555112116,2396445.431791693
55,9103300.898425419,3771741.7215326903
56,14397259.929178573,5965170.937063747
57,12139914.219692916,5029055.247357191
58,3782907.467741362,1567099.2650055666
59,10632072.149364099,4404419.773107119
60,18347389.78588235,7599287.13103042
61,21784637.128169253,9022957.189782225
62,9302198.452563409,3852868.3270930257
63,6585001.571029216,302997.99836132315
64,7463232.635167969,343408.35387338506
65,12344433.053434087,568008.749238807
66,7192045.207452954,330930.1111741922
67,32424225.225263886,1491947.3041425778
68,9399501.431448046,1730010.2757909868
69,8686203.38576392,1598725.3392730665
70,13415428.716608902,2468540.2495131446
71,15115635.543798033,2781391.1523125228
72,14572957.24588927,2682202.451685483
73,13563806.738323646,2496464.861171678
74,13624954.544662194,2507094.5850314554
75,24531611.971850935,4514001.961262702
76,9747578.591556998,4036668.8867481863
77,12320245.071328409,5102061.962303212
79,8254870.173572323,3417940.3691129
80,11405121.826180607,4722306.406362746
81,12786867.523938026,5293541.100501674
82,10397113.855116308,4304224.581635725
83,4553017.57394318,209395.27211765712
84,13404563.275686104,616481.7352768851
85,16815441.477154583,773349.5174800886
86,10212921.979226964,469696.75434506615
87,27694831.830067333,1273697.4441957367
88,9253179.88671537,1702231.1669372127
89,11973442.741581885,2202655.4827417047
90,15089509.425956892,2775202.0839479924
91,16023706.278095685,2947015.8240577527
92,7518434.550983122,3111984.847617268
93,17954648.794223282,7431679.3759476915
94,17547103.54634763,7262990.717755867
95,10805904.006945523,4471972.447843569
96,10590912.914084824,4382999.397263826
97,10008281.971286232,4141193.725737922
98,6523454.051102433,300016.5086107815
99,7046950.545337989,323931.19347190886
100,7051544.772530104,324142.3789326054
101,5772507.015744054,265348.12113475014
102,16992573.7920218,781107.3276584847
103,35466591.13965095,1630313.015868672
104,18309920.535615023,841662.5564944383
105,7256155.492198335,333382.24297588103
106,25983138.99713814,1193788.8001068246
107,30235488.195839543,1389161.9168080862
108,17223326.75428236,3165285.6746450393
109,15606519.257834606,2868150.4184776037
110,2767961.130429821,508566.97118936194
111,6114144.471022124,1123372.687880745
112,14518499.39816478,667048.8110692011
113,2948868.1274926243,135417.84691616235
114,4508865.475678732,207056.00533930934
115,5601487.363727735,257231.35980620328
116,8646793.246363658,397077.81885373505
