fishnetID,carbon,CI
0,1.0534885070137332,1.4506958022721395
10,2.349632425579837,1.9720783132631088
101,0.011262381201107343,1.5852328215797575
103,0.35390480770624344,1.583214830623288
105,2.171356664646737,1.5909946182524826
107,0.5864771954404666,1.501205121037768
110,0.03749358628041307,1.6734045614734177
111,1.3870420916811796,1.5196762997002586
113,0.3240146271916883,1.5579855875801216
116,0.8573407149936544,1.327848819504525
117,0.31823893147308985,1.3726507867414357
119,0.6435003749259726,1.4198465560779154
12,0.5553119409926495,1.2751040482042233
14,0.5284091277182715,1.3086142437919246
16,2.415346551591722,1.9049408547593596
18,4.2276684205563155,1.6682435684411314
20,5.644750895541515,1.6874753966057061
22,3.1433715496137373,1.7842598573028021
24,1.7068693960106158,1.8278688759300317
27,0.6491994365860722,1.5144950192082276
28,2.6773116000867465,1.2567040094994912
3,0.9485503336282075,1.6897627189193978
30,2.5679230388050165,1.3096377534067545
32,2.216339919793174,1.5377901872063757
34,1.2052203872422287,1.715774691405833
36,2.4924705211509646,1.8355680046132448
38,2.6177755687215187,1.8184297397817801
4,0.4652569132882234,1.610757080037024
40,2.4176772003815095,1.8257726341979834
42,2.3035752632233395,1.713065502689065
44,2.890608187366346,1.711679753355657
46,2.2844512608254885,1.980764490836108
48,5.699323933475151,1.7727257253042819
50,6.055820076763473,1.7474693061663626
52,4.390857586163423,1.762711306582758
56,0.30477917040706853,1.5263828944644067
59,0.4795622595727031,1.4921789504223244
6,2.1623095717405008,1.438052280932961
61,3.162789318650016,1.407596862595866
63,6.002949043155562,1.61664067304424
65,7.359964921046245,1.9019048399756031
67,1.9448118893950253,2.0940706100637247
69,4.394199598056434,1.8473328402485005
71,1.464887599566976,2.040484740302665
73,2.791087252093074,2.2608544100496806
75,10.340171076424662,2.0303855639354116
77,3.4829606185006248,1.7575836573060504
8,2.9912912383295622,1.671906983364617
80,2.743331239887436,1.6826814928020972
82,0.0,1.6457300391133076
84,0.0,1.4337926448191918
86,0.5796460159395476,1.7313514597225255
88,0.5112993577665597,1.7132525681504343
89,7.224911944045855,1.664084106340185
91,3.6080735634510033,1.9177090343805139
93,1.1780833344643744,1.7266916500938878
95,0.10783160979351583,1.5479301848800384
97,2.872370192225728,1.598829959806842
99,2.7908471163581,1.601003199902877
