Capacity Factor A,Capacity Factor F,FFTT Factor,TSTT,Total Demand,Average Time (min),Average Distance (m),Congestion(%),Weighted Link Congestion,Weighted VC Ratio,Vehicle Kilometres Travelled
0.6,0.7,1.0,8576.480570471778,50185.50000000001,10.207378954541472,6964.231074525717,23.535224263765777,1.1336029687764149,0.5493038646843909,351272.4921998227
