From,To,Volume,EstimatedTT
442874,26384674,2971.46,1.42
442928,1803689295,0.0,0.03
26384674,264670999,1016.98,0.98
26384674,534589,1954.48,1.25
1803689298,1803689295,0.0,0.04
1803689295,139470345,0.0,0.59
442936,15866840,1093.11,1.1
15866840,1803689315,3095.33,1.55
264670999,534589,629.89,0.42
534589,534591,2584.37,0.48
534591,534626,2014.53,0.72
8083440,534911,1945.28,0.05
534626,534624,79.95,0.07
534626,534625,1934.58,0.09
534608,30409417,1761.32,0.92
30436919,30436908,1465.76,1.31
30409417,30409422,509.87,0.02
30409417,30403571,3394.19,0.36
534624,534608,1394.93,1.26
534625,30436908,2008.61,0.02
534625,534624,1314.98,0.08
30436908,30436907,1984.06,0.02
30436908,534628,1415.89,0.53
534628,534629,1990.47,0.29
534629,3595409680,2475.67,0.79
11769656,11769730,1568.0,0.22
3595409680,3855350,1815.27,0.01
3595409680,7128283652,669.31,0.05
3160432771,30409397,671.07,0.19
30409405,30409419,1317.91,0.72
534736,140605768,2529.43,0.24
534306820,2021890013,2143.45,0.2
140605768,534324288,2529.43,0.83
534329195,2021890013,1520.98,0.03
534329195,534306820,2529.43,0.51
3853550,3564765835,550.39,0.44
534742,534770,2519.56,0.7
534770,29138173,3436.7,0.14
534743,534744,695.98,0.09
534744,534747,2994.75,0.07
247994358,534742,1095.38,0.1
534747,277692998,104.59,0.01
534747,2287846802,2890.16,0.46
277692998,288154283,2550.16,0.1
2287846802,29510418,0.0,0.04
2287846802,2287846804,2890.16,0.49
534749,25235133,3287.99,0.3
534749,7095690293,873.5,1.23
25235133,25235132,1392.82,0.01
25235133,534751,1958.04,1.71
7095690293,7095690318,2074.04,0.03
534751,534754,842.72,0.97
534754,3098430373,1525.13,0.24
29510455,25235132,2156.12,0.97
3098430373,16574394,1173.26,0.09
3098430373,2260849842,1410.6,1.62
534758,25873172,2160.12,0.05
534758,2202559858,1778.32,0.66
25873172,25873173,3115.04,0.03
25873172,3100041009,1236.19,0.67
2202559858,25873172,2191.11,0.73
534769,546378258,1870.25,0.61
534769,534770,917.13,0.04
546378258,247994363,1095.67,0.06
546378258,290077155,774.58,0.24
29138173,1775338888,309.18,0.09
29138173,534773,3127.52,1.09
534773,2544089666,3430.58,0.05
534773,335716508,1314.63,0.34
2544089666,2544089665,2309.05,0.08
2544089666,16574602,1121.53,0.05
335716508,534799,1314.63,0.53
534774,534804,627.51,0.15
244038933,534778,1076.42,0.09
534804,18630111,3733.73,1.14
534804,16574613,428.81,0.05
534778,244038915,1602.73,0.03
534778,30058360,1801.19,0.31
244038915,534787,2321.04,0.37
244038915,244038942,1340.19,0.06
30058360,30056676,1879.92,1.09
30058360,30056684,887.69,0.02
534787,244038955,963.03,0.07
534787,244038923,1358.01,0.38
244038955,244038925,1393.62,0.05
244038955,2072816,1051.83,0.55
244038923,244038955,1482.42,0.11
534790,30261537,1026.31,0.04
534790,30409389,2159.87,0.05
30261537,30409389,828.49,0.06
30409389,30409397,2470.56,0.1
30409389,3160432771,517.79,0.19
534796,534790,1129.97,0.05
534796,3160432775,1499.55,0.68
3160432775,534790,2056.21,0.25
534799,1501721437,496.02,0.02
534799,11769597,1479.08,0.44
1501721437,18630516,1594.78,0.02
1501721437,2071676,716.51,0.33
11769597,7128283648,1809.76,0.03
11769597,3595409680,8.91,0.02
18630111,280008666,2926.97,0.06
18630111,35711189,2055.93,1.0
16574613,534773,2514.93,0.05
16574613,16574619,803.84,0.18
534806,280008531,2459.87,0.02
534806,2287864441,3558.02,0.52
280008531,18630070,973.3,0.03
280008531,31197353,1486.57,0.07
2287864441,280221322,1087.35,0.11
2287864441,24969587,2470.68,0.08
24669567,976932104,911.71,0.18
1854526402,27318980,911.18,0.06
27318980,27318981,914.71,0.08
534908,534911,490.1,0.05
534911,534914,2435.39,0.48
3853544,15511907,712.44,0.43
534914,442936,433.17,0.43
534914,15866840,2002.22,1.4
30409415,30409424,1241.94,0.06
536575,30409422,3527.21,0.23
30403571,10919767,2873.93,0.61
30409422,30409424,2848.86,0.02
30409422,30409415,1188.22,0.15
536584,30587893,1375.18,3.11
30587893,1619208224,1204.8,0.9
536652,25479302,2476.32,2.81
536652,18629762,1697.46,0.21
25479302,18627237,2034.43,1.94
25479302,28796755,1592.14,0.22
18629762,264218470,1663.28,0.23
18629762,264223496,3246.78,0.1
25599929,2526224454,986.85,0.09
264218470,264223496,1076.96,0.18
3899207524,309517759,1910.54,0.01
536663,21527849,3640.88,0.32
536663,536667,2422.55,4.09
21527849,2297622,2564.56,0.02
21527849,21552197,2718.74,0.49
21647397,2297615,1926.7,0.18
21647058,1632149359,220.21,0.28
536670,24945363,406.35,0.02
536670,2075220,4608.69,0.88
24945363,21660961,4217.55,0.04
2075220,25096430,4303.07,0.05
2075220,3869392962,1427.72,1.11
344434421,10919786,1778.03,0.23
1630023963,311941598,2285.17,0.45
3100041009,25873173,1136.81,0.52
31296012,3148489413,1119.4,0.12
536675,3148489416,1424.65,0.2
3148489416,3148489413,738.59,0.02
