from,to,volume,EstimatedTT,length,CO2,lengthm
442874,26384674,2971.46,85.19999999999999,612.679,561315.4011140611,0.380700962909
442928,1803689295,0.0,1.7999999999999998,30.892,0.0,0.019195392932
26384674,264670999,1016.98,58.8,283.786,120997.39410637422,0.176336390606
26384674,534589,1954.48,75.0,557.893,327730.32406478876,0.346658531303
1803689298,1803689295,0.0,2.4,43.606,0.0,0.027095503826
1803689295,139470345,0.0,35.4,692.761,0.0,0.430461595331
442936,15866840,1093.11,66.0,260.692,138437.15501571944,0.16198644873200002
15866840,1803689315,3095.33,93.0,604.714,623405.5816206579,0.37575174289400004
264670999,534589,629.89,25.2,272.256,40216.506721854246,0.16917198297599997
534589,534591,2584.37,28.799999999999997,304.907,186882.38655662248,0.189460367497
534591,534626,2014.53,43.199999999999996,541.967,238245.7947493604,0.336762576757
8083440,534911,1945.28,3.0,31.226,14546.132933293691,0.019402930846
534626,534624,79.95,4.2,58.368,981.159690402726,0.036268182528
534626,534625,1934.58,5.3999999999999995,66.223,28226.83192032159,0.041149051733
534608,30409417,1761.32,55.2,714.166,271137.7504872398,0.443762041586
30436919,30436908,1465.76,78.60000000000001,1083.322,334736.01683477865,0.673144874462
30409417,30409422,509.87,1.2,15.849,1728.503431043878,0.009848108979
30409417,30403571,3394.19,21.599999999999998,146.232,160244.3887062053,0.090864324072
534624,534608,1394.93,75.6,1018.636,301798.6170560742,0.632950869956
534625,30436908,2008.61,1.2,17.695,7348.886881017359,0.010995159845
534625,534624,1314.98,4.8,56.363,16655.82441760616,0.035022333673
30436908,30436907,1984.06,1.2,17.517,7204.803894837396,0.010884555807
30436908,534628,1415.89,31.8,304.045,108540.29646660491,0.188924745695
534628,534629,1990.47,17.4,178.166,85738.21841431381,0.110707185586
534629,3595409680,2475.67,47.400000000000006,522.992,300214.2426021056,0.32497206203199996
11769656,11769730,1568.0,13.2,160.837,55721.95537008932,0.099939447527
3595409680,3855350,1815.27,0.6,8.705,3281.144343320018,0.005409034555
3595409680,7128283652,669.31,3.0,36.005,5360.7898854250425,0.022372462855
3160432771,30409397,671.07,11.4,125.872,19578.422267328493,0.078213210512
30409405,30409419,1317.91,43.199999999999996,599.679,166228.07194291925,0.372623139909
534736,140605768,2529.43,14.399999999999999,46.052,65285.46766258859,0.028615377292
534306820,2021890013,2143.45,12.0,154.698,71573.1323189457,0.09612485095800001
140605768,534324288,2529.43,49.8,160.239,226271.14642032667,0.099567867669
534329195,2021890013,1520.98,1.7999999999999998,13.435,6126.201690321375,0.008348119385
534329195,534306820,2529.43,30.6,162.195,160106.86426443228,0.100783269345
3853550,3564765835,550.39,26.4,329.278,39642.83114317802,0.204603800138
534742,534770,2519.56,42.0,445.353,265884.4305362342,0.276729438963
534770,29138173,3436.7,8.4,57.914,63366.27088207359,0.035986080094
534743,534744,695.98,5.3999999999999995,50.828,9009.055087988701,0.031583045188
534744,534747,2994.75,4.2,37.105,29515.112147180967,0.023055970954999998
247994358,534742,1095.38,6.0,45.02,14726.171736353957,0.027974122420000004
534747,277692998,104.59,0.6,11.887,248.0573333825111,0.0073862370770000005
534747,2287846802,2890.16,27.6,258.843,190967.89411780622,0.160837533753
277692998,288154283,2550.16,6.0,61.39,37866.29465036974,0.03814596569
2287846802,29510418,0.0,2.4,35.734,0.0,0.022204071314000002
2287846802,2287846804,2890.16,29.4,46.887,109045.10780682492,0.029134222077
534749,25235133,3287.99,18.0,17.868,55356.00702001034,0.011102657028
534749,7095690293,873.5,73.8,610.927,148319.65774860853,0.37961232091700003
25235133,25235132,1392.82,0.6,9.536,2702.1022829643025,0.005925393856
25235133,534751,1958.04,102.6,542.553,415337.0642923215,0.337126700163
7095690293,7095690318,2074.04,1.7999999999999998,10.963,7967.035897585739,0.006812090273
534751,534754,842.72,58.199999999999996,428.259,109359.26078567782,0.266107723089
534754,3098430373,1525.13,14.399999999999999,127.4,51558.81946338142,0.0791626654
29510455,25235132,2156.12,58.199999999999996,551.169,301460.55116830807,0.34248043269899997
3098430373,16574394,1173.26,5.3999999999999995,16.344,11128.53755888238,0.010155687624000001
3098430373,2260849842,1410.6,97.2,169.399,185326.05605232556,0.105259626029
534758,25873172,2160.12,3.0,17.576,13710.511371484712,0.010921216696
534758,2202559858,1778.32,39.6,514.418,196882.52060594605,0.319644427078
25873172,25873173,3115.04,1.7999999999999998,12.711,12377.5545123284,0.007898246781
25873172,3100041009,1236.19,40.2,149.898,93730.90903022216,0.093142270158
2202559858,25873172,2191.11,43.8,513.409,253013.6494122369,0.319017463739
534769,546378258,1870.25,36.6,466.515,189167.81630202266,0.289878892065
534769,534770,917.13,2.4,34.331,6563.39379677722,0.021332287801
546378258,247994363,1095.67,3.5999999999999996,28.145,8932.836488074656,0.017488486795
546378258,290077155,774.58,14.399999999999999,199.327,32502.719997090288,0.123856017317
29138173,1775338888,309.18,5.3999999999999995,72.629,4772.389577978799,0.045129554359000006
29138173,534773,3127.52,65.4,524.564,466440.29758768,0.32594885724399997
534773,2544089666,3430.58,3.0,19.567,22303.480437072816,0.012158366357000001
534773,335716508,1314.63,20.400000000000002,215.889,67325.35128658434,0.13414716381900002
2544089666,2544089665,2309.05,4.8,31.119,23986.38252770037,0.019336444149
2544089666,16574602,1121.53,3.0,21.847,7482.849681751629,0.013575092237000002
335716508,534799,1314.63,31.8,418.354,117808.90162265094,0.259953043334
534774,534804,627.51,9.0,123.165,16330.187349536978,0.076531159215
244038933,534778,1076.42,5.3999999999999995,69.168,16111.194708408932,0.042978989328000004
534804,18630111,3733.73,68.39999999999999,404.867,541558.9944631398,0.25157261265700004
534804,16574613,428.81,3.0,40.308,3674.724089382929,0.025046222268
534778,244038915,1602.73,1.7999999999999998,17.262,6962.17982792869,0.010726106202000001
534778,30058360,1801.19,18.6,180.662,81233.67727735946,0.112258127602
244038915,534787,2321.04,22.2,146.46,111956.43257144625,0.09100599666
244038915,244038942,1340.19,3.5999999999999996,15.993,9561.501035706151,0.009937586403
30058360,30056676,1879.92,65.4,612.026,294115.2134691971,0.380295207646
30058360,30056684,887.69,1.2,18.049,3296.84940781325,0.011215125179
534787,244038955,963.03,4.2,38.97,9647.080369319561,0.02421482787
534787,244038923,1358.01,22.8,102.026,61476.674636042866,0.063395997646
244038955,244038925,1393.62,3.0,36.898,11315.263656289928,0.022927347158000003
244038955,2072816,1051.83,33.0,259.661,78743.28635850179,0.161345815231
244038923,244038955,1482.42,6.6,75.481,25470.796127927228,0.046901704451
534790,30261537,1026.31,2.4,33.547,7226.040089043836,0.020845132936999997
534790,30409389,2159.87,3.0,24.669,14879.774323849842,0.015328601199000001
30261537,30409389,828.49,3.5999999999999996,38.226,7498.468200209455,0.023752527845999998
30409389,30409397,2470.56,6.0,32.822,30883.681357334382,0.020394638962000004
30409389,3160432771,517.79,11.4,146.739,16409.979803456386,0.09117935916900001
534796,534790,1129.97,3.0,39.242,9518.489583755943,0.024383840782
534796,3160432775,1499.55,40.800000000000004,135.418,111101.01218687581,0.084144818078
3160432775,534790,2056.21,15.0,122.332,70662.77757351236,0.076013557172
534799,1501721437,496.02,1.2,13.322,1527.2304060522915,0.008277904462
534799,11769597,1479.08,26.4,354.14,111423.69447569473,0.22005232594
1501721437,18630516,1594.78,1.2,8.869,4271.75649784291,0.005510939399
1501721437,2071676,716.51,19.8,160.528,32448.897019415133,0.099747443888
11769597,7128283648,1809.76,1.7999999999999998,10.404,6871.315424239459,0.006464743884
11769597,3595409680,8.91,1.2,18.255,33.382737569948276,0.011343127605
18630111,280008666,2926.97,3.5999999999999996,19.543,21915.44772330347,0.012143453453
18630111,35711189,2055.93,60.0,733.837,332800.1219829142,0.455985030527
16574613,534773,2514.93,3.0,34.458,19684.210187516503,0.021411201918
16574613,16574619,803.84,10.799999999999999,119.072,22202.30221363762,0.073987887712
534806,280008531,2459.87,1.2,18.402,9274.264033551892,0.011434469142000001
534806,2287864441,3558.02,31.200000000000003,206.602,241404.3641948753,0.128376491342
280008531,18630070,973.3,1.7999999999999998,27.872,5546.6938952299315,0.017318852512
280008531,31197353,1486.57,4.2,35.964,14509.523632016806,0.022346986644
2287864441,280221322,1087.35,6.6,50.112,16128.707688825085,0.031138143552
2287864441,24969587,2470.68,4.8,34.981,26379.791177444607,0.021736178951000003
24669567,976932104,911.71,10.799999999999999,49.192,19639.21236651609,0.030566482232
1854526402,27318980,911.18,3.5999999999999996,30.668,7611.146023213789,0.019056205828
27318980,27318981,914.71,4.8,43.508,10389.324310310649,0.027034609468
534908,534911,490.1,3.0,38.596,4086.214743278216,0.023982435115999998
534911,534914,2435.39,28.799999999999997,226.276,159052.90043980276,0.140601344396
3853544,15511907,712.44,25.8,274.595,46259.230544000566,0.17062536974500003
534914,442936,433.17,25.8,339.779,31514.979799467288,0.211128817009
534914,15866840,2002.22,84.0,591.166,370968.85666827875,0.36733340858600005
30409415,30409424,1241.94,3.5999999999999996,40.311,11519.047955704646,0.025048086381
536575,30409422,3527.21,13.8,137.062,119035.33579532181,0.08516635200200001
30403571,10919767,2873.93,36.6,332.787,249156.65595077348,0.206784190977
30409422,30409424,2848.86,1.2,11.597,8273.68743839892,0.007206039487
30409422,30409415,1188.22,9.0,38.719,21014.577661917283,0.024058863749
536584,30587893,1375.18,186.6,801.795,504093.00105502666,0.498212160945
30587893,1619208224,1204.8,54.0,322.636,138248.23497063355,0.200476653956
536652,25479302,2476.32,168.6,949.489,875560.8042879417,0.589984929419
