Capacity Factor A,Capacity Factor F,FFTT Factor,TSTT,Total Demand,Average Time (min),Average Distance (m),Congestion(%),Weighted Link Congestion,Weighted VC Ratio,Vehicle Kilometres Travelled
0.6,0.7,1.0,160437.84485130143,430680.00000000163,22.2475268853603,16687.651283714975,38.65785750792683,1.148142359851518,0.616556102665744,7209610.170932771
