fishnetid,CO2,CO2pcap,CO2psqkm
0,2951971.968803565,346.6853552355142,29662.95189239129
1,411082.16332015616,1409.0287620457282,4130.767691309569
2,11920918.857909739,545.6241443432668,120391.24456194967
3,430864.8460152225,5336.7738353178065,4356.887324225427
4,961940.6164542879,1348.1994215894022,9739.470965872311
5,4143505.469896102,322.0858721023491,42005.73679697238
6,11345548.967280077,0.0,115018.10416306241
7,9672604.95529216,452.5324312160202,98058.25063946619
8,275532.68772556214,101.53573590963504,2793.275800804617
9,1135069.0670153128,0.0,11521.746519517848
10,6035932.088200189,2806.105108414779,61268.940851448846
11,7328223.426122962,4770.956043357587,74482.08478038575
12,8501900.236275163,63901.56222351362,86411.01906573307
13,15420246.288067967,3505.4307946130716,156727.22085248216
14,18729864.00174099,11600.776295898768,190365.28192222078
15,2149076.661911666,1485.2367517797602,21870.760551141484
16,11431471.72824903,2543.129018175409,116335.9992441108
17,26033508.886896294,49126.65098301085,264938.2636098614
18,9120885.750445373,2913.573760160638,92821.58789294436
19,20361745.825254478,1585.4343563846896,207217.76716482447
20,12174956.866062079,2311.5854429689325,123902.3116566069
21,3593074.4957667743,4342.263979521641,36566.062687328726
22,3028951.1534730834,205.3400723165843,30864.899611754627
23,4550064.698175954,100.84272453056545,46364.990064350255
24,5985880.428122749,1717.7079321930164,60995.8989566806
25,5850363.462725726,385.00527600234955,59692.23479514577
26,3273277.3618712733,80.10911860735682,33397.7952103907
27,14730770.80322707,1616.8390161820487,150300.51296847637
28,492613.79656134336,76.6788961985687,5032.75428873151
29,664837.311390443,35.50441195946062,6792.263744062912
30,506572.66360725224,62.123796418567245,5175.364074493738
31,1222050.344221063,101.0468583984779,12484.991597587474
32,12718479.129538571,321.1331366017487,129937.4496454103
33,1144001.4697605562,45.453658519197994,11687.610747896773
34,60460.59462613968,62.838835921184106,618.4968847843638
35,422054.21880348306,671.6960623460395,4317.509960895989
36,5358414.681301875,855.3525089450661,54815.25294716762
37,1760147.4957850608,294.46917283941355,72023.48514739172
38,353424.20157645684,37.01499171900479,14461.766865520629
39,1776536.7109297542,334.03222928841,72741.60820772711
40,4411647.143294884,128.25548906784095,180638.15178937733
41,3795983.0648161424,180.54740354616226,38831.96509727893
42,1502217.3082797749,725.9219451090889,245876.95021145942
43,1348949.6213889972,465.0371226256048,220934.95267474695
44,1593845.9324770474,519.949714094726,261130.15364898564
45,2291733.3675693246,1729.372217202943,375469.5947719112
46,1992707.8579790532,1448.046000761126,326478.29914339515
47,4412437.904072401,180.2245600650411,722918.4229033876
48,3688719.0082728327,268.882965043268,150938.7135688887
49,14777939.268004365,691.9643464527726,605093.6418804924
50,15199800.890627597,576.1666599295307,622367.0777076641
51,2850568.301437843,256.97679506069335,466569.67434997926
52,7300285.1381330155,1607.1733436719285,1195271.7203739374
53,3186110.5866849124,128.76279351954474,521660.1557597865
54,1118180.780382527,35.569565827027496,183079.13181032176
55,2060795.449983128,127.16584715549087,337523.1646867864
56,7495795.714740751,284.0104285810262,1227683.5585531874
57,2943039.5758676515,67.75625632419543,482019.71304510464
58,2519296.5045427685,46.79618385916336,412617.821436272
59,7495932.698589712,199.57164191803454,1228107.4459205142
60,4047719.043112262,161.00056758527742,663164.157914167
61,3614870.3854554454,88.60108766527553,592247.7448672402
62,2094841.017507275,39.61564621218749,343211.43946569593
63,4884821.909707796,104.56767837219107,49970.51637620622
64,1432402.8549542758,160.4705437213292,14653.125875185688
65,336313.2189958603,181.2098457250016,3440.4008023237366
66,13841168.17656965,341.136888339995,141591.7169177764
67,3352652.41587865,137.37029385044187,34296.80253407722
68,1236053.0337553804,214.04988921645372,12661.056215962002
69,4872852.080920903,440.0315363422821,49913.27430439101
70,4125141.3048631675,171.89641545500461,42254.37301907291
71,23029778.689287137,758.6401156276281,235897.0971822793
72,2297951.6428403514,103.05781884269139,1153372.964512588
73,668804.5485737876,37.46354919685087,335682.0354645506
74,988000.1107382525,338.5806616921989,495890.59900861967
75,1070760.0893875347,83.32698115681058,537428.9500070495
76,2136265.5340479263,80.10053750020694,1072220.5228585652
77,1243266.8414732572,81.29484548159449,624012.4186676957
78,1320635.8536567108,66.15672811332925,662968.9910017258
79,1688724.8064334553,100.02402779182526,847752.3746619598
80,2302792.0832375414,98.45665311196822,1156018.7009038965
81,916132.97737386,40.74080436847173,459905.5477338535
82,3885073.4805226726,226.48496118152798,1950335.6948994314
83,3387574.8498268966,394.3342359224256,1700906.0212614243
84,2293662.455566994,119.51756145255824,1151651.0938829957
85,2324671.4099310883,113.25965294719096,1167220.7327929959
86,3966123.8781937277,225.06247353988678,1991396.2892460194
87,2009921.4501307805,82.33364113115888,1009184.3422923399
88,4651100.878344454,172.58221766623888,2335324.1891834904
89,1304826.714550298,161.01399017696576,655277.9912244693
90,2190093.9577815924,445.6298358186222,1099855.1403371803
91,1301968.2114659932,107.97877515496273,653842.4640865705
92,1395826.39086716,66.27828561619135,700977.6112843953
93,410683.4535407563,57.581384727171844,206243.34669447617
94,4319161.80233702,241.06992517499984,2169063.2465202804
95,1177288.1594950212,1368.3705306287482,591339.4836881009
96,11041803.312843347,3978.7751368051836,5546181.890426512
97,464968.35456663556,391.03681173275265,233592.49965285748
98,3573585.0851011304,97.46832349430704,585675.3053510307
99,1350661.7968530718,28.964586948346614,221360.1303620586
100,2082497.7396690797,361.222305295098,341300.81431627745
101,7451630.03337857,132.96800840354337,1221648.5446281384
102,6931175.282774008,235.50793923953714,1136695.6630540455
103,1622820.165655539,120.42961037399428,266138.50739019667
104,6285224.823366808,2521.18716971334,1031099.4940175109
105,3645309.921837981,627.1189067146681,598017.9423288701
106,1015332.6406029171,134.62630236365513,166566.67047024312
107,964129.6261439152,72.31518444079022,9875.708454834523
108,5338964.2482423335,649.9335563142447,54687.72345198701
109,2888597.674511679,671.2893361315696,29588.2915566917
110,1377426.7844703393,93.1475206447361,14109.166415429163
111,121677.18384432746,55.21115210967275,1246.3556358681067
112,13568204.870320426,3382.4964496244747,139163.30788249106
113,10627180.373865252,671.323430928423,108998.47020484811
114,5265035.885699293,150.2182182414543,54001.23428094077
115,15183434.044921942,1025.31343095588,155730.02669858374
116,3287918.594729357,225.78909936432214,134891.12449226907
117,11071823.802860912,242.5084730367981,454235.93070165865
118,945174.8054687604,102.4405031704568,38802.516014536464
119,963846.8680203432,179.09724066537234,9885.767478296839
120,3034875.807235907,168.31431859003956,31127.430664856776
121,2301379.4554756097,1847.9998160377388,23604.270482188593
122,13391074.060495965,23093.789205839304,137527.35002264712
123,15305790.598826807,1775.1329156392017,157191.63463279617
124,2901546.0657821833,2148.8437632396112,29799.098981378014
125,18492532.81451082,674.0638693512013,189919.7197847716
126,6775016.128111221,4235.3974625959345,69579.9313968749
127,12403668.199960075,10093.12996398577,127386.61666676702
128,5779368.252099479,503.0866672245946,59354.55191461901
129,6379091.755944925,3521.8566082561215,65600.26927485378
130,3799140.531414043,570.3598959666966,39068.98527388482
131,12553760.010022633,1261.3105657540239,129098.32129345705
132,8495830.497896023,297.3132855668972,87368.04386863808
133,5913761.606521847,377.69673881180955,60814.98254882202
134,10386781.259258231,766.1512447707704,106955.38906913891
135,48731504.1590012,4166.068854790141,501800.97733398015
136,5826982.854770332,636.9814870097048,60001.95852547531
137,83297.43999364723,32.70100053682581,857.735412021186
138,8932113.980514819,1829.7518195117655,91976.30162320664
139,9836805.48737401,1569.2667743345924,101292.14545283138
140,2140384.237766001,2978.487903505413,352641.470159979
141,18993318.61115186,2811.806637613857,3129266.082264615
142,8295639.0131566,817.078243577185,1366757.559647326
143,1152175.319348067,717.4386656927659,189827.9716922224
144,9790047.86333784,8431.909354371131,1613505.554969413
145,10567172.213997258,216606.23273802557,1742740.786487012
146,5366823.182786508,19573.13333561293,55263.574658273574
147,9326059.978518058,2425.1678605794878,96160.47751391522
148,8279220.590815881,655.6244118327038,85366.57573398994
149,43654783.106465966,10336.364640329328,450122.00210522243
150,14244588.425091967,0.0,146875.14642852356
151,5650395.604820418,175.4470499491825,58338.572212899286
152,4618022.560761806,5533.227266482772,190718.55970746337
153,4086356.1427232632,103.53077736197504,168874.10890488152
