fishnetid,CO2,CO2pcap,CO2psqkm
0,4782445.665117016,561.6597622970069,48056.5050046318
1,666048.0020632526,2282.9518659492755,6692.797239274605
2,19312320.195893914,883.9308704107272,195038.17545237654
3,698081.8512766246,8646.57442643089,7058.974518871493
4,1558324.1354854507,2184.055504230939,15777.743878745816
5,6712718.28571935,521.7977239179357,68051.72083173842
6,18380016.52027891,0.0,186331.63196818455
7,15669702.927161561,733.1064170238333,158855.20644951993
8,446375.74091258936,164.49260419842216,4525.236426391861
9,1838790.9536172834,0.0,18665.016857229733
10,9778401.536553703,4545.979328941749,99257.62858333788
11,11901535.747356962,7748.358721798652,120963.99672961594
12,13773085.038103104,103520.58082460954,139985.9185295398
13,25005839.157891106,5684.490182043357,254152.59932216536
14,30362905.88286902,18805.97097810487,308600.3794706116
15,3328886.69480806,2300.60888439484,33877.47170418084
16,18367124.721865974,4086.0852365313863,186918.8726136821
17,41958711.869502485,79178.37747747071,427006.1448231372
18,14855302.813126305,4745.374699321483,151179.70265964305
19,33182271.157824807,2583.6837945024654,337689.91115948564
20,19735583.510154158,3747.075907737959,200845.4276841332
21,5820703.614270795,7034.374508376488,59236.23723764902
22,4907904.161161688,332.7189328293543,50011.360884666195
23,7204022.947962435,159.66219160454557,73408.7259329588
24,9697120.559498524,2782.685204707037,98813.29787996106
25,9541783.300217466,627.9331081667979,97356.40746936003
26,5293992.906089077,129.56344933077924,54015.4931514103
27,23618164.036810286,2592.3130306892704,240980.06937481827
28,793443.3936719096,123.50519625617552,8106.158760153053
29,1085545.3168554201,57.97154803134005,11090.397563268209
30,835260.783042647,102.43263122935636,8533.383184576835
31,2208827.231991234,182.63981806738494,22566.328435110994
32,19742234.439309884,498.4782853712683,201695.15295173356
33,1838026.5277286444,73.02877867638692,18778.069056936598
34,88977.39903925553,92.4773600639411,910.2167198700031
35,683713.4990413644,1088.1248062888149,6994.219488858192
36,8641133.233281938,1379.3659936413385,88396.64940180487
37,2861705.811742982,478.7576866777545,117098.15599081147
38,568614.8097335151,59.55243692907192,23267.152554830158
39,2830356.8503363836,532.1761169262817,115891.05242158241
40,7272500.113952076,211.42626066059933,297777.8903893015
41,6116509.074428639,290.9180081413557,62570.37053112006
42,2179140.583522583,1053.0340466309258,356673.0577562781
43,1837921.5446703504,633.6053868824475,301020.2182891941
44,2337202.4858267866,762.4499580072309,382919.09637980576
45,3442895.4281961597,2598.0542869925985,564071.968214153
46,3194749.461820176,2321.5365780281345,523416.59933138674
47,6906427.324078643,282.0907292439098,1131524.9432545607
48,6353241.660011155,463.10886010807303,259968.3307412899
49,23144003.426922247,1083.6981337637915,947648.3200612138
50,24367846.254031017,923.6924014260342,997759.4688429332
51,4709487.729462521,424.55711813131916,770830.2078509113
52,9514243.84179859,2094.5810743556854,1557761.9763701528
53,5425283.434206859,219.2562472700102,888278.7098341307
54,1822641.412007114,57.97860669835069,298420.0883846775
55,3753433.4691614695,231.61374257284925,614748.4181232323
56,9883311.654954873,374.4717286523151,1618717.9699927082
57,4910937.236596114,113.06226559890675,804327.8034644511
58,4679194.5957198255,86.91650634185652,766372.3093652693
59,12255815.285635453,326.29871130761194,2007949.9927937107
60,6508920.866520705,258.8964161583052,1066398.8728963856
61,5663160.367870929,138.80502333779472,927832.4252476651
62,3909207.701939549,73.9272278878117,640470.9433031704
63,8405953.907157192,179.943322565808,85990.82323563358
64,2320604.794563559,259.9748470606231,23739.2113843453
65,544809.4232369317,293.5502560055681,5573.265250810565
66,22581089.42192713,556.5456963208827,230998.9431771292
67,5425185.673786892,222.28947643712067,55498.30363664768
68,1975292.9998143876,342.06562035264756,20233.18986375759
69,7825507.321551116,706.6641778112718,80157.71606138792
70,6875294.00095288,286.4964631805017,70424.55418183391
71,39506870.640128456,1301.4235748802384,404674.14943493734
72,4937298.78648472,221.42643666811605,2478096.941593435
73,1078192.4460690587,60.39569532401993,541159.3502029442
74,1700497.3374930248,582.7484303660606,853502.579743517
75,1732817.5299220036,134.84855766952606,869724.5208237708
76,2913475.8449083026,109.24249698904191,1462312.8744880538
77,2352710.382125342,153.83924077889668,1180857.1153035231
78,2396148.764020449,120.03411982300852,1202884.4468928121
79,3234164.536665329,191.56120776241815,1623574.5786171523
80,3885375.195072799,166.12052845574593,1950487.1578407972
81,1730396.9051131245,76.95145086154199,868672.0771959012
82,6080411.109625684,354.4647690797435,3052411.463056966
