fishnetid,CO2,CO2psqkm
0,5606674.548425041,389284.035841026
1,13300687.17684115,923496.6536650811
2,9809600.560552755,681102.6506386172
3,16154223.320266178,1121624.092084487
4,23496383.70709406,1631406.816672295
5,26561361.38604706,1844215.1169086408
6,17343333.70506768,4816746.811551843
7,13462414.01371281,3738902.84757885
8,5782692.248940958,1605970.9955412098
9,15724132.018663853,4366910.578144216
10,18020828.318525095,1251226.6792807388
11,14508388.49829686,1007350.0752336445
12,7466600.036827154,518390.37459862506
13,13435037.89243845,932766.4923066396
14,18665618.224953417,1295914.710313084
15,32808673.43856415,2277837.3597105728
16,10927042.469700832,758641.6322265404
17,16800501.343432244,1166423.5585019265
18,32981321.443517804,2289823.9484551414
19,19254913.904174104,1336828.2728976384
20,21364230.878308494,1483273.7247734044
21,15984052.306362001,1109670.0603073922
22,15139367.16480594,1051028.9977028738
23,18336911.028835084,1273013.9252059252
24,30495176.469707023,2117084.182635931
25,4753425.00981534,2969997.83519422
26,11204285.000085298,7000573.718208371
27,5516685.7867784975,3446892.4639242413
28,8637711.505066086,5396835.624820562
29,7758454.767463661,4847476.679221506
30,10365484.775978556,6476347.0595964305
31,3345782.3004241125,2090399.0579154312
32,6435291.567160761,4020682.226609004
33,13676256.662914123,8544738.263547845
34,48985548.971816145,3400751.9520009547
35,31652181.483286135,8789630.428393401
36,31014046.775004767,8612424.05631149
37,20619382.77103792,5725707.385945633
38,16505892.914065983,4583450.1458747955
39,27147989.573804673,1884710.5008282384
40,11394462.020768084,791044.2931122908
41,25659888.529973447,1781290.7764441224
42,33705281.755601555,2339796.1155821723
43,54996510.605101645,3817817.7182276445
44,38744158.09935907,2689591.242100091
45,13513096.510241518,3752277.2779429574
46,23696489.586231604,6579972.20504587
47,16576789.067618312,4602852.393362914
48,11283342.100523813,3133028.838137176
49,12463560.28113664,3460845.1149399434
50,8897390.373987693,2470601.442683642
51,12748944.836384393,3539980.5724520087
52,11358164.05924072,3153804.5402560625
53,35359904.188943446,2454658.800023167
54,14180415.738201985,984394.1344911371
55,10908019.945213316,757226.8014718889
56,18983200.171085153,1317718.6712099675
57,5891186.542863829,408936.66152964596
58,26439839.494205967,1835321.2235720896
59,21753790.206426267,1510039.1538964529
60,22522721.945951268,14070730.891478084
61,4216726.747955681,2634336.4472476854
62,10569046.117224112,6602852.17975874
63,11067396.307138039,6914047.323820603
64,7198762.612721731,4497226.266783257
65,9334458.407227347,5831442.678899243
66,8046618.57960317,5026797.863904085
67,1755675.6165397577,1096786.9735134288
68,4051851.372035747,2531229.437594273
69,9689856.947684469,6053592.004331287
70,11951285.279292898,7466385.252002956
71,2931293.476542218,1831281.3953548428
72,5892231.838574798,3681007.5869925665
73,4805050.024818275,3001821.05555322
74,3471651.4017882487,2168817.4361562333
75,1285873.9375753012,803297.4719391051
76,8495724.230928442,5307358.363499738
77,4682505.754690804,2925205.127165246
78,32240175.590816833,2237951.502182293
79,10861317.946171656,753938.2887305955
80,12667907.85009897,879342.7108601419
81,11409280.84686708,791926.5500119552
82,14733518.83908027,1022664.3467167267
83,26265797.919300642,1823128.294300395
84,19681184.104872264,1366085.420940572
85,9360461.949650487,2598866.111455188
86,5945892.968602932,1650835.1640732586
87,12646578.578736303,3511125.911403684
88,8655926.970568916,2403183.5396732944
89,6591974.7132878695,1830215.1947290439
90,3779913.955654577,1049466.3977498403
91,16000116.912974812,4442183.688566284
92,21952708.0958647,6094828.078680898
93,24789095.316171486,1720629.2837504998
94,21345994.32000818,1481641.1187792553
95,14306088.709797155,992996.1080084746
97,16093650.51684637,1117003.928174738
98,23554231.303771865,1634816.7163136064
99,460293.50775778637,31947.36059047508
100,8937359.389591772,620310.8198002314
101,22830663.296204545,1584596.3945843482
102,4341488.81821259,301327.5365333607
