Capacity Factor A,Capacity Factor F,FFTT Factor,TSTT,Total Demand,Average Time (min),Average Distance (m),Congestion(%),Weighted Link Congestion,Weighted VC Ratio,Vehicle Kilometres Travelled
0.6,0.7,1.0,15835.547376871418,64185.49999999995,14.732153787916786,7441.870967401141,69.5285843501934,1.3709083368747952,0.7657154488125185,478152.7653884857
