fishnetid,CO2,fishnetid,CO2psqkm
0,289291.8347674385,0,116070.84156522079
100,2569661.9480225747,3,1031115.8214966031
103,1848619.0595056121,5,741862.4944462577
105,121237.73243805245,7,48653.467108255434
108,668223.9459661052,9,268162.48639982776
112,8044429.599355461,13,3228280.3632735317
114,318496.72286437405,15,127814.74478582651
118,8760895.250232928,21,3516163.33178292
120,9617745.537307976,23,3860058.045066247
122,237891.40178486943,25,95477.11735055347
124,2618021.357307749,27,1050736.3043905331
126,13118713.005730184,29,5265162.556261387
128,5158441.767708456,31,2070327.6634053697
13,800031.3584755298,33,321090.578827658
130,1016273.304493932,35,407920.62674797024
133,678250.1311394854,37,272241.94255902927
135,67300.18195835999,39,27013.53295738807
137,5455432.118150152,41,2189748.839191421
143,2620873.529656733,43,1051989.0349537611
146,8605170.932116644,45,3454018.426317423
148,6405065.334796882,47,2570920.887303148
15,694763.6158711101,49,278870.2688286381
150,4745263.766521417,51,1904695.283408783
152,7024510.80212435,54,2819849.051710415
154,1144453.4387771501,56,459417.89186077093
156,1777981.1481329468,58,713734.8914053756
158,2439533.4498748723,60,979301.8017945273
160,1304190.9551756163,62,523541.31580170075
162,5580697.363822593,64,2240259.088862399
164,2645525.0212553283,66,1061992.9889229063
166,4176885.1083064284,68,1676726.7989991668
169,14957820.282720847,70,6004517.115573301
171,8144255.456541674,72,3269348.0973976254
173,2635248.7422448536,74,1057867.7827081454
175,4247356.229274466,76,1705016.0178818344
177,14444951.368698893,78,5799232.489605587
179,10166130.115542842,80,4081408.829621677
181,1728289.8741941238,82,693858.6731152522
184,958002.8218232807,87,384610.5776094758
186,5568749.66055638,89,2235692.8129237304
189,6027181.8920666985,92,2419740.167833048
192,8979897.284078756,94,3605170.467799832
194,5016524.72793982,96,2013990.3863033114
196,10080373.994188892,98,4046980.2135297973
198,4412201.741496517,100,1771372.0895917907
201,3848068.541180267,103,1544888.8360134782
203,601217.3790090126,105,241371.48465744968
205,491246.7779269905,108,197241.74777241025
207,792994.5646813179,112,318397.2718799406
209,836199.3262587055,114,335744.52598598605
21,196403.56827392895,118,78858.49804157917
213,107516.8393450659,120,43169.36061520188
215,4407011.654588041,122,1769470.4988665497
217,9676483.21491873,124,3885229.4760150397
219,5703860.938147778,126,2290171.765075968
221,8104275.628963378,128,3253968.3949336754
224,3246378.0726185516,130,1303461.546710596
226,2689213.369094993,133,1079752.9243684127
228,3480781.066046951,135,1397721.2203925687
23,753075.2519081794,137,302400.30618783773
230,870796.3512617312,143,349671.67302486784
232,6186181.030924724,146,2484085.1337809577
234,4090868.2278792793,148,1642704.101016701
236,599680.41343556,150,240804.01019455254
238,642805.1807619915,152,258120.9288031799
240,4648385.34729937,154,1866577.2759651903
242,3838356.3300309177,156,1541306.96304026
244,4715616.83173163,158,1893574.3408984535
246,3721137.197707819,160,1494237.1630213298
249,4266398.611764049,162,1713365.570482464
25,1105758.6618163034,164,444067.4659867931
251,3482870.555562778,166,1398704.3966986474
253,8170364.656413752,169,3281179.9305330697
255,6843891.473051285,171,2748474.5531538934
257,11863531.950683862,173,4764338.506147879
259,5966479.200214392,175,2396109.9205429475
261,8698760.042890066,177,3493381.026864226
264,310666.87489655573,179,124762.35246011392
266,251470.20567129704,181,100989.24915523363
268,4178794.988979194,184,1678184.3685382186
27,1511565.0645033459,186,607100.0094264287
270,756593.098508823,189,303875.5578725937
272,265817.162554976,192,106761.92886599706
273,5362476.72167711,194,2153767.472359247
275,2872275.626156237,196,1153611.313642413
277,406975.95347828197,198,163456.48030319894
279,1604997.363402048,201,644625.8499437685
281,612790.1410328024,203,246119.01209842935
285,2199709.6829774394,205,883484.145429122
287,2855004.776624103,207,1146674.7065710658
29,4021867.922814916,209,1615496.4853810396
290,1217229.6024793412,213,488934.54047860083
292,6700071.348863762,215,2691272.2952707238
294,2191046.767176474,217,880095.6221361161
298,2437423.659470766,219,979059.8375759069
3,850413.229078726,221,341592.41652487405
300,2039815.8897501614,224,819349.4823692231
303,273740.8092836339,226,109955.70311864627
305,9279804.77522795,228,3727494.8573983875
307,868164.3012665284,230,348722.63444417535
308,797010.537320778,232,320141.7218478125
31,275661.70314483903,234,110727.28421995294
310,5527510.377198328,236,2220280.167986279
313,1059915.0554656982,238,425744.72353887936
315,1159044.968029621,240,465611.1270150321
317,1131125.1260849559,242,454395.1781662813
320,803509.0475219983,244,322785.36510898947
322,3582188.618324246,246,1439035.5212825073
324,3396118.666544256,249,1364287.567283342
326,4296996.540487382,251,1726187.9022668707
329,5220217.187833828,253,2097063.7681284063
33,1102703.4901567008,255,442977.6488203674
331,1002916.1478590304,257,402891.1136206161
334,1265421.8564560974,259,508344.8123118205
336,1200748.8814766733,261,482364.40810048475
338,3339219.708851211,264,1341430.1384965582
340,5044929.838062726,266,2026856.857618438
342,9754157.63179519,268,3918841.6729076207
345,419097.9161170996,270,168377.26441453287
349,664828.1584410352,272,267102.1313135843
35,530902.9297535971,273,213296.17624886925
351,972921.0857972868,275,390881.9028149364
353,1385723.9460117724,277,556730.0582758832
355,872412.209340833,279,350501.3401441125
357,6992746.601871125,281,2809413.9777065828
359,6320405.543483127,285,2539556.086233149
361,2867141.2095549456,287,1152025.112744364
363,1975808.5682651717,290,793885.2404734538
365,182677.10403005246,292,73400.15575951534
367,219502.7240180291,294,88196.78972973129
369,228951.89641683878,298,92003.01420434794
37,430095.59983497066,300,172831.46460090796
371,2418883.0243649483,303,972014.3520642355
