fishnetid,CO2,CO2psqkm
1,1164977.710535027,140061.30028379158
2,2957755.4315092983,355600.85649060993
3,2503925.8034795523,301038.4668118843
4,5732491.472154143,689197.9152863648
5,19033042.337485075,2288277.8220030316
6,8423832.719911857,1012768.7023148193
7,1862940.3600320441,223974.97120988718
8,864483.5843863615,103963.11081753681
9,5230529.563974159,629025.3910137768
10,4933896.633285475,2373408.820852147
11,1903027.4617788424,915435.1012631342
12,3458776.269115571,1664048.6179664775
13,12350714.325183794,5942040.624961628
14,13610189.159613434,1636766.3069650133
15,8432936.577822473,4056592.0908178915
16,10388466.560874764,4997283.081364336
17,560669.4539435244,269743.15693732264
18,5475434.371295483,2634281.1125664436
19,16096891.36689371,1935818.0203985802
20,15347480.878022596,1845693.6419725635
22,1812487.2157521509,872126.6498921767
23,8270302.3118523685,3979476.923284757
24,8177210.025806816,3935236.648717619
25,19025264.364440702,9155802.204203798
26,12427088.034704722,5979625.434833538
27,10270656.699192751,4942000.882224111
28,15768242.466455197,7588378.608844348
29,5760440.966966606,2772180.03872458
30,8730932.577126497,1050280.3732639481
31,7608534.802351504,915262.4535370247
32,16088147.540377276,1935310.5128888239
33,23480641.40218367,2824584.498679516
34,30269609.67128901,3641257.868306503
35,7272953.554526824,875140.2374425345
36,7696666.336156522,3704499.0525803184
37,7221873.280143711,3475975.3841061564
38,13774346.034641964,6630693.830353839
40,33561698.45081854,4038413.353119353
41,11735512.008303389,1412111.1441801663
42,16778669.516929254,2018944.3965131375
44,15942794.612240406,7673460.814990255
45,16256311.900200916,7825462.403073456
46,18762367.12815309,9031827.11154851
47,9977076.519583255,1200522.0504803117
48,28712768.613113336,3454951.135507001
49,4462524.008904816,537118.0530587216
50,13029928.420701064,6273229.906019673
51,10795983.530569531,5198434.862612653
52,5621371.270872121,2706778.1557333814
53,35049860.9902809,4218669.313040811
54,10150720.954533111,4887041.908725848
55,25488106.639667917,12271191.955725301
56,22800267.267837655,10978685.166242551
57,16944626.14925627,8159102.416080189
58,19291598.600706242,2321974.259437661
59,24731409.98815242,2976720.5186400213
60,7406634.535287257,891476.91158002
61,28775078.0476854,3463424.256483095
62,2152939.8479347876,259205.1038184432
63,9154564.12626959,4408687.481112893
64,5453669.937142917,2626397.723188076
65,19257946.401436813,9275618.902737755
66,28719401.847141944,13832743.174989155
67,46823978.5534297,5637414.456225632
68,29717170.858383488,3577825.160755642
69,9645695.09713453,1161302.022186835
70,10102933.923308473,1216351.696483079
72,31580003.493946597,3802102.5492579266
73,3630754.1273985924,1749005.0933793054
74,34557038.53817621,16646799.6164492
75,2959480.2943729586,1425840.7712433888
76,12263013.998427223,5908167.515269051
77,55661183.29022901,6703269.479792554
78,28475594.444802478,3429312.347987094
79,15724747.261662252,1893729.3849276777
80,19828664.625742327,2387963.649959155
81,31848064.99185123,3835458.562516803
82,31093929.146239165,3744638.075083156
83,11702745.929480592,1409758.5439846178
84,30459345.491628204,14677007.49943822
86,23015428.587646786,11091682.241220552
87,15776862.085913133,7603244.943028275
88,33450276.19858779,4029551.094569257
89,15613371.658469494,1880847.8137161566
90,15717582.050859652,1893401.4051492542
91,17375924.679578166,2093171.8439657523
92,5763727.089811511,694321.107116269
93,5774350.074838215,695797.5680557608
94,18350453.911484294,8844771.104356911
95,16765822.6731002,8080991.600274651
96,6238296.849687581,3007234.456334942
97,19571274.322507087,9434531.878684646
98,19601809.67551382,2361978.6339498186
99,21482985.157921493,2588656.4953167806
100,23720802.098788068,2858308.9349903306
101,29883958.581311304,3600956.893030492
102,9893411.2591694,1192136.1546647171
103,40493390.00273284,4880753.719465251
104,20675632.715016413,2492077.6272197114
105,21398803.44516635,2579242.9208829594
106,6315844.2630934315,761262.0325583045
107,3904496.3604435585,470617.18301647034
108,13457949.513720844,1622115.0449745492
109,17453532.864839256,2104307.4362430023
110,14158315.2630116,1707015.325971159
111,20466063.509533238,2467517.0332129193
112,23214507.316444293,2798886.663978629
113,14847022.095283987,1790050.1430349236
114,7225325.027709121,871130.5214148029
115,4011666.3331101774,483808.89982668316
116,15792138.603423385,1904539.5526969759
117,9181123.496159561,1107247.9336550732
118,11738936.914634412,1415721.4688892055
119,7645719.497849783,922077.4689330404
120,2283020.3276240737,275333.35558672744
