from,to,volume,EstimatedTT,length,CO2,lengthm
442874,26384674,2636.79,64.80000000000001,612.679,410235.44133369165,0.380700962909
442928,1803689295,0.0,1.7999999999999998,30.892,0.0,0.019195392932
26384674,264670999,879.42,42.0,283.786,80694.23676240462,0.176336390606
26384674,534589,1757.37,58.8,557.893,248408.58236867015,0.346658531303
1803689298,1803689295,0.0,2.4,43.606,0.0,0.027095503826
1803689295,139470345,0.0,35.4,692.761,0.0,0.430461595331
442936,15866840,957.72,46.800000000000004,260.692,93764.8958326641,0.16198644873200002
15866840,1803689315,2754.3,70.19999999999999,604.714,450149.7987268364,0.37575174289400004
264670999,534589,490.32,21.599999999999998,272.256,29073.646524206277,0.16917198297599997
534589,534591,2247.69,25.8,304.907,153545.39930549494,0.189460367497
534591,534626,1752.27,41.4,541.967,203796.33373484324,0.336762576757
8083440,534911,1779.04,3.0,31.226,13303.047547729278,0.019402930846
534626,534624,16.39,4.2,58.368,201.1408045741173,0.036268182528
534626,534625,1735.87,4.8,66.223,24225.328015955623,0.041149051733
534608,30409417,1565.92,54.0,714.166,239092.41511875903,0.443762041586
30436919,30436908,1265.93,78.60000000000001,1083.322,289100.7844337759,0.673144874462
30409417,30409422,496.67,1.2,15.849,1683.7542885373975,0.009848108979
30409417,30403571,2986.17,16.8,146.232,117172.94229347841,0.090864324072
534624,534608,1151.74,74.4,1018.636,247851.0664971955,0.632950869956
534625,30436908,1761.36,1.2,17.695,6444.2750940942915,0.010995159845
534625,534624,1135.35,4.2,56.363,13610.510843324553,0.035022333673
30436908,30436907,1767.52,1.2,17.517,6418.472717661258,0.010884555807
30436908,534628,1233.79,27.6,304.045,87053.70991461148,0.188924745695
534628,534629,1788.46,15.600000000000001,178.166,72582.84758422575,0.110707185586
534629,3595409680,2142.99,43.199999999999996,522.992,248343.73999821307,0.32497206203199996
11769656,11769730,1362.97,12.6,160.837,47501.099010738544,0.099939447527
3595409680,3855350,1589.84,0.6,8.705,2873.6741767251688,0.005409034555
3595409680,7128283652,553.92,3.0,36.005,4436.582052165124,0.022372462855
3160432771,30409397,593.83,10.200000000000001,125.872,16424.247699835643,0.078213210512
30409405,30409419,1240.66,43.199999999999996,599.679,156484.52454014478,0.372623139909
534736,140605768,2342.98,12.0,46.052,53494.43365081141,0.028615377292
534306820,2021890013,1903.26,11.4,154.698,62385.25547419822,0.09612485095800001
140605768,534324288,2342.98,42.0,160.239,186901.6674235193,0.099567867669
534329195,2021890013,1366.71,1.2,13.435,4225.127983666334,0.008348119385
534329195,534306820,2342.98,25.2,162.195,127569.74793660488,0.100783269345
3853550,3564765835,506.64,25.8,329.278,36151.16536069416,0.204603800138
534742,534770,2247.77,38.4,445.353,226305.71009814503,0.276729438963
534770,29138173,3127.36,7.199999999999999,57.914,51388.7537097755,0.035986080094
534743,534744,660.38,4.8,50.828,7959.656420784921,0.031583045188
534744,534747,2716.35,3.5999999999999996,37.105,24273.91859293939,0.023055970954999998
247994358,534742,980.45,5.3999999999999995,45.02,12206.469504598583,0.027974122420000004
534747,277692998,116.65,0.6,11.887,276.6601772547081,0.0073862370770000005
534747,2287846802,2599.7,24.599999999999998,258.843,160146.46534959332,0.160837533753
277692998,288154283,2378.88,5.3999999999999995,61.39,33342.804770490926,0.03814596569
2287846802,29510418,0.0,2.4,35.734,0.0,0.022204071314000002
2287846802,2287846804,2599.7,20.400000000000002,46.887,82853.20256553781,0.029134222077
534749,25235133,2949.6,12.0,17.868,43562.66796370251,0.011102657028
534749,7095690293,736.82,58.8,610.927,107907.44831806535,0.37961232091700003
25235133,25235132,1252.6,0.6,9.536,2430.0723134655486,0.005925393856
25235133,534751,1779.46,82.2,542.553,317848.4751247978,0.337126700163
7095690293,7095690318,1818.92,1.2,10.963,5178.4819852806495,0.006812090273
534751,534754,836.87,57.599999999999994,428.259,107758.86278728397,0.266107723089
534754,3098430373,1385.39,12.6,127.4,42991.50529310563,0.0791626654
29510455,25235132,1857.87,49.8,551.169,237048.12260667564,0.34248043269899997
3098430373,16574394,1032.95,3.5999999999999996,16.344,7410.802191687962,0.010155687624000001
3098430373,2260849842,1342.75,82.2,169.399,163379.97107146995,0.105259626029
534758,25873172,1964.02,2.4,17.576,10497.663900943484,0.010921216696
534758,2202559858,1638.26,39.0,514.418,180349.45007042596,0.319644427078
25873172,25873173,2818.55,1.2,12.711,8494.26773181427,0.007898246781
25873172,3100041009,1150.25,32.400000000000006,149.898,74626.50753452262,0.093142270158
2202559858,25873172,2004.78,41.4,513.409,225690.76349251007,0.319017463739
534769,546378258,1742.15,36.0,466.515,175079.29606903993,0.289878892065
534769,534770,879.59,2.4,34.331,6294.7407125568625,0.021332287801
546378258,247994363,1100.07,3.5999999999999996,28.145,8968.70904144157,0.017488486795
546378258,290077155,642.08,14.399999999999999,199.327,26942.790229197413,0.123856017317
29138173,1775338888,309.67,5.3999999999999995,72.629,4779.953039047463,0.045129554359000006
29138173,534773,2817.7,56.4,524.564,379350.4891310799,0.32594885724399997
534773,2544089666,3226.93,2.4,19.567,17741.669764394486,0.012158366357000001
534773,335716508,1155.0,18.6,215.889,56348.762771671405,0.13414716381900002
